@relation data

@attribute id string
@attribute 7422 numeric
@attribute 8828 numeric
@attribute 8829 numeric
@attribute 7424 numeric
@attribute 7423 numeric
@attribute 2321 numeric
@attribute 56034 numeric
@attribute 3791 numeric
@attribute 2277 numeric
@attribute 2324 numeric
@attribute 5228 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2977,-0.0427,-0.058,0.077,0.665,-0.0089,0.2399,-0.0746,-0.194,0.0136,0.0154,Control
A02,0.3654,-0.0529,-0.0748,0.149,0.3508,-0.1188,0.2726,-0.0117,-0.1593,0.0227,0.044,Control
A03,0.5188,0.0255,-0.0034,0.116,0.3527,-0.0269,0.2926,-0.0217,-0.0942,-0.0033,0.0288,Control
A04,0.3696,-0.0578,-0.0889,0.098,0.5378,-0.0369,0.2099,-0.0143,-0.0962,0.0726,-0.0163,Control
A05,0.4999,0.0012,-0.058,0.1532,0.445,-0.0211,0.4201,-0.0047,-0.1088,0.0811,-0.0071,Control
A06,0.5412,-0.0257,0.0071,0.0677,0.5215,-0.0754,0.21,-0.0579,-0.1329,0.0356,-0.0074,Control
A07,0.5401,0.0176,0.0141,0.0733,0.4967,-0.0798,0.344,-0.0264,-0.1336,0.0355,-0.0906,Control
A08,0.2175,-0.0589,-0.094,0.0193,0.4708,-0.0906,0.4006,-0.0611,-0.1556,0.0381,-0.1138,Control
A09,0.431,0.015,-0.0491,0.1152,0.545,-0.0737,0.3161,-0.0299,-0.1416,0.0389,-0.0583,Control
A10,0.3441,-0.0263,-0.0644,0.213,0.3304,-0.0635,0.3461,-0.0626,-0.1092,0.0226,0.029,Control
A11,0.2034,-0.0305,-0.0299,0.032,0.3213,-0.1034,0.1774,-0.0635,-0.1095,-0.0751,-0.059,Control
A12,0.4068,0.0898,-0.0991,0.1151,0.2302,-0.0549,0.2838,0.0359,-0.2365,0.0114,-0.0479,Control
B01,0.3362,0.0225,-0.0191,-0.002,0.363,-0.0061,0.1758,-0.0243,-0.1653,-0.1686,-0.1728,Control
B02,0.4853,-0.0245,-0.0802,0.086,0.6311,-0.0464,0.2162,-0.0271,-0.113,0.0502,-0.0261,Control
