@relation data

@attribute id string
@attribute 2033 numeric
@attribute 5577 numeric
@attribute 5567 numeric
@attribute 5914 numeric
@attribute 5568 numeric
@attribute 1385 numeric
@attribute 6256 numeric
@attribute 8202 numeric
@attribute 10498 numeric
@attribute 5573 numeric
@attribute 1387 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.911,0.9927,1.1308,0.6169,-0.1281,1.8416,0.5355,2.0719,0.4779,1.8462,1.4419,1.1601,0.0738,Control
A02,1.6897,1.124,0.9731,0.4965,-0.1142,1.5349,0.541,1.8893,0.4197,1.8492,1.1941,1.0518,0.0916,Control
A03,1.9277,1.0311,0.9868,0.8213,-0.1007,1.7089,0.7105,2.0493,0.5812,1.9151,1.4161,1.2293,0.0982,Control
A04,1.63,1.3233,1.1682,0.5481,-0.1378,1.6942,0.5333,1.9115,0.4479,1.8358,1.2536,1.2172,0.1327,Control
A05,1.9476,1.4262,1.0421,0.8403,-0.0876,1.7835,0.7185,2.0103,0.5925,1.969,1.4082,1.2952,0.1199,Control
A06,1.8282,1.0306,0.8643,0.7237,-0.1601,1.6261,0.6699,1.9309,0.3986,1.9546,1.3394,1.1572,0.0659,Control
A07,1.9341,1.1618,1.1382,0.669,-0.1365,1.8447,0.6475,2.1487,0.4069,2.0169,1.4397,1.2646,0.1122,Control
A08,2.0256,0.8313,1.1867,0.5768,-0.0345,1.9244,0.5126,2.1309,0.349,1.7149,1.5649,1.1512,0.0231,Control
A09,1.9246,1.1797,1.096,0.5979,-0.253,1.7073,0.5428,2.1526,0.3911,1.9165,1.4149,1.0899,0.1031,Control
A10,1.9583,1.4077,1.2565,0.5733,-0.1074,1.9621,0.5707,2.0954,0.4638,1.917,1.4738,1.2472,0.0625,Control
A11,1.7813,0.8754,0.8992,0.5555,-0.0094,1.3787,0.5417,1.9412,0.3214,1.7269,1.2954,0.9303,0.0163,Control
A12,0.9995,1.3159,0.9088,0.3814,-0.3354,1.2041,0.3558,1.3827,0.1067,1.3679,0.7447,0.8799,0.1319,Control
B01,1.7081,0.9253,0.9636,0.4717,-0.275,1.6376,0.3489,1.9988,0.1479,1.7933,1.2657,1.0247,-0.0478,Control
B02,1.7695,1.0405,1.0223,0.6383,-0.1605,1.7428,0.6222,1.9546,0.4618,2.0443,1.3037,1.2542,0.0942,Control
B03,1.7464,0.5802,1.0227,0.5171,-0.1774,1.7274,0.5183,1.9456,0.3643,2.0069,1.2732,1.1604,-0.0366,BRCACancer
B04,1.9242,1.2047,1.2316,0.574,-0.0269,1.7233,0.6736,2.0529,0.3081,1.6295,1.501,1.0446,0.0775,BRCACancer
B05,1.758,1.013,0.8478,0.7351,-0.1407,1.3547,0.5613,1.9194,0.3349,1.8404,1.3143,1.0019,0.0642,BRCACancer
B06,1.3232,0.9318,0.7287,0.2414,-0.3896,1.416,0.2571,1.7381,-0.0497,1.6941,0.9236,0.7634,-0.1137,BRCACancer
B07,1.9144,1.0142,1.1525,0.5692,-0.1627,1.8168,0.5513,2.0688,0.467,2.0046,1.4043,1.1927,0.0716,BRCACancer
B08,1.6647,1.4494,1.0315,0.5948,-0.0362,1.5686,0.6421,1.9638,0.4512,1.976,1.1935,1.0455,0.0471,Control
B09,1.8836,1.3319,1.0524,0.5219,-0.1161,1.4345,0.6572,1.9713,0.2213,1.6531,1.3839,0.8198,0.0159,Control
B10,1.7164,1.1453,1.0901,0.4573,-0.2815,1.5664,0.4987,1.8727,0.1533,1.6639,1.1843,0.9708,0.0266,Control
B11,1.8336,1.4263,0.885,0.757,-0.1812,1.4935,0.6527,1.8907,0.3713,1.7695,1.305,0.9656,0.0972,Control
B12,1.5738,1.0468,0.7013,0.3187,-0.1101,1.2122,0.6131,1.7795,0.1128,1.3517,1.2458,0.6309,0.0486,Control
C01,2.0778,1.0673,0.8487,0.7957,-0.0344,1.6227,0.8324,2.1962,0.554,1.89,1.511,1.2498,0.0914,BRCACancer
C02,1.6525,1.3816,1.0799,0.6393,-0.1743,1.6381,0.6066,1.9408,0.4903,1.7874,1.2063,1.2413,0.1178,BRCACancer
C03,1.9071,1.0654,1.0148,0.8195,-0.1065,1.6651,0.7533,2.0041,0.6553,2.0341,1.4746,1.3443,0.1366,BRCACancer
C04,1.3682,1.4556,0.7092,0.5643,-0.0574,0.853,0.5507,1.505,0.4215,1.7149,1.0435,0.725,0.1284,Control
C05,1.4051,0.9648,0.7842,0.561,-0.1053,1.1885,0.5727,1.6152,0.3744,1.6799,0.9674,0.7716,0.0767,BRCACancer
C06,0.4759,0.3074,0.1826,0.1318,-0.0761,0.2594,0.2556,0.5774,0.0078,0.7821,0.4733,0.2288,0.1069,Control
C07,1.5378,1.5936,1.0252,0.436,-0.038,1.3346,0.5093,1.7125,0.3073,1.7344,1.1089,1.065,0.1251,Control
C08,1.7238,1.1049,0.9588,0.6092,-0.0601,1.5226,0.6071,1.9245,0.4139,1.759,1.282,1.1829,0.091,Control
C09,1.4065,1.288,0.9445,0.5283,-0.0391,1.3704,0.5955,1.7824,0.4426,1.5925,1.1269,0.9887,0.079,Control
C10,1.3383,1.5138,1.1142,0.5046,-0.1043,1.4817,0.5534,1.7322,0.3652,1.4912,1.0017,1.0678,0.1446,BRCACancer
C11,1.7947,1.3827,0.9625,0.6952,-0.1738,1.3856,0.623,1.8956,0.5983,1.7165,1.3238,1.0714,0.1045,Control
C12,1.268,1.6527,0.8069,0.4464,-0.1402,0.8762,0.4052,1.5269,0.2851,1.4279,0.854,0.5746,0.0971,BRCACancer
D01,1.9041,0.6952,0.7979,0.5116,-0.1148,1.4964,0.6919,2.0042,0.4154,1.5458,1.4284,0.8684,0.0244,BRCACancer
D02,1.7092,1.7102,0.9862,0.6085,-0.0268,1.5057,0.5282,2.0342,0.3888,1.7387,1.2842,0.88,0.1197,BRCACancer
D03,1.6142,1.6364,0.8651,0.5455,-0.0626,1.2644,0.5947,1.8845,0.3566,1.7552,1.1201,0.8351,0.1135,BRCACancer
D04,1.7628,1.3927,0.8834,0.6775,-0.1272,1.4072,0.6902,1.8795,0.4311,1.7785,1.2486,1.0156,0.0972,BRCACancer
D05,1.5501,1.6713,0.928,0.5887,-0.1289,1.433,0.6845,1.722,0.41,1.8551,1.1055,1.1579,0.1366,BRCACancer
D06,1.7347,1.2308,0.9648,0.635,-0.0316,1.548,0.697,1.9838,0.5274,1.7758,1.3052,1.1607,0.0801,BRCACancer
D07,1.68,1.5299,1.0344,0.6639,-0.073,1.4719,0.6564,1.8233,0.4645,2.0037,1.2271,1.0979,0.115,Control
D08,1.2928,1.4146,0.899,0.4918,-0.1362,1.1273,0.5118,1.6503,0.3404,1.6843,0.9355,0.7998,0.1205,Control
D09,1.5785,1.3073,0.8817,0.6072,-0.0381,1.4706,0.6144,1.8022,0.4808,1.6147,1.1524,1.1443,0.1048,Control
D10,1.6672,1.4039,0.8115,0.517,-0.1248,1.2659,0.5566,1.9957,0.3479,1.6934,1.145,0.7782,0.0599,Control
D11,0.8645,1.333,0.5041,0.2881,-0.0742,0.6995,0.3405,1.0581,0.1359,1.1252,0.7214,0.4663,0.0153,Control
D12,1.4529,1.2228,0.8006,0.5065,-0.1228,0.9872,0.5461,1.6224,0.3908,1.7384,1.0501,0.7395,0.0692,Control
