@relation data

@attribute id string
@attribute 9948 numeric
@attribute 813 numeric
@attribute 805 numeric
@attribute 6647 numeric
@attribute 440915 numeric
@attribute 801 numeric
@attribute 7414 numeric
@attribute 2316 numeric
@attribute 5478 numeric
@attribute 3309 numeric
@attribute 5660 numeric
@attribute 27154 numeric
@attribute 5341 numeric
@attribute 335 numeric
@attribute 1072 numeric
@attribute 22927 numeric
@attribute 29106 numeric
@attribute 7277 numeric
@attribute 10487 numeric
@attribute 7094 numeric
@attribute 7018 numeric
@attribute 808 numeric
@attribute 7273 numeric
@attribute 5216 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5128,0.9132,1.1541,0.9827,0.4034,2.327,1.2384,2.4384,1.6074,1.9966,2.7821,0.6064,1.917,0.0964,0.6877,0.4998,-0.2049,1.5525,1.5464,2.3174,-0.1205,2.0788,0.7158,1.3967,Control
A02,1.5029,0.7543,0.9777,0.6462,0.3274,2.3401,1.1723,2.5757,1.2289,1.855,3.2044,0.4604,2.2635,0.0586,0.5874,0.2009,-0.1503,1.3679,1.5737,2.3906,-0.0602,2.1743,0.2675,1.3442,Control
A03,1.6128,0.9266,1.2312,0.7672,0.4281,2.5223,1.3701,2.7583,1.4168,2.1303,3.2004,0.544,2.5315,0.1275,0.8608,0.2741,-0.2472,1.2898,1.6033,2.607,-0.0727,2.1303,0.3657,1.6832,Control
A04,1.637,0.8431,1.025,0.7414,0.5654,2.6032,1.3499,2.8139,1.4363,1.8866,3.1454,0.5105,2.246,0.2104,0.6536,0.3063,-0.1415,1.583,1.5807,2.6218,-0.0906,2.2819,0.3292,1.2385,Control
A05,1.673,0.9054,0.9902,0.7189,0.4862,2.287,1.5754,2.8814,1.2753,2.0364,3.2426,0.6114,2.4135,0.122,0.7912,0.326,-0.1227,1.6224,1.6425,2.9588,-0.0618,2.3833,0.3843,1.4906,Control
A06,1.5427,0.8316,1.1486,0.6333,0.3984,2.2428,1.3317,2.661,1.3227,2.0167,3.1486,0.549,2.1339,0.0561,0.669,0.2491,-0.228,1.3296,1.5362,2.6128,-0.0416,2.1363,0.3162,1.4311,Control
A07,1.6419,0.8813,1.4495,0.7512,0.5475,2.296,1.4361,2.6318,1.3363,2.0005,3.2827,0.5069,2.2625,0.083,0.5738,0.3219,-0.1255,1.3964,1.7094,2.4816,-0.0281,2.1759,0.3787,1.3882,Control
A08,1.576,0.9032,1.2527,0.6524,0.3087,2.2139,1.197,2.3761,1.297,1.5807,2.9839,0.4924,2.1592,0.0481,0.5525,0.454,-0.1856,1.1294,1.5442,2.2507,-0.0696,1.9205,0.7504,1.3241,Control
A09,1.5829,0.7472,0.951,0.7104,0.4102,2.2423,1.4183,2.7147,1.1969,1.9606,3.1891,0.4572,2.119,0.1125,0.6291,0.3889,-0.1862,1.5012,1.5427,2.5289,-0.0313,2.3034,0.3908,1.3816,Control
A10,1.6839,0.9048,1.2653,0.6723,0.4433,2.2774,1.6209,2.7854,1.2589,1.7569,3.2131,0.5025,2.6797,0.1061,0.5694,0.3121,-0.0762,1.5285,1.8835,2.7276,-0.0795,2.2451,0.3885,1.5144,Control
A11,1.2841,0.5563,0.7584,0.6915,0.2498,2.2562,1.1749,2.624,0.8773,1.9217,3.1122,0.277,1.865,0.0487,0.4053,0.3405,-0.2216,1.0512,1.4226,2.3921,-0.1184,2.1908,0.2722,1.3163,Control
A12,1.311,0.6313,0.602,0.3998,0.5462,1.7774,1.0398,2.1784,0.8322,1.4099,2.624,0.2935,1.8088,0.0177,0.4538,0.1576,-0.3014,1.3748,1.2685,2.0181,0.0284,1.965,0.221,1.1522,Control
B01,1.3375,0.9167,1.5527,1.143,0.322,2.4459,1.0606,2.0233,1.9365,1.6629,2.7559,0.4366,2.0059,-0.0306,0.4608,0.4609,-0.2767,1.2227,1.328,1.9534,0.0384,1.8265,0.62,1.3139,Control
