@relation data

@attribute id string
@attribute 10053 numeric
@attribute 1174 numeric
@attribute 130340 numeric
@attribute 162 numeric
@attribute 164 numeric
@attribute 55690 numeric
@attribute 567 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0595,0.3143,0.3189,1.0096,1.8885,1.0564,3.5854,1.059,0.803,Control
Utah__A02,0.1087,0.2762,0.1937,0.8975,1.7346,0.6215,3.99,0.8283,0.7604,Control
Utah__A03,0.139,0.4854,0.2425,1.1323,1.8889,0.8145,3.6523,0.9698,0.8511,Control
Utah__A04,0.0276,0.3978,0.2073,0.9867,1.6535,0.812,3.8348,0.5345,0.8522,Control
Utah__A05,0.2188,0.5357,0.2248,1.2664,1.8403,0.8652,3.4895,0.9451,0.8908,Control
Utah__A06,0.0972,0.333,0.1737,1.1175,1.738,0.7438,3.4969,0.8385,0.7385,Control
Utah__A07,0.0705,0.3718,0.3143,1.0435,1.8113,0.9496,3.4167,1.3382,0.8255,Control
Utah__A08,0.0448,0.1438,0.2619,0.9065,1.7679,1.2434,3.5632,0.9651,0.7725,Control
Utah__A09,0.2314,0.3216,0.1914,0.9891,1.8343,0.9018,3.7836,0.9863,0.797,Control
Utah__A10,0.1711,0.418,0.3162,1.0082,1.8755,0.9076,3.5202,1.0156,0.8333,Control
Utah__A11,0.0248,0.2126,0.196,0.9022,1.6819,0.7381,3.4174,0.7745,0.6834,Control
Utah__A12,-0.0347,0.216,0.1348,0.6105,1.1705,0.3586,2.9883,0.098,0.5031,Control
Utah__B01,-0.0269,0.0488,0.3023,0.6905,1.6498,0.8292,3.6374,0.7898,0.5885,Control
Utah__B02,0.094,0.3797,0.2383,1.0482,1.8243,0.7885,4.0267,0.8414,0.8515,Control
Utah__B03,-0.0461,0.2322,0.3519,0.886,1.7846,0.7673,3.8548,0.8212,0.6728,BRCACancer
Utah__B04,0.0412,0.1472,0.4034,0.7531,1.6705,1.0529,3.5051,1.0611,0.669,BRCACancer
Utah__B05,-0.0509,0.1711,0.289,0.8558,1.5378,0.6639,3.9417,0.5278,0.7516,BRCACancer
Utah__B06,-0.0989,-0.0699,0.2354,0.5347,1.3663,0.384,3.7194,1.0187,0.2766,BRCACancer
Utah__B07,0.0469,0.3967,0.3126,0.9818,1.8857,0.8544,4.0345,1.3057,0.7898,BRCACancer
Utah__B08,0.306,0.3637,0.2093,1.0069,1.8101,0.7003,3.6745,0.9178,0.8045,Control
Utah__B09,0.1475,0.0463,0.2362,0.5852,1.6146,1.1742,3.7909,0.7482,0.5936,Control
Utah__B10,-0.0084,0.1949,0.2392,0.5754,1.4417,0.7406,3.5945,0.8655,0.5418,Control
