@relation data

@attribute id string
@attribute 5409 numeric
@attribute 2571 numeric
@attribute 7166 numeric
@attribute 3067 numeric
@attribute 1621 numeric
@attribute 7054 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.3139,-0.0708,0.1261,0.4252,-0.0746,-0.0197,Control
A02,-0.3456,-0.0162,0.0359,0.476,-0.0077,0.0278,Control
A03,-0.2224,-0.0466,0.1004,0.4575,-0.0011,0.0321,Control
A04,-0.2609,-0.0504,-0.0236,0.184,-0.0013,0.0011,Control
A05,-0.2639,-0.06,0.0177,0.4339,-0.0476,0.0095,Control
A06,-0.2801,-0.033,0.1408,0.2138,-0.066,-0.0508,Control
A07,-0.2964,-0.0447,0.029,0.0764,-0.0825,-0.0597,Control
A08,-0.2615,-0.0641,0.1952,0.2835,-0.016,-0.0326,Control
A09,-0.3354,-0.0495,0.0683,0.1014,-0.0586,-0.1031,Control
A10,-0.1738,-0.0608,-0.0058,0.1307,-0.0662,0.0202,Control
A11,-0.33,-0.0673,-0.0157,0.0872,-0.0385,0.069,Control
A12,-0.2784,0.0111,-0.1232,0.2389,-0.031,-0.1343,Control
B01,-0.4496,-0.0691,0.2214,0.0426,-0.2404,-0.3447,Control
B02,-0.2734,-0.0659,0.0687,0.0437,-0.0426,0.0367,Control
B03,-0.3526,-0.07,0.0868,0.0799,-0.1242,-0.0085,BRCACancer
B04,-0.3333,-0.0839,0.2072,-0.0215,0.0226,-0.1049,BRCACancer
B05,-0.3784,-0.0085,0.0749,0.0401,-0.0628,-0.1004,BRCACancer
B06,-0.5765,0.0041,0.0545,0.0897,-0.2932,-0.3506,BRCACancer
B07,-0.2535,-0.0355,0.1492,0.4648,-0.0937,0.0522,BRCACancer
B08,-0.1828,-0.0753,0.0354,0.0592,-0.0534,0.1251,Control
B09,-0.5556,-0.0884,0.0964,0.0682,-0.0937,-0.057,Control
B10,-0.1875,-0.0809,0.0167,0.0124,-0.0792,-0.0247,Control
B11,-0.0771,-0.0196,0.0242,0.0401,-0.1237,-0.0427,Control
B12,-0.3214,-0.0695,0.0784,-0.0794,-0.0183,-0.0723,Control
C01,-0.2209,-0.0183,-0.0411,0.0179,-0.054,-0.033,BRCACancer
C02,-0.2939,0.0045,0.0557,0.1807,-0.0082,0.0601,BRCACancer
C03,-0.2797,-0.0306,0.0709,0.1485,-0.0693,0.0842,BRCACancer
C04,-0.2041,-0.0327,-0.0106,0.2462,-0.0021,0.0346,Control
C05,-0.2421,-0.0339,-0.0344,0.082,0.0599,0.0403,BRCACancer
C06,-0.2549,-0.0511,-0.1467,0.0431,5e-04,0.0264,Control
C07,-0.2931,-0.0437,-0.0752,0.0105,-0.0725,0.0231,Control
C08,-0.1598,-0.0216,-0.0074,0.0577,0.013,0.0422,Control
C09,-0.3602,-0.0852,-0.0237,0.1421,-0.0153,0.0994,Control
C10,-0.1855,-0.0276,-0.0269,0.1142,0.0499,0.0567,BRCACancer
C11,-0.0518,-0.042,0.0885,0.1736,0.001,0.075,Control
C12,-0.1803,-0.0464,0.0024,0.1999,0.014,0.0276,BRCACancer
D01,-0.5069,-0.069,0.1207,0.0028,-0.002,-0.0692,BRCACancer
D02,-0.279,-0.0798,0.0116,0.3623,0.0238,0.1225,BRCACancer
D03,-0.2608,-0.0719,-0.0124,0.3898,0.0198,0.0094,BRCACancer
D04,-0.3418,-0.0548,-0.0277,-0.0251,-0.0914,0.0393,BRCACancer
D05,-0.2142,-0.0472,-0.0953,0.018,-0.039,0.0495,BRCACancer
D06,-0.3137,-0.1062,-0.0624,0.139,-0.0487,0.0484,BRCACancer
D07,-0.2067,-0.0616,-0.0279,0.3691,-0.0275,0.0711,Control
D08,-0.3464,-0.0456,-0.1271,0.0825,-0.1087,0.0016,Control
D09,-0.1914,-0.0765,-0.0773,0.0865,-0.0414,0.0337,Control
D10,-0.0814,-0.0064,-0.0354,0.1775,0.0564,-0.0131,Control
D11,-0.396,-0.0359,-0.2269,0.087,0.0682,-0.0825,Control
D12,-0.0779,-0.0946,-0.248,0.1231,-0.0321,0,Control
E01,-0.3824,-0.0664,-0.0581,0.0514,-0.0434,-0.0339,BRCACancer
E02,-0.3539,-0.0501,0.0063,-0.0183,-0.0778,0.0474,Control
E03,-0.2335,-0.0417,0.0244,0.3376,-0.0918,0.1112,Control
E04,-0.1507,-0.0277,-0.0242,0.0982,-0.0695,0.101,Control
E05,-0.4116,-0.01,-0.0601,0.2507,-0.0401,-0.1271,Control
E06,-0.4995,0.0083,-0.2569,0.0141,-0.1367,-0.1919,BRCACancer
E07,-0.2645,-0.0659,-0.0264,0.373,-0.1008,-0.0117,BRCACancer
E08,-0.2678,-0.0462,-0.0196,0.1378,-0.0354,0.018,Control
E09,-0.148,-0.0292,0.0786,0.1207,-0.1182,0.0522,BRCACancer
E10,-0.2522,-0.0231,0.0644,0.6395,-0.1594,-0.0193,BRCACancer
E11,-0.315,-0.0631,-0.1173,0.3231,-0.0787,-0.0081,Control
E12,-0.354,-0.0329,-0.0357,0.1326,-0.0998,-5e-04,BRCACancer
F01,-0.3496,-0.0881,-0.0569,0.3541,-0.096,0.016,Control
F02,-0.3334,-0.0595,0.0081,0.4451,-0.076,0.0328,Control
F03,-0.3242,-0.0014,0.0221,0.0565,-0.0606,0.03,Control
