@relation data

@attribute id string
@attribute 3265 numeric
@attribute 5894 numeric
@attribute 3562 numeric
@attribute 6464 numeric
@attribute 5604 numeric
@attribute 1439 numeric
@attribute 3717 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 2353 numeric
@attribute 5777 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4236,1.7841,-0.1424,0.7565,0.7341,1.4136,1.1912,1.6355,1.0952,1.495,1.2133,2.8919,1.8033,1.1256,Control
A02,0.3716,1.5394,-0.0817,0.8046,0.48,1.3705,1.0674,1.481,1.0379,1.0726,1.1168,1.0722,1.8803,0.9005,Control
A03,0.3757,1.7337,-0.0695,0.7989,0.7059,1.5927,1.4901,1.7658,1.0752,1.2059,1.269,2.3576,1.95,1.1275,Control
A04,0.3609,1.6705,-0.1333,0.8019,0.5113,1.2739,0.865,1.4795,1.0602,1.2032,1.1765,1.55,1.8859,1.028,Control
A05,0.4772,1.8077,-0.0485,0.8988,0.726,1.7758,1.3068,1.8562,1.2157,1.2305,1.3211,1.9884,2.0105,1.0464,Control
A06,0.2467,1.7479,-0.0812,0.7671,0.6824,1.444,1.0847,1.5705,1.0037,1.1159,1.129,3.0931,1.823,0.8852,Control
A07,0.364,1.7697,0.0013,0.7989,0.8669,1.4183,1.4226,1.8609,0.9863,1.3173,1.0809,2.7085,1.8362,1.1765,Control
A08,0.2967,1.7375,-0.0984,0.784,0.8829,1.1103,1.4684,1.7198,1.0102,1.3652,1.023,1.7156,1.6778,1.467,Control
A09,0.349,1.637,-0.0996,0.7778,0.7767,1.1992,1.3695,1.8278,1.0062,1.2773,1.0927,2.2374,1.8256,0.9988,Control
A10,0.398,1.7832,-0.1502,0.79,0.8171,1.4056,1.4291,1.802,0.9394,1.2687,1.0601,3.1715,1.8519,1.3316,Control
A11,0.2904,1.2804,-0.0569,0.5794,0.6056,1.0476,0.976,1.5523,0.9926,1.1274,0.8919,2.8363,1.7032,0.7415,Control
A12,0.2032,1.1644,0.1603,0.5636,0.3165,0.8661,0.4637,1.1373,0.6672,0.6719,0.6648,0.9324,1.3553,0.5292,Control
B01,0.1584,1.6434,0.0829,0.5764,0.6567,0.9062,0.9815,1.5002,0.7793,1.1633,0.9454,1.9549,1.5206,0.9141,Control
B02,0.3404,1.8632,0.0143,0.9083,0.6188,1.2576,0.9702,1.6034,1.0963,1.2628,1.1624,3.0428,1.9574,0.8807,Control
B03,0.2646,1.7244,-0.0388,0.7155,0.6536,1.072,1.0222,1.5674,0.9479,1.2554,1.0886,2.6432,1.7834,0.9276,BRCACancer
B04,0.1782,1.7237,-0.0657,0.7092,0.8115,0.8639,1.3224,1.6385,0.7243,1.3129,1.0415,0.9219,1.5984,1.4335,BRCACancer
B05,0.2381,1.4156,0.066,0.7441,0.4972,1.0877,0.8028,1.4949,0.8239,0.9651,0.9612,1.0836,1.8115,0.7814,BRCACancer
B06,-0.0061,1.4461,-0.0807,0.4797,0.5394,0.6138,0.7458,1.1292,0.5177,0.8266,0.6954,0.7374,1.2967,0.7812,BRCACancer
B07,0.38,1.9525,-0.0906,0.8876,0.6951,1.2417,1.1777,1.6266,1.0487,1.3701,1.152,1.1829,1.8171,1.1751,BRCACancer
B08,0.3687,1.5696,-0.1067,0.8025,0.682,1.3341,0.9417,1.6339,1.0739,1.2143,1.0455,1.4275,1.909,0.7597,Control
B09,0.2599,1.5166,-0.1092,0.6597,0.7372,0.746,1.1346,1.6507,0.6235,1.2176,0.8033,1.3994,1.4837,1.2186,Control
B10,0.2443,1.4615,0.0331,0.7158,0.624,0.733,1.0493,1.509,0.645,1.0332,0.8051,1.7916,1.5573,1.0541,Control
B11,0.4126,1.3717,-0.0929,0.7156,0.5479,1.3061,1.078,1.7392,0.929,1.0197,0.9661,2.0557,1.6761,0.949,Control
B12,0.223,1.2848,-0.1087,0.5098,0.6269,0.6478,0.9426,1.3322,0.5105,1.0407,0.7664,1.0517,1.47,1.0091,Control
C01,0.4383,1.7078,-0.1121,0.8045,0.8022,1.5619,1.2478,1.7966,1.0546,1.2256,1.2149,1.6346,2.0321,1.0332,BRCACancer
C02,0.5255,1.7071,-0.1323,0.8483,0.5312,1.4737,0.8611,1.5019,1.0889,1.1904,1.1704,1.5095,1.9521,0.9069,BRCACancer
