@relation data

@attribute id string
@attribute 117247 numeric
@attribute 11254 numeric
@attribute 153201 numeric
@attribute 6519 numeric
@attribute 10991 numeric
@attribute 54716 numeric
@attribute 56301 numeric
@attribute 23657 numeric
@attribute 55117 numeric
@attribute 6539 numeric
@attribute 6520 numeric
@attribute 55089 numeric
@attribute 84889 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 206358 numeric
@attribute 11136 numeric
@attribute 8501 numeric
@attribute 340024 numeric
@attribute 92745 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 348932 numeric
@attribute 6509 numeric
@attribute 81539 numeric
@attribute 124935 numeric
@attribute 54407 numeric
@attribute 9056 numeric
@attribute 6510 numeric
@attribute 9057 numeric
@attribute 6533 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3229,-0.1962,-0.0735,0.0143,-0.0731,0.0479,0.216,0.0124,-0.1501,0.2536,1.0877,-0.0928,-0.1063,-0.0524,0.4476,0.4704,0.0015,0.2806,0.0734,0.5408,-0.0399,0.4864,0.0742,0.2317,2.1429,0.6823,2.9633,1.9124,0.7314,1.5659,0.6423,Control
A02,0.1858,-0.2202,-0.0318,0.0235,0.0215,0.1952,0.2273,0.0754,-0.1496,0.3675,0.8543,-0.1169,-0.173,-0.0406,0.2163,0.3334,-0.1137,0.1182,0.1883,0.3435,-0.0097,0.4549,0.1453,0.3008,1.8124,0.5918,2.9421,2.2385,0.7263,1.0046,0.5646,Control
A03,0.1236,-0.2809,-0.0372,-0.077,-0.0044,0.1402,0.1943,0.1217,-0.1697,0.5635,1.1538,-0.1388,-0.1776,-0.072,0.3529,0.65,-0.1028,0.2774,0.1623,0.5805,-0.0573,0.5808,0.1407,0.6484,1.7659,0.8274,2.8901,2.3129,1.1657,1.0248,0.8119,Control
A04,0.2122,-0.1139,-0.0567,0.0046,0.0371,0.1446,0.2825,0.0885,-0.0893,0.1372,1.1019,-0.0905,-0.141,-0.0671,0.3103,0.3495,0.0127,0.2727,0.1236,0.3392,-0.093,0.496,0.1124,0.2607,1.9717,0.6351,2.7847,1.9171,0.5907,1.041,0.5724,Control
A05,0.1393,-0.1882,-0.0944,0.0417,-0.0235,0.1163,0.2409,0.0258,-0.1097,0.4431,1.3018,-0.1002,-0.1603,-0.0754,0.3416,0.5292,-0.0262,0.288,0.1381,0.4318,-0.0646,0.7043,0.0854,0.443,1.7797,0.9043,2.7988,2.4356,1.0996,1.1254,0.7816,Control
A06,0.2139,-0.1726,-0.0783,-0.0082,-0.0462,0.1366,0.2133,0.2243,-0.1499,0.3103,1.1407,-0.1068,-0.106,0.0172,0.3531,0.5734,-0.1106,0.2232,0.0727,0.3444,-0.0828,0.5473,0.1041,0.3573,1.8068,0.7547,2.7658,2.4512,0.7672,1.1293,0.6516,Control
A07,0.2951,-0.215,-0.0447,0.0073,0.0633,0.1427,0.1533,0.2036,-0.1925,0.2191,0.9897,-0.0997,-0.2211,-0.0776,0.2791,0.7012,-0.0652,0.2154,0.1489,0.3852,0.0734,0.4163,0.1482,0.3309,2.0943,0.7965,3.1045,2.2719,0.8341,1.3103,0.8129,Control
A08,0.4208,-0.2258,-0.1253,-0.0422,-0.03,0.0522,0.2034,0.0488,-0.1347,0.1476,0.7576,-0.1214,-0.1698,-0.0684,0.4343,0.6388,-0.0868,0.203,0.108,0.2639,-0.0541,0.332,0.0609,0.469,2.2784,0.6117,2.6622,1.7691,0.526,1.4199,0.7858,Control
A09,0.1678,-0.1656,-0.0668,-0.0064,0.0757,0.1608,0.158,0.1143,-0.1434,0.1214,0.8944,-0.1062,-0.1334,-0.0992,0.4325,0.493,-0.0802,0.2353,0.1987,0.3403,-0.0655,0.414,0.1437,0.276,2.1744,0.5938,2.9798,2.0197,0.8111,1.3178,0.7231,Control
A10,0.0792,-0.1633,-0.099,0.0309,-0.0301,0.0689,0.2096,0.0297,-0.1109,0.3216,0.9632,-0.095,-0.1504,-0.0939,0.4223,0.6861,-0.0826,0.228,0.1044,0.3755,-0.0694,0.4677,0.0195,0.2913,2.1203,0.7225,2.7939,2.1926,0.6815,1.0889,0.8217,Control
