@relation data

@attribute id string
@attribute 55437 numeric
@attribute 92335 numeric
@attribute 6009 numeric
@attribute 7249 numeric
@attribute 53632 numeric
@attribute 6794 numeric
@attribute 57521 numeric
@attribute 5494 numeric
@attribute 5571 numeric
@attribute 7248 numeric
@attribute 5565 numeric
@attribute 5564 numeric
@attribute 5563 numeric
@attribute 5562 numeric
@attribute 51719 numeric
@attribute 81617 numeric
@attribute 51422 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2548,0.7734,0.4704,0.298,0.1036,0.6664,0.2896,1.7473,1.351,1.2648,1.1575,1.2388,-0.117,1.3738,1.2019,0.4428,0.3976,Control
A02,0.2157,0.4564,0.3132,0.2498,0.1232,0.5296,0.1652,1.6431,1.1982,0.83,0.9426,0.9662,-0.0836,1.2086,0.9754,0.2103,0.2947,Control
A03,0.0822,0.6554,0.5931,0.3174,0.0606,0.6796,0.3147,1.7566,1.3648,1.1594,1.0291,1.1472,-0.0867,1.2768,1.1498,0.4156,0.3798,Control
A04,0.2753,0.5159,0.4233,0.2827,0.1424,0.6239,0.2204,1.6057,1.197,0.9036,1.0656,1.1062,-0.1014,1.2704,1.0672,0.3161,0.3259,Control
A05,0.1445,0.6768,0.5084,0.3697,0.0516,0.777,0.2483,1.8996,1.4345,1.1557,1.2047,1.2425,-0.0981,1.3214,1.2241,0.4744,0.4287,Control
A06,0.1723,0.5863,0.4248,0.2672,0.0896,0.5449,0.1855,1.6378,1.3816,1.1107,1.0346,1.0399,-0.1108,1.2028,0.982,0.3449,0.3681,Control
A07,0.1954,0.7232,0.6717,0.2914,0.1877,0.6163,0.2463,1.905,1.3542,1.2224,1.0969,1.2614,-0.0574,1.3566,1.3461,0.3444,0.5911,Control
A08,0.1383,0.7808,0.6506,0.2819,0.1577,0.501,0.3999,1.7839,1.1326,1.232,1.1546,0.9565,-0.1312,1.4406,1.447,0.2996,0.5935,Control
A09,0.1291,0.6272,0.467,0.2501,0.2012,0.5976,0.2974,1.851,1.2257,1.1554,0.9803,1.0518,-0.0639,1.2888,1.2905,0.3895,0.4881,Control
A10,0.2099,0.6939,0.7113,0.293,0.1245,0.527,0.3185,1.9424,1.2199,1.18,1.2655,1.1366,-0.1561,1.456,1.4061,0.4123,0.5295,Control
A11,0.0998,0.5037,0.2647,0.2233,0.0374,0.5103,0.2286,1.6245,1.243,0.9603,0.7936,1.0966,-0.1344,1.0445,0.9803,0.4371,0.2398,Control
A12,0.1359,0.1695,0.2492,0.122,0.2195,0.2249,0.0641,1.3223,0.9241,0.4355,0.6998,0.6934,-0.0019,0.9707,0.7942,0.14,0.2497,Control
B01,0.1123,0.6347,0.6224,0.0572,0.1644,0.3047,0.1758,1.69,1.0479,1.1559,1.026,0.8896,-0.1924,1.3654,1.1098,0.2163,0.3739,Control
B02,0.1548,0.6761,0.5333,0.286,0.1622,0.6644,0.2602,1.7045,1.2721,1.1575,1.128,1.1773,-0.1054,1.4322,1.1281,0.3935,0.3679,Control
B03,0.1297,0.6357,0.5142,0.2534,0.0793,0.5412,0.1947,1.6007,1.1418,1.1168,1.1263,1.1106,-0.1515,1.4131,1.1875,0.2425,0.2937,BRCACancer
