@relation data

@attribute id string
@attribute 1147 numeric
@attribute 142 numeric
@attribute 1616 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2934 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 355 numeric
@attribute 356 numeric
@attribute 397 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 4193 numeric
@attribute 4214 numeric
@attribute 4217 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4926 numeric
@attribute 5062 numeric
@attribute 54205 numeric
@attribute 5580 numeric
@attribute 5591 numeric
@attribute 5599 numeric
@attribute 5609 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 5747 numeric
@attribute 5921 numeric
@attribute 5925 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 637 numeric
@attribute 6709 numeric
@attribute 71 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7185 numeric
@attribute 7186 numeric
@attribute 835 numeric
@attribute 836 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84823 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8738 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 9020 numeric
@attribute 9530 numeric
@attribute 984 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5306,1.017,0.7623,1.0097,0.4024,0.3274,1.7487,2.2226,2.5287,1.0456,1.2288,0.3703,2.0756,0.0793,0.8017,1.412,2.2889,0.9845,1.6889,2.2235,1.2879,1.0217,0.7163,1.1766,1.7424,1.4021,0.6035,1.0974,0.2035,0.2618,1.2797,1.0662,1.598,1.4148,0.857,1.9443,1.4479,0.4095,1.2525,1.1894,0.2448,1.4755,1.24,0.7224,0.5342,1.465,0.8952,0.5106,1.2781,1.4069,0.1859,0.8721,1.7865,0.7542,0.5781,1.0609,Control
Utah__A02,1.317,0.8167,0.7021,0.8814,0.2851,0.2358,1.6818,2.0145,2.0638,0.7644,1.1813,0.5088,1.7697,0.1723,0.8248,1.1895,1.8995,0.8053,1.279,2.0678,0.9773,0.8893,0.7423,1.3276,1.3274,0.9672,0.523,0.9232,0.2341,0.117,0.8677,0.8166,0.7606,1.23,0.8393,1.6226,1.1003,0.4322,1.1877,0.7155,0.1827,1.0993,1.2187,0.4214,0.4465,1.1745,0.614,0.3206,0.9188,1.2491,-0.0037,0.7017,1.5898,0.5135,0.6084,0.9704,Control
Utah__A03,1.5532,0.9422,0.73,0.9572,0.4308,0.4664,1.8237,2.1844,1.9886,0.9372,1.7863,0.7048,1.9762,0.2179,1.0749,1.5968,2.1356,1.0094,1.4481,2.7745,1.0931,0.9957,0.9311,1.423,1.5097,1.211,0.6958,1.1903,0.354,0.1482,1.0619,1.0876,0.6724,1.459,1.0016,1.8201,1.1474,0.5375,1.399,1.0147,0.2495,1.3108,1.3606,0.5022,0.6074,1.4136,0.8989,0.497,1.0092,1.4813,0.0519,0.7949,1.8538,0.7466,0.6132,1.138,Control
Utah__A04,1.0954,0.9976,0.6518,0.9315,0.3754,0.2843,1.5078,1.8646,2.3516,0.8464,1.1168,0.4199,1.8734,0.2038,0.9128,1.1684,2.278,0.9356,1.4307,2.2888,1.0387,0.9699,0.7592,1.3079,1.3728,0.9665,0.6518,0.9008,0.1439,0.1496,0.9845,0.8373,0.8481,1.4617,0.9414,1.7226,1.216,0.3432,1.102,0.9391,0.2383,1.26,1.1395,0.5659,0.4571,1.297,0.7606,0.4522,1.1988,1.3259,0.0648,0.7321,1.5957,0.6238,0.6013,0.9812,Control
Utah__A05,1.4575,0.9347,0.7097,1.0851,0.4833,0.5005,1.9445,2.0877,2.052,0.8225,1.3299,0.4669,2.0556,0.2249,1.1219,1.3876,2.4514,1.0498,1.5153,2.4787,1.1021,1.0637,0.7999,1.6614,1.5262,1.1192,0.7144,1.1115,0.3724,0.2717,1.0949,1.0736,0.8722,1.5159,0.9599,1.6116,1.2712,0.365,1.3902,0.8139,0.2226,1.3729,1.4523,0.5411,0.6018,1.3513,0.9986,0.6081,1.1025,1.4854,0.0955,0.9607,1.7423,0.6847,0.7024,0.9997,Control
Utah__A06,1.4051,0.8003,0.6534,0.9397,0.415,0.3807,1.7899,2.0417,1.6263,0.7214,1.1995,0.5095,1.7748,0.0905,0.8679,1.2594,2.0424,0.8568,1.3528,2.4894,1.1202,0.8999,0.7842,1.3395,1.5269,1.1521,0.5537,1.049,0.1928,0.1119,0.9493,0.9123,0.7888,1.312,0.8533,1.5229,1.1909,0.4132,1.2785,0.6879,0.1497,1.1944,1.162,0.3591,0.4586,1.2326,0.9562,0.4326,0.9259,1.4059,0.0688,0.8172,1.6131,0.5878,0.6226,0.8337,Control
Utah__A07,1.4813,0.9249,0.6918,0.9592,0.4453,0.3758,1.9755,2.2733,2.0648,1.008,1.1282,0.5964,2.044,0.1921,0.8591,1.4421,2.4121,1.1016,1.6808,1.9854,1.1381,1.0521,0.7672,1.4288,1.6245,1.3691,0.5012,1.2174,0.2317,0.2084,1.3386,1.0503,1.3272,1.2303,0.999,1.6544,1.1428,0.4675,1.4729,0.9433,0.221,1.4374,1.4389,0.5899,0.5353,1.4514,0.8141,0.4412,1.0883,1.4578,0.2201,0.9145,1.8573,0.7607,0.5807,0.9808,Control
Utah__A08,1.3335,0.908,0.589,0.6737,0.3799,0.3451,1.7175,2.1889,1.9854,0.8792,1.1547,0.5226,2.1084,0.0637,0.8386,1.4586,2.6664,1.249,1.8517,1.9135,1.0947,1.218,0.5666,1.1228,1.8344,1.4969,0.4817,1.1808,0.1518,0.2121,1.547,1.1154,1.971,1.2164,0.871,1.8142,0.8676,0.2445,1.1343,0.9766,0.1806,1.4224,1.041,0.5323,0.4697,1.533,0.7207,0.3266,0.8238,1.4416,0.3893,0.5589,1.8989,0.7338,0.5394,1.1311,Control
Utah__A09,1.4215,0.8527,0.6624,0.8902,0.3718,0.3278,1.731,2.2044,2.3026,0.9371,1.2423,0.3699,2.1054,0.1991,0.6712,1.3379,2.4939,1.025,1.6,2.2018,1.0756,0.9502,0.6669,1.2723,1.6596,1.3676,0.5112,1.0908,0.1851,0.2016,1.177,1.0658,1.6289,1.304,0.8926,1.8236,1.0416,0.3484,1.1571,0.9466,0.2206,1.3433,1.0344,0.614,0.5133,1.2306,0.7421,0.4157,1.0496,1.3374,0.236,0.7888,1.6491,0.6833,0.5027,0.8883,Control
Utah__A10,1.4407,0.8924,0.6508,0.9689,0.3736,0.3742,1.885,2.1303,1.7943,0.9419,1.4522,0.6383,1.9811,0.0935,0.9452,1.402,2.3914,1.3032,1.6339,2.1342,1.0595,1.0809,0.5994,1.399,1.6355,1.2269,0.5635,1.1793,0.2135,0.2453,1.336,0.9902,1.1995,1.2969,0.8767,1.7171,1.1141,0.4505,1.3434,0.9962,0.2134,1.4705,1.2447,0.564,0.5352,1.3767,0.9479,0.4286,0.8903,1.4147,0.2784,0.712,2.0075,0.7161,0.6025,1.0994,Control
