@relation data

@attribute id string
@attribute 10253 numeric
@attribute 10252 numeric
@attribute 1956 numeric
@attribute 2060 numeric
@attribute 8874 numeric
@attribute 6456 numeric
@attribute 10254 numeric
@attribute 867 numeric
@attribute 8027 numeric
@attribute 7314 numeric
@attribute 1950 numeric
@attribute 30011 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1211 numeric
@attribute 2885 numeric
@attribute 58513 numeric
@attribute 160 numeric
@attribute 1213 numeric
@attribute 1175 numeric
@attribute 1173 numeric
@attribute 29924 numeric
@attribute 9146 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.1186,0.1771,-0.0786,1.4523,0.7689,-0.1193,1.3716,1.4582,1.5407,0.6471,0.6019,0.6113,0.62,0.9631,0.9448,1.6544,0.6193,0.9278,1.9669,0.7167,1.4197,0.5536,0.6626,1.3608,Control
A02,0.2118,0.0378,0.0036,1.3517,0.5586,-0.1676,1.2159,1.3316,1.2335,0.7377,0.4253,0.3688,0.4326,0.7721,0.802,1.493,0.4362,0.966,1.9209,0.7705,1.4253,0.4913,0.5556,1.0773,Control
A03,0.2791,0.0271,-0.0126,1.4894,0.6834,-0.1839,1.4638,1.4099,1.3874,0.7912,0.4869,0.5404,0.5366,0.9586,1.0299,1.7906,0.5687,1.137,2.0945,0.8684,1.4715,0.7334,0.6903,1.3643,Control
A04,0.0844,0.2129,-0.0237,1.4632,0.5382,-0.1085,1.2553,1.2936,1.2877,0.5956,0.3997,0.4068,0.4624,0.7734,0.7059,1.4914,0.4924,0.9251,1.8087,0.8945,1.5759,0.5401,0.6215,1.2398,Control
A05,0.1742,0.1814,-0.0402,1.5041,0.6522,-0.0844,1.4387,1.5036,1.4343,0.6996,0.8239,0.5256,0.6111,0.8769,0.9876,1.8851,0.5939,1.2359,2.0745,1.0712,1.677,0.8048,0.7069,1.3013,Control
A06,0.3361,0.1049,-0.0106,1.3223,0.6088,-0.0865,1.3412,1.388,1.2945,0.7772,0.4647,0.4752,0.4754,0.8799,0.9732,1.5864,0.5064,1.051,1.9669,0.7794,1.4828,0.6294,0.5628,1.1447,Control
A07,0.2374,0.1607,-0.0137,1.4916,0.7308,-0.1555,1.5439,1.5655,1.3942,0.4619,0.4296,0.7149,0.5419,1.0105,1.2808,1.89,0.6093,1.0529,2.1148,0.7656,1.5403,0.5577,0.6033,1.5858,Control
A08,0.0323,0.0802,-0.0387,1.6622,0.8974,-0.1403,1.4346,1.5588,1.4879,0.5945,0.2493,0.8326,0.5573,1.0708,1.0975,1.7425,0.6437,0.9344,2.0249,0.5963,1.337,0.5587,0.585,1.6994,Control
A09,0.0186,0.1791,-0.0275,1.4736,0.7178,-0.1061,1.253,1.511,1.5036,0.4575,0.5342,0.6948,0.5094,0.9394,1.1982,1.8554,0.5694,0.9406,2.0337,0.8142,1.4405,0.5914,0.6142,1.4239,Control
A10,0.24,0.0504,-0.0564,1.7552,0.7419,-0.0786,1.5645,1.4699,1.4188,0.3962,0.7762,0.718,0.5054,1.0296,1.223,1.8284,0.5777,0.8963,2.1067,0.8653,1.5258,0.608,0.6715,1.6004,Control
A11,0.254,-0.0895,-0.0127,1.2603,0.5983,-0.1208,1.0293,1.2803,1.2466,0.4886,0.2481,0.5164,0.429,0.9443,1.0455,1.5674,0.5445,0.8519,1.9482,0.7351,1.2025,0.4551,0.4836,0.9791,Control
A12,0.0556,0.0328,0.1107,1.2112,0.4235,-0.1041,0.8473,0.8085,0.8231,0.4167,0.5844,0.2979,0.276,0.5373,0.5815,1.1338,0.3489,0.5161,1.3152,0.5371,1.4352,0.1824,0.3106,0.6876,Control
B01,0.0207,-0.0884,0.0172,1.2756,0.7118,-0.1008,1.1819,1.2334,1.2494,0.3895,0.4146,0.5999,0.375,0.7931,1.1125,1.513,0.4401,0.6624,1.7508,0.3362,1.2487,0.3096,0.3596,1.4666,Control
B02,0.0901,0.1432,-0.0214,1.3851,0.6377,-0.0935,1.4256,1.2886,1.3121,0.5973,0.3948,0.4611,0.5598,0.7904,1.0493,1.6209,0.5319,1.0408,1.8539,0.7965,1.6282,0.6047,0.6814,1.4387,Control
B03,-0.0155,-0.0367,-0.0516,1.4525,0.6808,-0.0693,1.3262,1.2766,1.3354,0.4994,0.0572,0.5853,0.4937,0.8315,1.0877,1.5833,0.5015,0.8063,1.8632,0.665,1.4103,0.477,0.5548,1.3911,BRCACancer
B04,0.1581,0.0557,-0.018,1.717,0.7947,-0.163,1.2205,1.5234,1.2911,0.5398,0.437,0.8631,0.5357,1.0104,1.1026,1.6575,0.6959,0.7741,1.8285,0.4945,1.2639,0.5365,0.5187,1.7601,BRCACancer
