@relation data

@attribute id string
@attribute 10533 numeric
@attribute 11337 numeric
@attribute 11345 numeric
@attribute 115201 numeric
@attribute 23192 numeric
@attribute 23710 numeric
@attribute 25989 numeric
@attribute 30849 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3458 numeric
@attribute 5289 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 64422 numeric
@attribute 8408 numeric
@attribute 84938 numeric
@attribute 84971 numeric
@attribute 8678 numeric
@attribute 9140 numeric
@attribute 9474 numeric
@attribute 9706 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.724,1.6469,1.5412,0.8595,0.8037,1.0325,0.5708,0.9936,-0.0978,-0.4006,-0.1045,0.629,0.7042,1.2221,1.3645,-0.1198,2.0605,0.6765,1.014,0.5391,1.0704,0.9628,0.8394,0.8907,Control
A02,0.5539,1.7615,1.3741,0.7028,0.5956,0.7838,0.4685,0.7781,-0.1114,-0.416,0.0423,0.6933,1.5545,0.8794,1.2001,-0.0866,2.0858,0.5551,0.6852,0.4159,0.8474,0.8132,0.6503,0.6788,Control
A03,0.7378,1.8989,1.5111,0.8339,0.7639,1.1614,0.5903,0.9039,-0.1935,-0.3469,-0.0143,0.5847,2.0921,1.075,1.268,-0.0897,2.1576,0.791,0.7513,0.5859,1.0129,1.0183,0.8643,0.99,Control
A04,0.5886,1.722,1.5254,0.659,0.7356,0.9247,0.5609,0.8453,-0.1827,-0.1293,0.0072,0.4194,0.6554,0.8628,1.2616,-0.1042,1.9927,0.6758,0.7121,0.5491,0.7997,0.8587,0.7714,0.6373,Control
A05,0.8454,1.9828,1.5649,0.8204,0.7791,0.8546,0.5446,0.9698,-0.1619,-0.2426,0.0292,0.5525,0.6132,1.0322,1.3124,-0.101,2.3271,0.8096,0.9566,0.6204,1.0122,0.9034,0.7654,0.9727,Control
A06,0.7033,1.8181,1.5232,0.8171,0.7543,1.2453,0.4749,0.8575,-0.3673,-0.4509,0.0323,0.564,0.085,0.975,1.1944,-0.1136,1.988,0.6774,0.8476,0.451,0.8991,0.6964,0.7379,0.8845,Control
A07,1.1217,1.6449,1.4987,0.7891,0.7904,0.7723,0.5286,0.9728,-0.1783,-0.1853,-8e-04,0.5528,0.9455,1.2237,1.3474,-0.0605,2.3028,0.652,1.0633,0.5448,1.0526,1.0143,0.944,0.9905,Control
A08,1.1204,1.4945,1.3943,0.7019,0.7014,0.9185,0.5124,0.9874,-0.2066,-0.2312,0.0635,0.6594,0.7944,1.3881,1.4309,-0.134,2.111,0.5958,0.9398,0.4136,0.962,0.918,1.0435,0.9241,Control
A09,0.9521,1.7474,1.5638,0.812,0.7009,0.831,0.5832,0.849,-0.1218,-0.3535,-0.0343,0.5188,0.7784,1.2476,1.2799,-0.0669,2.0841,0.5609,0.8415,0.4623,0.9299,0.7794,0.7674,0.8238,Control
A10,1.157,1.6791,1.5409,0.8188,0.7472,1.0442,0.579,0.9689,-0.0979,-0.3127,0.035,0.4765,1.5207,1.2329,1.4463,-0.1587,2.1625,0.6355,1.0605,0.5951,0.9544,0.9241,0.9867,0.7929,Control
