@relation data

@attribute id string
@attribute 23533 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 146850 numeric
@attribute 387 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 10681 numeric
@attribute 5170 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2782 numeric
@attribute 10000 numeric
@attribute 51764 numeric
@attribute 5294 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4389,1.0574,0.917,-0.0233,0.5434,-0.0578,0.1401,1.5828,-0.119,0.3293,0.2687,0.765,1.1149,-0.0728,0.5015,0.5839,0.7923,0.6157,0.8453,1.4299,0.6233,0.0313,1.8406,Control
A02,1.1486,0.7396,1.0017,-0.0075,0.5823,0.0681,0.1733,1.3293,-0.0204,0.2552,0.1361,0.54,1.0578,-0.0023,0.2071,0.2715,0.6688,0.5686,0.6275,1.392,0.3831,0.1333,2.0413,Control
A03,1.5932,1.1743,1.1338,0.0291,0.7367,0.0188,0.281,1.4961,-0.1335,0.7692,0.3461,0.8594,1.2897,-0.0344,0.2784,0.3099,0.8003,0.6805,0.7841,1.4897,0.396,0.1014,2.162,Control
A04,1.374,0.8395,0.9425,-0.0317,0.6755,0.0093,0.1461,1.4725,-0.0544,0.2128,0.1126,0.5096,1.0142,-0.0544,0.353,0.4148,0.7491,0.6225,0.7141,1.4717,0.5255,0.1214,2.0983,Control
A05,1.5816,1.1311,1.2816,-0.0315,0.7617,0.0142,0.1174,2.2365,-0.0887,0.5169,0.3115,0.6538,1.1054,-0.0464,0.502,0.4684,0.8948,0.7463,0.7904,1.5737,0.5106,0.1381,2.0939,Control
A06,1.4575,0.961,1.033,-0.0333,0.561,-0.0135,0.1159,1.2565,-0.116,0.4062,0.2431,0.5802,1.3159,0.0072,0.2656,0.3232,0.7874,0.6458,0.7372,1.4137,0.4506,0.0547,1.9853,Control
A07,1.4083,0.9683,1.1256,-0.021,0.6322,0.0051,0.0828,1.5907,-0.1604,0.5092,0.3158,0.7994,1.4391,0.0032,0.2371,0.3603,0.8207,0.597,0.7443,1.5236,0.74,0.0316,1.9624,Control
A08,1.3564,0.9523,0.8725,-0.0323,0.4954,-0.0479,0.1265,1.3649,-0.0941,0.443,0.2059,0.8642,1.57,-0.0697,0.5308,0.4944,0.8395,0.5375,0.7355,1.4965,1.0516,0.1547,2.0579,Control
A09,1.3804,0.7273,0.9532,-0.0661,0.5287,0.0307,0.2054,1.8345,-0.1405,0.4885,0.2262,0.5863,1.436,-0.0302,0.1876,0.5019,0.8331,0.5633,0.6938,1.4111,0.7535,-0.0234,1.976,Control
A10,1.4485,1.0513,1.0893,-0.0687,0.5533,0.0022,0.1336,2.065,-0.1499,0.5021,0.3264,0.7708,1.5133,-0.0338,0.1512,0.4699,0.8665,0.5633,0.7332,1.5165,0.8026,0.0774,2.115,Control
A11,1.3016,0.6265,0.7087,0.0107,0.3723,-0.0489,0.0339,0.9685,-0.1745,0.454,0.1802,0.5541,1.3549,-0.0209,0.1365,0.3964,0.738,0.54,0.6814,1.2608,0.5676,0.0476,1.5981,Control
A12,0.7748,0.4115,0.6133,0.0854,0.2616,0.1394,0.3757,1.7903,-0.0473,0.1024,0.0098,0.3136,0.7516,0.095,-0.0779,0.2514,0.4944,0.3955,0.4581,1.191,0.3938,0.1566,1.6271,Control
B01,1.0235,0.9723,0.6775,-0.1128,0.2732,-0.0012,0.1499,1.146,-0.1225,0.2193,0.1197,0.7514,1.0452,0.0782,-0.1934,0.4829,0.5477,0.3916,0.6181,1.281,0.7023,-0.12,1.9184,Control
B02,1.3879,1.1341,1.0695,-0.0399,0.6816,8e-04,0.0361,1.4113,-0.1637,0.5787,0.2907,0.6791,1.0782,-0.0279,0.2053,0.4206,0.7354,0.6693,0.8367,1.5051,0.5192,0.0257,2.0553,Control
B03,1.1755,1.1148,0.966,-0.0239,0.4854,0.0163,0.2013,0.2213,-0.2162,0.3647,0.2024,0.6843,1.1925,0.0149,0.0841,0.4381,0.7817,0.5703,0.6643,1.4294,0.6398,0.0251,1.9803,BRCACancer
B04,1.4169,0.8287,0.6787,-0.0164,0.4694,-0.0029,0.03,1.2394,-0.091,0.1527,0.2128,0.9809,1.4998,-3e-04,0.1028,0.361,0.8342,0.5203,0.647,1.6404,1.008,0.0264,1.9926,BRCACancer
B05,1.2177,0.8703,0.731,0.0079,0.5488,0.0128,0.1764,1.2338,0.0184,0.498,0.0788,0.6826,1.3468,0.0152,0.2308,0.2433,0.72,0.443,0.7198,1.3874,0.537,0.0217,2.133,BRCACancer
B06,0.8211,0.6493,0.4354,-0.1567,0.0972,-0.0151,0.158,0.6675,-0.0494,-0.0243,0.0964,0.5849,1.0517,0.1692,-0.6426,0.2756,0.3761,0.1783,0.3886,1.1324,0.4838,-0.2604,1.4956,BRCACancer
B07,1.475,1.0967,0.9927,-0.0345,0.6322,-0.028,0.0456,1.2039,-0.0841,0.4957,0.2681,0.9059,1.2703,-0.0232,-0.0036,0.4335,0.7645,0.6313,0.7869,1.5522,0.6255,-0.0141,2.0668,BRCACancer
B08,1.206,0.6847,1.0682,0.0658,0.5694,-0.0375,0.1366,1.9803,-0.0815,0.2553,0.2737,0.5718,0.9433,-0.0402,0.1336,0.4731,0.7453,0.6407,0.7274,1.3505,0.3527,0.234,1.8123,Control
B09,1.4013,0.9397,0.5315,-0.0079,0.3378,-0.0194,0.1868,1.6008,-0.1619,0.2334,0.2128,0.9711,1.5843,-0.0185,-6e-04,0.4962,0.7545,0.4608,0.642,1.3029,1.0255,0.0929,1.6995,Control
B10,1.1319,0.4954,0.7147,-0.0174,0.3708,0.0497,0.0183,1.0643,-0.1081,0.4563,0.0607,0.6125,1.3474,0.0461,-0.0939,0.2487,0.6656,0.3842,0.5007,1.3645,0.7207,0.2025,1.9994,Control
B11,1.1918,0.6355,1.0235,-0.0258,0.6596,0.0752,0.028,2.2638,0.0122,0.4512,0.2258,0.5495,1.0835,-0.0296,0.2282,0.3846,0.7307,0.4632,0.7053,1.2939,0.4927,0.1992,1.9301,Control
B12,1.0066,0.6112,0.2404,-0.0173,0.3562,0.005,0.1299,0.6506,-0.0481,-0.1943,0.0735,0.7263,0.9873,0.0085,-0.039,0.3023,0.6438,0.3769,0.5241,1.1821,0.8104,0.0183,1.2838,Control
C01,1.7372,1.0507,0.8786,-0.052,0.7261,-0.0159,0.0776,1.6944,0.074,0.4884,0.4446,0.8875,1.3751,-0.002,0.3143,0.3165,0.784,0.6952,0.8207,1.537,0.5244,-0.0087,2.0178,BRCACancer
C02,1.6205,0.7869,0.9686,0.0013,0.6939,0.0616,0.1717,1.9183,-0.1219,0.4597,0.2512,0.513,1.0367,0.0321,0.4152,0.3771,0.7057,0.7123,0.8006,1.4394,0.499,0.1475,1.9151,BRCACancer
C03,1.9703,1.0023,0.9367,0.0168,0.9692,0.0149,0.0187,1.3355,-0.1468,0.6008,0.4043,0.7352,1.406,-0.0017,0.2486,0.3922,0.763,0.9317,0.9966,1.4731,0.4905,0.115,2.1142,BRCACancer
C04,1.2788,0.5648,0.5025,0.0117,0.5875,0.018,0.1234,1.8182,0.0306,0.0229,0.0919,0.3298,0.7408,-0.0064,0.5329,0.3019,0.5627,0.5797,0.6529,1.2114,0.291,0.3269,1.3741,Control
C05,1.1354,0.4962,0.7797,0.0413,0.6071,0.0271,0.2734,0.534,-0.0955,0.0242,0.0752,0.3798,0.8371,9e-04,0.2443,0.1828,0.5872,0.582,0.6006,1.2582,0.2704,0.2252,1.6573,BRCACancer
C06,0.5006,0.1911,0.0689,0.1279,0.1186,0.0811,0.1935,0.3136,-0.0226,-0.3345,-0.0656,0.2993,0.2915,0.0524,-0.0638,0.0987,0.2414,0.264,0.2491,0.4976,0.0968,0.1598,0.5143,Control
C07,1.2615,0.5068,0.772,0.0118,0.5148,0.0171,0.1828,1.0556,-0.0775,0.2249,0.0458,0.3451,0.9629,0.0042,-0.0309,0.2127,0.5747,0.5626,0.6757,1.3167,0.4051,0.2429,1.8435,Control
C08,1.4433,0.6585,0.7972,0.0705,0.5537,0.0157,-0.0204,1.8419,-0.1783,0.3717,0.1359,0.4811,1.1076,-0.0204,0.1822,0.2906,0.6543,0.6256,0.7298,1.2741,0.3989,0.2372,1.8817,Control
C09,1.2901,0.4754,0.8284,0.0814,0.6094,-0.0145,0.1999,1.2501,-0.1576,0.1944,0.1066,0.4766,0.9193,-0.0317,0.2376,0.2496,0.6561,0.5925,0.6605,1.3115,0.3365,0.2228,1.9987,Control
C10,1.3027,0.5752,0.8721,0.0377,0.6622,0.0784,0.2012,1.6348,-0.0442,0.21,0.0996,0.3523,0.849,0.0089,0.218,0.2318,0.5675,0.5969,0.6368,1.4762,0.342,0.2137,2.0775,BRCACancer
C11,1.6729,0.6867,0.7421,0.0562,0.6429,0.0301,0.1051,1.9796,-0.1051,0.62,0.2291,0.5739,1.1483,-0.0326,0.4124,0.5394,0.7633,0.7094,0.8274,1.2917,0.3517,0.223,1.8986,Control
C12,0.954,0.2984,0.4649,0.0124,0.4351,0.0016,0.0936,1.755,0.0953,-0.1977,-0.0052,0.2969,0.7556,0.0199,0.2888,0.2736,0.5307,0.5239,0.5646,1.1446,0.2659,0.0973,1.4002,BRCACancer
D01,1.5553,0.6153,0.506,-0.0411,0.4306,-0.0339,0.1872,0.4084,-0.0747,-0.0046,0.34,0.8636,1.3092,0.0017,0.0908,0.4924,0.8044,0.6018,0.702,1.3783,1.0558,0.141,1.3874,BRCACancer
D02,1.3954,0.4793,0.8734,0.0615,0.6273,0.0044,0.2468,1.9403,-0.0226,0.1348,0.1336,0.4528,0.9398,-0.0066,0.2005,0.4595,0.6557,0.6343,0.7363,1.3525,0.3337,0.1911,1.923,BRCACancer
D03,1.3499,0.6054,0.7377,-0.0283,0.5985,0.0108,0.1437,1.8808,-0.0976,0.1109,0.2011,0.4292,0.8155,-0.0362,0.1025,0.3841,0.5857,0.6075,0.6722,1.3707,0.292,0.1425,1.8496,BRCACancer
D04,1.3736,0.6657,0.8357,-0.0641,0.6417,-0.0011,-0.0088,1.565,-0.1203,0.1728,0.2206,0.5248,0.945,-0.03,0.1606,0.3102,0.7031,0.638,0.7289,1.3169,0.3463,0.0929,1.7559,BRCACancer
D05,1.622,0.7361,1.0784,-0.0166,0.7292,0.0281,0.0308,1.7697,-0.052,0.227,0.2057,0.4986,0.9407,0.026,0.1635,0.3589,0.6079,0.7055,0.6837,1.5058,0.3754,0.1201,1.8809,BRCACancer
D06,1.673,0.6576,0.9289,0.0226,0.7049,-0.0184,0.2284,1.5644,-0.0755,0.4183,0.278,0.5952,1.0672,-0.0251,0.473,0.3789,0.7781,0.692,0.7939,1.398,0.4245,0.0995,1.8966,BRCACancer
D07,1.7462,0.6725,0.8988,0.0099,0.7235,0.007,0.1705,2.0583,-0.142,0.4798,0.1997,0.4904,1.1219,-0.0045,0.1461,0.3983,0.7349,0.6999,0.773,1.3678,0.3478,0.0439,1.8583,Control
D08,1.2069,0.4622,0.6729,0.0199,0.4534,0.0149,0.2643,1.6836,-0.1184,0.05,0.0745,0.418,0.8318,0.028,0.1749,0.277,0.6407,0.5626,0.595,1.2592,0.3066,0.194,1.6235,Control
D09,1.3926,0.665,0.8137,0.0174,0.6439,-0.0101,0.2711,1.6707,-0.0462,0.2345,0.2095,0.4465,0.9424,-0.0262,0.0351,0.2816,0.6937,0.6435,0.7035,1.3177,0.3962,0.1661,1.7543,Control
D10,1.0628,0.4539,0.6877,0.0545,0.5189,0.0265,-0.0292,2.0703,0.007,0.4358,0.1293,0.3351,1.0074,5e-04,0.0756,0.3254,0.6946,0.4594,0.6459,1.1759,0.3118,0.1016,1.6518,Control
D11,0.633,0.1858,0.2634,0.1493,0.1713,0.0282,0.1407,1.0101,-0.1772,-0.2462,0.0418,0.3199,0.6029,0.0222,0.1238,0.1925,0.4467,0.378,0.4,0.8233,0.1708,0.1212,0.9607,Control
D12,1.1117,0.4638,0.5968,0.0047,0.3944,0.0105,0.2553,1.2083,-0.0956,0.1739,0.1021,0.4323,0.7419,-0.0706,0.3451,0.2905,0.6671,0.5797,0.5423,1.1398,0.2792,0.0772,1.3328,Control
E01,1.3141,0.4526,0.7413,-0.03,0.4865,0.0462,0.1214,0.089,-0.1316,0.1897,0.1401,0.4451,0.8327,0.0243,-0.0866,0.2213,0.4987,0.4622,0.6014,1.3309,0.3479,0.0234,1.5913,BRCACancer
E02,1.4626,0.6124,0.997,-0.0848,0.6369,-0.0065,0.0964,2.4248,-0.0121,0.4369,0.1905,0.4678,0.9191,-0.0288,0.15,0.4156,0.6113,0.5914,0.7641,1.3972,0.4643,0.0628,2.008,Control
