@relation data

@attribute id string
@attribute 994 numeric
@attribute 4331 numeric
@attribute 995 numeric
@attribute 1022 numeric
@attribute 6469 numeric
@attribute 993 numeric
@attribute 7514 numeric
@attribute 891 numeric
@attribute 5727 numeric
@attribute 902 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5823,0.3124,0.053,0.5802,-0.026,-0.1152,1.7837,0.6269,0.3475,1.6417,0.1799,Control
A02,1.2184,0.1154,3e-04,0.3655,0.0616,-0.0411,1.5645,0.4781,0.4154,1.1906,0.0211,Control
A03,1.4456,0.1977,0.0592,0.5555,0.1132,0.0455,1.6547,0.7216,0.3475,1.5435,0.2347,Control
A04,1.3797,0.1644,0.0253,0.5596,0.1477,-0.0341,1.7888,0.4149,0.3152,1.4379,0.089,Control
A05,1.1474,0.1852,0.0791,0.5538,0.0981,-0.0474,1.6669,0.533,0.2979,1.4466,0.2058,Control
A06,1.0022,0.136,0.0255,0.5002,0.0414,-0.0779,1.566,0.4345,0.336,1.4245,-0.0145,Control
A07,1.2353,0.3864,0.0833,0.536,0.121,-0.0608,1.7718,0.6305,0.3527,1.7306,0.1567,Control
A08,1.344,0.5927,-0.022,0.6008,-0.0145,-0.1225,1.8499,0.4843,0.4429,1.8361,-0.0089,Control
A09,1.2962,0.3814,-0.0511,0.5342,0.13,-0.0259,1.5303,0.448,0.2282,1.6176,0.1766,Control
A10,1.394,0.3743,0.0333,0.6226,0.1142,-0.105,1.8095,0.403,0.5855,1.9214,-0.0592,Control
A11,1.2012,0.3321,-0.0072,0.4857,-0.0649,-0.1321,1.3825,0.2515,0.5148,1.1617,-0.0248,Control
A12,0.891,0.0425,0.1028,0.4064,0.047,0.0037,1.2334,0.4205,0.2179,0.9335,-0.0967,Control
B01,1.1563,0.2817,0.0364,0.5145,-0.1949,-0.0022,1.7403,0.5164,0.1805,1.5871,-0.2075,Control
B02,1.4298,0.181,0.1634,0.5819,0.0559,0.0127,1.8797,0.5398,0.3706,1.7122,0.0253,Control
B03,1.2703,0.271,-0.0073,0.5173,0.0081,-0.0311,1.8112,0.4012,0.3333,1.7017,0.063,BRCACancer
B04,1.258,0.4884,-0.0155,0.499,-0.0465,0.0491,1.7753,0.4396,0.4737,1.6148,-0.145,BRCACancer
B05,1.15,0.2033,0.0149,0.4024,-0.0156,-0.0942,1.5338,0.3287,0.2924,1.3459,-0.0617,BRCACancer
B06,0.937,0.1418,0.0622,0.3758,-0.2547,0.0837,1.5497,0.1821,0.1442,1.1789,-0.1916,BRCACancer
B07,1.6667,0.2818,0.0368,0.6062,0.1053,-0.0563,1.8854,0.4851,0.5324,1.8064,0.1418,BRCACancer
B08,1.2335,0.1851,0.0042,0.4136,-0.0124,-0.1916,1.5532,0.3715,0.3727,1.3434,0.1215,Control
B09,1.2722,0.4253,-0.0133,0.4157,-0.0141,-0.0946,1.5715,0.231,0.3773,1.3187,-0.2078,Control
B10,1.0367,0.2671,0.0999,0.3786,0,0.002,1.5292,0.2305,0.4183,1.366,0.0044,Control
B11,1.2007,0.2329,0.0018,0.3483,0.1143,-0.0387,1.3985,0.6314,0.3119,1.5162,0.0686,Control
B12,1.1376,0.3217,-0.2047,0.2577,-0.0305,-0.0052,1.0779,-0.1192,0.1454,1.0536,-0.0319,Control
C01,1.3952,0.156,0.1054,0.4887,-0.0248,0.0519,1.4941,0.5626,0.3506,1.5264,0.0909,BRCACancer
C02,1.5001,0.1039,0.0849,0.5224,0.1209,-0.0036,1.514,0.5041,0.3868,1.4554,0.0998,BRCACancer
C03,1.8267,0.1633,-0.0068,0.5433,0.1497,0.0553,1.5918,0.5992,0.7286,1.6244,0.2113,BRCACancer
C04,1.2242,0.0884,0.0672,0.2662,0.1206,-0.1943,0.9235,-0.0075,0.2291,0.7406,0.0335,Control
C05,1.1219,0.0972,-0.1028,0.2679,0.142,-0.1366,1.0934,0.2257,0.2807,0.7021,0.0147,BRCACancer
C06,0.6449,-0.0069,-0.2162,0.1924,-0.0503,0.0495,0.2781,-0.1279,0.107,0.102,-0.0847,Control
C07,1.1819,0.1001,-0.0026,0.3902,0.0983,-0.181,1.3963,0.2042,0.3671,1.0167,-0.0489,Control
C08,1.4044,0.1714,0.0397,0.441,0.0798,0.0133,1.5044,0.3905,0.3949,1.1413,-0.0051,Control
C09,1.2254,0.1101,-0.0624,0.3766,0.0632,-0.0948,1.3234,0.1956,0.4354,1.2118,-0.0016,Control
C10,1.1124,0.0933,0.0212,0.2963,0.1205,0.0082,1.2991,0.3548,0.2275,1.0892,-0.0019,BRCACancer
C11,1.6774,0.1839,0.0451,0.4677,0.0761,-0.0433,1.3839,0.2748,0.4454,1.1661,0.1263,Control
C12,1.0541,0.0976,-0.0094,0.2081,0.0957,-0.1542,0.9489,0.0617,0.1853,0.6529,0.0703,BRCACancer
