@relation data

@attribute id string
@attribute 10963 numeric
@attribute 1958 numeric
@attribute 2002 numeric
@attribute 2534 numeric
@attribute 3303 numeric
@attribute 3309 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 4684 numeric
@attribute 4685 numeric
@attribute 4851 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5621 numeric
@attribute 581 numeric
@attribute 6352 numeric
@attribute 6647 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 727 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2324,2.0217,0.4506,1.6042,2.7127,1.9966,-0.0078,1.5431,0.0868,0.1149,-0.055,0.7736,0.945,1.1287,-0.1227,1.76,1.0952,0.7341,0.4307,1.142,0.8624,0.9097,2.2411,0.9827,-0.0556,0.0185,-0.1832,0.4187,-0.0902,-0.1668,-0.0249,-0.0118,0.1403,-0.1041,Control
A02,1.1087,0.4487,0.2934,1.263,3.2615,1.855,0.1551,0.7913,0.0155,0.0639,-0.0988,0.664,0.8462,0.9806,-0.1089,1.6579,1.0379,0.48,0.3006,0.9562,0.7648,0.8576,2.5847,0.6462,0.2091,0.2249,0.0484,0.2327,-0.0775,-0.1305,0.0266,0.0025,0.229,-0.0886,Control
A03,1.2336,0.471,0.364,1.4626,3.0535,2.1303,-0.0362,0.9227,0.0054,0.2185,-0.0976,0.8797,1.0405,0.9935,-0.0955,1.9065,1.0752,0.7059,0.4986,1.0907,1.0647,1.0921,2.665,0.7672,0.632,0.5766,0.1854,0.4738,-0.0876,-0.1596,0.0512,-0.051,0.1254,-0.0738,Control
A04,0.9537,0.3878,0.3909,1.4429,2.8049,1.8866,0.1356,0.517,0.0835,0.1167,-0.0668,0.7013,0.8362,1.1638,-0.1322,1.7434,1.0602,0.5113,0.4277,0.9348,1.0785,0.896,2.3528,0.7414,0.09,0.0886,-0.0445,0.2223,-0.054,-0.1092,-0.0131,-0.0203,0.1968,-0.019,Control
A05,1.1669,0.7044,0.4547,1.4763,3.4818,2.0364,0.1215,0.7727,0.0837,0.2082,-0.0532,0.9069,1.1378,1.0454,-0.0826,1.9721,1.2157,0.726,0.5021,1.0738,0.896,1.0811,2.4746,0.7189,0.5255,0.3421,0.1033,0.444,-0.1087,-0.1085,-0.0655,-0.0507,0.2747,-0.1021,Control
A06,1.0771,0.614,0.4061,1.3895,3.2595,2.0167,0.1733,0.8036,-0.0531,0.2437,-0.0933,0.709,1.0087,0.8785,-0.1543,1.8749,1.0037,0.6824,0.3564,1.0469,0.8625,0.8694,2.1663,0.6333,0.1648,0.1294,-0.0646,0.4629,-0.0712,-0.0984,0.0112,0.0088,0.1371,-0.0748,Control
A07,1.1338,0.4361,0.3002,1.8589,2.8958,2.0005,0.0812,1.2395,0.2383,0.2544,-0.09,0.7326,0.903,1.1356,-0.131,1.9127,0.9863,0.8669,0.4096,1.0479,0.8561,0.8894,2.2905,0.7512,0.1379,0.1986,-0.0178,0.3717,-0.0814,-0.1227,-0.0112,-0.0231,0.125,-0.0743,Control
A08,1.0095,0.1922,0.3245,1.9941,2.5894,1.5807,0.0163,0.5405,0.1461,0.3766,-0.0922,0.731,0.9887,1.1812,-0.03,1.9432,1.0102,0.8829,0.3414,1.0982,0.7731,0.7309,1.8803,0.6524,0.0454,0.0314,-0.0419,0.3132,-0.1312,-0.1439,-0.0418,-0.0306,0.127,-0.1512,Control
A09,1.1507,0.3119,0.3747,1.7212,2.7826,1.9606,0.1002,0.676,0.1333,0.1138,-0.1067,0.6632,1.0256,1.096,-0.2464,1.8616,1.0062,0.7767,0.356,1.0489,0.9493,0.8938,2.5375,0.7104,0.0688,0.1026,0.079,0.1841,-0.0765,-0.1452,-0.0218,-0.0124,0.072,-0.0879,Control
A10,1.1267,1.5037,0.3376,1.9662,3.1087,1.7569,-0.0061,1.489,-0.0405,0.1254,-0.0765,0.8042,0.9363,1.2467,-0.1022,1.9537,0.9394,0.8171,0.4749,1.0175,0.8187,0.904,2.8361,0.6723,0.0847,0.0875,-0.0611,0.3501,-0.1064,-0.1362,-0.1025,-0.045,0.183,-0.0828,Control
A11,1.0859,0.3559,0.3242,1.3506,2.4424,1.9217,0.105,0.711,0.1299,0.2622,-0.0453,0.6659,0.9115,0.9113,-0.0051,1.8347,0.9926,0.6056,0.4262,0.8719,0.7299,0.8391,2.7709,0.6915,-0.0034,0.1202,-0.0323,0.3602,-0.1066,-0.131,-0.0424,-0.0152,0.1593,-0.0964,Control
A12,0.8051,0.3729,0.1578,0.9467,3.4299,1.4099,0.1801,0.5223,0.1091,0.0562,-0.1198,0.3498,0.786,0.9203,-0.3279,1.3126,0.6672,0.3165,0.1908,0.5241,0.5164,0.5776,2.6816,0.3998,0.0654,0.3301,0.1227,0.0573,0.0113,-0.0573,0.0987,0.0864,0.1519,0.0342,Control
B01,0.7915,0.4457,0.1905,1.5006,2.4226,1.6629,0.0182,1.0294,-0.0468,0.0523,-0.1356,0.3992,0.7574,0.9718,-0.2682,1.5662,0.7793,0.6567,0.1449,0.9051,0.7817,0.5718,1.5428,1.143,-0.0684,0.2728,-0.2431,0.3266,-0.0268,-0.0438,0.0767,0.0881,-0.0279,-0.0588,Control
B02,1.1,0.818,0.411,1.543,2.714,2.0622,0.1201,1.431,0.1005,0.0985,-0.0796,0.7496,0.9736,1.0268,-0.1548,1.7427,1.0963,0.6188,0.4126,1.006,1.0832,1.0516,2.4707,1.1481,0.1797,0.2055,-0.0737,0.2539,-0.0544,-0.1092,0.0047,0.0242,0.1705,-0.0577,Control
B03,1.0478,0.9488,0.334,1.6673,2.8541,1.9583,0.1329,1.234,-0.042,0.0989,-0.0753,0.5939,0.9021,1.0272,-0.1715,1.7521,0.9479,0.6536,0.3093,1.0673,1.1227,0.8424,2.2618,1.049,-0.117,0.2133,-0.0772,0.2873,-0.0947,-0.1516,-0.018,0.053,0.1645,-0.11,BRCACancer
B04,0.8443,0.4265,0.2374,2.1402,2.3569,1.273,0.1888,0.6965,-0.0135,0.2244,-0.1011,0.6905,0.8631,1.2233,-0.0225,1.9229,0.7243,0.8115,0.3653,0.9176,0.6233,0.5867,2.4805,0.4811,-0.0472,0.0686,-0.0891,0.2361,-0.0795,-0.1134,0.0437,-0.0461,0.18,-0.1043,BRCACancer
B05,0.8393,0.6453,0.2082,1.5799,2.9123,1.7258,0.1583,1.7203,-0.0427,0.1882,-0.1302,0.6279,0.9923,0.8631,-0.1351,1.8007,0.8239,0.4972,0.3668,0.8413,0.946,0.8946,2.507,0.8562,0.6594,0.4232,0.364,0.1233,-0.0852,-0.1173,0.0746,-0.006,0.4939,-0.0198,BRCACancer
B06,0.6,0.2474,-0.0844,1.4278,2.3863,1.2369,0.4059,0.6245,-0.0236,0.1182,-0.1527,0.2384,0.5286,0.7513,-0.3816,1.3023,0.5177,0.5394,-0.0057,0.6527,0.517,0.3475,1.8032,0.5437,-0.2214,0.154,-0.0873,0.1609,0.1194,0.037,0.1631,0.3131,-0.0107,-0.0067,BRCACancer
B07,1.1288,0.4628,0.2864,1.7729,3.1707,1.9835,0.0934,0.7264,-0.0061,0.0497,-0.0993,0.7373,1.0257,1.149,-0.1569,1.8217,1.0487,0.6951,0.4908,1.0379,0.9308,1.057,2.7516,0.8915,0.0834,0.1563,0.0218,0.2895,-0.0459,-0.0888,-0.0152,0.0038,0.2312,-0.0615,BRCACancer
B08,1.1009,0.3669,0.3701,1.1603,3.3059,1.9805,0.1003,0.9363,0.0749,0.0842,-0.0389,0.6959,1.0223,1.0355,-0.0317,1.7268,1.0739,0.682,0.4491,0.9504,0.8729,0.9242,2.5966,0.7845,0.0987,0.0713,-0.2099,0.2944,-0.0688,-0.1372,-0.0422,3e-04,0.1633,-0.1004,Control
B09,0.6761,0.1991,0.1553,2.0697,2.4561,1.4932,0.0255,0.2352,-0.0041,0.3155,-0.0934,0.638,0.7716,1.0551,-0.1108,1.8556,0.6235,0.7372,0.3222,1.0045,0.9559,0.6325,2.3715,0.6826,-0.0715,0.1581,-0.1285,0.1601,-0.1184,-0.1259,-0.0173,-0.0164,0.0944,-0.0817,Control
B10,0.7912,0.2812,0.1797,1.7842,3.5989,1.5461,0.0296,0.7201,0.0115,0.2274,-0.0817,0.5668,0.7027,1.0905,-0.2745,1.7685,0.645,0.624,0.1829,0.9284,0.6528,0.6199,2.3408,0.4422,-0.0779,0.0873,-0.164,0.111,-0.0435,-0.0636,-0.0144,0.029,0.1525,-0.1018,Control
