@relation data

@attribute id string
@attribute 10585 numeric
@attribute 10690 numeric
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 145173 numeric
@attribute 146664 numeric
@attribute 23127 numeric
@attribute 23275 numeric
@attribute 23509 numeric
@attribute 2526 numeric
@attribute 2529 numeric
@attribute 2683 numeric
@attribute 283464 numeric
@attribute 29954 numeric
@attribute 3955 numeric
@attribute 4242 numeric
@attribute 54490 numeric
@attribute 55624 numeric
@attribute 56983 numeric
@attribute 5986 numeric
@attribute 6480 numeric
@attribute 6487 numeric
@attribute 727936 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79709 numeric
@attribute 79799 numeric
@attribute 84620 numeric
@attribute 8473 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 8985 numeric
@attribute 9486 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.553,-0.1558,-0.0381,-0.0269,0.4594,0.0359,-0.1214,0.4312,0.5817,0.4711,0.57,1.2199,1.0735,0.1983,1.2188,1.6096,-0.2281,0.4945,0.7957,0.1316,0.9206,0.218,-0.1095,-0.1281,-0.1272,0.1196,0.2355,1.0891,-0.1194,-0.0015,3.255,0.9753,-0.1383,0.4692,0.1413,Control
A02,0.3528,-0.0765,-0.341,-0.001,0.2662,0.0254,-0.0184,0.2768,0.4051,0.4157,0.4569,0.8528,0.8523,0.0309,0.9881,1.3152,-0.0408,0.3779,0.4796,0.1135,0.4915,0.1337,-0.0523,-0.0795,0.0103,0.0539,0.1892,0.9977,-0.197,0.0921,3.0923,0.7101,0.0544,0.3998,0.1199,Control
A03,0.4439,-0.1294,-0.1262,0.041,0.3187,0.0158,0.0139,0.4205,0.5793,0.6089,0.5223,1.1281,1.0539,0.1394,1.4122,1.4737,-0.2341,0.4564,0.6655,0.166,0.6187,0.1831,-0.033,-0.1621,-0.0926,-0.1091,0.4179,1.1698,-0.0852,0.1008,3.1796,0.9368,0.0344,0.6338,0.1446,Control
A04,0.3801,-0.1156,-0.286,-0.0339,0.2587,0.0701,-0.0249,0.2926,0.4194,0.526,0.431,1.0549,0.8631,0.0268,1.2869,1.4906,-0.0283,0.5366,0.668,0.3029,0.6478,0.2006,-0.0308,-0.081,-0.0193,0.0505,0.2655,1.0821,-0.0556,0.0383,3.1447,0.8435,0.0696,0.5897,0.0689,Control
A05,0.4387,-0.1135,-0.192,0.0307,0.3375,0.0553,0.0541,0.3409,0.534,0.7902,0.4791,1.1703,0.9877,0.1098,1.3937,1.5305,-0.0193,0.4871,0.6209,0.292,0.6946,0.2344,-0.0584,-0.1399,-0.0107,0.0157,-0.0451,1.4706,-0.0623,0.0594,2.9665,0.891,0.0312,0.7836,0.0448,Control
A06,0.3614,-0.1063,-0.2005,0.0349,0.3371,-0.0211,-0.0229,0.3039,0.4809,0.4169,0.5431,1.2437,0.8394,0.1286,1.247,1.4987,-0.072,0.4043,0.5858,0.0698,0.4935,0.1428,-0.0389,-0.163,-0.1307,-0.0041,0.2703,1.1995,-0.0843,0.0629,2.989,0.7127,0.0183,0.5691,0.0995,Control
A07,0.3792,-0.0921,-0.1164,0.005,0.3223,-0.0108,0.0681,0.3421,0.5465,0.5187,0.5924,1.3036,1.0094,0.1299,1.2763,1.62,-0.114,0.4092,0.7378,0.15,1.0107,0.2463,-0.0848,-0.1088,-0.123,-0.0062,0.2776,1.159,-0.0571,0.1431,3.1946,0.8207,0.0154,0.5773,0.1075,Control
A08,0.4587,-0.1309,-0.1805,0.1234,0.3277,-0.0236,0.0902,0.3618,0.5506,0.2623,0.4869,1.4119,0.8491,0.177,1.1082,1.2941,-0.088,0.4556,0.642,0.0761,1.421,0.2831,-0.1273,-0.2137,-0.08,-0.1188,0.077,0.8766,-0.0889,1e-04,3.2358,0.8768,-0.0833,0.3853,0.0683,Control
A09,0.389,-0.0933,-0.2307,-0.0178,0.3866,0.0321,-0.0238,0.3766,0.4514,0.5037,0.3996,1.1072,1.0562,0.104,1.1355,1.462,-0.053,0.4171,0.5846,0.1523,0.8968,0.2353,-0.0689,-0.1553,0.0099,-0.0242,0.0463,1.0621,-0.1579,0.0991,3.2338,0.7917,0.0998,0.4343,0.1195,Control
A10,0.3649,-0.1295,-0.2559,-0.0085,0.3706,0.029,0.0846,0.3582,0.5365,0.5232,0.5431,1.2491,0.9515,0.1078,0.9633,1.3348,-0.1183,0.4429,0.8155,0.2395,1.1486,0.268,-0.0887,-0.1063,-0.0522,-0.0193,0.1419,1.1394,-0.152,0.0582,3.1727,0.9082,-0.047,0.5478,0.1065,Control
A11,0.2884,-0.0956,-0.4125,-0.0933,0.3331,0.0884,-0.0187,0.2125,0.5371,0.3378,0.5802,1.1915,0.8271,0.1454,0.7714,1.3364,-0.1339,0.3205,0.2873,0.0166,0.5611,0.0988,-0.0921,-0.1765,-0.1295,0.0665,0.4073,1.096,-0.0215,-0.0053,2.9004,0.6494,-0.0683,0.362,0.0607,Control
A12,0.1735,-0.0597,-0.0782,0.0473,0.0683,0.0097,0.0139,0.0839,0.1009,-0.0045,0.3279,0.6169,0.2824,0.0072,0.5291,1.1936,0.1192,0.3745,0.3955,-0.1769,0.3455,0.1836,0.0305,-0.001,-0.0956,0.152,0.7563,0.468,9e-04,0.1503,2.2049,0.5911,0.0316,0.2344,0.2326,Control
B01,0.2991,-0.1358,0.0466,-0.0212,0.2616,-0.1193,0.0066,0.2084,0.3694,0.0366,0.3329,1.1031,0.856,0.1462,1.1211,1.2887,-0.1031,0.3719,0.6227,-0.2267,0.6802,0.2394,-0.1025,-0.0923,-0.3495,-0.1233,0.2629,0.5826,-0.0037,0.036,3.2098,0.7596,-0.2224,0.2518,0.1471,Control
