@relation data

@attribute id string
@attribute 10488 numeric
@attribute 10540 numeric
@attribute 10671 numeric
@attribute 109 numeric
@attribute 112 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 140735 numeric
@attribute 148327 numeric
@attribute 1639 numeric
@attribute 1778 numeric
@attribute 1780 numeric
@attribute 1781 numeric
@attribute 1783 numeric
@attribute 2778 numeric
@attribute 359 numeric
@attribute 360 numeric
@attribute 361 numeric
@attribute 396 numeric
@attribute 397 numeric
@attribute 4905 numeric
@attribute 51143 numeric
@attribute 51164 numeric
@attribute 51626 numeric
@attribute 551 numeric
@attribute 554 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 64764 numeric
@attribute 6810 numeric
@attribute 6844 numeric
@attribute 79659 numeric
@attribute 84516 numeric
@attribute 84699 numeric
@attribute 8655 numeric
@attribute 8766 numeric
@attribute 90993 numeric
@attribute 9230 numeric
@attribute 9586 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0424,1.0197,1.1343,0.3841,0.0464,0.2716,1.8416,1.0556,0.1149,0.7995,1.7559,-0.0675,0.3906,1.4993,0.7364,-0.0552,1.3895,-0.0268,1.1975,2.0756,0.7934,1.1626,1.5856,0.1006,-0.2451,-0.0038,0.9255,1.1308,-0.1281,1.1174,1.1676,1.2832,1.1245,0.3614,1.0049,1.6061,0.2019,1.829,-0.0177,0.2748,2.4305,-0.0913,0.5523,0.1344,Control
A02,0.8369,0.8613,0.8936,0.2867,-0.0129,0.2021,1.5349,0.8505,0.0742,0.7186,1.5124,-0.0042,0.2676,1.2913,0.5947,-0.0807,0.8768,-0.0737,1.2329,1.7697,0.5403,1.0388,1.2943,0.0649,-0.3221,0.0378,0.8176,0.9731,-0.1142,0.9334,0.7984,1.0817,1.1251,0.2788,0.9637,1.4751,0.0536,1.6487,-0.0522,0.095,2.6753,-0.1318,0.5779,0.1246,Control
A03,1.0519,1.0087,1.081,0.3348,0.0306,0.3941,1.7089,0.9672,0.1263,0.8664,1.7507,-0.058,0.325,1.4888,0.7013,0.0059,0.7705,-0.1064,1.4193,1.9762,0.8373,1.0667,1.527,0.1501,-0.4082,0.0539,1.0298,0.9868,-0.1007,1.0666,1.0032,1.3711,1.2647,0.349,1.0403,1.6377,0.0269,1.6301,0.0192,0.0996,2.3806,-0.1057,0.6334,0.1973,Control
A04,0.8542,0.8677,0.9369,0.3642,0.0729,0.2332,1.6942,1.031,0.0462,0.8038,1.5678,-0.0145,0.249,1.1479,0.6584,-0.0809,1.2685,-0.0319,1.4214,1.8734,0.5443,0.9489,1.4209,0.0897,-0.1506,-0.0099,0.8067,1.1682,-0.1378,0.9122,0.9867,1.2158,1.1838,0.3188,0.8141,1.573,0.0892,1.7606,-0.031,0.2379,2.705,-0.0344,0.5965,0.104,Control
A05,1.0679,1.0106,1.0595,0.3725,0.1413,0.3688,1.7835,1.1507,0.1386,0.8947,1.8263,0.0062,0.3308,1.3792,0.6793,-0.0303,0.9307,-0.0113,1.4984,2.0556,0.7768,1.1252,1.7609,0.1055,-0.2477,-0.0493,1.1361,1.0421,-0.0876,1.0499,1.0144,1.4572,1.2832,0.3967,1.1033,1.5643,0.1268,1.7968,-0.02,0.1427,2.9534,-0.0422,0.694,0.2297,Control
A06,0.9009,0.9459,0.9763,0.2447,0.0033,0.2657,1.6261,0.9193,0.127,0.7627,1.7436,-0.0572,0.2861,1.3368,0.5895,-0.1378,0.7099,-0.0843,1.2629,1.7748,0.7322,0.9952,1.4975,0.0926,-0.3503,-0.0075,0.9951,0.8643,-0.1601,1.0233,0.8709,1.2522,1.1536,0.3845,0.8768,1.4545,0.1226,1.6944,-0.0869,0.1667,2.3232,-0.1184,0.4645,0.1625,Control
A07,0.951,0.956,1.0175,0.3432,0.0158,0.3064,1.8447,1.0194,0.1098,0.7708,1.6993,-0.0445,0.6396,1.5095,0.6729,-0.0822,1.0615,-0.0678,1.1746,2.044,0.8743,1.1857,1.5959,0.1764,-0.2413,-0.105,0.8796,1.1382,-0.1365,1.0242,1.1073,1.2355,1.0969,0.4527,0.968,1.3443,0.2398,1.8095,0.0151,0.1753,2.5661,-0.0986,0.4804,0.2715,Control
A08,0.8348,0.971,1.0272,0.2198,0.0577,0.2902,1.9244,0.7505,-0.0116,0.6931,1.8305,-0.0326,0.8234,1.4025,0.6935,-0.0555,0.8669,-0.0693,1.0567,2.1084,0.9064,1.0929,1.4977,0.0589,-0.5495,0.0298,0.9732,1.1867,-0.0345,1.074,1.2503,1.2403,1.094,0.4278,0.9165,1.3689,0.2268,1.4855,-0.018,0.1916,2.0879,-0.1275,0.3935,0.2078,Control
A09,0.9741,0.9333,0.8324,0.3145,0.071,0.1972,1.7073,0.967,0.1063,0.6509,1.7059,-0.0266,0.4365,1.4312,0.6166,-0.0459,1.0739,-0.0259,1.1786,2.1054,0.7879,0.9768,1.4943,0.0597,-0.2215,0.0734,1.0136,1.096,-0.253,1.0252,0.9029,1.2418,1.1552,0.3761,0.937,1.4569,0.1175,1.5244,-0.0811,0.1514,2.6206,-0.1082,0.4727,0.237,Control
A10,0.9451,0.9732,0.994,0.2785,0.1104,0.3406,1.9621,0.9653,0.0994,0.7155,1.7962,-0.027,0.6148,1.4409,0.7025,-0.0911,0.5497,-0.0482,1.2401,1.9811,0.8066,1.0902,1.7009,0.059,-0.2956,0.088,0.9161,1.2565,-0.1074,0.9941,1.1012,1.246,1.1738,0.4294,0.9389,1.5069,0.2439,1.5983,0.0081,0.2124,2.6153,-0.0822,0.5406,0.3346,Control
