@relation data

@attribute id string
@attribute 11285 numeric
@attribute 126792 numeric
@attribute 135152 numeric
@attribute 2131 numeric
@attribute 2132 numeric
@attribute 2134 numeric
@attribute 2135 numeric
@attribute 2137 numeric
@attribute 222537 numeric
@attribute 26035 numeric
@attribute 26229 numeric
@attribute 266722 numeric
@attribute 27087 numeric
@attribute 64131 numeric
@attribute 64132 numeric
@attribute 64579 numeric
@attribute 8509 numeric
@attribute 90161 numeric
@attribute 9348 numeric
@attribute 9394 numeric
@attribute 9653 numeric
@attribute 9953 numeric
@attribute 9955 numeric
@attribute 9956 numeric
@attribute 9957 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3889,0.3289,-0.0541,0.4466,0.5451,-0.139,0.1411,0.533,-0.1153,0.7225,1.0035,-0.1221,-0.1195,0.4539,0.4503,-0.1518,1.5982,-0.1256,-0.117,0.1713,0.8584,0.4189,-0.1346,9e-04,0.0528,Control
A02,0.2792,0.2509,0.0173,0.1767,0.37,-0.0079,0.0829,0.4954,-0.1193,0.5757,0.6097,-0.1386,-0.0042,0.2293,0.2584,-0.1202,1.321,-0.1142,-0.0327,0.1317,0.6247,0.0163,-0.1221,-0.041,0.1285,Control
A03,0.3256,0.2947,-0.0435,0.4399,0.4744,0.0227,0.1512,0.6397,-0.1201,0.6924,0.7788,-0.1427,0.151,0.468,0.351,-0.1204,1.5475,-0.1316,-0.1164,0.2312,0.6603,0.2593,-0.1724,-0.1039,0.0492,Control
A04,0.3464,0.4454,-0.033,0.2102,0.3883,0.0424,0.1266,0.4661,-0.0316,0.4791,0.6975,-0.1136,-0.0038,0.3098,0.2932,-0.1284,1.3902,-0.0989,-0.0601,0.2154,0.6137,0.2311,-0.0817,-0.0665,0.1521,Control
A05,0.3969,0.5496,-0.0337,0.4261,0.5411,0.0072,0.0641,0.6693,-0.1495,0.7527,0.6723,-0.1117,0.0457,0.4606,0.4881,-0.1498,1.642,-0.1038,-0.0468,0.1648,0.799,0.2286,-0.1415,-0.0793,0.1579,Control
A06,0.3066,0.3339,-0.0706,0.3959,0.5207,-0.0385,0.2526,0.6935,-0.0021,0.6081,0.6129,-0.1552,-0.1216,0.4195,0.2592,-0.1481,1.5389,-0.1273,-0.0645,0.1269,0.5306,0.2208,-0.1381,-0.0565,0.0936,Control
A07,0.3861,0.407,0.0457,0.6953,0.5303,-0.0155,0.3302,0.6273,-0.0571,0.7937,0.7344,-0.1527,-0.047,0.6543,0.3543,-0.1205,1.536,-0.1358,-0.079,0.1999,0.8831,0.5007,-0.1398,-0.1093,0.0934,Control
A08,0.3238,0.2358,-0.0486,0.788,0.597,-0.0811,0.1658,0.5076,-0.0999,0.6679,0.7795,-0.148,0.0542,0.7423,0.3447,-0.1556,1.4716,-0.1187,-0.1304,0.1441,1.0064,0.4734,-0.1109,-0.0331,0.0627,Control
A09,0.3231,0.3708,0.0151,0.7156,0.5636,0.0432,0.188,0.4782,-0.0272,0.6473,0.6787,-0.1224,-0.0601,0.6087,0.3158,-0.1558,1.4885,-0.125,-0.0632,0.2119,0.7161,0.2531,-0.1144,-0.0687,0.1166,Control
A10,0.3531,0.33,-0.0456,0.6436,0.5789,-0.0906,0.2111,0.6105,-0.1022,0.7802,0.6745,-0.1082,0.0615,0.53,0.4174,-0.1529,1.5188,-0.108,-0.0654,0.1626,0.8658,0.2721,-0.1081,-0.0446,0.0381,Control
