@relation data

@attribute id string
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 124454 numeric
@attribute 1352 numeric
@attribute 1355 numeric
@attribute 1371 numeric
@attribute 2058 numeric
@attribute 210 numeric
@attribute 211 numeric
@attribute 212 numeric
@attribute 2235 numeric
@attribute 2495 numeric
@attribute 2512 numeric
@attribute 2990 numeric
@attribute 3052 numeric
@attribute 3145 numeric
@attribute 3162 numeric
@attribute 3163 numeric
@attribute 326625 numeric
@attribute 54490 numeric
@attribute 5498 numeric
@attribute 644 numeric
@attribute 645 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 7389 numeric
@attribute 7390 numeric
@attribute 79799 numeric
@attribute 94033 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0339,-0.032,0.2724,0.2705,1.0603,0.5448,1.5681,0.6326,0.6696,0.0933,0.5436,2.562,1.3885,1.0093,1.5683,0.1396,1.293,0.7467,0.168,-0.2267,0.4995,0.7242,0.4959,-0.1379,-0.1386,0.115,0.2189,0.408,0.6361,-0.1241,-0.1757,Control
Utah__A02,-0.3408,-0.0064,0.1252,0.0577,0.8146,0.4029,1.4294,0.4622,0.6872,1.2408,0.7076,1.5441,1.3564,0.9441,1.3857,0.0055,1.3344,0.6019,0.0819,-0.0367,0.2392,0.5722,0.3446,-0.0893,-6e-04,0.0484,0.1848,0.3789,0.3784,-0.2003,-0.2989,Control
Utah__A03,-0.1232,0.035,0.2343,0.0798,1.0657,0.5418,1.4728,0.6274,0.8527,1.2259,0.8613,2.7522,1.7223,1.1149,1.6432,0.0771,2.0173,0.7267,0.1295,-0.2328,0.4041,0.9875,0.5378,-0.1718,-0.1039,-0.1172,0.3533,0.4072,0.5369,-0.0905,-0.1234,Control
Utah__A04,-0.2851,-0.0389,0.1739,0.0851,0.8048,0.4609,1.6621,0.5696,0.6089,0.4096,0.349,1.8768,1.3609,0.9613,1.2161,-0.0111,1.5531,0.5334,0.1408,-0.024,0.4344,0.5867,0.384,-0.0908,-0.0303,0.0448,0.241,0.4048,0.4554,-0.0614,0.0959,Control
Utah__A05,-0.1899,0.0248,0.2349,0.1574,1.0324,0.4778,1.6279,0.7165,0.7471,0.9757,0.7687,2.2665,1.701,1.2427,1.6968,0.1361,1.8063,0.7026,0.1837,-0.0149,0.4968,0.7868,0.6531,-0.1496,-0.0217,0.0095,0.0123,0.5391,0.4981,-0.068,-0.0637,Control
Utah__A06,-0.1986,0.0289,0.2253,0.1084,0.9596,0.4656,1.4965,0.6384,0.5938,8e-04,0.4729,2.9857,1.699,1.1046,1.5596,0.0414,1.8609,0.5995,0.1302,-0.0683,0.3908,0.5713,0.5696,-0.1727,-0.1421,-0.0105,0.2446,0.4461,0.498,-0.0896,-0.2089,Control
Utah__A07,-0.1134,-5e-04,0.197,0.2353,1.0363,0.5772,1.5397,0.5434,0.6983,0.0085,0.4853,2.5656,1.1635,1.061,1.652,3e-04,1.6472,0.6622,0.1165,-0.111,0.4486,0.6922,0.5185,-0.1185,-0.1344,-0.0127,0.2499,0.4251,0.5669,-0.0629,-0.228,Control
Utah__A08,-0.1783,0.1163,0.2498,0.3657,0.8617,0.5595,1.4538,0.4901,0.7317,0.1439,0.4386,2.1847,1.0573,0.91,1.2266,0.0486,1.4391,0.7029,0.1473,-0.0846,0.3564,0.7343,0.3834,-0.2234,-0.0912,-0.127,0.1022,0.3909,0.5915,-0.0941,-0.1682,Control
Utah__A09,-0.2292,-0.023,0.1872,0.2101,0.9254,0.4935,1.4054,0.4311,0.4934,-0.0437,0.4703,2.4833,1.0198,0.955,1.4378,0.0114,1.5872,0.6633,0.1501,-0.049,0.3512,0.5864,0.3235,-0.165,-0.0011,-0.031,0.0796,0.3228,0.4936,-0.1619,-0.1486,Control
Utah__A10,-0.2546,-0.0138,0.1815,0.2639,0.967,0.5519,1.6174,0.516,0.7593,0.029,0.5089,2.3262,1.0438,1.0038,1.613,0.0689,1.4354,0.7608,0.1799,-0.1153,0.3745,0.5882,0.501,-0.1161,-0.0633,-0.026,0.15,0.3881,0.5396,-0.1561,-0.2273,Control
