@relation data

@attribute id string
@attribute 51085 numeric
@attribute 5516 numeric
@attribute 5209 numeric
@attribute 5515 numeric
@attribute 5528 numeric
@attribute 5208 numeric
@attribute 5518 numeric
@attribute 5207 numeric
@attribute 5519 numeric
@attribute 5210 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0627,0.8892,0.8749,1.7098,1.0884,0.5996,1.3951,-0.0812,1.0472,0.6607,Control
A02,0.1912,0.6903,0.6811,1.5505,1.0223,0.5705,1.195,-0.1313,0.8042,0.5876,Control
A03,0.1231,0.9187,1.1058,1.7523,1.1628,0.5673,1.3815,-0.1873,0.9485,0.8229,Control
A04,0.1498,0.6057,0.8292,1.7078,1.0777,0.5188,1.4064,-0.1461,0.6822,0.5662,Control
A05,0.1401,0.8883,1.0617,1.7874,1.1295,0.6834,1.5397,-0.0806,0.8529,0.8331,Control
A06,0.1271,0.7009,1.1807,1.5855,0.9649,0.6085,1.375,-0.1603,0.757,0.7999,Control
A07,0.1476,1.0068,0.8874,1.762,1.0159,0.7109,1.4216,-0.1665,0.9246,0.7036,Control
A08,0.0916,0.767,0.9522,1.654,0.9696,0.5057,1.2584,-0.0546,1.0312,0.6733,Control
A09,0.1766,0.7961,0.8953,1.6406,0.9724,0.5272,1.3688,-0.1214,0.9102,0.6052,Control
A10,0.074,0.7449,0.859,1.7064,0.9809,0.5217,1.331,-0.1164,0.9284,0.7096,Control
A11,0.0822,0.8055,0.754,1.4043,0.8453,0.3131,1.3121,-0.1056,0.9195,0.4477,Control
A12,0.2467,0.5922,0.4989,1.3673,0.7982,0.3692,0.7706,-0.0609,0.4397,0.5662,Control
B01,-0.0137,0.7636,0.8264,1.712,0.8396,0.6397,1.1077,-0.0244,0.8732,0.638,Control
B02,0.1164,0.8265,1.1322,1.9033,1.1069,0.6765,1.4914,-0.0563,0.8907,0.689,Control
B03,0.0626,0.7571,0.866,1.851,0.9659,0.6188,1.3276,-0.0059,0.8938,0.6408,BRCACancer
B04,0.0998,0.5645,0.7483,1.5588,0.8837,0.4186,1.1193,-0.1449,0.8647,0.5863,BRCACancer
B05,0.2159,0.7511,1.1585,1.5265,0.828,0.8082,1.0649,-0.1392,0.6826,0.6178,BRCACancer
B06,-0.0349,0.5844,0.5091,1.4275,0.5578,0.6148,0.725,-0.0969,0.607,0.4384,BRCACancer
B07,0.1944,0.8625,0.9485,1.8167,1.099,0.5728,1.328,-0.0929,1.0218,0.6419,BRCACancer
B08,0.0875,0.9738,0.8743,1.6648,0.8888,0.4873,1.4491,-0.1137,0.8441,0.7082,Control
B09,0.0388,0.4531,0.898,1.383,0.6695,0.4613,1.0016,-0.1942,0.8004,0.4308,Control
B10,0.1049,0.6059,0.7756,1.5659,0.7582,0.3111,1.068,-0.0708,0.7337,0.4936,Control
B11,0.1322,0.7992,0.7622,1.5627,0.9112,0.3891,1.0503,-0.1461,0.7459,0.7886,Control
B12,0.1741,0.2469,0.6867,1.0086,0.4842,0.2727,0.7906,-0.071,0.5953,0.2632,Control
C01,0.1798,0.709,1.0014,1.576,0.9976,0.66,1.3657,-0.1659,0.8757,0.8193,BRCACancer
C02,0.1197,0.6244,0.8669,1.61,1.145,0.5531,1.4147,-0.1496,0.7285,0.6107,BRCACancer
C03,0.1237,0.7558,1.0892,1.6437,1.1393,0.5094,1.5407,-0.1139,0.9321,0.773,BRCACancer
