@relation data

@attribute id string
@attribute 2033 numeric
@attribute 5604 numeric
@attribute 324 numeric
@attribute 6885 numeric
@attribute 9372 numeric
@attribute 7042 numeric
@attribute 7040 numeric
@attribute 1387 numeric
@attribute 5595 numeric
@attribute 10454 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 6498 numeric
@attribute 7048 numeric
@attribute 7046 numeric
@attribute 4092 numeric
@attribute 4087 numeric
@attribute 999 numeric
@attribute 7043 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.911,0.718,0.6744,1.4603,0.1748,0.063,2.0162,1.4419,1.0783,0.2804,0.8226,1.5527,0.8883,1.8205,1.338,0.1777,1.2685,0.1369,0.0717,Control
A02,1.6897,0.4692,0.524,1.1513,0.0883,0.0756,2.0252,1.1941,1.0214,0.1772,0.5356,1.1608,0.7222,1.3679,1.203,0.2309,0.9556,-0.0735,0.0059,Control
A03,1.9277,0.6904,0.6483,1.3066,-0.0121,0.1594,2.2099,1.4161,1.0584,0.237,0.7217,1.2748,1.078,1.5703,1.378,0.389,1.1458,0.0745,0.0396,Control
A04,1.63,0.4999,0.4394,1.2606,0.1372,0.0673,2.16,1.2536,1.0435,0.1192,0.6842,1.1546,0.8435,1.6568,1.2382,0.2679,1.0123,0.0138,0.1117,Control
A05,1.9476,0.7099,0.5986,1.3929,0.0565,0.0423,2.5111,1.4082,1.1978,0.2521,0.6578,1.2751,0.9759,1.6985,1.3004,0.3378,1.1842,0.0481,0.0054,Control
A06,1.8282,0.6673,0.5501,1.2752,0.1316,0.0753,2.0528,1.3394,0.9874,0.2171,0.6253,1.248,0.8494,1.6303,1.2619,0.2189,1.1364,-0.0054,0.0395,Control
A07,1.9341,0.8479,0.7132,1.5008,0.1677,0.0633,2.0773,1.4397,0.9702,0.2529,0.7816,1.5493,0.9037,1.9951,1.579,0.2414,1.3702,-0.0494,-0.043,Control
A08,2.0256,0.8635,0.8398,1.6185,0.1965,0.0473,1.7626,1.5649,0.9939,0.1911,1.0076,1.68,0.9127,2.234,1.604,0.2303,1.4384,-0.0656,0.0996,Control
A09,1.9246,0.7596,0.5787,1.3452,0.0999,0.0666,2.061,1.4149,0.99,0.1756,0.8599,1.4807,0.7754,1.8341,1.4083,0.0796,1.3274,0.0059,0.0242,Control
A10,1.9583,0.7992,0.7359,1.6039,0.0929,0.0925,2.1105,1.4738,0.9237,0.2623,0.8622,1.4449,0.8488,2.0411,1.6761,0.3026,1.3434,0.0315,0.0419,Control
A11,1.7813,0.5921,0.379,1.0633,0.0487,0.1146,2.0248,1.2954,0.9765,0.1351,0.7867,1.3018,0.6487,1.2369,1.562,0.2662,1.1917,0.0983,0.0278,Control
A12,0.9995,0.3092,0.349,0.8197,0.0808,0.1544,1.712,0.7447,0.6537,0.0696,0.309,0.7635,0.4123,0.9317,0.8099,0.0102,0.58,0.0157,0.0105,Control
B01,1.7081,0.6422,0.5532,1.3462,0.1694,0.0729,1.6386,1.2657,0.7649,0.093,0.6363,1.5174,0.8917,1.8115,1.1653,0.0902,1.1326,-0.0335,0.2059,Control
B02,1.7695,0.6051,0.4937,1.34,0.1719,0.0835,2.0366,1.3037,1.0793,0.2473,0.6328,1.3191,1.0639,1.6906,1.2137,0.3585,1.0795,0.0178,0.124,Control
B03,1.7464,0.6391,0.5412,1.3737,0.116,0.0398,1.7544,1.2732,0.9322,0.1583,0.7174,1.3109,0.9492,1.6787,1.2682,0.2748,1.0955,0.0641,0.1701,BRCACancer
B04,1.9242,0.7937,0.8001,1.4161,0.1262,0.0602,1.8642,1.501,0.7103,0.2069,1.0319,1.3074,0.8134,2.1617,1.5925,0.1812,1.2827,-0.0661,-0.0332,BRCACancer
B05,1.758,0.4861,0.4937,1.0362,0.1139,0.1443,2.1068,1.3143,0.8091,0.037,0.6685,1.1519,0.724,1.3944,1.0295,0.2437,0.9874,-0.0072,0.0435,BRCACancer
B06,1.3232,0.5274,0.4638,1.0289,0.0276,0.0968,1.3579,0.9236,0.5053,-0.0841,0.3984,1.0157,0.5744,1.3692,1.1808,-0.0303,0.8296,-0.0893,0.2262,BRCACancer
B07,1.9144,0.6798,0.6575,1.4521,0.1568,0.0683,2.1339,1.4043,1.0321,0.2606,0.7005,1.4591,0.8799,1.7504,1.5779,0.3683,1.2045,-0.102,0.1792,BRCACancer
B08,1.6647,0.667,0.3883,1.1057,0.0268,0.1441,2.3817,1.1935,1.0572,0.1985,0.5657,1.3079,0.7307,1.2903,1.2824,0.2547,1.1363,0.0249,0.0031,Control
B09,1.8836,0.7209,0.5804,1.2557,0.1005,0.0927,1.9542,1.3839,0.6103,0.1757,1.0478,1.2551,0.6321,1.8897,1.468,0.1907,1.2945,-0.0849,0.0089,Control
