@relation data

@attribute id string
@attribute 63967 numeric
@attribute 2620 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 2934 numeric
@attribute 660 numeric
@attribute 2339 numeric
@attribute 4000 numeric
@attribute 118 numeric
@attribute 6709 numeric
@attribute 9414 numeric
@attribute 4001 numeric
@attribute 1499 numeric
@attribute 1829 numeric
@attribute 7082 numeric
@attribute 5580 numeric
@attribute 1828 numeric
@attribute 10134 numeric
@attribute 6093 numeric
@attribute 8428 numeric
@attribute 5747 numeric
@attribute 4137 numeric
@attribute 5588 numeric
@attribute 329 numeric
@attribute 324 numeric
@attribute 839 numeric
@attribute 28988 numeric
@attribute 22985 numeric
@attribute 836 numeric
@attribute 5339 numeric
@attribute 1830 numeric
@attribute 7431 numeric
@attribute 1832 numeric
@attribute 51765 numeric
@attribute 4950 numeric
@attribute 5317 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.1306,-0.0654,1.465,0.5342,0.3274,-0.0344,0.9919,0.0793,1.0282,1.9443,0.7746,0.8017,2.1612,-0.1118,-0.0798,1.1766,-0.112,0.4717,1.5327,0.7314,0.2618,-0.0133,0.9328,2.2226,0.6744,0.7224,1.7846,1.4024,1.24,0.8923,-0.0883,2.3803,0.1798,1.5617,-0.1942,-0.0513,0.1369,Control
A02,-0.0297,-0.1879,1.1745,0.4465,0.2358,-0.1023,0.6832,0.1723,0.8584,1.6226,0.5292,0.8248,1.955,-0.0203,-0.0994,1.3276,-0.1105,0.3726,1.2476,0.4726,0.117,-0.0611,0.5138,2.0145,0.524,0.4214,1.6442,1.0952,1.2187,0.6458,-0.0713,2.1655,0.1303,1.5304,-0.0944,0.0222,-0.0735,Control
A03,0.2994,-0.1915,1.4136,0.6074,0.4664,-0.0948,0.7759,0.2179,1.0182,1.8201,0.8598,1.0749,2.2554,-0.0541,-0.121,1.423,-0.0822,0.5046,1.5227,0.7042,0.1482,-0.0025,0.8164,2.1844,0.6483,0.5022,1.8118,1.2986,1.3606,0.8712,-0.0445,2.5636,-0.0192,1.5523,-0.1418,0.0498,0.0745,Control
A04,-0.003,-0.0519,1.297,0.4571,0.2843,-0.1277,0.779,0.2038,0.9883,1.7226,0.6184,0.9128,2.1372,0.0482,-0.058,1.3079,-0.1106,0.4673,1.1775,0.536,0.1496,-0.0322,0.6622,1.8646,0.4394,0.5659,1.8874,1.1185,1.1395,0.9162,-0.0464,2.2957,0.2411,1.6066,-0.0624,0.0095,0.0138,Control
A05,0.1681,-0.0693,1.3513,0.6018,0.5005,-0.0671,0.6897,0.2249,1.0351,1.6116,1.0247,1.1219,2.1443,-0.0638,-0.0571,1.6614,-0.0469,0.5347,1.4139,0.5918,0.2717,-0.0332,0.6824,2.0877,0.5986,0.5411,2.0668,1.2492,1.4523,1.0919,-0.0622,2.6643,-0.0275,1.5212,-0.067,-0.0026,0.0481,Control
A06,0.0703,-0.0704,1.2326,0.4586,0.3807,-0.1001,0.6581,0.0905,0.9427,1.5229,0.7505,0.8679,2.0873,-0.0539,-0.0929,1.3395,-0.0739,0.3964,1.2959,0.5901,0.1119,-0.0515,0.5873,2.0417,0.5501,0.3591,1.7555,1.1709,1.162,0.8856,-0.0428,2.5366,-0.0671,1.5148,-0.1365,0.0166,-0.0054,Control
A07,0.1694,-0.1374,1.4514,0.5353,0.3758,-0.1706,0.9228,0.1921,1.0826,1.6544,0.6715,0.8591,2.27,-0.04,-0.1523,1.4288,-0.1287,0.4443,1.5516,0.8043,0.2084,-0.0631,0.8646,2.2733,0.7132,0.5899,1.8449,1.3056,1.4389,0.792,-0.0626,2.6141,0.0106,1.7152,-0.1025,0.0369,-0.0494,Control
A08,0.1025,-0.0851,1.533,0.4697,0.3451,-0.106,1.0358,0.0637,1.2118,1.8142,0.7877,0.8386,2.3026,-0.0865,-0.0919,1.1228,-0.1004,0.2504,1.5885,1.0088,0.2121,0.0095,1.0663,2.1889,0.8398,0.5323,1.6048,1.2461,1.041,0.607,-0.0091,2.251,0.1014,1.7162,-0.153,-0.0031,-0.0656,Control
A09,0.1063,-0.0767,1.2306,0.5133,0.3278,-0.1431,0.7358,0.1991,0.9652,1.8236,0.7609,0.6712,2.2015,-0.1163,-0.1165,1.2723,-0.1072,0.3978,1.5046,0.8592,0.2016,-0.0447,0.8567,2.2044,0.5787,0.614,1.6873,1.2527,1.0344,0.7688,-0.0772,2.414,0.0478,1.7064,-0.0888,0.0348,0.0059,Control
A10,0.0968,-0.1077,1.3767,0.5352,0.3742,-0.0748,0.8049,0.0935,1.0349,1.7171,0.7248,0.9452,2.3949,-0.0848,-0.1047,1.399,-0.0541,0.4463,1.4727,0.826,0.2453,-0.0154,0.9458,2.1303,0.7359,0.564,1.7445,1.2374,1.2447,0.8101,-0.0306,2.4836,-0.0324,1.6507,-0.0849,-0.05,0.0315,Control
