@relation data

@attribute id string
@attribute 3725 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 1147 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 5970 numeric
@attribute 54106 numeric
@attribute 5610 numeric
@attribute 5465 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 4615 numeric
@attribute 54472 numeric
@attribute 51295 numeric
@attribute 23118 numeric
@attribute 8993 numeric
@attribute 9020 numeric
@attribute 3654 numeric
@attribute 10333 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 3551 numeric
@attribute 23643 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 929 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 51284 numeric
@attribute 4790 numeric
@attribute 7097 numeric
@attribute 2353 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.3604,1.4087,1.5171,0.4317,1.4449,0.4506,1.4383,0.2772,1.7574,0.3872,0.8372,0.7496,1.4816,0.6135,0.3015,1.7946,0.0368,0.7681,0.6564,1.6721,0.7706,2.265,1.1591,0.8978,1.4658,0.7145,2.3651,0.2954,2.4861,0.2872,0.7452,1.6981,1.955,2.8919,2.2123,Control
A02,0.8169,0.3492,0.986,1.302,0.2505,1.1614,0.2934,1.258,0.2553,1.2507,0.289,0.7679,0.4989,1.7445,0.4885,0.1652,1.4192,-0.1207,0.528,0.5823,1.5787,0.751,1.9132,0.9319,0.7226,1.1532,0.296,2.2392,0.3949,2.5076,0.1844,0.5732,1.2732,1.5869,1.0722,2.0603,Control
A03,1.1876,0.3742,1.223,1.5398,0.3397,1.3753,0.364,1.4813,0.3281,1.7742,0.4377,0.9336,0.6475,1.9618,0.6308,0.2621,1.3753,0.0305,0.7605,0.7212,1.5762,1.0109,2.1264,1.0697,0.8278,1.3103,0.4348,2.3692,0.4339,2.8343,0.2439,0.994,1.4485,1.9871,2.3576,2.7503,Control
A04,1.2809,0.3772,0.9854,1.079,0.2796,1.2634,0.3909,1.484,0.2202,1.242,0.2106,0.7944,0.518,1.824,0.5479,0.2571,1.5602,0.0481,0.6381,0.649,1.417,0.8035,2.2551,0.9555,0.6468,1.2639,0.3699,2.432,0.2126,2.3176,0.1265,0.2436,1.4304,1.4777,1.55,2.2761,Control
A05,1.2201,0.6097,1.1338,1.4435,0.4324,1.514,0.4547,1.5368,0.2503,1.4585,0.3707,0.8518,0.6041,2.0894,0.7576,0.3463,1.5773,0.0298,0.6988,0.8578,1.9353,0.9784,2.4117,1.0728,0.9404,1.3977,0.5114,2.856,0.388,2.9955,0.259,0.7153,1.5181,2.1026,1.9884,2.4615,Control
A06,0.8267,0.3246,1.1657,1.3907,0.3777,1.2099,0.4061,1.338,0.3273,1.4509,0.3632,0.7749,0.5939,1.7816,0.5819,0.1624,1.4058,0.0046,0.6021,0.6583,1.745,0.8378,2.0422,0.9844,0.9399,1.2785,0.62,2.716,0.23,3.0912,0.2241,0.5329,1.3497,1.8873,3.0931,2.472,Control
A07,1.2177,0.3276,1.3766,1.4674,0.3962,1.5901,0.3002,1.2584,0.3887,1.3401,0.3346,0.9329,0.8022,1.7303,0.6307,0.2321,1.723,0.0156,0.7746,0.6423,1.8009,0.7733,2.3762,1.1473,0.7269,1.5067,0.6062,2.4557,0.2713,2.7151,0.2597,0.7045,1.6897,2.2473,2.7085,1.9798,Control
A08,0.8932,0.1674,1.5009,1.3187,0.3815,1.6278,0.3245,1.2448,0.391,1.4372,0.4049,0.8298,0.9913,1.5849,0.5625,0.2298,1.9342,0.05,0.7477,0.5498,1.6321,0.7195,2.6059,1.198,0.7837,1.6258,0.7395,1.6926,0.206,2.1575,0.1982,0.4773,1.8669,1.7824,1.7156,1.9095,Control
A09,0.9938,0.2539,1.3752,1.4072,0.3894,1.4374,0.3747,1.3302,0.2857,1.3341,0.2736,0.7673,0.7463,1.5729,0.5574,0.2517,1.7432,-0.0076,0.6974,0.5933,1.6259,0.8261,2.4502,1.047,0.5263,1.3494,0.5541,1.9845,0.2266,2.5755,0.1828,0.7329,1.606,1.9054,2.2374,2.1911,Control
A10,1.3414,0.3962,1.2385,1.4266,0.4399,1.7306,0.3376,1.3233,0.2612,1.3981,0.4249,0.9506,0.8644,1.742,0.5813,0.2874,1.7496,-0.0844,0.73,0.6598,1.9961,0.7781,2.3575,1.1476,0.7273,1.611,0.6865,2.5408,0.5289,2.8245,0.2691,0.662,1.641,2.523,3.1715,2.1251,Control
A11,1.0631,0.326,1.1692,1.3304,0.32,1.1347,0.3242,1.2245,0.2797,0.9559,0.3412,0.774,0.6276,1.1999,0.5514,0.1889,1.3471,-0.0564,0.6114,0.5416,1.4259,0.7193,1.776,0.7748,0.5034,1.0642,0.5432,2.1312,0.3718,2.5597,0.1424,0.4716,1.1005,1.4151,2.8363,2.0611,Control
A12,0.7342,0.1215,0.7211,0.8268,0.0398,0.8684,0.1578,0.8238,0.3109,0.6847,0.0775,0.4296,0.2806,1.2871,0.2876,0.0489,1.1994,-0.0672,0.2742,0.1804,0.8692,0.7238,1.3066,0.759,0.5756,0.8178,0.2172,1.7223,0.2598,1.583,0.0771,0.145,1.0527,0.8916,0.9324,1.6799,Control
B01,0.9628,0.0231,1.4726,1.2599,0.3137,1.2269,0.1905,1.2082,0.3659,1.4032,0.2839,0.7244,0.611,1.2621,0.3175,0.0467,1.7687,-0.1028,0.5932,0.1775,1.0316,0.6186,2.2101,0.984,0.6902,1.3503,0.6547,1.5434,0.2028,1.955,0.1004,0.4401,1.5169,1.5859,1.9549,2.5332,Control
B02,1.324,0.3715,1.2781,1.2798,0.4145,1.3173,0.411,1.5865,0.2618,1.4698,0.3331,0.9004,0.5836,1.7984,0.5662,0.2878,1.6106,-0.0478,0.7361,0.6876,1.2644,0.8924,2.0489,1.1073,0.7625,1.3441,0.5326,2.5875,0.3757,2.4527,0.2542,0.4907,1.4394,1.9248,3.0428,3.0801,Control
B03,1.1414,0.1943,1.2859,1.2715,0.349,1.3028,0.334,1.4088,0.2861,1.3598,0.3049,0.9167,0.6389,1.5767,0.4124,0.216,1.7219,-0.0095,0.6405,0.5198,1.2477,0.7386,2.2094,1.0527,0.7778,1.3782,0.6021,2.3346,0.3004,2.3827,0.1655,0.4716,1.4822,2.0306,2.6432,2.6611,BRCACancer
B04,0.8347,0.1092,1.159,1.0648,0.347,1.5564,0.2374,1.1378,0.3876,1.1762,0.4194,0.7801,0.7718,1.523,0.6146,0.1278,1.9304,-0.0262,0.7497,0.48,1.6424,0.7718,2.5339,1.3054,0.5549,1.4211,0.6629,1.1982,0.2818,1.6029,0.2139,0.2153,1.6554,1.9059,0.9219,1.6784,BRCACancer
B05,0.7116,0.0503,1.0395,1.014,0.2113,1.0664,0.2082,1.3013,0.4765,0.8683,0.2944,0.815,0.5382,1.8099,0.4618,0.1082,1.3705,-0.0277,0.5483,0.503,0.943,0.8588,1.8667,0.875,0.4515,1.0368,0.2535,0.9236,0.2033,1.9613,0.0446,0.3635,1.2575,1.0032,1.0836,2.6321,BRCACancer
B06,0.3639,-0.1238,0.9915,1.0869,0.038,1.0237,-0.0844,0.8403,0.2808,1.0327,0.1601,0.5795,0.4167,1.0353,0.0927,-0.0882,1.3656,-0.2576,0.3404,0.0324,1.2365,0.3984,1.7181,0.8773,0.3561,1.0295,0.4694,1.5792,0.2518,2.0407,-0.0761,0.2503,1.1971,1.4803,0.7374,1.5065,BRCACancer
B07,1.0629,0.2316,1.4248,1.466,0.527,1.4653,0.2864,1.4289,0.2618,1.5159,0.3568,0.8628,0.6869,1.6607,0.5688,0.3144,1.7459,0.0991,0.7812,0.5723,1.5157,0.8714,2.0706,1.23,0.617,1.4575,0.514,2.2506,0.4592,2.3214,0.2675,0.4618,1.4782,2.1011,1.1829,2.1472,BRCACancer
B08,1.1051,0.408,1.0959,1.4125,0.4149,1.2449,0.3701,1.2913,0.227,1.082,0.3128,0.8182,0.4964,1.5679,0.6442,0.2604,1.3735,-0.0507,0.629,0.6678,1.7924,0.8138,1.8635,0.8827,0.716,1.1072,0.4389,2.4434,0.1898,2.7565,0.2055,0.652,1.1937,1.8056,1.4275,1.9421,Control
B09,0.8169,0.1209,1.1094,0.9264,0.2795,1.3404,0.1553,1.1066,0.2416,1.1003,0.3137,0.6896,0.8632,1.1609,0.4257,0.1557,1.9533,-0.0902,0.6486,0.4462,1.383,0.7302,2.5792,1.0353,0.3037,1.2589,0.6346,0.6795,0.1069,1.3879,0.1828,0.2407,1.3948,1.3845,1.3994,2.0058,Control
B10,0.8396,0.1869,0.9404,1.0238,0.183,1.3804,0.1797,0.9814,0.2897,1.3714,0.2097,0.6789,0.5773,1.5174,0.409,0.0964,1.7899,0.0294,0.4556,0.4104,1.5205,0.5573,2.4684,0.9748,0.256,1.2515,0.4269,1.2476,0.1013,1.7983,0.1107,0.1444,1.4899,1.4821,1.7916,1.5834,Control
B11,0.9395,0.1841,0.96,1.1915,0.3191,1.3549,0.2409,1.2399,0.2479,1.1139,0.2812,0.7147,0.5723,1.7232,0.5415,0.2355,1.4195,-0.035,0.5473,0.442,1.5638,0.7839,2.0871,0.8859,0.6017,1.1079,0.4514,2.11,0.2048,2.6058,0.211,0.4904,1.3346,1.7936,2.0557,1.9234,Control
