@relation data

@attribute id string
@attribute 1452 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 1499 numeric
@attribute 5525 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5528 numeric
@attribute 5518 numeric
@attribute 5527 numeric
@attribute 8312 numeric
@attribute 5526 numeric
@attribute 5519 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5925,0.6628,0.6808,2.1378,1.5217,0.8892,1.7098,1.0884,1.3951,1.4624,0.3495,0.631,1.0472,Control
A02,1.2727,0.4686,0.5297,1.9406,1.3281,0.6903,1.5505,1.0223,1.195,1.0187,0.2528,0.5406,0.8042,Control
A03,1.4737,0.609,0.6545,2.228,1.494,0.9187,1.7523,1.1628,1.3815,1.3884,0.4299,0.8018,0.9485,Control
A04,1.4132,0.5054,0.4447,2.1149,1.3379,0.6057,1.7078,1.0777,1.4064,1.2109,0.2928,0.5604,0.6822,Control
A05,1.4668,0.6009,0.6046,2.1217,1.5543,0.8883,1.7874,1.1295,1.5397,1.1808,0.3723,0.7541,0.8529,Control
A06,1.3612,0.5351,0.5559,2.0671,1.3851,0.7009,1.5855,0.9649,1.375,1.1202,0.2844,0.6482,0.757,Control
A07,1.6353,0.8251,0.7198,2.242,1.4774,1.0068,1.762,1.0159,1.4216,1.4992,0.3981,0.4864,0.9246,Control
A08,1.6719,1.0661,0.8468,2.2731,1.5864,0.767,1.654,0.9696,1.2584,1.6722,0.3981,0.5186,1.0312,Control
A09,1.448,0.7154,0.5846,2.1764,1.3386,0.7961,1.6406,0.9724,1.3688,1.4674,0.3286,0.5664,0.9102,Control
A10,1.6292,0.9142,0.7425,2.3614,1.5766,0.7449,1.7064,0.9809,1.331,1.6014,0.3863,0.5633,0.9284,Control
A11,1.1873,0.4848,0.3841,1.8734,1.0854,0.8055,1.4043,0.8453,1.3121,1.3981,0.2831,0.4705,0.9195,Control
A12,0.9191,0.3984,0.354,1.615,1.0669,0.5922,1.3673,0.7982,0.7706,0.7557,0.1583,0.4647,0.4397,Control
B01,1.5559,0.6768,0.559,2.2274,1.3157,0.7636,1.712,0.8396,1.1077,1.284,0.1723,0.3114,0.8732,Control
B02,1.603,0.5494,0.4993,2.3355,1.46,0.8265,1.9033,1.1069,1.4914,1.322,0.3799,0.5378,0.8907,Control
B03,1.5986,0.6557,0.547,2.3868,1.4361,0.7571,1.851,0.9659,1.3276,1.394,0.2555,0.4864,0.8938,BRCACancer
B04,1.6401,1.0929,0.807,2.1299,1.4746,0.5645,1.5588,0.8837,1.1193,1.7222,0.4053,0.3902,0.8647,BRCACancer
B05,1.3444,0.5382,0.4993,1.9932,1.1345,0.7511,1.5265,0.828,1.0649,1.3946,0.2799,0.4743,0.6826,BRCACancer
B06,1.2295,0.4945,0.4693,1.9638,1.043,0.5844,1.4275,0.5578,0.725,1.0385,-0.0263,0.2791,0.607,BRCACancer
B07,1.6896,0.6372,0.6638,2.3083,1.6092,0.8625,1.8167,1.099,1.328,1.587,0.4158,0.6179,1.0218,BRCACancer
B08,1.2884,0.4347,0.3935,1.9576,1.2332,0.9738,1.6648,0.8888,1.4491,1.0913,0.2935,0.6118,0.8441,Control
B09,1.4429,0.8491,0.5864,1.9563,1.2345,0.4531,1.383,0.6695,1.0016,1.7033,0.404,0.3966,0.8004,Control
B10,1.3489,0.8535,0.5924,2.0855,1.4158,0.6059,1.5659,0.7582,1.068,1.3325,0.1787,0.3954,0.7337,Control
B11,1.2961,0.6309,0.5527,1.9142,1.2459,0.7992,1.5627,0.9112,1.0503,1.1345,0.208,0.6321,0.7459,Control
B12,1.1888,0.7771,0.5059,1.7457,0.9429,0.2469,1.0086,0.4842,0.7906,1.3875,0.2544,0.2457,0.5953,Control
C01,1.4428,0.6791,0.6331,1.9741,1.3607,0.709,1.576,0.9976,1.3657,1.2738,0.4666,0.7743,0.8757,BRCACancer
C02,1.2766,0.4696,0.4989,1.9038,1.4466,0.6244,1.61,1.145,1.4147,1.0068,0.3727,0.6991,0.7285,BRCACancer
C03,1.471,0.5803,0.6197,2.1384,1.4723,0.7558,1.6437,1.1393,1.5407,1.3643,0.566,0.8622,0.9321,BRCACancer
C04,0.8279,0.2982,0.229,1.3453,0.8584,0.3513,1.0877,0.6717,1.0971,0.723,0.2024,0.4523,0.5666,Control
C05,0.956,0.2458,0.2878,1.4874,0.8789,0.3863,1.34,0.8655,1.1161,0.6772,0.1271,0.4551,0.5269,BRCACancer
