@relation data

@attribute id string
@attribute 5728 numeric
@attribute 5164 numeric
@attribute 7249 numeric
@attribute 5170 numeric
@attribute 8661 numeric
@attribute 8672 numeric
@attribute 207 numeric
@attribute 2475 numeric
@attribute 5290 numeric
@attribute 1982 numeric
@attribute 8569 numeric
@attribute 6198 numeric
@attribute 2280 numeric
@attribute 1981 numeric
@attribute 1973 numeric
@attribute 7248 numeric
@attribute 1974 numeric
@attribute 5515 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 5295 numeric
@attribute 6194 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.243,0.6185,0.298,0.7691,2.117,0.7768,0.6045,1.0269,1.6169,2.5392,0.7724,1.1287,1.0394,1.4818,1.8574,1.2648,2.1257,1.7155,1.0955,0.572,0.1884,1.4782,1.6116,Control
A02,0.647,0.4477,0.2498,0.6471,2.0262,0.687,0.5571,0.7955,1.3286,2.5755,0.5977,0.926,0.7434,1.3412,1.7453,0.83,1.8208,1.5576,0.7115,0.4218,0.1762,1.1561,1.3649,Control
A03,0.9196,0.6223,0.3174,0.777,2.0357,0.8374,0.6699,0.9929,1.4291,2.6668,0.8032,1.0404,0.9951,1.4796,2.2392,1.1594,2.1684,1.7575,0.8949,0.532,0.2996,1.3011,1.5561,Control
A04,0.7631,0.6195,0.2827,0.7264,1.9293,0.7584,0.6114,0.9414,1.383,2.8087,0.6665,0.9026,0.7287,1.4786,1.8439,0.9036,2.1161,1.7134,0.7035,0.4744,0.3003,1.4673,1.666,Control
A05,0.9399,0.7211,0.3697,0.8704,2.0747,0.9111,0.7362,1.0446,1.5208,2.5943,0.7315,1.0434,0.9934,1.7398,1.771,1.1557,1.8672,1.7923,0.6776,0.4719,0.3478,1.3057,1.3338,Control
A06,0.8375,0.5885,0.2672,0.7642,1.9633,0.8183,0.6349,0.9339,1.4163,2.5959,0.7041,1.015,0.9424,1.5228,2.0301,1.1107,1.9166,1.5924,0.7292,0.385,0.2752,1.3466,1.4606,Control
A07,1.3109,0.5503,0.2914,0.7972,2.0533,0.9025,0.5857,0.9705,1.6368,2.7144,0.7993,1.1072,1.2264,1.4733,1.6889,1.2224,1.7788,1.7671,0.8033,0.6208,0.2857,1.6128,1.4007,Control
A08,1.5,0.4798,0.2819,0.8157,1.9076,0.9327,0.5257,1.0481,1.8021,2.5193,0.7671,1.1764,1.2842,1.3466,1.8784,1.232,1.9239,1.6601,0.9603,0.6957,0.2152,1.7107,1.4096,Control
A09,1.3575,0.6205,0.2501,0.8094,2.0056,0.804,0.5517,0.8703,1.4941,2.6319,0.6377,1.066,1.2206,1.3748,1.8666,1.1554,1.7455,1.6468,0.8046,0.563,0.2487,1.5301,1.2735,Control
A10,1.3359,0.5382,0.293,0.8424,1.9251,1.1136,0.5517,1.0041,1.743,2.6937,0.7839,1.0883,1.1498,1.4837,1.8809,1.18,1.8789,1.7121,0.7885,0.5259,0.1804,1.6455,1.2767,Control
