@relation data

@attribute id string
@attribute 6204 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6207 numeric
@attribute 6208 numeric
@attribute 6209 numeric
@attribute 6210 numeric
@attribute 2197 numeric
@attribute 8668 numeric
@attribute 8669 numeric
@attribute 27335 numeric
@attribute 3921 numeric
@attribute 6217 numeric
@attribute 6224 numeric
@attribute 6223 numeric
@attribute 6222 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 6193 numeric
@attribute 3646 numeric
@attribute 6194 numeric
@attribute 6189 numeric
@attribute 6188 numeric
@attribute 6187 numeric
@attribute 8894 numeric
@attribute 1968 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 8662 numeric
@attribute 1965 numeric
@attribute 8661 numeric
@attribute 1964 numeric
@attribute 6230 numeric
@attribute 6235 numeric
@attribute 8667 numeric
@attribute 8666 numeric
@attribute 6233 numeric
@attribute 8665 numeric
@attribute 6234 numeric
@attribute 8664 numeric
@attribute 6203 numeric
@attribute 6229 numeric
@attribute 6202 numeric
@attribute 6228 numeric
@attribute 6201 numeric
@attribute 6227 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4951,1.604,1.8761,1.5948,0.97,0.3019,1.183,1.0046,1.925,1.0404,1.2425,1.4999,1.6676,1.3285,0.4798,0.8804,1.2832,-0.0442,0.4934,1.2502,1.6116,1.3894,1.5386,1.0083,0.7383,2.3426,1.0382,1.742,1.1888,1.368,2.117,1.1506,1.6857,2.2133,1.1698,1.433,0.7921,0.6929,0.7553,1.1853,1.7809,1.2462,0.3555,1.5513,0.7274,1.2666,Control
A02,0.3124,1.2191,1.2115,1.3606,0.8228,0.2741,0.9911,0.4302,1.9532,0.8579,1.1624,1.095,1.4447,0.754,0.3289,0.6479,0.9895,-0.0881,0.3984,0.9466,1.3649,1.1083,1.3662,0.8487,0.4773,2.2762,0.8101,1.2862,1.0678,1.1774,2.0262,0.8024,1.487,2.0062,0.9613,1.1845,0.464,0.5765,0.4898,1.0117,1.4227,0.8168,0.1736,1.3279,0.5306,1.026,Control
A03,0.4194,1.5419,1.4823,1.7248,1.0418,0.3234,1.2997,0.9664,1.9982,0.978,1.1882,1.364,1.5871,0.9282,0.5285,0.7109,1.0888,-0.1311,0.542,1.0101,1.5561,1.1065,1.4367,1.1544,0.5453,2.0975,1.1292,1.4523,1.1503,1.3773,2.0357,1.265,1.6875,2.2205,1.107,1.3302,0.6902,0.7414,0.7616,1.143,1.837,0.9862,0.0865,1.5054,0.6652,1.0681,Control
A04,0.363,1.2993,1.573,1.8014,1.0621,0.378,1.0569,0.8877,2.2757,0.7564,1.0757,1.5477,1.7116,0.8114,0.3624,0.7711,0.9643,-0.0389,0.492,0.9938,1.666,1.2412,1.438,1.1158,0.4587,2.2187,0.7632,1.6801,1.2183,1.1666,1.9293,0.9723,1.7366,2.1871,0.9611,1.2626,0.5813,0.6084,0.4281,1.1242,1.4965,0.7027,0.5529,1.6567,0.6682,1.1887,Control
A05,0.3456,1.2344,1.479,1.6155,0.9698,0.3562,0.9786,0.9748,2.1833,0.8518,1.2027,1.2245,1.5516,0.9496,0.3682,0.6779,0.8787,-0.0305,0.4818,0.9627,1.3338,0.99,1.3358,0.9857,0.4738,2.1037,1.0077,1.5995,1.282,1.2895,2.0747,0.9943,1.5125,2.0325,0.9886,1.4749,0.5924,0.5984,0.7779,1.0759,1.8277,0.6992,0.4585,1.7642,0.5304,1.1052,Control
A06,0.379,1.4154,1.5055,1.6272,1.0565,0.2426,1.1585,0.8069,2.0463,0.888,1.1947,1.333,1.7373,0.8885,0.3364,0.814,1.2125,-0.0583,0.3882,0.9975,1.4606,1.1442,1.3437,1.1305,0.559,2.2804,1.0247,1.5387,1.2046,1.2106,1.9633,0.9184,1.5087,2.0626,1.0205,1.418,0.5607,0.6908,0.871,1.0789,1.8816,0.9313,0.2865,1.7025,0.6568,1.1239,Control
A07,0.4336,1.2045,1.5549,1.2987,0.7752,0.217,0.9117,0.6996,1.9825,0.961,1.1748,1.1084,1.3999,1.0107,0.3998,0.5617,1.0443,-0.1181,0.3728,1.2534,1.4007,1.0989,1.3598,1.0022,0.6532,2.2993,0.6642,1.3199,1.2224,1.3507,2.0533,0.9815,1.5495,1.8367,1.272,1.3193,0.451,0.7039,0.3805,1.1345,1.6622,1.3132,0.225,1.4602,0.6992,1.2216,Control
A08,0.3047,1.2673,1.3614,1.3392,0.7864,0.1995,0.8809,0.5976,1.8391,1.0347,1.1596,1.4871,1.6293,0.913,0.3117,0.7745,0.9553,-0.0654,0.3411,1.3698,1.4096,1.1295,1.2129,0.7694,0.657,2.1753,0.8626,1.4495,1.1582,1.1975,1.9076,0.9911,1.559,2.0034,1.3734,1.1424,0.541,0.8014,0.2782,1.1441,1.3307,0.8818,0.0496,1.3664,0.4975,1.1814,Control
A09,0.3362,1.2675,1.4779,1.3412,0.8513,0.2933,0.9206,0.7103,2.0188,0.9169,1.1292,1.3113,1.6015,0.7877,0.2674,0.5046,0.9877,-0.0882,0.414,1.1871,1.2735,0.8241,1.3502,0.8953,0.5049,2.2337,0.8196,1.5678,1.1796,1.2792,2.0056,0.9367,1.4242,2.0997,1.2718,1.266,0.3807,0.553,0.5947,1.0425,1.529,0.8026,0.2093,1.5081,0.4781,1.1932,Control
A10,0.4027,1.2638,1.5869,1.4078,0.7822,0.2116,0.8855,0.6909,2.0292,0.8638,1.1866,1.2762,1.4629,0.7316,0.4171,0.6307,1.0517,-0.0308,0.3555,1.1816,1.2767,0.9693,1.0319,1.0292,0.5333,2.1542,0.7437,1.4848,1.124,1.3534,1.9251,0.9719,1.3283,1.8305,1.2232,1.2155,0.2954,0.6737,0.5133,1.0731,1.5671,0.8016,0.4533,1.3453,0.5809,1.1922,Control
A11,0.1396,1.2742,0.9897,1.0016,0.5649,0.1822,0.6311,0.4919,1.8392,0.8959,1.1341,0.6113,1.4367,0.6975,0.2971,0.3098,0.8558,0.028,0.3095,1.005,1.2386,0.614,1.2926,0.786,0.4901,2.0786,0.9291,1.1367,0.8918,1.2973,1.8524,0.8024,1.2035,1.8214,1.1011,1.1873,0.3005,0.4,0.5063,0.9047,1.5253,0.653,0.1335,1.0971,0.4163,1.0247,Control
