@relation data

@attribute id string
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 219 numeric
@attribute 224 numeric
@attribute 231 numeric
@attribute 27294 numeric
@attribute 2990 numeric
@attribute 51084 numeric
@attribute 51181 numeric
@attribute 54490 numeric
@attribute 6120 numeric
@attribute 7358 numeric
@attribute 7360 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9365 numeric
@attribute 9942 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0339,-0.032,0.6635,0.9881,0.6112,-0.0365,1.0093,0.2301,0.9925,-0.2267,1.6181,0.6879,1.4594,-0.1379,-0.1386,0.115,0.2189,-0.1241,-0.0685,0.1821,Control
A02,-0.3408,-0.0064,0.441,0.7555,0.6147,-0.0254,0.9441,0.1573,0.8031,-0.0367,1.3126,0.4189,1.2572,-0.0893,-6e-04,0.0484,0.1848,-0.2003,-0.1115,0.2036,Control
A03,-0.1232,0.035,0.4609,0.9664,0.5237,-0.0413,1.1149,0.1582,0.9052,-0.2328,1.5247,0.6299,1.2826,-0.1718,-0.1039,-0.1172,0.3533,-0.0905,-0.0293,0.223,Control
A04,-0.2851,-0.0389,0.5069,0.5866,0.4969,-0.0012,0.9613,0.1925,0.9651,-0.024,1.3167,0.5214,1.3514,-0.0908,-0.0303,0.0448,0.241,-0.0614,-0.0065,0.1998,Control
A05,-0.1899,0.0248,0.6886,0.901,0.4807,-0.0466,1.2427,0.2525,1.0822,-0.0149,1.4944,0.6671,1.4178,-0.1496,-0.0217,0.0095,0.0123,-0.068,0.0407,0.2504,Control
A06,-0.1986,0.0289,0.5175,0.8496,0.6359,-0.0619,1.1046,0.2721,0.9483,-0.0683,1.4594,0.6419,1.2017,-0.1727,-0.1421,-0.0105,0.2446,-0.0896,0.092,0.2475,Control
A07,-0.1134,-5e-04,0.4778,0.9331,0.5269,-0.0392,1.061,0.2375,1.0462,-0.111,1.785,0.5706,1.462,-0.1185,-0.1344,-0.0127,0.2499,-0.0629,-0.0699,0.2766,Control
A08,-0.1783,0.1163,0.3392,0.9161,0.5902,0.0128,0.91,0.2906,0.8015,-0.0846,1.9851,0.455,1.3734,-0.2234,-0.0912,-0.127,0.1022,-0.0941,-0.1137,0.2556,Control
A09,-0.2292,-0.023,0.4496,0.8398,0.5246,-0.0871,0.955,0.1859,1.0728,-0.049,1.5502,0.5308,1.357,-0.165,-0.0011,-0.031,0.0796,-0.1619,-0.096,0.2259,Control
A10,-0.2546,-0.0138,0.4359,0.7986,0.5045,-0.0217,1.0038,0.2841,0.9713,-0.1153,1.7467,0.5521,1.4278,-0.1161,-0.0633,-0.026,0.15,-0.1561,-0.0727,0.1475,Control
