@relation data

@attribute id string
@attribute 114 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 2641 numeric
@attribute 111 numeric
@attribute 2788 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2791 numeric
@attribute 55811 numeric
@attribute 109 numeric
@attribute 108 numeric
@attribute 54331 numeric
@attribute 107 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 2778 numeric
@attribute 196883 numeric
@attribute 2782 numeric
@attribute 51764 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1513,0.2716,0.0464,1.6991,-0.0255,-0.0392,0.4901,1.0856,0.919,-0.0227,0.5399,-0.0547,0.1248,1.6097,-0.1255,0.3841,-0.0698,1.0858,-0.0192,-0.0685,0.4775,0.7364,0.1129,1.414,0.026,Control
A02,-0.1765,0.2021,-0.0129,1.5213,0.0182,0.0397,0.3306,0.7634,1.0066,-0.0064,0.5789,0.0724,0.1585,1.3471,-0.0981,0.2867,-0.0157,1.022,0.0821,0.0029,0.1854,0.5947,0.0076,1.3774,0.1274,Control
A03,-0.1891,0.3941,0.0306,1.9512,0.112,0.048,0.2789,1.2042,1.1432,0.0315,0.7336,0.0226,0.2682,1.5199,-0.0751,0.3348,-0.0248,1.2814,0.0731,-0.0297,0.2562,0.7013,0.1578,1.4718,0.0957,Control
A04,-0.1467,0.2332,0.0729,1.5568,0.0476,0.0045,0.4236,0.8648,0.9454,-0.0315,0.6723,0.013,0.1309,1.4955,-0.0518,0.3642,-0.0445,0.9732,0.0545,-0.0499,0.3302,0.6584,0.0398,1.4544,0.1156,Control
A05,-0.1501,0.3688,0.1413,1.8737,0.0091,-0.0212,0.4397,1.1603,1.296,-0.0312,0.7587,0.0179,0.1017,2.287,-0.0656,0.3725,-0.033,1.0752,0.0309,-0.0418,0.4779,0.6793,0.1368,1.553,0.1322,Control
A06,-0.2133,0.2657,0.0033,1.7448,0.0059,-0.0242,0.3392,0.988,1.039,-0.0332,0.5575,-0.01,0.1002,1.2718,-0.0435,0.2447,-0.0237,1.3107,0.0369,0.0125,0.2435,0.5895,0.0614,1.3984,0.0493,Control
A07,-0.1774,0.3064,0.0158,1.8456,0.0253,0.036,0.3759,0.9953,1.1347,-0.0204,0.6289,0.0088,0.0665,1.6179,-0.034,0.3432,-0.0186,1.4486,0.0671,0.0084,0.2152,0.6729,0.041,1.5046,0.0263,Control
A08,-0.1798,0.2902,0.0577,1.7018,-0.0116,-0.0264,0.2853,0.9791,0.873,-0.0321,0.4918,-0.0448,0.1109,1.384,-0.0798,0.2198,-0.0576,1.595,0.0084,-0.0654,0.5065,0.6935,0.1695,1.4784,0.1487,Control
A09,-0.1879,0.1972,0.071,1.7021,-0.0056,0.0421,0.3133,0.7509,0.9565,-0.0672,0.5252,0.0346,0.1913,1.8706,-0.0701,0.3145,-0.0078,1.4451,0.0396,-0.0253,0.1661,0.6166,0.104,1.3959,-0.0284,Control
A10,-0.149,0.3406,0.1104,1.674,-0.0178,-0.0574,0.3022,1.0795,1.0972,-0.0698,0.5499,0.0059,0.1182,2.1093,-0.0753,0.2785,-0.0518,1.5315,-0.0054,-0.0291,0.13,0.7025,0.1028,1.4977,0.0718,Control
A11,-0.1337,0.4049,0.1511,1.6138,-0.0192,-0.0277,0.2954,0.6488,0.7037,0.0124,0.3684,-0.0457,0.0168,0.9733,-0.0896,0.1749,-0.039,1.3544,0.0065,-0.016,0.1154,0.6078,0.0902,1.2505,0.0422,Control
A12,-0.127,0.0162,0.187,0.8764,0.1676,0.1141,0.1815,0.4308,0.605,0.0899,0.2575,0.1443,0.3645,1.8247,-0.0173,0.2956,0.0899,0.6793,0.1418,0.1013,-0.0972,0.33,0.0777,1.183,0.1506,Control
B01,-0.1404,0.0955,0.1479,1.224,0.0551,0.0072,0.1479,0.9994,0.6714,-0.1156,0.269,0.0024,0.1348,1.1572,-0.064,0.2545,0.0443,1.0079,0.1211,0.0843,-0.2118,0.5871,0.088,1.27,-0.1245,Control
B02,-0.1385,0.2924,0.1195,1.7645,0.0305,0.0023,0.345,1.1635,1.0767,-0.04,0.6784,0.0045,0.019,1.4321,-0.066,0.2964,-0.0131,1.0447,0.0335,-0.0231,0.1837,0.7082,0.1317,1.4867,0.0205,Control
B03,-0.1298,0.2058,0.1163,1.5419,0.0188,-0.0034,0.2627,1.1438,0.9697,-0.0234,0.4818,0.0201,0.1871,0.1993,-0.0672,0.2716,-0.0157,1.1726,-0.0049,0.0203,0.0635,0.6652,0.1255,1.4135,0.0198,BRCACancer
B04,-0.2206,0.4092,0.0945,1.7402,-0.0181,-0.0089,0.2033,0.8538,0.6727,-0.0156,0.4658,7e-04,0.0128,1.254,-0.0918,0.2781,-0.0126,1.5165,0.0414,0.0049,0.082,0.6745,0.1033,1.6176,0.0211,BRCACancer
B05,-0.1946,0.2685,0.0862,1.5683,0.0235,0.0827,0.3039,0.896,0.7267,0.0095,0.5454,0.0166,0.1617,1.2482,-0.0748,0.2443,0.0274,1.3453,0.1073,0.0206,0.209,0.588,0.1212,1.3729,0.0164,BRCACancer
B06,-0.15,-0.0515,0.0635,1.1123,0.1957,-0.036,-0.0019,0.6719,0.4211,-0.1611,0.0926,-0.0116,0.1431,0.6615,0.0328,0.1166,0.0814,1.0151,0.0095,0.1765,-0.6573,0.3774,0.0445,1.1264,-0.264,BRCACancer
B07,-0.1603,0.3683,0.0254,1.7998,0.0657,0.0308,0.306,1.1255,0.9973,-0.0344,0.6289,-0.0247,0.0286,1.2173,-0.0903,0.3507,-0.0353,1.2597,0.0493,-0.0183,-0.0235,0.7557,0.1885,1.5322,-0.0191,BRCACancer
B08,-0.1058,0.2051,0.1898,1.7043,0.019,-0.0333,0.2915,0.7078,1.0754,0.0695,0.5659,-0.0342,0.1213,2.0216,-0.0972,0.2932,-0.0469,0.8938,0.0052,-0.0355,0.1126,0.6875,0.1366,1.3372,0.2275,Control
B09,-0.1498,0.1642,0.1244,1.5516,0.0191,-0.0289,0.2696,0.9664,0.5204,-0.0069,0.3338,-0.016,0.1723,1.6284,-0.0862,0.2247,-0.051,1.611,-0.0086,-0.0135,-0.0205,0.6824,0.1508,1.2912,0.0872,Control
B10,-0.1684,0.191,0.0498,1.4903,0.0161,-0.005,0.1047,0.5159,0.7099,-0.0166,0.367,0.0538,9e-04,1.0726,-0.0761,0.2003,-0.0207,1.346,0.0734,0.0518,-0.1131,0.4852,0.0598,1.3508,0.1963,Control
B11,-0.146,0.1788,0.1617,1.5099,-0.0139,0.0328,0.1929,0.6579,1.0291,-0.0254,0.6564,0.0796,0.0107,2.3152,-0.0623,0.2112,-0.0311,1.0506,0.0074,-0.0248,0.2065,0.6179,0.0979,1.2825,0.1929,Control
B12,-0.1106,0.1109,0.0108,1.4995,-0.0266,-0.003,0.1792,0.6333,0.2194,-0.0166,0.3523,0.0087,0.1145,0.6439,-0.0581,0.1279,-0.0651,0.943,0.0692,0.0138,-0.0586,0.5398,0.0224,1.1744,0.0131,Control
C01,-0.2005,0.2999,0.0384,2.0606,0.0162,0.0192,0.3535,1.0788,0.8793,-0.0525,0.7231,-0.0125,0.0612,1.7253,-0.0872,0.3085,-0.0096,1.3769,0.07,0.0031,0.2918,0.7028,0.2122,1.5176,-0.0137,BRCACancer
C02,-0.1199,0.2797,0.0749,1.8496,0.0517,0.0277,0.4554,0.8114,0.9724,0.0027,0.6908,0.0658,0.1569,1.9573,-0.0454,0.3859,-6e-04,0.9983,0.0604,0.0377,0.3919,0.6211,0.1107,1.4231,0.1416,BRCACancer
C03,-0.1687,0.4488,0.0503,2.1876,0.0804,0.0444,0.3336,1.0298,0.9394,0.0188,0.9667,0.0186,0.0013,1.3535,-0.0366,0.3409,-0.0032,1.4116,0.0561,0.0034,0.2267,0.7953,0.2072,1.4557,0.1092,BRCACancer
C04,-0.1508,0.0582,0.1179,1.4595,0.0819,0.0091,0.3263,0.5863,0.4905,0.0135,0.5841,0.0218,0.1078,1.8537,-0.1022,0.2119,-0.0261,0.6672,0.0637,-0.0013,0.5086,0.6257,0.0733,1.2028,0.3199,Control
C05,-0.1344,0.1508,0.0436,1.5755,0.1526,0.0555,0.1798,0.5167,0.7771,0.0442,0.6037,0.031,0.2604,0.5232,-0.0894,0.1825,0.0146,0.775,0.0866,0.006,0.2223,0.5198,0.0478,1.248,0.2188,BRCACancer
C06,-0.1358,-0.0468,0.1535,0.3546,0.0824,-0.0286,0.0306,0.2074,0.0421,0.1339,0.1141,0.0855,0.1791,0.2948,-0.0264,0.0281,0.0682,0.1645,0.0469,0.0582,-0.0832,0.2829,0.1646,0.5126,0.1538,Control
C07,-0.1527,0.195,0.0499,1.5336,0.082,0.0628,0.3016,0.5275,0.7691,0.0136,0.5113,0.0209,0.1682,1.0636,-0.0665,0.1768,-0.0164,0.9158,0.042,0.0094,-0.0506,0.5454,0.0448,1.3045,0.2364,Control
C08,-0.1304,0.2024,0.1204,1.6958,0.0072,0.0424,0.4051,0.6813,0.7952,0.0744,0.5502,0.0194,-0.0384,1.8782,-0.0854,0.3051,-0.0043,1.0777,0.0923,-0.0155,0.1608,0.5813,0.0807,1.2634,0.2307,Control
