@relation data

@attribute id string
@attribute 1022 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 22916 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 29974 numeric
@attribute 339 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 6829 numeric
@attribute 8731 numeric
@attribute 8732 numeric
@attribute 902 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5802,1.9624,0.7311,0.3669,0.9849,1.2732,0.9155,0.4001,0.9641,1.3044,0.3275,-0.0581,-0.065,0.3124,1.7778,1.5522,2.0825,1.16,0.8088,0.9817,0.7223,1.4354,1.1959,0.2219,0.8808,1.14,0.836,0.9637,1.7729,0.8552,1.6417,Control
Utah__A02,0.3655,1.9301,0.2737,0.2626,0.7292,0.9801,0.7528,0.2157,0.6071,0.9392,0.1366,-0.0617,-0.0781,0.1154,1.5028,1.3891,2.0833,0.8994,0.6644,0.8539,0.3854,1.1562,0.9626,0.1063,0.7347,0.9461,0.7074,0.7768,1.3348,0.5916,1.1906,Control
Utah__A03,0.5555,2.0976,0.4346,0.413,0.9585,1.1279,0.9088,0.3497,0.7964,1.1066,0.2466,-0.1233,-0.0587,0.1977,1.6978,1.5684,2.055,1.1302,0.7828,1.0277,0.6997,1.3708,1.0552,0.1499,0.8758,1.1323,0.7009,0.8762,1.5758,0.7935,1.5435,Control
Utah__A04,0.5596,2.0829,0.484,0.3413,0.7792,1.1048,0.8665,0.2486,0.5536,0.8619,0.2567,-0.0708,-0.0518,0.1644,1.4159,1.4578,2.1358,1.0701,0.6845,0.9127,0.5693,1.2516,1.0876,0.3144,0.9022,1.143,0.799,0.8648,1.3158,0.7017,1.4379,Control
Utah__A05,0.5538,2.1331,0.4739,0.4677,0.8769,1.1098,1.0537,0.3416,0.6421,1.0592,0.3328,-0.0737,-0.0453,0.1852,1.6112,1.5719,2.1131,1.0463,0.771,1.1475,0.7293,1.448,1.0842,0.4329,0.9387,1.0415,0.9498,0.9718,1.5284,0.7968,1.4466,Control
Utah__A06,0.5002,1.9982,0.3338,0.3095,0.8123,0.9918,0.9523,0.2325,0.6933,1.0497,0.3044,-0.0697,-0.0161,0.136,1.6022,1.45,2.013,1.0496,0.6504,0.9961,0.6284,1.3463,1.0566,0.2293,0.951,1.0075,0.8847,0.8618,1.5168,0.6523,1.4245,Control
Utah__A07,0.536,1.9334,0.4219,0.3495,0.9036,1.2027,0.9564,0.3985,0.8235,1.117,0.3143,-0.1142,-0.1207,0.3864,1.7455,1.4774,2.1069,1.0936,0.8238,0.9622,0.7287,1.2636,1.0864,0.1682,0.7372,0.9531,0.6864,0.7943,1.5423,0.9064,1.7306,Control
Utah__A08,0.6008,2.0277,0.6508,0.2823,0.9421,1.0755,0.7089,0.443,0.7888,1.0224,0.1607,-0.1151,0.0489,0.5927,1.7312,1.5842,2.0036,0.9022,0.6566,0.6375,0.5887,1.1024,0.8803,0.0336,0.8896,0.9223,0.6422,0.7474,1.5378,1.0481,1.8361,Control
Utah__A09,0.5342,1.9673,0.4657,0.2424,0.8333,1.0068,0.9767,0.3887,0.6481,1.183,0.172,-0.052,-0.0587,0.3814,1.6358,1.4547,2.0307,0.9718,0.7091,0.8945,0.5617,1.3495,0.9737,0.2329,0.9042,0.8756,0.6051,0.782,1.5353,0.8264,1.6176,Control
Utah__A10,0.6226,2.1767,0.5084,0.3422,0.9836,1.0887,0.8408,0.3808,0.651,1.0047,0.2017,-0.0863,-0.0899,0.3743,1.6504,1.5175,2.1681,0.9752,0.6642,0.9445,0.65,1.3085,1.0401,0.3371,0.935,1.0417,0.7454,0.7154,1.4343,0.8921,1.9214,Control
Utah__A11,0.4857,1.6009,0.3761,0.328,0.5912,0.7711,0.936,0.2957,0.5843,1.1051,0.0898,-0.09,-0.0263,0.3321,1.5098,1.3667,1.7225,1.042,0.4526,0.8787,0.6716,1.2716,0.7226,0.119,0.7384,0.8672,0.7701,0.7429,1.3682,0.6704,1.1617,Control
Utah__A12,0.4064,1.4543,0.1599,0.2251,0.5299,0.8571,0.5138,0.0536,0.3564,0.471,0.0199,-0.0741,-0.1571,0.0425,0.9778,0.7273,1.8362,0.7768,0.591,0.6102,0.5162,1.1824,0.8087,0.1324,0.9184,0.9726,0.5034,0.4003,0.889,0.5287,0.9335,Control
Utah__B01,0.5145,1.7925,0.2714,0.0845,0.8416,1.107,0.6075,0.3104,0.7214,1.0664,0.0956,-0.082,-0.1584,0.2817,1.6917,1.3113,1.9572,0.9645,0.6236,0.4992,0.546,1.2766,0.9092,-0.2973,0.7368,1.0444,0.3241,0.7402,1.662,0.7569,1.5871,Control
Utah__B02,0.5819,2.1374,0.3791,0.4327,0.9875,1.2839,0.9725,0.3036,0.6942,1.2324,0.2937,-0.0795,-0.1869,0.181,1.6408,1.5552,2.2267,1.2193,0.8158,1.0207,0.705,1.6352,1.1503,0.2611,1.0054,1.2293,0.7827,0.9767,1.5986,0.7673,1.7122,Control
Utah__B03,0.5173,1.9555,0.3349,0.2794,0.9663,1.2042,0.8277,0.3114,0.661,1.0281,0.2011,-0.0605,-0.0951,0.271,1.6429,1.4318,2.1865,1.0362,0.6852,0.7946,0.5866,1.3454,1.0079,0.062,0.8367,1.2198,0.6183,0.8624,1.5893,0.769,1.7017,BRCACancer
Utah__B04,0.499,1.9003,0.4389,0.1925,0.8736,0.9688,0.579,0.4086,0.6193,0.5741,0.104,-0.1314,-0.0712,0.4884,1.4412,1.4234,1.9054,0.6223,0.6141,0.5853,0.4586,0.986,0.8703,-0.1271,0.5794,0.6375,0.3993,0.6341,1.2743,0.8671,1.6148,BRCACancer
Utah__B05,0.4024,1.7639,0.1988,0.2578,0.7381,0.8364,0.6516,0.2437,0.4582,0.648,0.0935,-0.0935,-0.1499,0.2033,1.4418,1.5146,1.8668,0.8548,0.5847,0.6942,0.6626,1.5202,0.9485,0.0966,0.8322,0.7017,0.6395,0.7332,1.3188,0.57,1.3459,BRCACancer
Utah__B06,0.3758,1.5005,0.0105,-0.0805,0.7157,0.8882,0.2553,0.2069,0.522,0.6333,-0.0319,9e-04,-0.2301,0.1418,1.2972,0.9265,1.9022,0.6722,0.5372,0.3153,0.418,0.8952,0.7325,-0.4543,0.3949,0.5883,0.1873,0.4668,1.324,0.5437,1.1789,BRCACancer
Utah__B07,0.6062,2.0808,0.3862,0.3978,1.0334,1.3116,0.9139,0.2937,0.8358,1.1918,0.2823,-0.0524,-0.0392,0.2818,1.696,1.5364,2.276,1.0309,0.7191,0.9469,0.5051,1.352,1.2583,0.0527,0.872,1.0091,0.6099,0.8589,1.6878,0.766,1.8064,BRCACancer
Utah__B08,0.4136,1.7342,0.3142,0.3988,0.7139,0.9763,0.9158,0.2825,0.6893,1.0729,0.26,-0.0549,0.0689,0.1851,1.584,1.3428,1.997,1.0448,0.5083,1.0181,0.7413,1.4011,1.0074,0.2484,0.7363,0.8062,0.9499,0.8028,1.4878,0.5876,1.3434,Control
Utah__B09,0.4157,1.6094,0.6289,0.1343,0.6439,0.7873,0.4812,0.4675,0.5354,0.453,-6e-04,-0.1097,-0.2406,0.4253,1.5249,1.3779,1.4348,0.5509,0.4487,0.5402,0.4023,0.9449,0.5836,-0.1576,0.3948,0.7297,0.3914,0.7422,1.255,0.7834,1.3187,Control
Utah__B10,0.3786,1.887,0.2055,0.0709,0.6694,0.9016,0.5724,0.2644,0.4862,0.5227,0.0899,-0.073,-0.1264,0.2671,1.3786,1.2165,1.9537,0.637,0.4665,0.5,0.4913,0.8762,0.8426,-0.0593,0.5467,0.713,0.3824,0.5853,1.1659,0.7207,1.366,Control
Utah__B11,0.3483,1.8632,0.345,0.3609,0.6552,0.9111,0.7619,0.2836,0.6326,0.6969,0.1851,-0.025,-0.0826,0.2329,1.3723,1.3734,1.8836,0.6929,0.5911,0.8706,0.8358,1.5108,0.8503,0.4095,1.0639,1.0614,0.7661,0.6541,1.239,0.7048,1.5162,Control
Utah__B12,0.2577,1.516,0.3491,0.1008,0.5742,0.5398,0.2753,0.2863,0.4165,0.2854,0.0375,-0.114,-0.1037,0.3217,1.1133,1.074,1.2855,0.3624,0.2952,0.3767,0.1692,0.5788,0.6084,-0.1462,0.4324,0.3089,0.2568,0.4048,0.7544,0.487,1.0536,Control
Utah__C01,0.4887,1.9148,0.3399,0.4589,0.9715,0.903,0.9058,0.3182,0.7123,0.9963,0.3131,-0.1302,-0.1283,0.156,1.5944,1.6116,1.8173,1.0758,0.7034,1.0743,0.6879,1.346,1.074,0.1975,1.0085,0.8749,0.8819,0.9026,1.4437,0.6794,1.5264,BRCACancer
Utah__C02,0.5224,1.9961,0.3657,0.4737,0.971,1.1648,1.0022,0.2258,0.5685,1.0334,0.3363,-0.1289,-0.0638,0.1039,1.3808,1.4512,2.0323,1.0604,0.7512,1.1332,0.7022,1.285,1.1712,0.3054,1.0323,1.0388,0.9991,0.9383,1.4229,0.7147,1.4554,BRCACancer
Utah__C03,0.5433,2.1077,0.4934,0.4962,1.1428,1.1033,1.062,0.2799,0.7141,0.8876,0.3497,-0.1344,-0.0913,0.1633,1.6306,1.7467,2.011,1.2044,0.756,1.2579,0.7578,1.4418,1.317,0.308,1.0071,1.0357,1.123,1.1711,1.5195,0.6818,1.6244,BRCACancer
Utah__C04,0.2662,1.449,0.1551,0.2085,0.4972,0.5786,0.6777,0.1631,0.315,0.4955,0.0635,-0.061,-0.0077,0.0884,1.0045,1.2537,1.3418,0.7722,0.3557,1.0724,0.3885,1.0345,0.7594,0.1013,0.4666,0.6851,0.7852,0.7105,0.8442,0.2721,0.7406,Control
Utah__C05,0.2679,1.7523,0.2141,0.2935,0.5632,0.6371,0.7662,0.2079,0.321,0.4435,0.1483,-0.0315,-0.0194,0.0972,0.9753,1.3277,1.6228,0.839,0.3535,0.8879,0.3673,0.9492,0.6499,0.0729,0.6411,0.581,0.8347,0.6389,1.0399,0.3466,0.7021,BRCACancer
Utah__C06,0.1924,0.6254,-0.0616,0.1383,0.1084,0.2714,0.4595,-0.0114,0.0228,-0.1478,-0.2697,-0.0603,0.0208,-0.0069,0.5054,0.4086,0.422,0.3721,0.1368,0.3255,0.3318,0.6191,0.2617,-0.1614,0.1761,0.2273,0.5779,0.2664,0.4161,0.0316,0.102,Control
Utah__C07,0.3902,1.8063,0.2928,0.2436,0.591,0.7214,0.7946,0.1931,0.3875,0.5991,0.1593,-0.0988,-0.0341,0.1001,1.1156,1.3655,1.891,0.8293,0.5046,0.9252,0.5414,1.0048,0.8029,0.1922,0.6896,0.8413,0.7961,0.6313,1.1264,0.5575,1.0167,Control
Utah__C08,0.441,1.923,0.3849,0.4097,0.7466,0.9669,1.03,0.2423,0.6133,1.179,0.3147,-0.1093,-0.0503,0.1714,1.4743,1.5478,1.9124,1.1103,0.6621,0.8857,0.6903,1.2626,0.9153,0.1405,0.798,0.8915,0.946,0.8637,1.4099,0.6327,1.1413,Control
Utah__C09,0.3766,1.9777,0.2722,0.2865,0.6562,0.8759,0.7707,0.1636,0.3296,0.5672,0.204,-0.0641,0.0382,0.1101,1.0362,1.3308,1.9958,0.7943,0.5684,0.7891,0.5323,1.0328,0.9249,0.1608,0.8478,0.7341,0.8688,0.6812,1.0779,0.4593,1.2118,Control
Utah__C10,0.2963,2.0674,0.2155,0.2619,0.8134,1.031,0.8186,0.1267,0.379,0.5353,0.1936,-0.0686,-0.0957,0.0933,1.0082,1.2065,1.9727,0.8199,0.5995,0.9301,0.5235,1.0024,0.8461,0.1939,0.6597,0.8415,0.959,0.6863,0.9397,0.5667,1.0892,BRCACancer
Utah__C11,0.4677,1.9828,0.4686,0.4236,0.7705,0.9301,0.9969,0.265,0.5036,0.9363,0.2271,-0.0739,-0.0947,0.1839,1.4393,1.522,1.8532,0.9829,0.5913,1.1118,0.6369,1.3901,0.9473,0.2915,0.8441,0.874,1.0201,0.9614,1.3892,0.5004,1.1661,Control
Utah__C12,0.2081,1.4084,0.2396,0.224,0.4293,0.6294,0.7301,0.1557,0.2754,0.2165,0.0529,-0.0994,-0.0475,0.0976,0.945,1.1617,1.2612,0.6188,0.2848,0.834,0.3767,0.9473,0.5586,0.1825,0.5002,0.591,0.9278,0.5204,0.8974,0.2886,0.6529,BRCACancer
Utah__D01,0.3528,1.7167,0.5845,0.3196,0.7875,0.822,0.5772,0.3641,0.5278,0.3806,0.2111,-0.095,-0.0597,0.435,1.6021,1.3323,1.5562,0.7049,0.4519,0.7314,0.4109,1.0069,0.9008,-0.0561,0.584,0.5165,0.4168,0.7536,1.2695,0.715,1.4767,BRCACancer
Utah__D02,0.3216,1.8183,0.445,0.3537,0.54,0.7431,0.7474,0.1901,0.4119,0.7022,0.0917,-0.0866,0.0082,0.1866,1.2216,1.4985,1.8169,0.8605,0.5016,1.0181,0.5404,0.9646,0.9094,0.2107,0.6069,0.7776,0.9811,0.8194,1.1444,0.4954,0.9121,BRCACancer
Utah__D03,0.3138,1.858,0.2919,0.2617,0.5426,0.6653,0.5753,0.1656,0.3589,0.542,0.2488,-0.0292,-0.1412,0.0492,1.0772,1.4563,1.7117,0.7336,0.4952,1.0268,0.3031,0.9495,0.7436,0.143,0.5813,0.5125,0.9107,0.6818,1.0233,0.3978,0.9264,BRCACancer
Utah__D04,0.399,1.9127,0.3759,0.378,0.5982,0.8386,0.7664,0.1911,0.3921,0.7096,0.0942,-0.1077,0.0178,0.0782,1.3687,1.4413,1.6646,0.9022,0.4716,1.0213,0.5594,1.2014,0.7633,0.1762,0.7519,0.6637,1.0027,0.8137,1.1611,0.5696,1.2043,BRCACancer
Utah__D05,0.4093,1.9896,0.2247,0.3096,0.681,0.8673,0.7229,0.1444,0.4122,0.6432,0.186,-0.1074,-0.0182,0.0793,1.2577,1.2867,1.9734,0.8721,0.5481,1.121,0.4533,1.1674,0.9168,0.1563,0.7658,0.7116,0.9164,0.7516,1.0885,0.5354,1.079,BRCACancer
Utah__D06,0.4214,1.979,0.374,0.4289,0.831,0.9945,0.9369,0.2321,0.5623,0.9724,0.3182,-0.0707,-0.0534,0.1385,1.5087,1.4382,2.0559,1.0717,0.6873,1.0652,0.6484,1.3936,1.0528,0.2037,1.0463,0.8937,1.0041,0.9261,1.4606,0.6952,1.3283,BRCACancer
Utah__D07,0.3781,2.0014,0.3079,0.3686,0.8141,0.9301,0.8927,0.243,0.4359,0.8018,0.2884,-0.0509,0.014,0.1607,1.3012,1.5517,1.9633,0.985,0.672,1.1091,0.4935,1.2103,0.9857,0.2648,0.7454,0.8512,1.021,0.9038,1.2564,0.6056,1.1907,Control
Utah__D08,0.3055,1.6966,0.1999,0.2417,0.5382,0.6073,0.6416,0.0793,0.3309,0.5412,0.2013,-0.0551,-0.0347,0.0666,1.0459,1.0568,1.6599,0.7477,0.4064,0.8162,0.4125,0.9806,0.561,0.054,0.5647,0.5924,0.4844,0.6158,1.0028,0.4226,0.7992,Control
Utah__D09,0.4335,1.9195,0.3279,0.312,0.753,0.9213,0.8946,0.1838,0.4129,0.7718,0.1874,-0.1124,-0.0511,0.1248,1.3631,1.3878,1.8609,0.9573,0.5849,0.8741,0.4591,1.1434,0.9563,0.1514,0.9133,0.7957,0.908,0.8684,1.3464,0.6081,1.2377,Control
Utah__D10,0.3235,1.7617,0.2974,0.3473,0.5152,0.7425,0.8712,0.2745,0.523,0.6785,0.0795,-0.0927,-0.0584,0.1754,1.3649,1.3142,1.6988,0.8819,0.3597,0.9279,0.7528,1.6249,0.6994,0.4772,1.036,0.6287,0.9975,0.6968,1.1915,0.453,0.9212,Control
Utah__D11,0.1029,1.0445,0.1195,0.1872,0.1612,0.4298,0.3941,0.0144,0.1195,0.2185,-0.0953,-0.1212,0.0097,0.0548,0.7816,0.7483,0.9628,0.5956,0.286,0.5163,0.3562,0.6611,0.356,-0.0969,0.3238,0.4696,0.4007,0.3651,0.7062,0.241,0.4807,Control
Utah__D12,0.1943,1.5568,0.2337,0.3375,0.3138,0.6115,0.851,0.2221,0.3603,0.5828,-0.0112,-0.0293,-0.0395,0.0971,1.0945,1.103,1.432,0.7861,0.4637,0.8605,0.4521,1.0357,0.475,0.2146,0.6405,0.5075,0.7412,0.7605,1.0694,0.3069,0.7339,Control
Utah__E01,0.3261,1.9249,0.1732,0.2295,0.5887,0.7004,0.6724,0.165,0.3422,0.4175,0.0787,-0.0619,-0.0222,0.1484,1.0011,1.203,1.8175,0.6682,0.3857,0.7618,0.4121,0.8913,0.6233,0.2029,0.6974,0.7419,0.7441,0.6988,1.0578,0.3849,0.9291,BRCACancer
Utah__E02,0.4949,2.0909,0.3708,0.3789,0.8464,1.0525,0.9613,0.2322,0.4288,0.926,0.2368,-0.1055,-0.0398,0.2001,1.2606,1.4982,2.0619,0.9169,0.7062,1.0279,0.7519,1.2132,1.0251,0.3208,0.9161,0.9447,0.8797,0.9154,1.2431,0.7122,1.4074,Control
Utah__E03,0.3713,2.1215,0.3806,0.3613,0.6299,0.9005,1.0666,0.2374,0.4449,0.834,0.1905,-0.1045,-0.1403,0.0969,1.346,1.5819,1.8607,0.9563,0.5338,1.1365,0.7015,1.3203,0.9714,0.3519,0.7764,0.8224,1.1201,0.9711,1.1685,0.4795,1.1021,Control
Utah__E04,0.4982,2.1019,0.5266,0.4827,0.9505,1.1234,0.9741,0.2417,0.6328,0.7956,0.3202,-0.0563,0.0053,0.1427,1.3836,1.5522,1.903,1.0099,0.7728,1.1291,0.6525,1.2964,1.084,0.4407,0.9452,0.7954,0.8646,1.0527,1.4343,0.6368,1.2946,Control
Utah__E05,0.378,1.8754,0.3761,0.2112,0.7325,0.9926,0.7286,0.1527,0.4223,0.7488,0.231,-0.1154,-0.1447,0.1538,1.3034,1.3578,1.9157,0.8272,0.6309,0.7578,0.5843,1.1294,0.9573,0.1294,0.8453,0.9087,0.6032,0.6811,1.2024,0.7203,1.2789,Control
Utah__E06,0.3066,1.765,-0.0101,0.0923,0.6222,0.7437,0.4774,0.1127,0.3678,0.4599,0.174,-0.1512,-0.1373,0.0588,1.0096,1.0626,1.7328,0.6972,0.4799,0.5445,0.5466,0.8957,0.7641,-0.186,0.5463,0.8052,0.3488,0.4064,1.0178,0.4746,1.0928,BRCACancer
Utah__E07,0.4709,1.988,0.3446,0.3875,0.7888,0.8718,0.8455,0.233,0.4711,0.6707,0.1436,-0.0802,-0.028,0.1326,1.2871,1.5829,1.878,0.8447,0.5463,1.0696,0.5845,1.3395,0.8172,0.4272,0.8591,0.8173,0.9901,0.8595,1.0989,0.5119,1.2098,BRCACancer
Utah__E08,0.3918,2.2865,0.2827,0.4072,0.8213,0.8877,0.9748,0.2447,0.588,0.891,0.2096,-0.049,-0.1017,0.1846,1.3714,1.5767,1.9876,1.0082,0.5802,1.1355,0.6083,1.3214,1.0467,0.3362,0.8648,0.855,1.0893,0.9039,1.3753,0.6197,1.3589,Control
Utah__E09,0.5678,2.009,0.3873,0.4207,0.6592,0.8472,0.9465,0.303,0.4969,0.6829,0.186,-0.0576,-0.1251,0.1259,1.2997,1.5422,1.7948,0.8372,0.4691,1.0425,0.727,1.5387,0.9261,0.5804,0.7672,0.6825,1.2243,0.7669,1.2728,0.5828,1.2121,BRCACancer
Utah__E10,0.5791,2.0731,0.4776,0.3644,0.8803,0.9383,0.885,0.2999,0.621,1.0701,0.2786,-0.0773,-0.1066,0.1363,1.4513,1.6253,2.0545,0.866,0.7145,0.9868,0.4964,1.1956,1.014,0.2027,0.7989,0.8124,0.8286,0.8684,1.3958,0.7825,1.4734,BRCACancer
Utah__E11,0.204,1.8845,0.2666,0.1965,0.5927,0.7209,0.7978,0.1899,0.2944,0.7841,0.1179,-0.0533,-0.0428,0.0726,1.1343,1.3104,1.8126,0.7699,0.4862,0.8565,0.5149,1.0909,0.735,0.0478,0.5849,0.8003,0.8142,0.6431,1.0671,0.5086,0.855,Control
