@relation data

@attribute id string
@attribute 231 numeric
@attribute 2538 numeric
@attribute 2548 numeric
@attribute 2582 numeric
@attribute 2584 numeric
@attribute 2585 numeric
@attribute 2592 numeric
@attribute 2595 numeric
@attribute 2645 numeric
@attribute 2683 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3906 numeric
@attribute 3938 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5236 numeric
@attribute 55276 numeric
@attribute 57818 numeric
@attribute 7360 numeric
@attribute 80201 numeric
@attribute 8704 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6158,-0.056,0.5664,0.1181,0.2256,0.6875,1.2959,1.0265,-0.0725,1.2199,0.6884,0.5268,0.5646,0.2692,0.9774,0.13,-0.034,1.1168,0.8282,0.7598,0.4521,1.5579,-0.0458,1.4747,0.2878,-0.1383,Control
A02,0.6193,-0.0668,0.4185,0.1465,0.1311,0.3419,0.7846,0.6963,0.0595,0.8528,0.6854,0.4382,0.5452,0.2585,1.0388,-0.0963,0.0034,0.9413,0.2908,0.5417,0.3841,1.5161,-0.017,1.2734,-0.0353,0.0544,Control
A03,0.5269,-0.0901,0.6831,0.2092,0.2465,0.5421,0.858,0.9464,0.027,1.1281,0.943,0.5336,0.6117,0.3822,1.3051,0.0055,-0.0136,1.1275,0.5222,0.5906,0.527,1.5774,-0.0582,1.2988,-0.0581,0.0344,Control
A04,0.4996,-0.1066,0.5984,0.1313,0.2588,0.3955,0.8604,0.7222,0.0236,1.0549,0.8116,0.4072,0.5447,0.1612,0.9648,-0.1074,-0.0286,1.1086,0.4084,0.4545,0.4171,1.5256,-0.072,1.3673,0.0755,0.0696,Control
A05,0.4831,-0.068,0.9645,0.2476,0.3414,0.5032,0.921,1.0015,-0.0138,1.1703,1.116,0.582,0.6485,0.3028,1.5404,-0.0712,-0.0432,1.2248,0.5608,0.6402,0.5451,1.7357,-0.0728,1.4334,0.0357,0.0312,Control
A06,0.6409,-0.0776,0.6523,0.139,0.2621,0.4949,0.8509,0.8451,-0.0114,1.2437,0.8564,0.4852,0.5774,0.3578,1.3195,-0.066,-0.0299,0.9875,0.4095,0.3528,0.459,1.5319,-0.0981,1.2182,0.0395,0.0183,Control
A07,0.5301,-0.0797,0.529,0.2218,0.2268,0.6471,0.9213,1.0784,0.0284,1.3036,0.8478,0.6081,0.588,0.5118,1.1829,-0.151,-0.0105,1.0338,0.5202,0.4445,0.4877,1.6913,-0.0452,1.4773,0.1172,0.0154,Control
A08,0.5944,-0.0551,0.5049,0.1145,0.1196,0.7009,1.056,1.1337,-0.0503,1.4119,0.6492,0.5815,0.5819,0.3109,0.8672,0.0575,-0.0272,0.9493,0.5014,0.4732,0.5337,1.3056,-0.0266,1.3892,0.1349,-0.0833,Control
A09,0.5278,-0.082,0.4731,0.1738,0.1063,0.5582,1.0312,0.9781,-0.0102,1.1072,0.8316,0.4454,0.5461,0.395,1.0264,-0.0666,-0.067,1.0039,0.5973,0.4198,0.4402,1.2965,-0.1456,1.3729,0.148,0.0998,Control
A10,0.5073,-0.0798,0.6494,0.1502,0.1915,0.5774,0.8117,1.0601,-0.0026,1.2491,0.9561,0.5697,0.5709,0.5263,1.1307,-0.1596,-0.0381,0.9683,0.7058,0.5202,0.5985,1.6694,-0.0718,1.4433,-0.0585,-0.047,Control
