@relation data

@attribute id string
@attribute 10673 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 23308 numeric
@attribute 23495 numeric
@attribute 2826 numeric
@attribute 29851 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3558 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3586 numeric
@attribute 3600 numeric
@attribute 3601 numeric
@attribute 3676 numeric
@attribute 3695 numeric
@attribute 4055 numeric
@attribute 5284 numeric
@attribute 56477 numeric
@attribute 57379 numeric
@attribute 608 numeric
@attribute 6370 numeric
@attribute 6387 numeric
@attribute 7040 numeric
@attribute 7852 numeric
@attribute 8174 numeric
@attribute 9020 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4144,0.2151,0.1282,0.5478,0.4721,0.1499,1.5327,1.8408,2.2511,0.6301,3.0447,1.5255,0.064,3.1376,1.0901,-0.0747,-0.2431,-0.0293,0.0682,0.0395,0.3898,0.4307,2.6951,1.9691,0.4193,0.0489,0.4441,0.0588,0.5453,-0.0873,-0.0801,2.0162,2.7383,-0.0877,0.7542,2.1239,0.4421,0.8499,0.8258,1.5529,Control
A02,1.2525,0.0459,-0.0207,0.4102,0.5353,-0.0174,0.8212,1.9724,2.3441,0.5394,3.2633,1.414,0.2722,3.6276,1.0826,0.0465,-0.2101,-0.0555,-0.0126,-0.0722,0.3173,0.4911,2.442,1.9565,0.3864,0.0659,0.2965,0.0837,-0.0036,-0.0348,-0.0479,2.0252,2.4067,-0.0564,0.5135,1.3376,0.1621,0.8317,0.7075,0.9872,Control
A03,1.6588,0.1338,0.1596,0.455,0.3306,-1e-04,0.9582,2.2167,2.32,0.6168,3.2587,1.698,0.0989,3.3288,0.3109,-0.0546,-0.2254,-0.0179,-0.024,0.1952,0.5522,0.7097,2.7204,2.1589,0.5137,0.138,0.2028,0.0813,0.2486,0.0299,0.037,2.2099,2.2048,-0.1597,0.7466,1.1393,0.456,1.0285,0.6911,0.736,Control
A04,1.0875,0.1462,0.0041,0.4868,0.358,0.1185,1.1029,1.9243,2.1154,0.7192,3.256,1.1807,0.1989,3.5778,0.0915,0.0852,0.0048,-0.1525,0.0645,-0.0464,0.2852,0.4368,2.7132,2.0566,0.3541,0.0822,0.4129,-0.0668,0.2842,0.095,-0.0251,2.16,3.1705,0.0181,0.6238,1.8994,0.2416,0.7735,0.7371,1.1933,Control
A05,1.5932,0.1565,-0.0257,0.5401,0.6351,0.3084,0.8781,2.2998,2.5246,0.7657,3.3307,1.4126,0.2537,3.5296,1.1502,0.0464,-0.1382,0.0787,0.0647,0.0633,0.4652,0.4894,2.5696,1.8699,0.7315,0.0389,0.3102,0.0276,0.6264,0.0863,0.0077,2.5111,2.5694,0.0623,0.6847,1.3903,0.2137,1.1321,0.9059,0.9898,Control
A06,1.6483,-0.1343,-0.0281,0.4179,0.331,-0.0128,0.8345,1.9422,2.406,0.6325,3.1875,1.5093,0.1825,3.3593,0.2693,0.1405,-0.1418,-0.0252,-0.0902,0.0319,0.3238,0.3596,2.2539,1.5703,0.4652,-0.0365,0.3322,0.0278,0.0574,-0.0013,0.0012,2.0528,3.0388,-0.1057,0.5878,1.3944,0.1887,1.184,0.4816,0.9253,Control
A07,1.7652,0.0756,-0.0075,0.2993,0.5588,0.1865,1.0185,1.8919,2.2993,0.7661,2.8594,1.3639,0.0756,3.3186,0.2407,0.0103,-0.0543,0.0029,0.2398,0.0802,0.5963,0.4178,2.7415,1.8871,0.508,0.0853,0.3074,-0.1951,0.4801,-0.0941,-0.1438,2.0773,2.2633,-0.0369,0.7607,1.7264,0.2877,1.2271,0.5814,1.2645,Control
A08,1.2901,-0.0884,0.0367,0.4545,0.3784,0.1169,1.1029,1.5099,1.9586,0.401,2.6,1.2623,0.1471,2.8904,0.2157,-0.0891,-0.1634,-0.1791,0.1354,0.0187,0.8246,0.4786,3.0939,1.6837,0.2506,-0.0037,0.3274,-0.0513,0.1402,-0.1266,-0.0913,1.7626,2.3018,-0.2481,0.7338,2.1012,0.191,0.9739,0.6358,1.2683,Control
A09,1.4266,0.2506,0.0343,0.2322,0.5905,0.0896,1.134,1.4803,1.9645,0.3074,2.8203,1.109,0.1972,3.0509,0.2228,-0.0058,-0.2085,0.0863,0.1209,0.1634,0.5188,0.4384,2.8372,1.9831,0.3229,0.0809,0.3051,-0.1211,0.3233,0.0034,-0.0705,2.061,2.5748,-0.082,0.6833,1.8492,0.3199,0.9946,0.3478,1.1211,Control
A10,1.6106,0.2037,0.0533,0.2694,0.7727,0.0774,1.0633,1.8458,2.3878,0.3703,2.9707,1.21,0.1049,3.2873,1.1195,0.0167,-0.1695,-0.1003,-0.076,0.1564,0.6547,0.4799,2.9398,1.949,0.5103,0.0485,0.2917,0.0516,-0.1367,0.0708,-0.0062,2.1105,2.2828,-0.0518,0.7161,1.5323,0.3404,1.2395,0.5789,0.9831,Control
