@relation data

@attribute id string
@attribute 57172 numeric
@attribute 814 numeric
@attribute 805 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 801 numeric
@attribute 1385 numeric
@attribute 808 numeric
@attribute 8536 numeric
@attribute 84254 numeric
@attribute 10645 numeric
@attribute 121916 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0396,1.3522,1.1595,0.0866,0.0146,0.8699,0.6253,2.3173,1.8416,2.0808,0.7481,0.2201,0.7597,-0.1374,Control
A02,0.0657,0.6933,0.9813,0.2548,0.1389,0.6234,0.4398,2.331,1.5349,2.1764,0.7215,0.1234,0.6336,-0.0466,Control
A03,0.0639,0.7663,1.2374,0.2066,0.1141,0.7986,0.5013,2.5215,1.7089,2.1323,0.9102,0.2719,0.9339,-0.0784,Control
A04,-0.0138,1.0155,1.0291,0.1188,0.1004,0.6924,0.4688,2.6061,1.6942,2.2841,0.6687,0.1869,0.6049,-0.1799,Control
A05,-0.0097,0.8251,0.994,0.1783,0.0961,0.7731,0.5309,2.2755,1.7835,2.3856,1.0292,0.2715,0.9616,-0.0516,Control
A06,0.0338,0.8016,1.154,0.2193,0.0668,0.5826,0.4753,2.2293,1.6261,2.1384,0.7867,0.2823,0.8369,-0.1283,Control
A07,0.0264,1.264,1.4581,0.2253,0.1203,0.9004,0.5806,2.2849,1.8447,2.178,0.8547,0.1605,0.7712,-0.2206,Control
A08,-0.0259,1.7568,1.2592,0.1563,0.0455,1.2546,0.5916,2.199,1.9244,1.9223,0.7207,0.2426,0.744,-0.0587,Control
A09,0.0335,1.2499,0.9544,0.2061,0.1087,0.8152,0.5451,2.2287,1.7073,2.3056,0.7426,0.2391,0.7774,-0.1353,Control
A10,-0.024,1.1602,1.2719,0.0703,0.0281,1.1071,0.5944,2.2654,1.9621,2.2472,0.7489,0.2483,0.7811,-0.1257,Control
A11,0.0775,0.7614,0.7597,0.1415,0.004,0.5991,0.4764,2.2432,1.3787,2.1929,0.4728,0.1574,0.6129,-0.1231,Control
A12,0.1648,0.5841,0.6016,0.5523,0.1559,0.3965,0.2592,1.7425,1.2041,1.9669,0.6301,0.0918,0.3261,-0.1667,Control
B01,0.0605,1.3241,1.5624,0.3388,-0.0201,0.7791,0.4152,2.4417,1.6376,1.8282,0.511,0.1234,0.5374,-0.1491,Control
B02,0.0409,1.053,1.4678,0.2671,0.0542,0.6005,0.5354,2.7387,1.7428,2.1911,0.8855,0.2064,0.771,-0.013,Control
B03,0.0302,1.0845,1.5039,0.2584,-0.0126,0.6969,0.5053,2.6709,1.7274,2.044,0.7663,0.1972,0.7041,-0.0944,BRCACancer
B04,0.0905,1.4419,1.4742,0.154,0.0725,1.1183,0.5783,2.1272,1.7233,1.8986,0.6862,0.1686,0.704,-0.2489,BRCACancer
B05,0.1005,0.6341,1.2093,0.3091,0.1191,0.5033,0.3698,2.5476,1.3547,2.0601,0.7779,0.2554,0.6016,-0.2276,BRCACancer
B06,0.063,0.8084,1.2963,0.261,-0.0479,0.5155,0.2511,2.1606,1.416,1.547,0.455,0.0274,0.2835,-0.0713,BRCACancer
B07,0.0168,0.9775,1.3503,0.1795,0.0898,0.7844,0.6054,2.7136,1.8168,2.1078,0.8234,0.261,0.7087,-0.1799,BRCACancer
B08,-0.0443,0.7041,1.1764,0.1689,0.0524,0.4077,0.5195,2.4386,1.5686,2.4655,0.7351,0.2427,0.7574,-0.0364,Control
B09,-0.0342,1.3164,1.1587,0.214,-0.0023,1.0519,0.5245,2.5275,1.4345,2.1265,0.4761,0.0613,0.6625,-0.124,Control
B10,0.0504,1.0216,1.1797,0.3353,0.0917,0.6618,0.4118,2.1629,1.5664,2.0692,0.6379,0.0428,0.5989,-0.3272,Control
B11,0.126,0.8791,1.0879,0.2636,0.0848,0.5476,0.4245,2.0921,1.4935,2.2936,0.8687,0.1054,0.7226,-0.0523,Control
B12,0.1387,1.3677,1.085,0.2254,0.054,0.8,0.4764,2.0707,1.2122,1.8559,0.4838,0.0201,0.5223,-0.3269,Control
C01,0.0107,0.8077,1.3344,0.2402,0.1086,0.7117,0.5738,2.2681,1.6227,2.1066,1.0198,0.3291,0.9494,-0.1689,BRCACancer
C02,0.0723,0.8345,0.8973,0.2646,0.1095,0.6038,0.5521,2.3119,1.6381,2.326,0.8839,0.2131,0.7598,-0.1901,BRCACancer
C03,0.016,0.851,1.2008,0.1839,0.1317,0.665,0.626,2.6196,1.6651,2.2604,1.0339,0.3515,0.885,-0.1907,BRCACancer
C04,-0.0217,0.5824,0.6558,0.16,0.0965,0.3028,0.4153,2.2006,0.853,2.7061,0.5178,0.1611,0.583,-0.2831,Control
C05,0.0284,0.525,0.7238,0.2433,0.1315,0.3484,0.3868,1.9028,1.1885,2.268,0.4956,0.0904,0.4886,-0.3413,BRCACancer
C06,0.0452,0.1183,0.2412,0.5064,0.0699,0.1522,0.1362,0.8072,0.2594,1.2797,0.2632,0.0977,0.185,0.135,Control
C07,0.103,0.6813,0.4905,0.1626,0.0996,0.4351,0.4305,2.1872,1.3346,2.3526,0.5148,0.148,0.4669,-0.0647,Control
C08,0.0519,0.8595,0.6443,0.2699,0.1115,0.4601,0.4703,2.1154,1.5226,2.1934,0.7065,0.2998,0.6933,-0.2365,Control
C09,0.0367,0.6537,0.6773,0.1676,0.0849,0.4221,0.4237,2.1194,1.3704,2.34,0.5168,0.1743,0.6095,-0.2183,Control
C10,0.0196,0.7936,0.749,0.2618,0.1047,0.4183,0.4046,2.0484,1.4817,2.5271,0.9001,0.1786,0.5303,-0.0419,BRCACancer
C11,0.0519,0.7325,0.814,0.1821,0.0411,0.4673,0.5635,2.5202,1.3856,2.48,0.6668,0.2331,0.7801,-0.0231,Control
C12,0.0568,0.5153,0.4871,0.3051,0.0746,0.2854,0.3352,2.088,0.8762,2.7461,0.4661,0.1132,0.4049,-0.1226,BRCACancer
D01,-0.0498,1.5227,1.2673,0.2518,0.0734,1.0214,0.7343,2.1724,1.4964,1.8206,0.6356,0.231,0.8056,-0.1469,BRCACancer
D02,-0.0153,0.6434,0.713,0.1335,0.0787,0.4972,0.4318,2.2717,1.5057,2.6239,0.5211,0.1669,0.6356,-0.0334,BRCACancer
D03,-0.0415,0.546,0.7323,0.2904,0.117,0.5162,0.4186,2.2836,1.2644,2.7264,0.6671,0.1376,0.709,-0.2332,BRCACancer
D04,0.022,0.7017,0.9005,0.2303,0.0769,0.4587,0.4832,2.2062,1.4072,2.435,0.7032,0.1912,0.7404,-0.1809,BRCACancer
D05,0.0589,0.4889,0.9038,0.3055,0.1186,0.45,0.4538,2.2459,1.433,2.4276,0.9149,0.2041,0.8599,-0.0958,BRCACancer
D06,0.0582,0.8224,1.0016,0.1771,0.0911,0.5583,0.5684,2.352,1.548,2.2707,0.8425,0.268,0.8598,-0.1652,BRCACancer
D07,-0.0091,0.5502,0.9373,0.1757,0.0909,0.3882,0.4904,2.4516,1.4719,2.5717,0.6344,0.1883,0.7231,-0.0721,Control
D08,0.1353,0.5641,0.6644,0.3929,0.1356,0.343,0.3954,2.1956,1.1273,2.3454,0.599,0.2179,0.5542,-0.117,Control
D09,0.0604,0.8016,0.6787,0.2175,0.0706,0.4559,0.4432,2.1547,1.4706,2.2587,0.7366,0.3191,0.7397,-0.1294,Control
D10,0.023,0.578,0.5239,0.1943,0.1547,0.3513,0.3652,1.9427,1.2659,2.4714,0.6788,0.1788,0.5702,-0.1028,Control
D11,0.0348,0.4581,0.3741,0.5447,0.0254,0.2722,0.2639,1.5616,0.6995,1.9601,0.2243,0.1355,0.3336,0.0575,Control
D12,0.0041,0.4822,0.6075,0.2226,0.1019,0.2499,0.3995,2.1529,0.9872,2.3709,0.4826,0.1158,0.6253,-0.218,Control
E01,0.0543,0.6003,0.6528,0.1815,0.0522,0.3055,0.3338,2.4716,1.32,2.2255,0.6336,0.052,0.5593,-0.1827,BRCACancer
E02,-0.0498,1.015,0.7151,0.1487,0.0236,0.6922,0.4764,2.1456,1.7547,2.4694,0.6557,0.1348,0.602,-0.1669,Control
E03,-0.0012,0.6657,0.4929,0.0799,0.0795,0.3719,0.4863,2.318,1.4296,2.7271,0.8182,0.1275,0.7407,-0.1032,Control
E04,-0.0314,0.9406,0.9386,0.1288,0.0826,0.579,0.5616,2.4368,1.4766,2.5613,0.8236,0.248,0.6893,-0.0728,Control
E05,0.0827,1.0404,0.7079,0.3861,0.1151,0.602,0.3722,2.1203,1.4625,2.3112,0.4894,0.0704,0.4123,-0.3128,Control
E06,0.2865,0.3495,0.9391,0.4472,0.1352,0.5483,0.3199,1.7191,1.2249,1.7056,0.7388,0.1648,0.5848,-0.1839,BRCACancer
E07,0.0415,0.6475,0.9668,0.204,0.051,0.3944,0.4985,2.5118,1.4536,2.7673,0.7983,0.2566,0.7013,-0.1583,BRCACancer
E08,-0.0261,0.8533,0.9768,0.097,0.0151,0.4596,0.5018,2.4215,1.5988,2.7581,0.7128,0.1798,0.6549,-0.0659,Control
E09,-0.0344,0.7355,0.7209,0.1131,0.0682,0.4766,0.4354,2.3476,1.4909,2.7111,0.6031,0.1901,0.6697,4e-04,BRCACancer
E10,0.0422,0.7545,0.8239,0.3111,0.061,0.7197,0.5098,2.1342,1.7177,2.1817,0.8615,0.2232,0.7769,-0.2013,BRCACancer
E11,-0.0016,0.6338,0.5493,0.2766,0.0967,0.3393,0.384,2.2613,1.3293,2.6886,0.535,0.1521,0.6182,-0.0376,Control
E12,0.0215,0.3618,0.3768,0.1897,-0.0237,0.3316,0.2766,2.0435,1.0523,2.3058,0.5212,-0.0081,0.5387,-0.0653,BRCACancer
F01,0.0263,1.1562,0.9481,0.1358,0.0439,0.6816,0.627,2.2072,1.5612,2.2138,0.7172,0.1978,0.7673,-0.1468,Control
F02,0.039,0.9803,1.0326,0.2071,0.099,0.6298,0.5702,2.3166,1.7458,2.2365,0.7549,0.2369,0.8666,0.0747,Control
F03,-0.0033,0.5867,0.8255,0.2093,0.0852,0.4361,0.4223,2.061,1.3982,2.2152,0.7158,0.2193,0.7825,0.1432,Control
F04,0.0757,0.8589,1.1402,0.2599,0.0618,0.6937,0.5979,2.4113,1.4885,2.0935,0.603,0.1749,0.7317,-0.2089,Control
F05,0.0066,0.7959,0.6884,0.2844,0.1164,0.4902,0.5089,2.2721,1.5197,2.495,0.7696,0.2486,0.7401,-0.1325,Control
F06,0.0438,0.4774,0.5212,0.2199,0.07,0.4801,0.2848,1.707,1.2729,2.3416,0.7499,0.1281,0.7208,0.0762,Control
F07,-0.077,1.5815,0.8297,0.1344,0.0238,0.8774,0.6033,2.1633,1.7445,2.3627,0.4443,0.268,0.6379,-0.0979,Control
F09,-0.006,0.9676,0.9669,0.1649,0.0757,0.58,0.5864,2.1824,1.7619,2.2517,1.1103,0.2719,1.0182,-0.0149,Control
F10,-0.0098,1.0977,1.0639,0.1514,0.07,0.75,0.5838,2.1707,1.8299,2.4111,1.0881,0.2814,0.9297,0.0378,Control
F11,0.0389,0.5631,0.7869,0.1986,0.1157,0.3607,0.451,2.261,1.4713,2.5486,0.8774,0.2223,0.83,-0.0906,Control
F12,0.0308,1.037,1.1075,0.1716,0.0513,0.7698,0.5617,2.1845,1.7765,2.0239,0.6615,0.1464,0.7544,-0.0967,Control
G01,0.0519,0.5484,0.875,0.3591,0.0872,0.4147,0.4813,1.8458,1.3914,2.106,1.1696,0.2498,0.7271,-0.124,Control
G02,-0.0038,0.5359,0.9951,0.2105,0.0947,0.4014,0.3728,2.2384,1.4206,2.4987,0.6036,0.193,0.59,-0.1269,Control
G03,0.0312,1.0245,1.2336,0.2223,0.0562,0.712,0.5462,2.2794,1.6928,2.3047,0.821,0.1822,0.8468,-0.1872,Control
G04,-0.0342,0.8265,0.8205,0.1087,0.057,0.5412,0.4759,2.1022,1.7461,2.6644,0.8323,0.2741,0.7539,0.0054,BRCACancer
G05,0.1594,0.6361,0.6858,0.3937,0.0154,0.3788,0.3556,1.8125,0.9353,1.8867,0.4153,0.1842,0.613,-0.1957,BRCACancer
G06,0.0555,0.7376,0.9625,0.2316,0.0909,0.5688,0.3965,1.7809,1.611,1.9702,0.9406,0.1843,0.6678,0.0041,BRCACancer
G07,0.0482,0.8118,0.6945,0.1665,0.0765,0.474,0.4181,2.1857,1.4627,2.374,0.4616,0.1585,0.5323,-0.0817,Control
G08,0.0781,0.7401,1.0768,0.1611,0.0306,0.5381,0.4947,2.1638,1.5778,2.1754,0.7994,0.2132,0.8178,0.1126,Control
G09,0.0097,0.4795,1.0236,0.1044,0.0503,0.337,0.3991,2.285,1.168,2.5467,0.6484,0.1841,0.6559,-0.0195,Control
G10,0.1657,0.5089,0.6881,0.4138,0.1801,0.431,0.3358,2.2477,1.3326,1.9266,0.5334,0.0505,0.4035,0.0046,BRCACancer
G11,0.1613,0.4968,0.518,0.2309,0.0259,0.2679,0.2243,1.3406,0.7773,1.4258,0.2028,-0.0317,0.32,0.3468,BRCACancer
G12,0.0428,0.723,0.9071,0.2416,0.1204,0.5396,0.4042,2.1829,1.6246,2.2811,0.7124,0.1439,0.5276,-0.0232,BRCACancer
H01,0.16,0.5932,0.8157,0.1152,0.0824,0.4468,0.3955,1.93,1.2847,2.0037,0.5373,0.0562,0.5413,-0.02,Control
H02,0.0529,0.4572,0.5289,0.2044,0.1082,0.3343,0.4319,2.2916,1.1792,2.6125,0.6409,0.2764,0.6279,0.0661,Control
H03,0.0572,0.7017,0.7836,0.2699,0.0819,0.4028,0.4833,2.2457,1.3924,1.9614,0.369,0.183,0.5122,-0.1166,Control
H04,0.0594,0.7167,1.0578,0.1744,0.0576,0.5049,0.54,2.473,1.4026,2.1479,0.5158,0.1439,0.8302,-0.051,Control
H06,0.0144,0.5997,0.925,0.1277,0.0814,0.4239,0.4763,2.1117,1.337,2.4555,0.765,0.1792,0.8235,-0.0236,Control
H07,0.0252,0.7303,1.2769,0.2973,0.0999,0.4843,0.4316,2.5911,1.3258,1.9657,0.424,0.1971,0.5893,-0.1739,BRCACancer
H08,0.0466,0.4033,1.0548,0.3264,0.1187,0.3135,0.3319,2.2058,1.3499,2.2299,0.5064,0.1776,0.6174,-0.1339,BRCACancer
H09,0.1184,0.9006,0.8816,0.3072,0.1116,0.5803,0.3047,1.941,0.9839,1.9209,0.2672,0.1391,0.3162,-0.2382,BRCACancer
H10,0.1884,0.6882,0.9931,0.2809,0.0601,0.4405,0.3538,2.0192,1.2229,2.0231,0.4678,0.186,0.5034,-0.2659,BRCACancer
H11,0.1098,0.6702,0.9772,0.3833,0.1376,0.4691,0.3318,1.8341,1.5555,2.0354,0.6817,0.1501,0.5382,-0.0785,BRCACancer
H12,0.0714,0.7958,0.9686,0.3787,0.0835,0.6799,0.5026,2.138,1.7201,2.0181,0.7751,0.147,0.7032,-0.077,BRCACancer
I01,0.0074,1.0714,1.1634,0.2472,0.0703,1.0762,0.4643,2.424,1.7536,2.4172,0.5666,0.145,0.6761,-0.1852,Control
I02,0.0798,1.2078,0.9513,0.3445,0.0979,0.6281,0.3928,1.9516,1.3806,1.9269,0.4541,0.1255,0.447,-0.1503,Control
I03,0.0477,0.5651,0.6642,0.2404,0.0995,0.3148,0.3054,1.6882,1.2358,2.038,0.2675,0.1532,0.3726,-0.1088,Control
I04,0.005,0.9104,0.9998,0.1261,0.1151,0.5143,0.536,2.2257,1.6745,2.5186,0.7843,0.2088,0.7323,-0.1893,Control
I05,-0.0166,0.6416,0.8023,0.1791,0.1128,0.3625,0.4786,2.0293,1.257,2.5178,0.6309,0.2187,0.7199,-0.1983,Control
I06,0.008,0.7727,0.7101,0.2447,0.1233,0.4244,0.4374,2.1685,1.5294,2.2271,0.6406,0.2371,0.6743,-0.1193,Control
I07,0.0313,0.8957,1.4328,0.1918,0.0629,0.6308,0.6701,2.2531,1.5963,2.0831,0.9827,0.2759,1.0357,-0.0868,Control
I08,0.0811,0.9491,0.8883,0.2093,0.0469,0.6718,0.479,2.1031,1.7855,1.9988,0.9076,0.1804,0.6306,-0.1616,Control
I09,0.1379,0.6037,0.7721,0.344,0.105,0.3914,0.436,2.0612,1.2272,2.4185,0.4864,0.2138,0.5226,-0.1602,Control
I10,0.0262,0.9193,0.9266,0.2875,0.0598,0.6996,0.5281,2.2377,1.7132,2.1493,0.8708,0.2231,0.8022,-0.0646,Control
I11,0.2011,0.6612,0.5911,0.4274,0.1681,0.404,0.2171,1.6467,1.1435,2.052,0.5807,0.024,0.3923,-0.1514,Control
I12,0.0495,0.8296,0.872,0.2658,0.0363,0.4246,0.4053,2.237,1.4127,2.2225,0.5788,0.1229,0.6384,-0.0175,Control
I13,-0.0017,0.7821,0.7803,0.2088,0.0925,0.4822,0.473,2.2575,1.4739,2.3736,0.5407,0.1895,0.6311,0.0158,Control
J01,-0.0294,0.5653,0.6943,0.1504,0.1023,0.2834,0.4581,2.1297,1.1092,2.4281,0.5978,0.0929,0.4636,-0.1634,Control
J02,0.044,0.9184,0.891,0.1482,0.117,0.4329,0.4374,2.2197,1.4395,2.3565,0.5396,0.0744,0.453,-0.1778,Control
J03,0.0912,0.6482,0.8445,0.1521,0.0942,0.675,0.4726,2.481,1.7731,2.3199,0.8247,0.1628,0.7247,-0.1923,Control
J04,0.004,0.9211,0.8563,0.2489,0.1173,0.6187,0.507,2.3155,1.5105,2.1398,0.786,0.2108,0.7312,-0.1204,Control
J05,0.0605,1.242,0.9656,0.2173,0.0808,0.7668,0.5138,1.9958,1.4563,2.1219,0.3966,0.1332,0.6491,-0.269,Control
J06,0.2024,1.0885,1.442,0.4042,0.1302,0.8344,0.5003,2.2898,1.5596,1.8248,0.625,0.1541,0.5767,-0.1431,Control
J07,0.0426,0.6946,1.0856,0.2181,0.0916,0.6793,0.5004,2.5096,1.7216,2.5363,0.7779,0.2074,0.9383,-0.09,Control
J08,0.0038,0.6943,1.0405,0.2205,0.0906,0.591,0.5165,2.2899,1.346,2.2603,0.7012,0.1168,0.6016,-0.2287,Control
J09,0.0844,1.2125,0.9773,0.252,0.0461,0.6035,0.4893,2.4763,1.3212,2.0632,0.348,0.063,0.4312,-0.0242,Control
J10,0.0749,1.5768,1.0739,0.2649,0.06,1.0311,0.6042,2.5289,1.762,2.4706,0.6034,0.1781,0.7277,-0.1722,Control
J11,-0.0119,1.2624,0.7679,0.1581,0.0859,0.7766,0.5885,2.649,1.4535,2.218,0.3933,0.1791,0.6443,-0.1652,Control
J12,0.0762,1.4266,0.824,0.3683,0.0713,0.7712,0.4748,2.2957,1.3905,2.0173,0.4664,0.2036,0.5172,-0.0643,Control
K01,0.0481,0.9704,1.2744,0.2522,0.1178,0.9695,0.5549,2.1186,1.9921,2.1281,1.0968,0.2974,1.0783,-0.2577,BRCACancer
K02,0.0551,1.0837,1.0452,0.1408,0.1015,0.8057,0.5481,2.2753,1.8664,2.3688,0.8115,0.2724,0.718,-0.1159,BRCACancer
K03,0.1233,0.9833,1.0105,0.3768,0.0576,0.6781,0.4992,2.2104,1.5853,1.7917,0.5433,0.1334,0.5251,-0.1882,BRCACancer
K04,0.0209,0.9683,1.0216,0.1194,0.1015,0.7196,0.6107,2.5561,1.6953,2.2362,0.7037,0.2297,0.7292,-0.1229,BRCACancer
K05,-0.0384,0.8891,0.8553,0.1834,0.124,0.6062,0.4993,2.4486,1.3834,2.461,0.7059,0.2477,0.6338,-0.0271,Control
AA_RR-849,0.0662,0.95,1.0051,0.3043,0.1123,0.2986,0.427,2.2307,1.2549,2.1894,0.6724,0.2113,0.6634,-0.3744,BRCACancer
AE_RR-3300,0.1022,1.4241,1.2831,0.3683,0.1375,0.8178,0.3933,2.391,1.4439,1.7692,0.623,0.1568,0.4,-0.1726,Control
AF_RR-3276,0.089,0.6221,0.7545,0.249,0.0861,0.4313,0.3378,1.5457,1.5043,1.9489,0.3741,0.1465,0.8689,-0.0717,Control
AG_RR-3298,0.023,0.7159,1.0163,0.2128,0.1381,0.3866,0.4146,2.296,1.2778,2.4659,0.6209,0.2086,0.5964,-0.0133,Control
AH_RR-3295,0.0863,1.1109,0.9827,0.3755,0.0206,0.5757,0.4309,2.0655,1.5084,1.9888,0.6596,0.259,0.5576,-0.0185,Control
AI_RR-3291,0.0432,0.8781,1.1183,0.097,0.0753,0.7654,0.5022,2.5624,1.6518,2.2891,0.7815,0.1695,0.754,-0.1945,Control
AJ_RR-3296,0.0194,1.1034,1.4197,0.3289,0.068,0.6888,0.4432,2.6368,1.3943,2.1519,0.4259,0.2362,0.5294,0.0537,Control
AM_RR-1949,0.0292,0.9949,0.8806,0.3151,0.06,0.435,0.4774,2.377,1.1817,2.1035,0.396,0.1803,0.4619,0.0044,Control
AN_RR-3297,-0.0149,1.1093,1.1913,0.513,0.0745,0.5098,0.4959,2.3309,1.5444,2.1242,0.6214,0.2433,0.5806,-0.0503,Control
AO_RR-3288,0.0304,0.7965,0.7708,0.0676,0.0619,0.6957,0.5067,2.2942,1.5468,2.2646,0.8488,0.1421,0.7616,-0.182,Control
AP_RR-3280,0.2699,1.0675,1.1141,0.3655,0.1061,0.2634,0.3774,2.2043,1.2153,2.0215,0.4522,0.2667,1.2565,-0.0949,Control
AR_RR-3278,0.1116,0.9494,0.5738,0.0535,0.0456,0.7006,0.633,2.3557,1.6772,2.5535,0.776,0.1083,0.6859,-0.2265,Control
AS_RR-3277,0.0637,1.0686,1.3259,0.5242,0.0661,0.6123,0.4438,2.0392,1.413,2.2067,0.6067,0.2754,0.82,-0.1846,Control
A_RR96-12,0.0106,1.3601,1.2877,0.0331,0.0493,1.2004,0.7248,2.1653,2.15,2.2588,0.8272,0.0723,0.7177,-0.0919,BRCACancer
