@relation data

@attribute id string
@attribute 10654 numeric
@attribute 2224 numeric
@attribute 23590 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 3422 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 57107 numeric
@attribute 79947 numeric
@attribute 91734 numeric
@attribute 9453 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4886,0.6328,0.5022,1.7062,1.1722,-0.1063,1.408,0.8086,0.576,0.3655,0.2165,0.2372,0.6338,-0.1711,1.0862,Control
A02,0.4273,0.5384,0.4261,1.4639,1.0091,-0.043,1.2591,0.5023,0.4401,0.3107,0.1429,0.1131,0.5162,-0.1945,0.796,Control
A03,0.5938,0.6605,0.6257,1.8031,1.2285,-0.0331,1.5376,0.7096,0.6247,0.4198,0.2805,0.2121,0.6357,-0.1772,0.9066,Control
A04,0.5776,0.4508,0.2556,1.5045,1.0285,-0.0492,1.3169,0.3893,0.4975,0.3038,0.1709,0.1244,0.5121,-0.1481,0.7972,Control
A05,0.6882,0.5211,0.6215,1.9747,1.2427,-0.0804,1.4917,0.6218,0.6695,0.462,0.3289,0.178,0.6136,-0.201,1.009,Control
A06,0.3516,0.5552,0.5344,1.7616,1.0164,-0.044,1.3526,0.4961,0.5277,0.3572,0.1919,0.1252,0.5223,-0.2304,0.9095,Control
A07,0.623,0.6403,0.5269,1.7774,1.1371,-0.0178,1.3659,0.5123,0.5519,0.357,0.262,0.2597,0.6314,-0.1675,1.0928,Control
A08,0.416,0.5014,0.4842,1.5283,1.0058,-0.0833,1.2626,0.5864,0.4848,0.3019,0.2459,0.3886,0.5302,-0.1304,0.9878,Control
A09,0.4806,0.4512,0.3861,1.309,0.8832,-0.0529,1.3045,0.5877,0.4606,0.3256,0.2084,0.2241,0.5153,-0.1785,0.926,Control
A10,0.4849,0.5933,0.6267,1.8042,1.0535,-0.1192,1.4464,0.6228,0.4892,0.3168,0.1844,0.3073,0.5814,-0.2655,1.0467,Control
A11,0.358,0.4195,0.4813,1.4108,0.8487,0.0236,1.3023,0.5001,0.298,0.3126,0.2663,0.1383,0.4196,-0.1789,0.7141,Control
A12,0.4839,0.3648,0.1752,1.2003,0.7747,0.1032,0.8583,0.3895,0.3814,0.1639,0.0675,0.0662,0.2819,-0.0501,0.6556,Control
B01,0.3018,0.4658,0.389,1.3398,0.9506,0.0622,1.3129,0.4792,0.5222,0.0526,0.0901,0.1467,0.5254,0.0321,0.9227,Control
B02,0.6123,0.6513,0.4237,1.6311,1.1786,-0.0719,1.5136,0.5497,0.5858,0.4387,0.2161,0.1464,0.607,-0.1985,1.0629,Control
B03,0.433,0.5151,0.385,1.6581,1.0719,0.0027,1.521,0.5568,0.5959,0.3174,0.1806,0.183,0.4925,-0.0947,1.0024,BRCACancer
B04,0.377,0.5859,0.4545,1.1989,0.8682,-0.0208,1.0756,0.3439,0.3401,0.2113,0.1535,0.3806,0.659,-0.2308,0.9008,BRCACancer
B05,0.5714,0.4739,0.2159,1.0932,0.774,0.021,1.3724,0.3959,0.4715,0.325,0.0839,0.1039,0.494,-0.0691,0.8102,BRCACancer
B06,0.0498,0.31,0.2988,1.5028,0.8059,0.232,0.9874,0.1923,0.3056,-0.0418,-0.1138,0.1376,0.4659,-0.2197,0.5183,BRCACancer
B07,0.4515,0.8225,0.4662,1.8089,1.0528,-0.0419,1.7113,0.6339,0.6223,0.408,0.2373,0.1738,0.7539,-0.2834,1.0825,BRCACancer
B08,0.5073,0.51,0.4682,1.6704,1.0334,-0.055,1.3736,0.5628,0.4566,0.3509,0.2206,0.0673,0.5149,-0.1981,0.8588,Control
B09,0.3096,0.346,0.2669,0.8667,0.6003,-0.012,1.275,0.3171,0.365,0.2352,-0.0243,0.2066,0.4657,-0.2011,0.6116,Control
B10,0.4071,0.4459,0.2427,1.3984,0.8729,-8e-04,1.021,0.2389,0.2996,0.1883,0.0423,0.1496,0.3634,-0.1606,0.8072,Control
B11,0.6176,0.4212,0.4755,1.4447,0.7511,-0.0181,1.0256,0.4648,0.5585,0.2262,0.1184,0.1242,0.3468,-0.1772,0.8885,Control
B12,0.1833,0.2351,0.1494,0.7389,0.4418,0.022,0.5852,-0.0505,0.1232,0.1344,0.0637,0.1628,0.3178,-0.283,0.2843,Control
C01,0.5954,0.7261,0.5479,1.5352,0.938,-0.012,1.2464,0.5701,0.5056,0.3958,0.2292,0.2049,0.7043,-0.1909,0.9287,BRCACancer
C02,0.6062,0.5602,0.1997,1.677,0.9202,-0.0343,1.1672,0.4487,0.5393,0.3293,0.2852,0.1319,0.5674,-0.2459,0.9257,BRCACancer
C03,0.6636,0.8946,0.4036,1.6312,0.9727,-0.026,1.6915,0.6445,0.546,0.4845,0.3479,0.1675,0.7494,-0.153,0.9507,BRCACancer
C04,0.1918,0.3266,0.1688,0.753,0.4525,0.0319,0.9379,0.1803,0.2559,0.285,0.1565,-0.0459,0.2931,-0.2736,0.3877,Control
C05,0.3477,0.3177,0.1893,1.1441,0.5665,-0.027,0.8938,0.2537,0.2344,0.2491,0.0611,-0.0108,0.3049,-0.1832,0.5508,BRCACancer
C06,0.244,0.0525,-0.0843,0.2371,0.2068,-0.0306,0.1379,-0.1505,0.0397,0.1668,0.1019,-0.0853,-0.0212,0.0394,0.1534,Control
C07,0.3279,0.363,0.2001,1.3468,0.6079,-0.05,0.9299,0.2984,0.3664,0.2175,0.1439,0.0833,0.375,-0.1424,0.5599,Control
C08,0.5405,0.3667,0.2298,1.4417,0.8275,-0.012,1.2213,0.5012,0.4664,0.3249,0.1585,0.0754,0.4525,-0.2314,0.9381,Control
C09,0.436,0.4578,0.2495,1.436,0.6978,-0.0695,1.0094,0.2805,0.4044,0.2583,0.1796,0.0529,0.4899,-0.1593,0.7934,Control
C10,0.5966,0.4495,0.2673,1.42,0.7807,-0.0514,0.9419,0.2994,0.4409,0.2722,0.1014,0.0494,0.4537,-0.178,0.6927,BRCACancer
C11,0.4901,0.5025,0.3573,1.4315,0.8171,-0.0817,1.2008,0.4636,0.4646,0.3486,0.3455,0.0716,0.4271,-0.2275,0.7513,Control
C12,0.2332,0.2195,0.0806,0.7859,0.5588,-0.0358,0.642,0.1521,0.2661,0.1594,0.1137,0.014,0.1795,-0.2207,0.3586,BRCACancer
D01,0.3181,0.4302,0.4016,1.0743,0.6057,-0.0626,0.9091,0.3231,0.3045,0.2265,0.1546,0.2434,0.4202,-0.0174,0.7044,BRCACancer
D02,0.3752,0.3292,0.2649,1.0833,0.6826,-0.0675,0.9043,0.3746,0.3249,0.2497,0.1517,0.0468,0.3509,-0.1126,0.7322,BRCACancer
D03,0.4628,0.3781,0.1785,1.1089,0.6309,-0.0699,0.9119,0.2809,0.2595,0.273,0.1692,0.041,0.4325,-0.192,0.4425,BRCACancer
D04,0.3229,0.3294,0.399,1.4439,0.7525,-0.034,1.0548,0.4171,0.3015,0.246,0.2053,0.0425,0.4696,-0.216,0.7407,BRCACancer
D05,0.3501,0.4376,0.2103,1.5138,0.8352,-0.0144,1.0056,0.3382,0.3937,0.2718,0.1024,0.098,0.4503,-0.1855,0.7364,BRCACancer
D06,0.4974,0.5129,0.3387,1.6994,0.8953,-0.0316,1.1237,0.5429,0.491,0.3838,0.2432,0.0871,0.5493,-0.2003,0.8477,BRCACancer
D07,0.4239,0.4448,0.3005,1.6083,0.7862,-0.0911,1.275,0.457,0.4616,0.4001,0.16,0.0174,0.4698,-0.1209,0.813,Control
D08,0.3691,0.3264,0.1719,1.2197,0.5945,-0.0504,0.9352,0.2319,0.3835,0.2175,0.0516,-0.025,0.2353,-0.005,0.4905,Control
D09,0.4741,0.4119,0.2802,1.455,0.8023,-0.0503,1.0305,0.5758,0.4202,0.2966,0.1602,0.0537,0.4482,-0.1993,0.769,Control
D10,0.704,0.3663,0.3107,1.2585,0.5795,-0.0371,0.9037,0.4866,0.3556,0.2518,0.1254,0.0484,0.2725,-0.1245,0.7145,Control
D11,0.1682,0.0704,0.1533,0.6266,0.4334,-0.0132,0.4225,0.0807,0.1195,0.1911,0.0316,-0.1111,0.0117,0.1331,0.3394,Control
D12,0.3542,0.1956,0.2801,0.9777,0.4937,-0.0984,0.8822,0.3922,0.3279,0.1821,0.1915,-0.0136,0.1763,-0.0437,0.4369,Control
E01,0.2131,0.4205,0.2277,1.0802,0.6029,-0.0499,0.8503,0.3058,0.3502,0.166,0.0224,0.0462,0.2907,-0.1877,0.4077,BRCACancer
E02,0.4923,0.4632,0.3648,1.5095,1.0068,-0.0387,1.1058,0.4771,0.6106,0.2127,0.2756,0.1485,0.4624,-0.1512,0.845,Control
E03,0.4746,0.4254,0.4135,1.3346,0.7136,-0.1062,1.1413,0.4139,0.4564,0.3227,0.1985,0.0721,0.3119,-0.2844,0.8117,Control
E04,0.4904,0.638,0.4318,1.4106,0.7942,-0.1376,1.0532,0.4834,0.5032,0.3935,0.2244,0.0653,0.4641,-0.2264,0.9111,Control
E05,0.4048,0.3916,0.1577,1.3107,0.8225,-0.0125,0.8295,0.3949,0.4275,0.1664,0.1501,0.1095,0.3769,-0.1421,0.8209,Control
E06,0.3325,0.3877,0.2028,1.3457,0.6317,0.0649,0.908,0.2846,0.2622,0.0819,0.1354,0.109,0.3774,-0.17,0.4364,BRCACancer
E07,0.4582,0.473,0.3546,1.48,0.8254,-0.0689,0.9279,0.3294,0.4338,0.3167,0.1753,0.0621,0.4384,-0.123,0.8089,BRCACancer
E08,0.4402,0.5079,0.2951,1.6229,0.8651,-0.0307,1.2679,0.5591,0.4378,0.2782,0.1492,0.1026,0.4615,-0.1826,0.8538,Control
E09,0.6634,0.4092,0.3711,1.3372,0.6828,0.0113,1.0181,0.4408,0.38,0.2906,0.1706,0.0697,0.3983,-0.2188,0.8366,BRCACancer
E10,0.4603,0.4995,0.4242,1.6259,0.8744,-0.0231,1.1542,0.5883,0.4504,0.2999,0.1464,0.2179,0.5754,-0.111,0.8843,BRCACancer
E11,0.301,0.3007,0.2081,1.1679,0.6629,-0.089,0.8675,0.5357,0.3104,0.1699,0.2024,0.0093,0.2928,-0.232,0.5857,Control
E12,0.2637,0.1661,0.2521,1.0562,0.5428,-0.0181,0.7354,0.2413,0.2246,0.1815,0.0555,-0.0077,0.2377,-0.169,0.3763,BRCACancer
F01,0.4463,0.5756,0.3914,1.3625,0.8427,-0.0549,1.1812,0.6861,0.4612,0.329,0.1919,0.1409,0.5608,-0.2499,0.8713,Control
F02,0.5606,0.6624,0.2806,1.7337,1.0016,-0.0939,1.224,0.6058,0.6044,0.3351,0.311,0.1159,0.6596,-0.0934,0.9915,Control
F03,0.4906,0.4831,0.3077,1.4996,0.8311,0.0166,1.1081,0.4873,0.5071,0.2617,0.344,0.084,0.5001,-0.3202,0.8901,Control
F04,0.3342,0.573,0.4741,1.2942,0.7706,-0.0708,1.3197,0.4206,0.2943,0.2634,0.2267,0.1031,0.5019,-0.0572,0.7829,Control
F05,0.4847,0.5025,0.3674,1.5031,0.8704,-0.0693,1.1545,0.4805,0.5303,0.3003,0.1966,0.0805,0.4922,-0.1476,0.8458,Control
F06,0.3805,0.3548,0.402,1.2579,0.6228,-0.0059,0.9021,0.3508,0.3685,0.1618,0.0331,0.0938,0.4525,-0.1508,0.5665,Control
F07,0.4854,0.456,0.2732,1.2524,0.7189,-0.1033,0.9585,0.5049,0.513,0.2766,0.1947,0.1705,0.4521,-0.2378,0.9134,Control
F09,0.5899,0.5944,0.5368,1.9552,1.0061,-0.1406,1.3559,0.5404,0.6934,0.3672,0.2834,0.1232,0.6063,-0.1512,1.0559,Control
F10,0.6855,0.6142,0.5034,1.7859,1.0837,-0.1116,1.2197,0.5549,0.6273,0.3924,0.2103,0.1857,0.6092,-0.2357,0.9615,Control
F11,0.5034,0.4985,0.4623,1.6064,0.8802,-0.0896,1.1797,0.4815,0.464,0.3052,0.2208,0.0508,0.471,-0.2121,0.7376,Control
F12,0.4096,0.5395,0.5103,1.5398,0.7999,-0.081,1.1338,0.5429,0.4106,0.2447,0.1624,0.2279,0.5006,-0.2891,0.7549,Control
G01,0.4655,0.3659,0.5198,1.5066,0.7109,-0.0403,0.9997,0.4997,0.3864,0.2024,0.1252,0.1113,0.3998,-0.1408,0.7777,Control
G02,0.3943,0.3143,0.3086,1.1694,0.5776,-0.0745,0.8958,0.3445,0.2812,0.2001,0.1106,0.0185,0.37,-0.1438,0.5426,Control
G03,0.5005,0.6168,0.6027,1.7201,0.9341,-0.027,1.1753,0.6903,0.5819,0.2762,0.1882,0.1481,0.6339,-0.2362,1.1448,Control
G04,0.4974,0.3874,0.3202,1.7114,0.8304,-0.0572,0.9472,0.5046,0.4706,0.2829,0.2308,0.0829,0.5123,-0.1,0.7825,BRCACancer
G05,0.0448,0.2174,0.1527,0.8406,0.4054,-0.0415,0.7453,0.2816,0.0307,0.1343,0.0901,-0.0649,0.1825,0.0221,0.3887,BRCACancer
G06,0.4589,0.4083,0.2994,1.5768,0.8164,-0.0168,0.8762,0.4675,0.4959,0.1545,0.1386,0.1624,0.5121,-0.2219,0.7054,BRCACancer
G07,0.1921,0.3248,0.2222,1.2425,0.5306,-0.0806,1.0095,0.4364,0.3106,0.1377,0.1538,0.0166,0.3924,-0.1697,0.7987,Control
G08,0.4136,0.4201,0.4481,1.5959,0.9287,-0.0876,1.1631,0.5902,0.3735,0.26,0.2262,0.0876,0.5323,-0.1518,0.7997,Control
G09,0.2714,0.29,0.3672,1.11,0.4657,-0.1394,0.8023,0.2409,0.2392,0.3287,0.2671,-0.0113,0.3608,-0.1528,0.5977,Control
G10,0.282,0.3381,0.1429,1.024,0.655,0.02,1.032,0.2909,0.2949,0.1305,-0.0558,0.0177,0.3966,-0.1982,0.6512,BRCACancer
G11,0.0736,0.0121,0.1832,0.6726,0.5345,0.0158,0.6763,0.2877,0.0098,-0.057,-0.0032,-0.1707,0.1808,0.1249,0.3805,BRCACancer
G12,0.2646,0.3321,0.2466,1.2906,0.7385,-0.0626,0.8979,0.3309,0.2861,0.2106,0.1496,0.1516,0.5199,-0.1707,0.596,BRCACancer
H01,0.2556,0.3343,0.2429,1.2057,0.6326,-0.0341,0.9314,0.2047,0.2198,0.1422,0.0379,0.107,0.4514,-0.3266,0.6119,Control
H02,0.3139,0.3181,0.3059,0.9432,0.5159,-0.0725,0.9398,0.4941,0.2282,0.2295,0.1875,-0.0193,0.3581,-0.1307,0.5797,Control
H03,0.1407,0.2596,0.193,1.237,0.6912,-0.0594,1.0555,0.3068,0.2967,0.202,0.1332,0.0252,0.4138,-0.0255,0.7122,Control
H04,0.3141,0.4354,0.4966,1.2942,0.6909,-0.0216,1.3885,0.6456,0.379,0.2753,0.1922,0.0724,0.5161,-0.0836,0.7329,Control
H06,0.3841,0.3494,0.4025,1.3318,0.6335,-0.0677,1.001,0.4056,0.4,0.304,0.2446,0.006,0.3658,-0.2771,0.6133,Control
