@relation data

@attribute id string
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 51659 numeric
@attribute 8318 numeric
@attribute 84296 numeric
@attribute 84515 numeric
@attribute 9837 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5117,0.8648,0.5505,1.0302,1.0146,1.5227,0.1062,0.0589,0.1205,0.8131,0.2947,Control
Utah__A02,0.3183,0.6288,0.416,0.8851,0.6789,1.187,-0.1832,0.0043,0.0509,0.4083,0.1061,Control
Utah__A03,0.4678,0.7974,0.7149,1.2185,1.0195,1.3353,-0.151,0.094,0.1019,0.6196,0.2925,Control
Utah__A04,0.4082,0.6307,0.4317,1.0555,0.846,1.3126,-0.0487,-0.1081,0.1207,0.3978,0.0993,Control
Utah__A05,0.4766,0.7661,0.5157,1.1842,0.9726,1.4734,-0.1213,0.1008,0.0621,0.526,0.2037,Control
Utah__A06,0.4016,0.6768,0.4426,0.988,0.7887,1.3019,0.0871,0.0163,0.0212,0.4688,0.0612,Control
Utah__A07,0.4634,0.7784,0.5874,1.0351,0.9479,1.425,-0.0882,0.0618,0.1618,0.5323,0.1922,Control
Utah__A08,0.2308,0.7458,0.5147,0.8723,0.9058,1.2587,-0.0454,0.0783,0.0368,0.7003,0.0949,Control
Utah__A09,0.3402,0.652,0.4007,1.0322,0.9042,1.2757,0.1112,0.1107,0.0798,0.5302,0.0773,Control
Utah__A10,0.3165,0.7037,0.3861,0.9637,0.8804,1.2525,-0.1293,0.0245,0.0442,0.3966,0.1491,Control
Utah__A11,0.1234,0.4465,0.2198,0.9695,0.6759,0.9259,-0.1397,0.0396,-0.0073,0.5209,0.3652,Control
Utah__A12,0.323,0.427,0.3365,0.5722,0.6605,0.9161,-0.2225,0.1879,0.0627,-0.0611,0.0138,Control
Utah__B01,0.2311,0.6295,0.5415,0.7806,0.9054,1.4013,-0.1939,0.3151,0.0324,0.4273,-0.003,Control
Utah__B02,0.5067,0.8278,0.7177,1.2238,1.0709,1.597,-0.046,0.1504,0.1965,0.4912,0.1405,Control
Utah__B03,0.288,0.6806,0.5246,0.9912,0.9525,1.3818,-0.0605,0.2337,-0.0206,0.5169,0.0536,BRCACancer
Utah__B04,0.2414,0.571,0.4079,0.7676,0.7246,1.2071,-0.0053,-0.067,0.0563,0.4237,0.0467,BRCACancer
Utah__B05,0.5997,0.6095,0.5348,0.9154,0.9527,1.178,-0.0055,0.1655,0.1369,0.2402,0.086,BRCACancer
