@relation data

@attribute id string
@attribute 55437 numeric
@attribute 92335 numeric
@attribute 788 numeric
@attribute 6794 numeric
@attribute 53632 numeric
@attribute 2180 numeric
@attribute 5571 numeric
@attribute 1376 numeric
@attribute 5565 numeric
@attribute 5564 numeric
@attribute 32 numeric
@attribute 5563 numeric
@attribute 5562 numeric
@attribute 51719 numeric
@attribute 81617 numeric
@attribute 51422 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2548,0.7734,1.0983,0.6664,0.1036,1.7001,1.351,0.8426,1.1575,1.2388,0.4402,-0.117,1.3738,1.2019,0.4428,0.3976,Control
A02,0.2157,0.4564,1.0186,0.5296,0.1232,1.4064,1.1982,0.6793,0.9426,0.9662,0.17,-0.0836,1.2086,0.9754,0.2103,0.2947,Control
A03,0.0822,0.6554,1.0938,0.6796,0.0606,1.8921,1.3648,0.8269,1.0291,1.1472,0.2356,-0.0867,1.2768,1.1498,0.4156,0.3798,Control
A04,0.2753,0.5159,1.2099,0.6239,0.1424,1.5494,1.197,0.6941,1.0656,1.1062,0.2333,-0.1014,1.2704,1.0672,0.3161,0.3259,Control
A05,0.1445,0.6768,1.2894,0.777,0.0516,1.8591,1.4345,0.9888,1.2047,1.2425,0.2992,-0.0981,1.3214,1.2241,0.4744,0.4287,Control
A06,0.1723,0.5863,0.9131,0.5449,0.0896,1.8742,1.3816,0.6769,1.0346,1.0399,0.307,-0.1108,1.2028,0.982,0.3449,0.3681,Control
A07,0.1954,0.7232,1.3528,0.6163,0.1877,1.7041,1.3542,0.9244,1.0969,1.2614,0.2645,-0.0574,1.3566,1.3461,0.3444,0.5911,Control
A08,0.1383,0.7808,0.8925,0.501,0.1577,1.4579,1.1326,0.6679,1.1546,0.9565,0.4254,-0.1312,1.4406,1.447,0.2996,0.5935,Control
A09,0.1291,0.6272,0.989,0.5976,0.2012,1.5483,1.2257,0.6733,0.9803,1.0518,0.2447,-0.0639,1.2888,1.2905,0.3895,0.4881,Control
A10,0.2099,0.6939,1.0596,0.527,0.1245,2.0616,1.2199,0.7824,1.2655,1.1366,0.329,-0.1561,1.456,1.4061,0.4123,0.5295,Control
A11,0.0998,0.5037,0.7117,0.5103,0.0374,1.0966,1.243,0.6216,0.7936,1.0966,0.2951,-0.1344,1.0445,0.9803,0.4371,0.2398,Control
A12,0.1359,0.1695,0.5925,0.2249,0.2195,1.0422,0.9241,0.5343,0.6998,0.6934,0.0503,-0.0019,0.9707,0.7942,0.14,0.2497,Control
B01,0.1123,0.6347,0.9126,0.3047,0.1644,1.5216,1.0479,0.6366,1.026,0.8896,0.3689,-0.1924,1.3654,1.1098,0.2163,0.3739,Control
B02,0.1548,0.6761,1.2713,0.6644,0.1622,1.6638,1.2721,0.8131,1.128,1.1773,0.3248,-0.1054,1.4322,1.1281,0.3935,0.3679,Control
B03,0.1297,0.6357,0.8992,0.5412,0.0793,1.7155,1.1418,0.7069,1.1263,1.1106,0.3041,-0.1515,1.4131,1.1875,0.2425,0.2937,BRCACancer
B04,0.1331,0.7864,0.792,0.4698,0.1488,1.2995,0.9219,0.555,1.058,0.7283,0.2885,-0.0834,1.4252,1.3878,0.2499,0.7195,BRCACancer
B05,0.0752,0.4762,0.7487,0.4259,0.1364,1.243,0.9818,0.7292,0.7962,0.8291,0.1105,-0.0544,1.1955,0.8891,0.1976,0.3209,BRCACancer
B06,0.0066,0.3682,0.5327,0.126,0.1631,1.2703,0.8586,0.4684,0.9534,0.7161,0.1235,-0.0568,1.1453,0.909,0.0691,0.1742,BRCACancer
B07,0.2652,0.8211,1.1164,0.6223,0.1819,1.551,1.3023,0.7835,1.1489,1.1502,0.4109,-0.0641,1.5367,1.2671,0.3599,0.4083,BRCACancer
B08,0.1984,0.5429,1.0945,0.6929,0.0615,1.2467,1.3442,0.6894,0.8418,1.1604,0.2445,-0.0854,1.1639,0.983,0.3419,0.23,Control
B09,0.0262,0.6485,0.4506,0.4205,0.1684,1.2553,0.7949,0.3562,0.9832,0.7263,0.3,-0.2037,1.2231,1.3821,0.1736,0.5483,Control
B10,0.185,0.5009,0.6331,0.3316,0.1469,1.3093,0.8996,0.4064,0.7334,0.7556,0.1954,-0.0837,1.2254,1.2241,0.1759,0.5143,Control
B11,0.1458,0.471,0.5661,0.5012,0.1706,1.4417,0.9778,0.7209,0.8504,0.9577,0.1773,-0.099,1.1593,1.1163,0.2913,0.4018,Control
B12,0.0957,0.5618,0.178,0.2795,0.0964,1.0474,0.4198,0.18,0.6051,0.5534,0.1983,-0.0356,1.0025,1.0845,0.1383,0.5073,Control
C01,0.1452,0.6782,0.9613,0.7165,0.1966,1.4646,1.213,0.8294,1.1033,1.0304,0.2464,-0.064,1.2128,1.2359,0.2888,0.5383,BRCACancer
C02,0.2145,0.4858,1.0331,0.7582,0.1582,1.2528,1.0972,0.8919,1.0349,1.1488,0.3112,-0.1076,1.2237,1.0706,0.2426,0.3351,BRCACancer
C03,0.2605,0.7168,1.3497,0.8179,0.166,1.5226,1.2281,0.9169,1.3339,1.1146,0.4148,-0.0922,1.3215,1.1284,0.3262,0.4006,BRCACancer
C04,0.1725,0.3013,0.4696,0.5473,0.117,0.9349,0.7966,0.3944,0.6716,0.7272,0.2276,-0.0678,0.8073,0.629,0.2129,0.1468,Control
C05,0.1792,0.3231,0.4682,0.5451,0.1631,0.9319,0.8935,0.5443,0.7184,0.7652,0.1609,-0.1458,0.8391,0.7244,0.1665,0.2084,BRCACancer
C06,0.0414,0.1467,0.2135,0.0946,0.1874,0.3147,0.3313,0.0988,0.1698,0.2332,0.0266,0.0114,0.2444,0.3015,0.0249,0.0498,Control
C07,0.1058,0.3204,0.8218,0.53,0.1007,1.0016,0.915,0.4786,0.7348,0.8144,0.2017,-0.0831,1.0515,0.8564,0.24,0.2104,Control
