@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10645 numeric
@attribute 10891 numeric
@attribute 1147 numeric
@attribute 126129 numeric
@attribute 1374 numeric
@attribute 181 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2475 numeric
@attribute 2538 numeric
@attribute 32 numeric
@attribute 3551 numeric
@attribute 3717 numeric
@attribute 3952 numeric
@attribute 3953 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4852 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 51094 numeric
@attribute 51422 numeric
@attribute 51703 numeric
@attribute 53632 numeric
@attribute 5443 numeric
@attribute 5465 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5571 numeric
@attribute 5588 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5781 numeric
@attribute 57818 numeric
@attribute 5970 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6513 numeric
@attribute 6517 numeric
@attribute 6774 numeric
@attribute 6794 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 79602 numeric
@attribute 81616 numeric
@attribute 84254 numeric
@attribute 8471 numeric
@attribute 8517 numeric
@attribute 8660 numeric
@attribute 8717 numeric
@attribute 9021 numeric
@attribute 9370 numeric
@attribute 948 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,0.7597,-0.0895,1.5306,-0.0143,0.8654,0.1769,0.6045,0.8246,1.7001,1.0842,1.0737,0.0101,0.2926,1.0269,-0.056,0.4402,1.1434,1.1832,-0.0905,0.4827,1.6889,2.2235,0.878,0.7318,0.0061,-0.1062,0.4257,1.8996,0.3976,1.5634,0.1036,0.2502,0.3764,1.3738,-0.117,1.2388,1.1575,1.351,0.9328,1.4021,1.121,-0.0344,0.5364,-0.0458,1.4148,0.5355,1.0446,0.7057,-0.1413,1.4485,0.6664,0.4095,1.2525,0.2448,0.9075,-0.0245,0.2201,-0.1859,0.3441,0.4781,1.2781,0.5955,-0.1152,1.5641,Control
Utah__A02,0.3429,0.6336,-0.0783,1.317,-0.0473,0.8338,0.1874,0.5571,0.607,1.4064,0.8375,0.8232,-0.0169,0.2538,0.7955,-0.0668,0.17,0.9151,1.0583,-0.1169,0.3801,1.279,2.0678,0.7342,0.7612,-0.0678,-0.0582,0.2701,1.837,0.2947,1.5411,0.1232,0.4187,0.2792,1.2086,-0.0836,0.9662,0.9426,1.1982,0.5138,0.9672,0.983,0.0192,0.3842,-0.017,1.23,0.541,0.79,0.6284,-0.0454,1.3068,0.5296,0.4322,1.1877,0.1827,0.7255,-0.0847,0.1234,-0.2237,0.3329,0.2271,0.9188,0.3932,-0.0137,1.654,Control
Utah__A03,0.3568,0.9339,-0.0882,1.5532,-0.0397,0.9563,0.2982,0.6699,0.7634,1.8921,0.9984,1.1442,-0.031,0.2107,0.9929,-0.0901,0.2356,1.0536,1.4846,-0.0061,0.4038,1.4481,2.7745,1.0606,1.0354,0.0511,-0.1105,0.4412,1.9564,0.3798,1.7815,0.0606,0.3164,0.4264,1.2768,-0.0867,1.1472,1.0291,1.3648,0.8164,1.211,1.1034,-0.0146,0.4604,-0.0582,1.459,0.7105,0.8842,0.7337,0.028,1.4789,0.6796,0.5375,1.399,0.2495,1.0024,-0.1608,0.2719,-0.2271,0.358,0.3895,1.0092,0.8372,0.0703,1.7728,Control
Utah__A04,0.4955,0.6049,-0.079,1.0954,-0.0228,0.9868,0.2598,0.6114,0.6935,1.5494,0.8436,0.8005,-0.0328,0.3019,0.9414,-0.1066,0.2333,0.9388,0.8542,-0.0642,0.4456,1.4307,2.2888,0.8456,0.7014,0.0094,-0.121,0.2959,1.9052,0.3259,1.4481,0.1424,0.4352,0.2016,1.2704,-0.1014,1.1062,1.0656,1.197,0.6622,0.9665,1.064,-0.0052,0.3807,-0.072,1.4617,0.5333,0.8745,0.769,-0.0078,1.39,0.6239,0.3432,1.102,0.2383,0.6908,-0.1176,0.1869,-0.1528,0.3611,0.4794,1.1988,1.3418,-0.1505,1.5061,Control
Utah__A05,0.4795,0.9616,-0.0839,1.4575,-0.0113,0.9343,0.2835,0.7362,0.7698,1.8591,1.0877,1.106,0.0807,0.1905,1.0446,-0.068,0.2992,1.0568,1.2997,-0.0393,0.6123,1.5153,2.4787,1.0843,1.0229,0.0174,-0.1238,0.5142,2.283,0.4287,1.5398,0.0516,0.2793,0.3601,1.3214,-0.0981,1.2425,1.2047,1.4345,0.6824,1.1192,1.1345,-0.0161,0.4661,-0.0728,1.5159,0.7185,0.9651,0.6386,-0.0265,1.4436,0.777,0.365,1.3902,0.2226,0.9387,-0.1224,0.2715,-0.0868,0.5943,0.644,1.1025,0.9312,0.0127,1.9146,Control
Utah__A06,0.4153,0.8369,-0.0107,1.4051,-0.098,0.8038,0.3536,0.6349,0.7165,1.8742,0.9426,1.0044,-0.012,0.2405,0.9339,-0.0776,0.307,0.9679,1.0757,-0.0801,0.5148,1.3528,2.4894,0.8697,0.6872,0.0343,-0.1393,0.3405,1.971,0.3681,1.4783,0.0896,0.2312,0.3526,1.2028,-0.1108,1.0399,1.0346,1.3816,0.5873,1.1521,0.9999,-0.0265,0.4744,-0.0981,1.312,0.6699,0.8214,0.5391,-0.0768,1.3629,0.5449,0.4132,1.2785,0.1497,0.7807,-0.0955,0.2823,-0.1651,0.3083,0.726,0.9259,0.8542,-0.0836,1.7035,Control
Utah__A07,0.7253,0.7712,-0.0555,1.4813,-0.0453,1.0598,0.264,0.5857,0.7237,1.7041,1.0237,1.128,-0.0295,0.2563,0.9705,-0.0797,0.2645,1.1316,1.4165,-0.0385,0.603,1.6808,1.9854,0.8257,0.9633,-0.0041,-0.2079,0.4413,1.8944,0.5911,1.6006,0.1877,0.2639,0.3244,1.3566,-0.0574,1.2614,1.0969,1.3542,0.8646,1.3691,1.0948,-0.0107,0.516,-0.0452,1.2303,0.6475,0.9215,0.6744,-0.1584,1.417,0.6163,0.4675,1.4729,0.221,0.915,-0.1338,0.1605,-0.1681,0.3113,0.5981,1.0883,0.5,-0.0433,1.6911,Control
Utah__A08,1.0592,0.744,-0.0774,1.3335,-0.0879,0.8631,0.214,0.5257,0.7148,1.4579,1.1643,1.1474,-0.0306,0.2194,1.0481,-0.0551,0.4254,1.1825,1.4627,-0.1397,0.3363,1.8517,1.9135,0.7227,0.7055,-0.0896,-0.1232,0.2605,1.6891,0.5935,1.457,0.1577,0.2348,0.3939,1.4406,-0.1312,0.9565,1.1546,1.1326,1.0663,1.4969,1.2356,-0.0431,0.6002,-0.0266,1.2164,0.5126,0.8757,0.5971,-0.1304,1.3521,0.501,0.2445,1.1343,0.1806,0.9689,-0.0388,0.2426,-0.2098,0.1506,0.4333,0.8238,0.4585,-0.1239,1.7645,Control
Utah__A09,0.7398,0.7774,-0.0638,1.4215,-9e-04,0.8442,0.3059,0.5517,0.6732,1.5483,0.8919,1.1048,0.0526,0.2443,0.8703,-0.082,0.2447,1.0308,1.3629,0.0071,0.3756,1.6,2.2018,0.808,0.7151,0.0387,-0.1625,0.4229,1.887,0.4881,1.5136,0.2012,0.189,0.2639,1.2888,-0.0639,1.0518,0.9803,1.2257,0.8567,1.3676,0.9917,-0.0155,0.4408,-0.1456,1.304,0.5428,0.8328,0.5821,-0.1066,1.3322,0.5976,0.3484,1.1571,0.2206,0.8921,-0.1321,0.2391,-0.162,0.2373,0.5301,1.0496,0.7497,-0.0137,1.7405,Control
Utah__A10,0.7924,0.7811,-0.0468,1.4407,-0.0669,0.8072,0.2629,0.5517,0.7126,2.0616,1.1315,1.1931,0.0717,0.1979,1.0041,-0.0798,0.329,1.1319,1.4231,-0.0924,0.4539,1.6339,2.1342,0.8096,0.8624,0.0271,-0.0904,0.4144,2.1229,0.5295,1.6822,0.1245,0.3446,0.4137,1.456,-0.1561,1.1366,1.2655,1.2199,0.9458,1.2269,1.1887,-6e-04,0.5,-0.0718,1.2969,0.5707,0.8675,0.7734,-0.0434,1.454,0.527,0.4505,1.3434,0.2134,0.8866,-0.0955,0.2483,-0.1105,0.38,0.6594,0.8903,0.9135,-0.0269,2.4979,Control
