@relation data

@attribute id string
@attribute 155184 numeric
@attribute 29988 numeric
@attribute 11182 numeric
@attribute 6518 numeric
@attribute 66035 numeric
@attribute 81031 numeric
@attribute 6517 numeric
@attribute 56606 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 154091 numeric
@attribute 6513 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0808,0.2022,0.7298,0.2162,0.1528,-0.0873,-0.137,0.0974,-0.0739,2.1895,-0.0518,0.7115,Control
A02,0.0736,0.2049,0.8226,0.1623,0.0028,-0.0062,-0.0413,0.0892,-0.0885,1.8809,-0.0181,0.6344,Control
A03,0.116,0.2636,1.2608,0.2189,0.0826,-0.0279,0.0319,0.1595,-0.0981,2.2633,-0.0133,0.7394,Control
A04,0.035,0.2326,0.8626,0.2755,0.0379,-0.0561,-0.0038,0.0744,-0.0762,2.1862,-0.0638,0.7746,Control
A05,0.0947,0.3741,1.1912,0.2644,0.0287,-0.0301,-0.0224,0.2056,-0.072,2.2469,-0.0501,0.6446,Control
A06,0.0986,0.2071,0.8592,0.1042,0.0443,-0.0713,-0.0726,0.2033,-0.0628,2.4393,-0.0108,0.5453,Control
A07,0.0799,0.2082,0.8939,0.1709,-0.0085,-0.0595,-0.154,0.2677,-0.06,2.2402,-0.0397,0.6803,Control
A08,0.0207,0.1404,0.7251,0.0805,0.0382,-0.0145,-0.1261,0.2059,-0.1361,1.8602,-0.0152,0.6032,Control
A09,0.1436,0.1685,0.814,0.1882,0.0305,-0.0235,-0.1023,0.2256,-0.0712,2.2511,-0.0605,0.5883,Control
A10,0.0232,0.2248,0.8032,0.1117,-0.0068,-0.0758,-0.0393,0.2886,-0.1175,2.1944,-0.0445,0.779,Control
A11,0.0565,0.1597,0.5325,0.044,0.0354,-0.0015,-0.059,0.1254,-0.0537,2.0517,-0.0469,0.5762,Control
A12,0.2498,0.1198,0.3566,0.1753,-0.0053,-0.0743,-0.081,0.128,-0.0614,1.8048,0.0184,0.6086,Control
B01,0.0191,-0.0125,0.4875,0.0268,-0.019,-0.1548,-0.2768,0.1773,-0.0986,2.1507,0.0035,0.6849,Control
B02,0.0468,0.2311,1.0895,0.2006,0.1189,-0.0442,-0.0992,0.121,-0.1171,2.5122,-0.0553,0.8507,Control
B03,0.0374,0.1531,0.7809,0.0919,0.0676,-0.0759,-0.165,0.1572,-0.0889,2.516,0.0116,0.7203,BRCACancer
B04,0.0063,0.2148,0.6787,0.0862,8e-04,-0.0552,-0.1301,0.2368,-0.1287,1.6862,-0.0479,0.6561,BRCACancer
B05,0.1278,0.2463,0.9007,0.1663,0.017,-0.1048,-0.1442,0.0645,-0.1063,1.7567,-0.0626,0.6198,BRCACancer
B06,-0.0356,-0.1537,0.1941,0.017,-0.099,-0.1564,-0.42,0.1941,0.0313,1.8448,0.0511,0.4997,BRCACancer
B07,0.0827,0.24,0.7814,0.2376,0.0708,-0.0482,-0.1395,0.1245,-0.0941,2.1438,-0.0731,0.8903,BRCACancer
B08,0.0255,0.2385,0.9741,0.0704,0.0557,-0.0356,-0.0575,0.1165,-0.0488,2.0684,-0.0299,0.5508,Control
B09,-0.0183,0.1432,0.5748,0.1096,0.0809,-0.0385,-0.1166,0.0547,-0.1342,2.4006,-0.1085,0.552,Control
