@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1605 numeric
@attribute 1813 numeric
@attribute 1956 numeric
@attribute 2048 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23236 numeric
@attribute 2885 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3760 numeric
@attribute 3762 numeric
@attribute 3765 numeric
@attribute 427 numeric
@attribute 5266 numeric
@attribute 5291 numeric
@attribute 5308 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 6774 numeric
@attribute 8601 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6233,0.4135,-0.0775,-0.0836,0.0816,0.6157,0.8453,0.4579,1.6355,-0.2782,1.1032,0.7579,0.8352,0.8558,-0.1367,-0.0206,-0.0586,1.8005,0.0128,1.5626,-0.102,1.7231,0.5973,-0.0566,1.8841,1.76,1.7841,0.7565,1.1256,1.3471,0.3755,0.5978,1.4524,-0.1396,Control
Utah__A02,0.3831,0.3531,-0.0483,-0.0018,0.0841,0.5686,0.6275,0.2609,1.481,-0.2215,0.7032,0.5221,0.6307,0.6946,-0.0374,0.0219,-0.0429,1.9291,-0.0923,1.4139,-0.0427,1.687,0.5059,-0.0793,1.5542,1.6579,1.5394,0.8046,0.9005,1.2046,0.3775,0.4645,1.317,-0.0322,Control
Utah__A03,0.396,0.4099,-0.1414,-0.0179,0.1534,0.6805,0.7841,0.3328,1.7658,-0.2816,0.7757,0.5995,0.8656,0.7329,-0.1033,0.0789,-0.1299,2.1411,-0.3505,1.4596,-0.0879,2.0214,0.7325,-0.1062,1.8949,1.9065,1.7337,0.7989,1.1275,1.3774,0.6195,0.5178,1.4815,-0.069,Control
Utah__A04,0.5255,0.3598,-0.0439,-0.029,0.0594,0.6225,0.7141,0.219,1.4795,-0.0606,0.8349,0.6647,0.6114,0.7843,-0.1448,0.0375,-0.0339,1.8407,-0.3227,1.4002,0.0406,1.6421,0.5226,-0.07,1.7704,1.7434,1.6705,0.8019,1.028,1.2203,0.414,0.5636,1.3965,-0.0318,Control
Utah__A05,0.5106,0.544,-0.0572,-0.0454,0.1197,0.7463,0.7904,0.4891,1.8562,-0.1057,0.8734,0.6917,0.8284,0.7231,-0.0673,0.0312,-0.0344,2.1618,-0.1387,1.8548,-0.0085,1.8765,0.8434,-0.0587,1.8376,1.9721,1.8077,0.8988,1.0464,1.3739,0.6469,0.6105,1.4478,-0.0651,Control
Utah__A06,0.4506,0.3382,-0.0619,-0.0159,0.076,0.6458,0.7372,0.3865,1.5705,-0.2793,0.8107,0.6267,0.7511,0.679,-0.081,0.0392,-0.1198,2.1823,-0.4097,1.4475,-0.0666,1.7549,0.6445,-0.0795,1.7066,1.8749,1.7479,0.7671,0.8852,1.3309,0.4253,0.5021,1.3706,-0.0861,Control
Utah__A07,0.74,0.3858,-0.1391,-0.019,0.1052,0.597,0.7443,0.8525,1.8609,-0.132,1.2021,0.8084,1.009,0.6968,-0.0971,-0.0471,-0.075,2.1791,-0.3828,1.5467,-0.0599,1.796,0.6633,-0.0871,1.7441,1.9127,1.7697,0.7989,1.1765,1.4837,0.359,0.7036,1.4224,-0.0443,Control
Utah__A08,1.0516,0.2771,-0.0893,-0.0439,0.0074,0.5375,0.7355,0.6443,1.7198,-0.3014,1.3175,0.9922,1.0928,0.7065,-0.1459,0.067,-0.1251,1.9275,-0.1799,1.5683,-0.1187,1.7709,0.4362,-0.0906,1.6805,1.9432,1.7375,0.784,1.467,1.4271,0.3481,0.87,1.3603,-0.0963,Control
Utah__A09,0.7535,0.3301,-0.0744,-0.0328,0.0697,0.5633,0.6938,0.7299,1.8278,-0.1714,1.1023,0.7685,0.9804,0.6507,-0.1642,0.1039,-0.0259,2.1259,-0.3301,1.4714,-0.0391,1.6671,0.6203,-0.0575,1.8181,1.8616,1.637,0.7778,0.9988,1.3188,0.4569,0.6839,1.3413,-0.0847,Control
Utah__A10,0.8026,0.3513,-0.015,-0.0615,0.053,0.5633,0.7332,0.9457,1.802,-0.1212,1.0857,0.8089,1.0339,0.6346,-0.0771,0.0863,-0.0934,2.0097,-0.1559,1.7523,-0.0644,1.7443,0.5606,-0.0546,1.7473,1.9537,1.7832,0.79,1.3316,1.3713,0.4388,0.7899,1.4577,-0.0831,Control
Utah__A11,0.5676,0.1933,-0.0458,-0.018,-0.0082,0.54,0.6814,0.6393,1.5523,-0.2337,0.7329,0.5047,0.8112,0.4282,-0.1263,0.1003,-0.1133,1.8166,0.0083,1.0402,-0.1806,1.4793,0.5867,-0.0621,1.7083,1.8347,1.2804,0.5794,0.7415,1.1993,0.2186,0.477,1.2392,-0.1057,Control
Utah__A12,0.3938,0.1738,-0.1652,0.1048,0.1598,0.3955,0.4581,0.1726,1.1373,-0.3275,0.6014,0.458,0.3529,0.5382,-0.0671,0.1932,-0.0423,1.6432,-0.3076,1.1023,-0.1158,0.8977,0.2473,-0.0411,1.2199,1.3126,1.1644,0.5636,0.5292,0.783,0.1258,0.3712,0.947,-0.1067,Control
Utah__B01,0.7023,0.2635,-0.0437,0.0118,0.0628,0.3916,0.6181,0.3587,1.5002,-0.5915,1.0138,0.7067,0.7916,0.6486,-0.162,0.0637,-0.2223,1.8541,-0.2414,1.3226,-0.3175,1.4475,0.2449,-0.0318,1.7381,1.5662,1.6434,0.5764,0.9141,1.2709,0.1574,0.5276,1.228,-0.2148,Control
