@relation data

@attribute id string
@attribute 783 numeric
@attribute 114 numeric
@attribute 784 numeric
@attribute 112 numeric
@attribute 2641 numeric
@attribute 111 numeric
@attribute 5577 numeric
@attribute 2740 numeric
@attribute 59345 numeric
@attribute 9495 numeric
@attribute 94235 numeric
@attribute 6616 numeric
@attribute 773 numeric
@attribute 777 numeric
@attribute 3710 numeric
@attribute 775 numeric
@attribute 26251 numeric
@attribute 9254 numeric
@attribute 6833 numeric
@attribute 3790 numeric
@attribute 8826 numeric
@attribute 51764 numeric
@attribute 3747 numeric
@attribute 3708 numeric
@attribute 3745 numeric
@attribute 3709 numeric
@attribute 6804 numeric
@attribute 2787 numeric
@attribute 6844 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2791 numeric
@attribute 2771 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 6812 numeric
@attribute 10411 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 10681 numeric
@attribute 5568 numeric
@attribute 2778 numeric
@attribute 2775 numeric
@attribute 2782 numeric
@attribute 5573 numeric
@attribute 3767 numeric
@attribute 5576 numeric
@attribute 6861 numeric
@attribute 5575 numeric
@attribute 11069 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0667,-0.1515,0.1901,0.0494,-0.0295,-0.0442,1.0216,-0.0887,0.917,0.2208,0.5015,-0.1866,-0.0358,-0.0675,0.8558,-0.0944,-0.1301,0.0249,-0.0575,-0.137,1.7462,0.0313,-0.1372,0.7579,0.0178,0.8352,0.1288,1.0574,1.6468,-0.0233,0.5434,-0.0578,0.1401,0.0531,1.5828,0.7412,-0.119,0.3293,1.1149,-0.0728,0.2393,0.0359,1.3016,1.7119,0.945,1.1287,0.5839,-0.1227,0.7306,0.0528,1.4299,1.8555,-0.129,1.1825,0.013,0.0687,-0.082,Control
A02,-0.0984,-0.1772,0.0615,-0.0038,0.0131,0.0331,1.1411,-0.0074,1.0017,0.4056,0.2071,-0.2104,-0.0521,0.0066,0.6946,-0.098,-0.0937,0.1729,-0.0336,-0.0124,1.7162,0.1333,-0.1317,0.5221,-0.0429,0.6307,0.1328,0.7396,1.5163,-0.0075,0.5823,0.0681,0.1733,0.0345,1.3293,0.8012,-0.0204,0.2552,1.0578,-0.0023,0.0363,-0.0038,1.0126,1.2372,0.8462,0.9806,0.2715,-0.1089,0.5967,-0.0301,1.392,1.8585,-0.2626,1.0744,-0.0302,0.0861,-0.0351,Control
A03,-0.0769,-0.1901,0.1448,0.0352,0.1045,0.0413,1.0566,0.0059,1.1338,0.2541,0.2784,-0.1978,-0.0338,-0.0316,0.7329,-0.0937,-0.0801,0.1881,-0.0749,-0.083,1.9978,0.1014,-0.1295,0.5995,-0.0267,0.8656,0.1501,1.1743,1.6783,0.0291,0.7367,0.0188,0.281,0.0376,1.4961,0.92,-0.1335,0.7692,1.2897,-0.0344,-0.0088,0.0593,1.1563,1.7552,1.0405,0.9935,0.3099,-0.0955,0.6975,0.0423,1.4897,1.9244,-0.0738,1.2517,-0.0633,0.0926,-0.0341,Control
A04,-0.0715,-0.1469,0.149,0.0731,0.0417,-0.0013,1.3226,-0.0227,0.9425,0.1558,0.353,-0.1371,-0.037,-0.0221,0.7843,-0.0914,0.0347,0.22,-0.0664,-0.0345,1.7397,0.1214,-0.0774,0.6647,-0.062,0.6114,0.1791,0.8395,1.6138,-0.0317,0.6755,0.0093,0.1461,0.0186,1.4725,0.8901,-0.0544,0.2128,1.0142,-0.0544,0.1393,0.0273,1.0515,1.2952,0.8362,1.1638,0.4148,-0.1322,0.6569,-0.0058,1.4717,1.8452,-0.203,1.2396,0.0887,0.1265,-0.0508,Control
A05,-0.0801,-0.1504,0.1243,0.1343,0.0042,-0.0265,1.4163,-0.0107,1.2816,0.4368,0.502,-0.1701,-0.0317,-0.0423,0.7231,-0.0855,-0.0129,0.1727,-0.0663,-0.0289,1.9724,0.1381,-0.0745,0.6917,-0.0471,0.8284,0.248,1.1311,1.6052,-0.0315,0.7617,0.0142,0.1174,0.0445,2.2365,1.0476,-0.0887,0.5169,1.1054,-0.0464,0.2256,0.0549,1.0668,1.5482,1.1378,1.0454,0.4684,-0.0826,0.6767,-1e-04,1.5737,1.9782,-0.0713,1.3175,0.0895,0.1139,-0.0825,Control
A06,-0.115,-0.2147,0.0798,0.0107,0.0011,-0.0294,1.0561,-0.0399,1.033,0.2352,0.2656,-0.1542,-0.0513,-0.0272,0.679,-0.0996,-0.1059,0.1083,-0.0577,-0.0096,1.9255,0.0547,-0.1358,0.6267,-0.0624,0.7511,0.106,0.961,1.4958,-0.0333,0.561,-0.0135,0.1159,0.0635,1.2565,0.8391,-0.116,0.4062,1.3159,0.0072,0.0381,0.0442,0.8997,1.3449,1.0087,0.8785,0.3232,-0.1543,0.5918,0.0225,1.4137,1.9638,-0.2003,1.1796,-0.1076,0.061,-0.0509,Control
A07,-0.1109,-0.1782,0.0211,0.0219,0.02,0.0295,1.1756,0.0451,1.1256,0.5711,0.2371,-0.1742,-0.0759,-0.0195,0.6968,-0.1374,-0.1207,0.1808,-0.0707,-0.0344,1.9533,0.0316,-0.1434,0.8084,-0.0906,1.009,0.1642,0.9683,1.3859,-0.021,0.6322,0.0051,0.0828,0.0356,1.5907,0.9528,-0.1604,0.5092,1.4391,0.0032,0.0648,-0.0016,1.4728,2.0368,0.903,1.1356,0.3603,-0.131,0.6707,-0.0232,1.5236,2.0261,-0.1418,1.2869,-0.0328,0.1063,-0.0357,Control
A08,-0.0906,-0.1807,0.1044,0.0594,-0.0159,-0.0316,0.8746,-0.067,0.8725,0.4035,0.5308,-0.1325,-0.0549,-0.0513,0.7065,-0.0768,-0.1543,0.1076,-0.0462,-0.1077,1.9957,0.1547,-0.1424,0.9922,-0.0512,1.0928,0.07,0.9523,1.4104,-0.0323,0.4954,-0.0479,0.1265,-0.0088,1.3649,0.8292,-0.0941,0.443,1.57,-0.0697,0.1886,0.0574,1.7029,2.4745,0.9887,1.1812,0.4944,-0.03,0.6901,-0.0041,1.4965,1.7243,-0.1018,1.1737,-0.0026,0.0189,-0.0651,Control
A09,-0.1048,-0.1889,0.1476,0.0714,-0.0101,0.0355,1.1918,-0.0052,0.9532,0.4754,0.1876,-0.1538,-0.0514,-0.0106,0.6507,-0.0921,-0.0447,0.1292,-0.0386,-0.0923,1.9078,-0.0234,-0.1374,0.7685,-0.0926,0.9804,0.1886,0.7273,1.4981,-0.0661,0.5287,0.0307,0.2054,-0.0266,1.8345,0.8156,-0.1405,0.4885,1.436,-0.0302,0.111,-0.0115,1.2388,1.9939,1.0256,1.096,0.5019,-0.2464,0.6175,-0.0036,1.4111,1.9258,-0.1727,1.1124,-0.0367,0.0974,-0.0329,Control
A10,-0.085,-0.1492,0.1458,0.1067,-0.022,-0.062,1.3995,-0.0274,1.0893,0.076,0.1512,-0.1619,-0.0433,-0.0582,0.6346,-0.0951,-0.082,0.2776,-0.0509,-0.0897,2.0058,0.0774,-0.0718,0.8089,-0.0486,1.0339,0.1582,1.0513,1.5479,-0.0687,0.5533,0.0022,0.1336,0.1115,2.065,0.853,-0.1499,0.5021,1.5133,-0.0338,0.1025,0.0361,1.509,2.0248,0.9363,1.2467,0.4699,-0.1022,0.6986,0.1605,1.5165,1.9263,-0.0786,1.2695,-0.0078,0.0576,-0.0858,Control
