@relation data

@attribute id string
@attribute 10747 numeric
@attribute 1361 numeric
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1604 numeric
@attribute 2 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2152 numeric
@attribute 2153 numeric
@attribute 2155 numeric
@attribute 2157 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2160 numeric
@attribute 2161 numeric
@attribute 2162 numeric
@attribute 2165 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 3053 numeric
@attribute 3075 numeric
@attribute 3426 numeric
@attribute 3818 numeric
@attribute 3827 numeric
@attribute 4153 numeric
@attribute 4179 numeric
@attribute 462 numeric
@attribute 5054 numeric
@attribute 5104 numeric
@attribute 5265 numeric
@attribute 5327 numeric
@attribute 5328 numeric
@attribute 5329 numeric
@attribute 5340 numeric
@attribute 5345 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 5648 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 629 numeric
@attribute 7035 numeric
@attribute 7056 numeric
@attribute 710 numeric
@attribute 712 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 722 numeric
@attribute 725 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 966 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0109,-0.1201,1.1625,0.7105,1.9451,0.0152,-0.0838,1.0973,-0.1321,1.2457,-0.0505,0.0172,-0.1383,0.0181,-0.0253,-0.0793,1.4087,-0.1046,-0.0911,-0.2417,-0.1786,-0.1281,0.2287,-0.0993,-0.0301,-0.141,-0.3126,1.7072,-0.1138,0.16,-0.2506,1.0029,0.0233,0.0491,0.9711,0.0117,0.0093,0.0927,0.2619,-0.0642,-0.3102,-0.032,0.0573,0.3218,0.6432,0.2509,-0.0361,0.037,-0.1855,0.156,-0.036,0.1729,-0.0146,2.4095,-0.0915,0.0267,0.4324,1.4692,-0.0897,-0.1696,-0.0221,-0.0094,0.1511,-0.1034,0.6924,Control
A02,0.0143,-0.1473,0.8626,0.3168,1.321,-0.0072,-0.0682,1.2804,0.0464,0.8365,-0.0046,-0.0382,-0.0906,0.0605,-0.0202,0.0351,1.4159,-0.0159,-0.0675,-0.1426,-0.1042,-0.1557,0.1438,-0.0737,-0.0779,-0.1319,-0.2791,1.4195,-0.0136,0.016,-0.3085,1.0594,0.0711,0.0153,0.7606,0.0289,0.0443,0.1456,0.2659,0.0181,-0.1567,-0.0594,0.1226,0.339,0.4857,0.2537,0.2377,0.2535,0.0541,0.0646,-0.0843,0.42,0.0635,2.7106,-0.0204,0.113,0.2423,1.1375,-0.0771,-0.1331,0.0305,0.005,0.2425,-0.0875,0.4161,Control
A03,0.0103,-0.1165,0.931,0.2308,1.765,-0.0147,-0.0986,1.2971,-0.015,0.8969,0.0117,-0.0563,-0.1462,0.0732,-0.0832,-0.0028,1.3885,-0.0351,-0.0493,-0.1333,-0.1712,-0.1556,0.0407,-0.036,-0.028,-0.1472,-0.2049,1.6314,0.0346,0.0955,-0.247,1.3754,0.0317,-0.0491,1.0196,0.032,0.1046,0.1677,0.2831,-0.0122,-0.1405,-0.0823,0.1377,0.2854,0.4667,0.7842,0.6752,0.6222,0.1958,0.1361,-0.029,0.6511,0.1874,2.6048,-0.0271,0.0237,0.4886,1.6892,-0.0872,-0.1623,0.0556,-0.049,0.1357,-0.0723,0.4911,Control
A04,-0.0438,-0.1171,0.9282,0.6894,1.5735,-0.0188,-0.0334,1.2586,0.0612,0.861,0.0954,-0.0333,-0.065,0.0192,-0.0725,0.167,1.5645,0.0301,-0.083,-0.1588,-0.1163,-0.1329,0.3432,-0.0099,-0.0142,-0.139,-0.162,1.4025,-0.1149,0.1319,-0.1877,0.7199,0.017,0.032,0.6836,-0.048,0.0305,0.1676,0.31,-0.0251,-0.0918,-0.0897,0.0034,0.2755,0.4699,0.0635,0.1145,0.1105,-0.042,0.072,-0.0736,0.1764,-0.0217,1.8513,0.0073,-0.0645,0.2318,1.2833,-0.0537,-0.1117,-0.0102,-0.018,0.2093,-0.0162,0.4299,Control
A05,-0.056,-0.1017,1.3084,0.5374,1.6815,-2e-04,-0.059,1.5179,-0.0357,1.4522,0.0425,-0.0212,-0.1177,0.0502,-0.0681,0.1329,1.6858,0.0396,-0.0648,-0.1722,-0.1207,-0.1738,0.1218,-0.0548,-0.0145,-0.1456,-0.1706,1.6578,-0.0418,0.2921,-0.2485,1.3033,-0.0252,0.029,1.1188,-0.0777,0.0256,0.1828,0.6228,-0.0532,-0.1225,-0.1055,0.0997,0.4517,0.7444,0.2786,0.5649,0.3764,0.1109,0.1345,-0.0793,0.528,0.1125,2.4998,0.0161,-0.0245,0.4582,1.9026,-0.1081,-0.111,-0.0637,-0.0486,0.2895,-0.1014,0.5497,Control
A06,-0.0949,-0.095,0.9966,0.2002,1.8747,-0.0099,-0.0823,1.3354,0.0195,1.1196,-0.0278,-0.0376,-0.1565,0.0156,-0.0412,-0.0467,1.3105,-0.1001,-0.1126,-0.1948,-0.0914,-0.1183,0.1173,-0.0515,-0.0492,-0.1345,-0.2255,1.406,-0.0068,0.1002,-0.3214,1.341,-0.055,0.0449,1.2135,0.0077,-0.0433,0.0811,0.2266,-0.003,-0.0705,-0.0566,0.0604,0.2908,0.4396,0.2482,0.1919,0.1533,-0.0628,0.0106,-0.0485,0.2107,0.0597,2.7628,-0.0583,0.0574,0.4776,1.8846,-0.0708,-0.1008,0.0147,0.0114,0.1478,-0.0734,0.4203,Control
A07,-6e-04,-0.1543,1.1138,0.1681,1.8191,0.0736,-0.0981,1.3236,-0.0295,1.1572,0.0049,-0.0386,-0.1232,0.0175,-0.0939,0.0602,1.4812,-0.0232,-0.0632,-0.101,-0.1456,-0.0861,0.119,-0.0247,0.0087,-0.1365,-0.1733,1.6993,-3e-04,0.0796,-0.3475,1.3455,-0.0652,-0.0315,1.0149,-0.0101,-0.0022,0.1768,0.3344,-0.0257,-0.1981,-0.1027,0.1152,0.2595,0.6829,0.1086,0.164,0.2258,-0.0144,0.0281,-0.0988,0.335,-0.0153,2.2887,-0.0021,0.0099,0.3844,1.5712,-0.081,-0.1252,-0.0082,-0.0208,0.1353,-0.0729,0.5616,Control
A08,0.0131,-0.1372,0.9163,0.395,1.9034,0.1999,-0.0797,0.9057,-0.0493,0.7934,0.0364,-0.0742,-0.206,0.0156,-0.1089,-0.0313,1.1348,-0.1081,-0.142,-0.214,-0.1492,-0.1534,0.1856,-0.1056,0.0719,-0.1678,-0.2283,1.831,-0.0604,0.0451,-0.2382,1.0359,-0.0465,0.0454,0.663,-0.0219,0.0067,0.0325,0.017,-0.0412,-0.1253,0.0036,0.0653,0.1433,0.313,0.249,0.0683,0.0505,-0.0393,0.1422,-0.0481,0.2652,0.1905,1.6592,-0.0948,0.0059,0.3246,1.2098,-0.1305,-0.1466,-0.0395,-0.0284,0.1374,-0.1517,0.3975,Control
A09,0.0127,-0.0953,0.8596,0.2039,1.7434,0.0399,-0.1022,1.2126,-0.0797,0.9151,-0.0135,-0.0608,-0.1523,0.0137,-0.0827,0.0654,1.6892,-0.0261,-0.0282,-0.1401,-0.134,-0.1697,0.1833,-0.0265,-0.0558,-0.1403,-0.1821,1.6106,-0.0431,0.1423,-0.2805,1.1792,-0.0189,-0.0163,0.8687,-0.027,0.0678,0.1041,0.4256,-0.0212,-0.1889,-0.0502,0.0903,0.247,0.4681,0.1744,0.0925,0.1252,0.0857,0.025,-0.0526,0.2854,0.0555,2.2281,-0.0288,0.1067,0.1927,1.5194,-0.0761,-0.1479,-0.019,-0.0099,0.0807,-0.0868,0.5874,Control
A10,0.0277,-0.1366,1.3602,0.0964,1.891,0.2757,-0.0788,1.5247,-0.0706,1.5544,0.0184,0.0046,-0.0884,0.0205,-0.083,0.003,1.736,-0.0196,-0.0539,-0.1682,-0.1274,-0.0718,0.2594,-0.1096,0.0061,-0.1271,-0.1436,1.7495,-0.0331,0.1588,-0.2613,1.1907,-0.0011,0.0184,0.878,-0.0402,0.032,0.0903,0.6194,-0.0635,-0.2702,-0.0532,0.0613,0.3962,0.5057,0.3155,0.109,0.1093,-0.0592,0.0679,-0.0529,0.2849,0.0677,2.1514,-0.0272,-0.0256,0.3623,1.3356,-0.1059,-0.1388,-0.1015,-0.0429,0.1951,-0.0816,0.4402,Control
