@relation data

@attribute id string
@attribute 2646 numeric
@attribute 2645 numeric
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 79023 numeric
@attribute 6517 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 6513 numeric
@attribute 9883 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 348995 numeric
@attribute 11097 numeric
@attribute 53371 numeric
@attribute 9972 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 8021 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 3098 numeric
@attribute 23225 numeric
@attribute 9818 numeric
@attribute 8086 numeric
@attribute 57122 numeric
@attribute 23165 numeric
@attribute 5903 numeric
@attribute 2538 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 129401 numeric
@attribute 81929 numeric
@attribute 2542 numeric
@attribute 10762 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0358,-0.079,1.2419,1.5289,1.0329,-0.137,-0.0739,2.1895,1.5168,0.9971,0.7115,0.811,1.8436,1.7496,1.6317,0.895,1.0292,1.6105,0.9549,1.7283,1.2132,0.2937,0.9878,0.5717,1.4154,1.4743,1.1141,1.1804,1.7144,2.452,-0.0539,1.945,0.8618,0.6425,1.4161,0.434,1.0072,Control
A02,0.052,0.0541,0.9955,1.2201,0.809,-0.0413,-0.0885,1.8809,1.1289,0.6417,0.6344,0.4752,1.5725,1.4727,1.2561,0.5684,0.7877,1.4192,0.7225,1.399,0.9206,0.2837,1.0478,0.5526,1.0995,1.1092,0.8128,0.8661,1.4101,2.2136,-0.0648,1.6106,0.7352,0.3515,1.0874,0.2176,0.8104,Control
A03,-0.0314,0.0212,1.1481,1.3946,0.978,0.0319,-0.0981,2.2633,1.193,0.8563,0.7394,0.772,1.6379,1.6045,1.2558,0.7042,0.8978,1.5307,0.9636,1.6033,1.1383,0.3996,1.3083,0.618,1.4121,1.3743,0.93,1.0615,1.5938,2.2449,-0.0883,1.7618,0.9492,0.4565,1.2242,0.3345,1.0566,Control
A04,-0.0024,0.0179,1.035,1.2536,0.6692,-0.0038,-0.0762,2.1862,1.0541,0.6227,0.7746,0.5746,1.6343,1.4732,1.3163,0.5424,0.8187,1.4693,0.7955,1.5306,0.9844,0.1925,0.9754,0.5522,1.4402,1.0963,0.7183,0.8467,1.512,2.3982,-0.1049,1.7391,0.7074,0.49,1.0452,0.317,0.6851,Control
A05,-0.0311,-0.0199,1.1659,1.3593,0.8713,-0.0224,-0.072,2.2469,1.2367,0.7381,0.6446,0.7961,1.5556,1.6416,1.4202,0.7813,0.8454,1.5615,0.9356,1.6259,1.1592,0.3252,1.5383,0.6542,1.3661,1.3063,0.9882,0.9353,1.5462,2.2948,-0.066,1.7737,0.9123,0.4528,1.2483,0.2975,0.8725,Control
A06,-0.0372,-0.0175,1.1078,1.3159,0.8027,-0.0726,-0.0628,2.4393,1.2251,0.7443,0.5453,0.5958,1.5054,1.5378,1.2779,0.7055,0.7756,1.3944,0.8793,1.5196,1.1231,0.3767,1.3223,0.5843,1.3027,1.2543,0.9751,0.9163,1.4919,2.313,-0.0756,1.5798,0.8566,0.4388,1.1832,0.3028,0.9123,Control
A07,-0.0078,0.0226,1.1496,1.2731,0.8878,-0.154,-0.06,2.2402,1.3959,0.8955,0.6803,0.846,1.6289,1.6678,1.4804,0.8363,0.9338,1.5557,0.9374,1.5739,1.2234,0.521,1.1888,0.5947,1.4067,1.5043,0.9205,1.0076,1.5675,2.4385,-0.0778,1.755,0.9018,0.5794,1.3253,0.303,1.0027,Control
A08,-0.0777,-0.0566,1.1852,1.3273,0.8242,-0.1261,-0.1361,1.8602,1.4199,0.8548,0.6032,0.9343,1.6442,1.6378,1.3936,0.6922,1.0399,1.6863,0.8151,1.6094,1.3728,0.3328,0.88,0.5887,1.4954,1.5489,0.8149,1.0552,1.5811,2.4634,-0.0531,1.9979,0.894,0.7899,1.2046,0.3211,0.9296,Control
A09,-0.0017,-0.0163,1.0035,1.342,0.8978,-0.1023,-0.0712,2.2511,1.3134,0.7467,0.5883,0.6472,1.6649,1.6472,1.2645,0.7076,0.7387,1.4396,0.8881,1.4078,1.2037,0.4116,1.0357,0.5535,1.3511,1.3796,0.9079,1.0641,1.4523,2.2424,-0.0801,1.6888,0.8734,0.4829,1.2531,0.3468,0.9597,Control
A10,-0.021,-0.0085,1.1941,1.3405,0.838,-0.0393,-0.1175,2.1944,1.2564,0.7982,0.779,0.7532,1.5082,1.6437,1.4598,0.7208,0.9486,1.6661,0.8579,1.7036,1.2495,0.5346,1.1376,0.5779,1.4825,1.5244,0.819,1.0446,1.6701,2.5402,-0.0779,1.8254,0.863,0.7237,1.1348,0.3028,0.9655,Control
