@relation data

@attribute id string
@attribute 805 numeric
@attribute 4776 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 801 numeric
@attribute 4775 numeric
@attribute 2776 numeric
@attribute 6667 numeric
@attribute 1026 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5530 numeric
@attribute 4082 numeric
@attribute 5335 numeric
@attribute 6670 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 121916 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1541,0.0341,1.0586,0.5534,2.327,1.3973,0.6485,1.998,1.2717,1.2926,1.379,0.7429,1.2885,1.7307,1.4004,2.0788,0.6032,0.454,-0.1275,Control
A02,0.9777,0.0767,0.7032,0.2001,2.3401,1.1321,0.2358,1.9439,0.9753,0.9495,1.0794,0.6208,1.3608,1.247,1.0901,2.1743,0.4413,0.3831,-0.0366,Control
A03,1.2312,0.0349,0.9762,0.1966,2.5223,1.3502,0.4627,2.0537,1.692,1.2205,1.157,0.7759,1.645,1.3323,1.3858,2.1303,0.7027,0.4227,-0.0684,Control
A04,1.025,0.0412,0.82,0.3061,2.6032,1.1975,0.3177,2.0346,0.9804,0.9394,1.2377,0.692,1.184,1.3202,1.2432,2.2819,0.4953,0.4964,-0.1701,Control
A05,0.9902,0.06,0.9512,0.3059,2.287,1.2615,0.4844,2.2283,1.7524,1.0923,1.1578,0.7965,1.7151,1.2108,1.3362,2.3833,0.5023,0.4674,-0.0415,Control
A06,1.1486,0.0137,0.9045,0.296,2.2428,1.1902,0.3651,2.0808,1.4036,0.9526,0.9225,0.6451,1.242,1.2063,1.185,2.1363,0.4665,0.3325,-0.1184,Control
A07,1.4495,0.0071,1.3099,0.5102,2.296,1.3738,0.8957,2.0251,1.1581,1.3272,1.1807,1.0466,1.3336,1.2924,1.5967,2.1759,0.6422,0.3693,-0.2109,Control
A08,1.2527,0.0676,1.4137,0.8364,2.2139,1.5498,1.0393,1.8094,1.1244,1.4644,1.5305,1.1754,1.2096,1.4821,1.6861,1.9205,0.8832,0.4111,-0.0487,Control
A09,0.951,0.0135,1.2508,0.5718,2.2423,1.2729,0.8753,2.0487,1.3153,1.2405,1.1693,0.8882,1.1899,1.3752,1.3419,2.3034,0.6233,0.3756,-0.1254,Control
A10,1.2653,0.0178,1.3167,0.3781,2.2774,1.4029,0.8224,2.0175,1.1616,1.2521,1.4239,1.0953,1.2848,1.2657,1.5462,2.2451,0.7374,0.3753,-0.1158,Control
A11,0.7584,0.1135,0.9853,0.3263,2.2562,1.2653,0.5344,1.8738,1.0246,1.0422,0.9878,0.643,0.9371,1.1776,0.9633,2.1908,0.6323,0.3543,-0.1132,Control
A12,0.602,0.1051,0.5269,0.1184,1.7774,0.7465,0.1356,1.2763,1.2203,0.6696,0.8395,0.5035,0.6362,0.8519,0.7426,1.965,0.3468,0.2332,-0.1568,Control
