@relation data

@attribute id string
@attribute 1378 numeric
@attribute 1380 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 1441 numeric
@attribute 1604 numeric
@attribute 1791 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 2322 numeric
@attribute 2323 numeric
@attribute 2811 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 290 numeric
@attribute 2993 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3559 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3574 numeric
@attribute 3575 numeric
@attribute 3589 numeric
@attribute 3590 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3684 numeric
@attribute 3690 numeric
@attribute 3815 numeric
@attribute 4254 numeric
@attribute 4311 numeric
@attribute 7037 numeric
@attribute 7066 numeric
@attribute 7124 numeric
@attribute 7173 numeric
@attribute 7850 numeric
@attribute 909 numeric
@attribute 910 numeric
@attribute 911 numeric
@attribute 912 numeric
@attribute 913 numeric
@attribute 914 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 920 numeric
@attribute 921 numeric
@attribute 924 numeric
@attribute 925 numeric
@attribute 928 numeric
@attribute 929 numeric
@attribute 945 numeric
@attribute 947 numeric
@attribute 948 numeric
@attribute 951 numeric
@attribute 952 numeric
@attribute 960 numeric
@attribute 966 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1315,0.5413,0.3416,1.1546,0.1205,-0.1494,1.776,1.8928,0.0149,0.0473,0.3371,0.5042,1.3115,1.2895,0.4133,0.9924,1.3019,-0.088,3.0674,1.0727,-0.0078,1.5431,0.2655,0.5941,-0.1424,-0.2431,1.4241,-0.0358,0.1066,0.0868,0.1443,3.5489,0.1759,0.9711,1.5793,0.1531,0.3071,1.1928,0.1046,2.696,1.5124,1.627,2.1301,0.0648,0.1828,0.5408,1.6364,-0.0179,0.4149,-0.1401,0.3946,0.4903,0.0332,1.0887,1.1809,0.2186,2.0014,2.2237,2.1629,2.3193,1.7101,1.8666,0.815,1.298,0.4448,2.3651,1.084,-0.0893,1.538,2.0188,0.7033,2.0513,0.6493,Control
A02,0.8419,0.2503,0.3601,1.3845,0.1793,-0.1862,1.73,1.3276,-0.0452,0.0034,0.2694,0.359,0.9323,1.1632,0.4649,0.7368,1.4996,0.2069,3.5593,1.0652,0.1551,0.7913,0.0624,0.2311,-0.0817,-0.2105,1.0483,-0.0625,0.1213,0.0155,0.2406,3.5752,0.1817,0.4956,0.9261,0.1756,0.1775,1.2625,0.0413,2.4488,1.2465,1.7374,2.2489,0.0898,-0.0016,0.0767,1.3834,0.106,0.4378,-0.0262,0.047,0.238,0.1006,0.8351,1.3098,0.1967,1.641,1.9545,1.8928,2.2847,1.4691,1.488,0.5859,1.5843,0.4131,2.2392,1.0623,-0.0276,1.6222,1.7179,0.6319,1.5362,0.4026,Control
A03,0.9079,0.1868,0.4211,1.8769,0.2377,-0.0517,1.8135,1.7297,-0.0213,0.0288,0.3191,0.4749,0.9889,1.082,0.3257,0.7698,1.4298,0.0614,3.2594,0.2925,-0.0362,0.9227,0.0934,0.2004,-0.0695,-0.2256,1.06,-0.0242,0.147,0.0054,0.0962,2.448,0.1348,0.5819,0.6756,0.1318,0.3844,1.4116,0.0051,2.7206,1.607,1.9552,2.2641,-0.0026,-0.0427,0.2154,1.7471,0.0924,0.5438,-0.0457,0.2008,0.3238,0.1092,0.6123,1.4162,0.2596,1.8159,1.9088,1.7685,2.3295,1.6093,1.6015,0.71,1.7604,0.4637,2.3692,1.2468,-0.0521,1.7332,1.8665,1.0281,2.0733,0.4696,Control
A04,0.9051,0.5256,0.45,1.393,0.1648,0.0737,1.7131,1.5563,0.001,0.0907,0.3255,0.2307,1.2833,1.1581,0.5508,1.0816,1.5524,-0.0023,3.5094,0.0729,0.1356,0.517,0.1894,0.2505,-0.1333,0.002,1.4196,-0.1614,0.1644,0.0835,0.087,4.0046,0.1883,0.5556,1.0935,0.1578,0.1908,1.5515,0.0819,2.7136,1.3644,1.7951,2.7493,0.1024,0.0139,0.108,1.4066,0.0671,0.3481,-0.0489,0.1779,0.3166,-0.0808,0.7478,0.9733,0.1869,2.0346,1.9522,1.8416,2.3071,1.5742,1.732,0.9413,1.5276,0.5263,2.432,0.7617,0.0347,1.4837,2.0795,0.5875,1.6642,0.4149,Control
A05,1.2724,0.4134,0.3147,1.77,0.1998,0.0287,2.2548,1.6541,0.0198,0.0906,0.4588,0.5571,1.1215,1.7053,0.7238,1.2933,2.049,0.13,3.4609,1.1329,0.1215,0.7727,0.1604,0.3345,-0.0485,-0.1394,1.3259,0.0742,0.1501,0.0837,0.0947,3.0209,0.1698,0.5879,0.9261,0.1263,0.1792,2.113,0.0278,2.5734,1.6749,2.2271,2.9795,0.0464,0.055,0.1973,1.5636,0.0185,0.3701,-0.0779,0.2853,0.4207,0.0602,1.074,1.383,0.1873,1.5363,1.5601,1.5813,1.9438,1.8284,1.5333,0.9188,1.1741,0.5569,2.856,1.4328,-0.0085,1.8659,2.1456,0.7726,1.9013,0.5219,Control
A06,0.9713,0.1642,0.2423,1.6415,0.1793,-0.1207,2.1048,1.8291,-0.0643,-0.0191,0.28,0.9236,0.863,0.793,0.3998,0.7755,1.3535,-0.0351,3.29,0.2508,0.1733,0.8036,0.3054,0.2119,-0.0812,-0.1429,0.9369,-0.0316,0.1226,-0.0531,0.0067,3.1373,0.0661,0.6461,1.1128,0.0459,0.14,1.6991,-0.0321,2.2651,1.5112,2.263,2.6063,0.1711,-0.0843,0.1463,1.3427,0.0793,0.4186,-0.0836,0.39,0.4164,0.0889,1.0439,1.6082,0.1923,1.4548,1.5133,1.5251,1.7701,1.6971,1.2533,0.8347,0.9582,0.4312,2.716,1.3446,0.0524,1.6684,1.8173,0.6635,1.9317,0.4063,Control
A07,1.0844,0.1404,0.3156,1.6377,0.2155,-0.1101,1.8646,1.7787,-0.0262,-0.0671,0.2802,0.6786,0.9559,1.0925,0.5025,0.8304,1.3241,-0.036,3.2491,0.2222,0.0812,1.2395,0.3173,0.3066,0.0013,-0.0564,1.0401,-0.003,0.0897,0.2383,0.025,3.4316,0.0846,0.5861,1.1635,0.0919,0.1993,1.3328,-0.0051,2.7412,1.5123,1.855,2.3361,0.1149,-0.0546,0.1493,1.5826,0.0518,0.4733,-0.0714,0.3145,0.4892,0.0701,1.3126,1.2757,0.2611,1.7113,1.7971,1.761,2.0687,1.6769,1.5041,0.7895,1.0957,0.4201,2.4557,1.3934,0.0187,1.6568,1.8518,0.7953,2.4384,0.5325,Control
A08,0.8937,0.3081,0.3306,1.5105,0.1379,-0.206,1.5293,1.8551,-0.021,0.0801,0.2127,0.5638,0.9309,0.6303,0.1785,0.6539,1.0842,-0.0927,2.8193,0.1972,0.0163,0.5405,0.1554,0.4718,-0.0984,-0.1643,1.0889,-0.1885,0.0509,0.1461,0.0524,3.3625,0.1188,0.6941,1.5957,0.048,0.1227,0.6743,0.0318,3.0853,1.3905,1.5728,1.4609,-0.0281,-0.0509,0.1,1.5612,0.0246,0.2487,-0.1728,0.1075,0.1415,-0.0828,0.686,1.0848,0.0975,1.6289,1.6824,1.826,1.9766,1.4848,1.6364,0.7115,0.8814,0.2932,1.6926,0.9667,0.0255,1.7255,1.8395,1.0363,2.6044,0.386,Control
A09,0.8389,0.1669,0.3421,1.445,0.1946,-0.0624,1.4646,1.7102,-0.0133,0.098,0.2583,0.3933,1.0454,1.1512,0.4798,0.9981,1.5813,-0.038,2.9804,0.2043,0.1002,0.676,0.1221,0.3707,-0.0996,-0.2088,0.9966,0.082,0.0029,0.1333,0.0896,3.6879,0.0872,0.6224,1.3058,0.0426,0.2143,1.5013,0.0419,2.8347,1.3587,1.6745,2.6827,0.0427,-0.0506,0.1042,1.3888,0.0741,0.3534,-0.0327,0.1687,0.136,0.0468,0.9819,1.1232,0.1802,1.8626,2.0098,1.8301,2.2759,1.6385,1.7269,0.793,1.279,0.4304,1.9845,1.0352,0.0283,1.703,1.7742,0.6326,2.5934,0.5556,Control
A10,1.3224,0.0874,0.3118,1.384,0.1786,-0.0036,2.0491,1.8438,-0.0467,0.027,0.325,0.4297,0.9216,1.3514,0.5004,1.1017,1.4906,0.041,3.2177,1.1022,-0.0061,1.489,0.0648,0.2985,-0.1502,-0.1703,0.949,-0.1082,0.2976,-0.0405,0.1313,3.5962,0.1101,0.5253,0.9855,0.1278,0.2879,1.7771,0.0321,2.9349,1.5221,2.0157,2.8517,0.0182,0.1426,0.1987,1.5388,-0.0477,0.4561,-0.1094,0.1885,0.2737,0.0118,0.8385,1.3613,0.1791,2.0948,2.0305,1.9018,2.2764,1.5195,1.5873,0.6703,1.8442,0.6159,2.5408,1.3073,0.0228,2.4117,1.76,0.6504,2.4794,0.4241,Control
A11,0.6191,-0.0335,0.3039,1.1386,0.0359,-0.1478,1.3311,1.2676,0.0121,-0.0084,0.2293,0.5601,0.7868,0.9079,0.0876,0.5075,0.9067,-0.0747,3.124,0.404,0.105,0.711,0.0599,0.2348,-0.0569,-0.199,0.8248,-0.1365,0.0969,0.1299,0.1097,3.1402,0.189,0.4174,0.727,-0.0123,0.0219,1.2177,5e-04,2.2855,1.3621,1.7635,2.3695,0.0262,-0.072,0.0573,1.0861,0.0401,0.191,-0.1485,0.1629,0.1556,0.0957,1.0371,0.9838,0.1892,1.8534,2.0683,1.8037,2.1946,1.4484,1.3622,0.6979,1.3734,0.3372,2.1312,0.9855,0.0206,1.1662,1.6801,0.3689,2.0151,0.4854,Control
