@relation data

@attribute id string
@attribute 1232 numeric
@attribute 920 numeric
@attribute 6356 numeric
@attribute 3565 numeric
@attribute 3553 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3717,1.6895,-0.1294,-0.2431,1.5545,-0.0293,0.0969,0.0682,3.1376,Control
A02,0.3862,1.432,-0.135,-0.2101,0.7205,-0.0555,0.1115,-0.0126,3.6276,Control
A03,0.2681,1.5818,-0.2174,-0.2254,0.8663,-0.0179,0.1369,-0.024,3.3288,Control
A04,0.1506,1.5443,-0.2306,0.0048,0.4163,-0.1525,0.1542,0.0645,3.5778,Control
A05,0.2864,1.816,-0.2073,-0.1382,0.6999,0.0787,0.14,0.0647,3.5296,Control
A06,0.1505,1.6757,-0.1334,-0.1418,0.7341,-0.0252,0.1128,-0.0902,3.3593,Control
A07,0.1677,1.6541,-0.045,-0.0543,1.2177,0.0029,0.0802,0.2398,3.3186,Control
A08,0.0952,1.4489,-0.2551,-0.1634,0.4423,-0.1791,0.0418,0.1354,2.8904,Control
A09,0.0074,1.6131,-0.1909,-0.2085,0.5926,0.0863,-0.0057,0.1209,3.0509,Control
A10,0.0184,1.4859,-0.1233,-0.1695,1.4944,-0.1003,0.2861,-0.076,3.2873,Control
A11,0.2027,1.41,-0.2554,-0.1985,0.6314,-0.1282,0.0873,0.1171,3.194,Control
A12,0.4454,0.8679,-0.1716,-0.1636,0.4221,0.0484,0.2871,0.0935,3.2817,Control
B01,0.0697,1.2794,-0.1238,-0.2116,0.9846,-0.2898,0.1234,-0.0831,2.8593,Control
B02,0.0759,1.5772,-0.095,-0.1473,1.4302,-0.0507,0.0205,0.0837,3.4823,Control
B03,-2e-04,1.3873,-0.061,-0.2215,1.2116,-0.0976,0.0813,-0.0777,3.2169,BRCACancer
B04,-0.0127,0.9246,-0.1657,-0.1581,0.6154,-0.0712,0.0394,-0.0454,2.6632,BRCACancer
B05,0.3043,1.3034,-0.2808,-0.1394,1.751,-0.0493,0.1016,-0.0785,3.3766,BRCACancer
B06,0.1787,0.754,-0.1068,-0.0484,0.5355,0.1077,0.1939,-0.0569,2.8845,BRCACancer
B07,0.2808,1.4072,-0.0455,-0.0185,0.6485,-0.0577,0.2545,-0.0371,3.16,BRCACancer
B08,-0.0268,1.6462,-0.1013,-0.025,0.8813,-0.0426,0.0016,0.0547,3.2387,Control
B09,-0.0324,0.8165,-0.2416,-0.3111,0.1036,-0.1795,0.0237,-0.0347,2.3797,Control
B10,0.1244,0.8982,-0.1675,-0.3167,0.6415,0.0223,-0.025,-0.0171,2.8399,Control
B11,0.1114,1.3695,-0.0183,-0.1714,0.7016,-0.0728,-0.0996,-0.0928,3.3025,Control
B12,-0.0396,0.4754,0.0081,-0.2787,0.2319,-0.0517,-0.142,-0.0318,2.4327,Control
C01,-0.0148,1.5547,-0.0507,-0.1054,1.0638,0.0302,0.0742,0.0797,2.8403,BRCACancer
C02,0.2117,1.4435,-0.1388,-0.0996,0.7445,-0.0721,0.1276,0.1329,3.0783,BRCACancer
C03,0.0788,1.4853,-0.151,-0.0681,0.8734,-0.0112,0.357,0.0194,2.8942,BRCACancer
C04,0.1554,1.2565,-0.2096,-0.2029,0.4131,-0.1166,7e-04,-0.1314,2.9191,Control
C05,0.3049,1.2974,-0.0896,-0.1565,0.7626,0.0305,0.088,-0.0474,3.3796,BRCACancer
C06,0.0287,0.3494,-0.2582,-0.0074,0.0521,-0.1305,-0.0371,0.0804,1.5909,Control
C07,0.0558,1.135,-0.2275,-0.1602,0.4532,-0.1144,0.1042,0.0436,3.0724,Control
C08,0.0199,1.5307,-0.1875,-0.118,0.6325,-0.1209,0.088,0.0599,2.9788,Control
C09,0.1159,1.1495,-0.1469,-0.211,0.9893,-0.1251,0.0973,-0.083,3.1469,Control
C10,0.0799,1.3366,-0.1376,-0.1762,1.1227,-0.087,0.0664,-0.0957,3.3181,BRCACancer
C11,0.0024,1.5951,-0.1729,-0.2144,0.6799,-0.1001,0.0448,-0.1299,2.9167,Control
C12,-0.0636,0.9766,-0.2423,-0.1315,0.3278,0.0599,-0.0771,0.0397,2.8096,BRCACancer
D01,0.0396,1.0237,-0.0198,-0.3275,0.2674,-0.0491,-0.034,0.0554,2.7781,BRCACancer
D02,0.2297,1.3317,-0.0888,-0.0892,0.5571,0.0222,0.1094,-0.0507,3.5883,BRCACancer
D03,0.1939,1.1605,-0.2396,-0.1056,0.5059,0.0039,0.0347,0.0359,3.3511,BRCACancer
D04,0.0958,1.542,-0.1447,-0.264,0.6365,0.176,-0.0703,-0.0173,3.0301,BRCACancer
D05,0.0367,1.3966,-0.0494,-0.198,0.5815,-0.1485,0.0207,0.1512,3.3866,BRCACancer
D06,0.069,1.4881,-0.0271,-0.2356,0.5069,-0.0982,0.0559,-0.0423,2.9984,BRCACancer
D07,0.234,1.374,-0.153,-0.2167,0.6909,-0.134,0.0898,-0.0679,3.2203,Control
D08,0.1834,1.1708,-0.047,-0.1553,0.7072,0.0018,0.0061,0.1076,3.2291,Control
D09,-0.078,1.517,-0.1919,-0.2936,0.7512,-0.1073,0.028,-0.004,3.2911,Control
D10,0.2544,1.4005,-0.1035,-0.0693,0.6745,-0.066,0.032,0.0768,3.4675,Control
D11,0.1248,0.6331,-0.2487,-0.2647,0.2265,-0.2222,-0.0531,0.0353,2.1471,Control
D12,0.1459,1.4795,-0.071,-0.208,0.4429,-0.1443,0.0306,-0.1288,3.2941,Control
E01,0.0776,1.2675,-0.1341,-0.2434,0.5706,-0.16,0.0592,-0.0734,3.6403,BRCACancer
E02,0.1225,1.3151,-0.1757,-0.1278,0.713,0.1471,0.0401,-0.048,3.0439,Control
E03,0.1083,1.6971,-0.0158,-0.1474,0.7527,0.1567,0.0143,0.1049,3.4045,Control
E04,0.1231,1.55,-0.1098,-0.1308,0.6528,0.0406,0.1192,0.0423,3.4562,Control
E05,0.1487,1.0777,-0.1399,-0.053,0.4716,-0.0759,0.1432,0.0125,2.5805,Control
E06,0.3871,0.8496,-0.1145,-0.2344,1.7486,-0.1225,0.1711,-0.0407,3.2345,BRCACancer
E07,0.2878,1.3147,-0.2398,0.0039,0.7892,0.0461,0.1128,0.0067,3.2333,BRCACancer
E08,0.1718,1.541,-0.1911,-0.1323,0.8709,-0.164,0.0301,0.0047,3.3931,Control
E09,0.0587,1.4256,-0.115,-0.1954,0.6042,0.1479,-0.034,-0.0782,3.252,BRCACancer
E10,0.5402,1.3907,-0.1461,-0.1959,0.6716,-0.0628,0.3737,0.1541,2.9082,BRCACancer
E11,0.4066,1.3349,0.0085,-0.2285,0.4078,-0.0039,0.1515,0.0349,2.6857,Control
E12,0.1049,1.0601,-0.0509,-0.196,0.49,-0.1149,-0.063,-0.2158,3.0393,BRCACancer
F01,0.3394,1.5858,-0.3088,-0.1398,1.2673,0.0822,0.0727,0.1651,2.9111,Control
F02,0.2687,1.4864,-0.1148,-0.2151,0.7648,-0.0566,0.17,0.152,3.1815,Control
F03,0.1152,1.4115,-0.138,0.0295,0.8676,-0.1477,0.1959,0.1711,2.8396,Control
F04,0.0163,1.2202,-0.1372,-0.1921,0.7061,-0.1144,0.064,0.0242,2.7077,Control
F05,0.0891,1.4691,-0.1319,-0.1562,0.4459,0.0226,-0.0139,0.1769,3.2389,Control
F06,0.1141,1.2465,-0.2574,-0.1749,0.6984,0.0593,0.032,-0.0963,2.9892,Control
F07,0.0802,1.2835,-0.2588,-0.1757,0.5696,0.0315,-0.0042,0.0686,3.0586,Control
F09,0.0447,1.7424,-0.1062,-0.142,0.9292,-0.0353,-0.0586,0.1308,3.0842,Control
F10,0.0756,1.6216,-0.1726,-0.1717,1.1975,-0.0627,-0.0174,-0.0584,3.3001,Control
F11,0.0604,1.5996,-0.141,-0.0247,1.1314,-0.0075,-0.0373,1e-04,3.1715,Control
F12,0.2055,1.3213,-0.1496,-0.1379,0.4876,-0.0268,0.1878,-0.0885,3.1409,Control
G01,-0.0765,1.5994,-0.1459,-0.2806,1.1291,-0.1075,-0.0191,-0.1124,2.9894,Control
G02,0.1298,1.3087,-0.0564,-0.2084,0.8461,-0.1711,-0.0241,0.0375,3.2386,Control
G03,0.1224,1.6667,-0.2705,-0.066,1.0813,-0.1671,0.0843,-0.0247,2.8815,Control
G04,0.2175,1.7845,-0.1085,-0.1758,0.5407,0.0212,0.0544,0.1745,3.5519,BRCACancer
G05,-0.009,0.9634,0.1238,-0.4656,0.3475,-0.2504,-0.0066,-0.0458,2.3326,BRCACancer
G06,0.0521,1.3272,-0.0905,-0.1326,0.9476,-0.0255,0.1696,0.1839,3.3035,BRCACancer
G07,0.2008,1.3629,-0.1361,-0.1508,0.7055,-0.1671,0.0816,-0.1235,2.8428,Control
G08,0.1665,1.4736,-0.1421,-0.328,1.073,0.0036,0.0298,0.0261,2.941,Control
G09,0.0297,1.1481,-0.0978,-0.1875,0.853,-0.0316,-0.0713,-0.0648,3.2834,Control
G10,0.0339,0.7928,-0.0637,-0.1244,0.4835,-0.1282,0.2381,0.1681,2.9762,BRCACancer
G11,-0.2297,0.9234,0.102,-0.0794,0.4542,0.2921,-0.0684,0.0554,2.3353,BRCACancer
G12,0.0447,0.9568,-0.0756,-0.2072,0.6627,-0.1832,-0.0012,0.012,3.1425,BRCACancer
H01,-0.0321,0.9251,-0.3679,-0.246,0.7965,0.1168,-0.0561,-0.0803,2.7483,Control
H02,0.0389,1.6757,-0.22,-0.0528,0.5646,-0.1155,0.0161,0.0234,3.2168,Control
H03,0.1189,1.0715,-0.0661,-0.1275,0.6455,-0.2327,0.0775,-0.0018,2.7534,Control
H04,0.0515,1.5434,-0.2394,-0.1906,0.8051,-0.0604,0.091,-0.0628,2.9024,Control
H06,0.0717,1.5114,-0.1514,-0.1603,0.9145,0.012,-0.1085,0.0716,3.3948,Control
H07,0.0502,1.1779,-0.0113,-0.2397,0.5424,0.0221,-0.0338,0.0312,2.9015,BRCACancer
H08,0.0044,0.9338,-0.1412,-0.2689,1.9106,-0.079,-0.0161,0.0647,3.0759,BRCACancer
H09,-0.006,0.2411,-0.0093,-0.0561,0.3257,-0.2495,-0.1725,-0.1792,1.8209,BRCACancer
H10,-0.103,0.8326,-0.2821,-0.1681,1.1651,-0.0777,0.0538,-0.0459,2.8593,BRCACancer
H11,0.2334,1.0303,-0.2965,-0.2161,0.6516,-0.1661,0.0794,0.1007,3.1186,BRCACancer
H12,-0.0352,1.2914,-0.1859,-0.1689,1.1009,-0.1123,0.4765,0.0418,2.966,BRCACancer
I01,0.042,1.039,-0.1155,-0.1659,0.6401,-0.0421,-0.0056,0.0712,2.7773,Control
I02,0.1448,1.0232,-0.2649,-0.2453,0.7072,-0.1276,0.0698,-0.0207,2.67,Control
I03,-0.0173,0.9341,-0.1821,-0.2798,0.3435,0.0171,0.1223,-0.0084,3.0402,Control
I04,0.1079,1.6955,-0.0787,-0.0632,1.1894,-0.0449,-0.0861,0.0831,3.1573,Control
I05,0.011,1.7072,-0.2715,-0.1482,0.8463,0.2014,-0.0206,0.139,3.0087,Control
I06,0.1004,1.5059,-0.1127,-0.1179,1.3468,0.0423,0.0235,0.1782,3.26,Control
I07,0.4574,1.7216,-0.1034,-0.131,2.1028,0.0607,0.3492,0.2283,3.0832,Control
I08,0.2828,1.3171,-0.042,-0.2036,1.0827,-0.0321,0.0937,0.1232,3.1685,Control
I09,0.0926,1.1749,-0.1324,-0.1978,0.689,-0.0795,0.0351,0.0072,2.8052,Control
I10,0.1433,1.5075,-0.1647,-0.2025,1.0121,-0.0959,0.0509,-0.0092,2.9672,Control
I11,0.3321,0.9129,-0.2089,-0.2035,0.5283,-0.1866,0.1156,0.2443,2.835,Control
I12,0.0936,1.2976,0.0431,-0.2436,0.765,-0.0962,0.148,0.1672,2.4427,Control
I13,0.2776,1.3317,-0.0332,-0.1482,0.576,0.0357,0.0929,-0.0351,3.1531,Control
J01,0.1269,1.1111,-0.1078,-0.1741,0.5733,-0.0225,-0.0037,0.1113,3.5258,Control
J02,0.2397,1.4752,-0.1888,-0.1508,0.8479,0.0456,0.042,0.0818,3.1621,Control
J03,0.1113,1.3635,-0.1946,-0.2847,0.4051,-0.0555,0.4098,0.0687,3.097,Control
J04,0.172,1.5385,-0.1002,-0.1719,0.3432,-0.1531,0.1338,0.2334,3.0393,Control
J05,0.0659,0.9574,-0.2688,-0.1521,0.5889,-0.333,0.062,0.0888,2.4002,Control
J06,0.1432,0.8859,-0.0377,-0.0765,0.477,-0.1419,0.0763,-0.0356,2.7819,Control
J07,0.1134,1.6505,-0.1968,-0.119,1.647,-0.1156,0.1137,0.1891,3.2544,Control
J08,0.2328,1.2439,-0.2481,-0.1923,1.1105,0.0689,0.1307,0.0847,3.1156,Control
J09,0.3295,0.8288,-0.0933,-0.2203,0.4551,-0.1812,0.1068,0.0807,2.559,Control
J10,0.0161,1.2228,-0.0639,-0.198,0.4345,-0.0659,0.3538,0.1049,2.6195,Control
J11,0.001,1.3569,-0.0705,-0.1646,0.2867,-0.1179,0.1298,-0.0181,2.7086,Control
J12,0.1613,0.8796,-0.1643,-0.2212,0.3167,-0.1718,0.0249,-0.2383,1.9568,Control
K01,0.2685,1.9358,-0.1133,-0.1166,2.9671,0.0136,0.1759,0.0103,3.2996,BRCACancer
K02,0.1527,1.6003,-0.0607,-0.0356,0.9103,-0.0259,-0.0134,0.0135,3.1597,BRCACancer
K03,0.1339,1.1352,-0.0487,-0.1988,0.7048,-0.015,0.0695,-0.0119,2.6422,BRCACancer
K04,0.4651,1.566,-0.1629,-0.0452,0.9488,0.0132,0.3986,0.0365,2.8702,BRCACancer
K05,0.1095,1.1897,-0.3505,-0.1694,0.5253,-0.1034,0.0434,0.225,3.2082,Control
AA_RR-849,0.2102,1.478,-0.1592,-0.227,0.7142,0.0434,0.0877,0.1162,3.0802,BRCACancer
AE_RR-3300,0.1468,1.0585,-0.2774,-0.2073,0.5712,0.0069,0.1095,0.0987,2.6989,Control
AF_RR-3276,-0.0743,0.5386,-0.0721,-0.2102,0.368,-0.098,-0.0314,-0.0774,2.7493,Control
AG_RR-3298,0.295,1.2196,-0.081,-0.0736,1.1276,-0.0533,0.0465,0.0113,2.8959,Control
AH_RR-3295,0.1706,1.5109,-0.2886,-0.3117,0.353,-0.2409,0.1002,-0.0052,3.0863,Control
AI_RR-3291,0.1833,1.622,-0.0758,-0.1274,0.9439,-0.0569,0.1581,0.0857,3.3073,Control
AJ_RR-3296,0.0945,1.2538,-0.2084,-0.1471,1.6675,-0.2378,0.0125,0.2044,2.9257,Control
AM_RR-1949,0.2148,1.1845,-0.155,-0.2312,0.0982,-0.0473,0.0974,-0.0913,2.5539,Control
AN_RR-3297,-0.0817,1.4925,-0.0594,-0.2436,1.0649,-0.1314,-0.0272,-0.0118,3.2764,Control
AO_RR-3288,0.1508,1.5831,-0.1243,-0.1763,0.8459,0.0043,0.0635,-0.0371,3.1706,Control
AP_RR-3280,-0.101,0.736,-0.2649,-0.3876,1.7169,-0.1292,0.0259,0.0353,2.3977,Control
AR_RR-3278,0.3634,1.4498,0.0284,-0.1372,1.3711,-0.0595,0.1167,-0.0803,2.8642,Control
