@relation data

@attribute id string
@attribute 22978 numeric
@attribute 132 numeric
@attribute 51292 numeric
@attribute 7498 numeric
@attribute 2766 numeric
@attribute 159 numeric
@attribute 158 numeric
@attribute 8833 numeric
@attribute 4860 numeric
@attribute 4907 numeric
@attribute 122622 numeric
@attribute 100 numeric
@attribute 3251 numeric
@attribute 9615 numeric
@attribute 2618 numeric
@attribute 270 numeric
@attribute 5198 numeric
@attribute 272 numeric
@attribute 271 numeric
@attribute 3614 numeric
@attribute 3615 numeric
@attribute 93034 numeric
@attribute 353 numeric
@attribute 5471 numeric
@attribute 471 numeric
@attribute 10606 numeric
@attribute 1716 numeric
@attribute 84618 numeric
@attribute 30833 numeric
@attribute 1633 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3769,0.4816,1.3602,-0.0963,0.4066,1.3164,1.7105,1.1648,1.7388,0.4481,0.2112,0.8209,1.0829,-0.0831,1.6462,-0.0574,0.5243,0.7817,1.2505,0.5033,1.0152,-0.0641,0.4996,0.553,1.1537,0.409,1.0994,0.0951,0.0996,2.2825,Control
A02,1.1328,0.1777,1.0576,-0.0684,0.3953,1.1559,1.304,1.0473,1.4121,0.2548,0.151,0.8832,0.8834,-0.1038,1.4059,-0.0162,0.3745,0.5027,1.0763,0.5044,0.8194,0.036,0.3077,0.3758,1.0003,0.2313,0.8368,0.0309,0.0384,2.0614,Control
A03,1.3906,0.3595,1.2553,-0.1061,0.5456,1.2061,1.4849,1.1249,1.7914,0.1895,0.1686,1.24,1.1007,-0.1284,1.6496,-0.0036,0.3803,0.6426,1.2669,0.6118,0.758,0.0316,0.4246,0.3408,0.9906,0.2058,0.8697,0.0287,0.133,2.1571,Control
A04,1.0393,0.3274,1.0335,-0.0975,0.3623,1.2234,1.3608,1.2341,1.5011,0.4276,0.1309,0.8067,0.8784,-0.1114,1.3791,-0.0248,0.366,0.5009,1.2275,0.5207,0.8972,0.0699,0.5094,0.3324,0.9999,0.3035,0.9987,0.0202,0.1947,2.1937,Control
A05,1.2859,0.3436,1.3294,-0.0754,0.5534,1.2401,1.4323,1.2178,1.7667,0.2864,0.2001,0.7538,1.001,-0.1159,1.5537,-0.0303,0.4359,0.6511,1.4571,0.6709,0.901,0.0307,0.5189,0.3646,0.8837,0.3216,1.0351,0.0656,0.3006,2.1354,Control
A06,1.2129,0.2978,1.1961,-0.1012,0.4137,1.1977,1.4904,1.0599,1.6141,0.1761,0.1771,0.76,0.8161,-0.1513,1.4632,-0.1081,0.4588,0.5804,1.2766,0.5289,0.8497,0.0096,0.4638,0.395,0.937,0.2784,0.9063,0.0449,0.032,1.9015,Control
A07,1.4185,0.4241,1.2713,-0.0816,0.3978,1.4309,1.5167,1.1435,1.6054,0.1923,0.1871,0.8676,1.0159,-0.1201,1.5521,-0.1273,0.3523,0.6521,1.2616,0.5721,0.8643,0.0185,0.4048,0.4474,0.964,0.2637,1.0811,0.0539,0.1746,2.3036,Control
A08,1.3614,0.6999,0.9717,-0.1039,0.2954,1.5677,1.4212,1.1395,1.3919,0.2003,0.1608,0.7565,0.9259,-0.148,1.4271,-0.0363,0.4,0.6513,1.1349,0.4779,0.907,-0.002,0.3079,0.4723,1.0058,0.2635,1.052,0.0544,-0.0127,2.0679,Control
A09,1.2465,0.5337,1.1758,-0.0513,0.3868,1.257,1.5525,1.1484,1.7254,0.1685,0.1523,0.873,0.9397,-0.0966,1.4832,0.0259,0.3162,0.6451,1.2112,0.5631,0.8991,0.0138,0.4868,0.2856,0.8703,0.2476,0.9586,0.1113,0.1333,2.1862,Control
A10,1.3224,0.3982,1.1973,-0.0984,0.4549,1.4537,1.3979,1.1929,1.7831,0.1183,0.1464,0.9336,0.8431,-0.1028,1.5389,-0.0243,0.3012,0.7199,1.1617,0.6058,0.8316,0.0073,0.4395,0.3792,0.9354,0.244,0.9701,0.1053,0.0765,1.9799,Control
