@relation data

@attribute id string
@attribute 1399 numeric
@attribute 1445 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 3725 numeric
@attribute 387 numeric
@attribute 4660 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5747 numeric
@attribute 58 numeric
@attribute 5829 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 6093 numeric
@attribute 613 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute 7145 numeric
@attribute 7414 numeric
@attribute 7791 numeric
@attribute 823 numeric
@attribute 826 numeric
@attribute 857 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9564 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.0291,1.2814,1.6042,1.6355,0.8562,0.4236,0.1531,2.4273,1.2901,0.765,0.3178,1.76,1.0952,1.4087,0.7341,0.4307,0.2595,0.5845,1.0183,1.7841,1.3016,1.5435,0.4762,0.7565,1.1256,0.3755,2.3174,0.1513,1.2384,1.1511,0.9751,0.9705,-0.0865,0.9778,-0.0432,-0.0359,0.0389,Control
Utah__A02,1.9507,1.2458,1.263,1.481,0.6121,0.3716,0.1756,2.1759,0.8169,0.54,0.2034,1.6579,1.0379,0.986,0.48,0.3006,0.1285,0.6411,0.8499,1.5394,1.0126,1.2563,0.2698,0.8046,0.9005,0.3775,2.3906,0.2803,1.1723,1.1946,0.8895,1.1242,-0.1157,0.7549,-0.023,-0.0855,0.0582,Control
Utah__A03,2.0362,1.4648,1.4626,1.7658,0.9528,0.3757,0.1318,2.3183,1.1876,0.8594,0.3182,1.9065,1.0752,1.223,0.7059,0.4986,0.1567,0.6903,1.0969,1.7337,1.1563,1.5334,0.4406,0.7989,1.1275,0.6195,2.607,0.286,1.3701,1.3917,1.1423,1.1318,-0.002,0.7257,-0.0276,-0.0262,0.0201,Control
Utah__A04,2.0492,1.2871,1.4429,1.4795,0.7611,0.3609,0.1578,2.3751,1.2809,0.5096,0.227,1.7434,1.0602,0.9854,0.5113,0.4277,0.158,0.7928,0.9327,1.6705,1.0515,1.1857,0.3444,0.8019,1.028,0.414,2.6218,0.1982,1.3499,1.2453,0.9625,1.066,-0.0584,0.8075,-0.0188,0.0335,0.1022,Control
Utah__A05,2.1796,1.4266,1.4763,1.8562,0.8114,0.4772,0.1263,2.221,1.2201,0.6538,0.2931,1.9721,1.2157,1.1338,0.726,0.5021,0.2684,0.8992,1.1784,1.8077,1.0668,1.4238,0.4548,0.8988,1.0464,0.6469,2.9588,0.2657,1.5754,1.5492,1.2082,1.1858,-0.0049,0.9804,-0.0483,0.0336,0.1021,Control
Utah__A06,1.9476,1.2077,1.3895,1.5705,0.6859,0.2467,0.0459,2.0446,0.8267,0.5802,0.2625,1.8749,1.0037,1.1657,0.6824,0.3564,0.1239,0.6775,0.9658,1.7479,0.8997,1.3049,0.3669,0.7671,0.8852,0.4253,2.6128,0.1922,1.3317,1.2196,0.9001,1.092,-0.084,0.8408,-0.0148,-0.0611,0.0898,Control
Utah__A07,2.0664,1.323,1.8589,1.8609,1.0563,0.364,0.0919,2.4763,1.2177,0.7994,0.4072,1.9127,0.9863,1.3766,0.8669,0.4096,0.2112,0.6352,1.0181,1.7697,1.4728,1.5625,0.425,0.7989,1.1765,0.359,2.4816,0.1856,1.4361,1.2047,0.9111,1.1257,-0.0743,0.8292,-0.0449,-0.0678,0.066,Control
Utah__A08,1.7358,1.2379,1.9941,1.7198,1.1569,0.2967,0.048,2.328,0.8932,0.8642,0.557,1.9432,1.0102,1.5009,0.8829,0.3414,0.2145,0.5459,1.0077,1.7375,1.7029,1.5997,0.4297,0.784,1.467,0.3481,2.2507,0.1247,1.197,1.0117,0.7603,0.9489,-0.1327,0.8176,-0.0516,-0.0937,0.0864,Control
Utah__A09,2.0087,1.3017,1.7212,1.8278,1.0474,0.349,0.0426,2.5756,0.9938,0.5863,0.3657,1.8616,1.0062,1.3752,0.7767,0.356,0.2051,0.623,0.9398,1.637,1.2388,1.5151,0.4124,0.7778,0.9988,0.4569,2.5289,0.1999,1.4183,1.1099,0.9398,1.0585,-0.0557,0.8598,-0.0377,-0.0396,0.0729,Control
Utah__A10,1.9823,1.2891,1.9662,1.802,1.0854,0.398,0.1278,2.7093,1.3414,0.7708,0.4397,1.9537,0.9394,1.2385,0.8171,0.4749,0.2446,0.6509,1.0533,1.7832,1.509,1.483,0.5047,0.79,1.3316,0.4388,2.7276,0.1961,1.6209,1.1977,1.0162,1.0548,-0.0635,0.9482,-0.0478,-0.0057,0.1025,Control
Utah__A11,1.9002,1.2159,1.3506,1.5523,0.8843,0.2904,-0.0123,2.4404,1.0631,0.5541,0.2435,1.8347,0.9926,1.1692,0.6056,0.4262,0.1375,0.5776,0.8852,1.2804,0.9474,1.2476,0.3049,0.5794,0.7415,0.2186,2.3921,0.0355,1.1749,0.9015,0.8412,0.9929,-0.1113,0.7463,-0.112,0.0255,0.1324,Control
Utah__A12,1.4779,0.6894,0.9467,1.1373,0.3956,0.2032,0.0497,1.8741,0.7342,0.3136,0.1252,1.3126,0.6672,0.7211,0.3165,0.1908,0.1142,0.4218,0.5455,1.1644,0.7858,0.8386,0.2449,0.5636,0.5292,0.1258,2.0181,0.394,1.0398,0.9218,0.6066,0.8796,0.0016,0.6893,0.0294,-0.1285,0.0949,Control
Utah__B01,1.4449,1.0331,1.5006,1.5002,0.7626,0.1584,0.0496,2.1261,0.9628,0.7514,0.2992,1.5662,0.7793,1.4726,0.6567,0.1449,0.2109,0.1763,0.7121,1.6434,1.2945,1.4478,0.3874,0.5764,0.9141,0.1574,1.9534,0.2658,1.0606,0.9798,0.5925,0.948,-0.2354,0.8482,-0.0443,-0.2583,-0.1428,Control
Utah__B02,1.9287,1.3823,1.543,1.6034,0.7706,0.3404,0.0761,2.3064,1.324,0.6791,0.1988,1.7427,1.0963,1.2781,0.6188,0.4126,0.1703,0.6967,1.0823,1.8632,1.1171,1.3656,0.4377,0.9083,0.8807,0.4168,2.3404,0.1012,1.1533,1.339,1,1.1997,-0.1231,0.8374,-0.0556,0.0296,0.0321,Control
Utah__B03,1.7597,1.1858,1.6673,1.5674,0.8193,0.2646,0.0701,2.352,1.1414,0.6843,0.2346,1.7521,0.9479,1.2859,0.6536,0.3093,0.0978,0.5544,0.9734,1.7244,1.2067,1.4288,0.3893,0.7155,0.9276,0.269,2.1366,0.103,0.949,1.0982,0.8538,1.0258,-0.1967,0.6979,-0.0869,-0.1384,0.0342,BRCACancer
