@relation data

@attribute id string
@attribute 1457 numeric
@attribute 3725 numeric
@attribute 6722 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 5781 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 2002 numeric
@attribute 5604 numeric
@attribute 6517 numeric
@attribute 5921 numeric
@attribute 5290 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 3643 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6665,1.2901,0.7962,0.4236,1.4087,0.5566,1.7841,0.7565,0.4506,0.7341,-0.137,1.2823,1.5746,1.6355,1.0952,0.1618,2.8919,1.8406,1.4982,1.1256,Control
A02,0.3926,0.8169,0.7836,0.3716,0.986,0.4031,1.5394,0.8046,0.2934,0.48,-0.0413,0.8797,1.3014,1.481,1.0379,0.0844,1.0722,2.0413,1.1993,0.9005,Control
A03,0.4933,1.1876,0.8148,0.3757,1.223,0.48,1.7337,0.7989,0.364,0.7059,0.0319,1.0695,1.3967,1.7658,1.0752,0.1984,2.3576,2.162,1.3339,1.1275,Control
A04,0.4267,1.2809,0.7938,0.3609,0.9854,0.3995,1.6705,0.8019,0.3909,0.5113,-0.0038,0.9939,1.353,1.4795,1.0602,0.1081,1.55,2.0983,1.4882,1.028,Control
A05,0.4824,1.2201,0.9131,0.4772,1.1338,0.4857,1.8077,0.8988,0.4547,0.726,-0.0224,1.1017,1.4836,1.8562,1.2157,0.2531,1.9884,2.0939,1.3381,1.0464,Control
A06,0.4724,0.8267,0.7337,0.2467,1.1657,0.4941,1.7479,0.7671,0.4061,0.6824,-0.0726,0.9595,1.3845,1.5705,1.0037,0.2006,3.0931,1.9853,1.3761,0.8852,Control
A07,0.6791,1.2177,0.7957,0.364,1.3766,0.5361,1.7697,0.7989,0.3002,0.8669,-0.154,1.3399,1.5934,1.8609,0.9863,0.1514,2.7085,1.9624,1.6231,1.1765,Control
A08,0.7134,0.8932,0.7172,0.2967,1.5009,0.621,1.7375,0.784,0.3245,0.8829,-0.1261,1.5435,1.7501,1.7198,1.0102,0.1657,1.7156,2.0579,1.714,1.467,Control
A09,0.5707,0.9938,0.7288,0.349,1.3752,0.4602,1.637,0.7778,0.3747,0.7767,-0.1023,1.182,1.4582,1.8278,1.0062,0.1091,2.2374,1.976,1.5464,0.9988,Control
A10,0.6037,1.3414,0.8269,0.398,1.2385,0.5199,1.7832,0.79,0.3376,0.8171,-0.0393,1.3374,1.6941,1.802,0.9394,0.151,3.1715,2.115,1.6535,1.3316,Control
A11,0.3943,1.0631,0.5483,0.2904,1.1692,0.4262,1.2804,0.5794,0.3242,0.6056,-0.059,0.8024,1.2025,1.5523,0.9926,0.1322,2.8363,1.5981,1.2442,0.7415,Control
A12,0.1867,0.7342,0.6808,0.2032,0.7211,0.2625,1.1644,0.5636,0.1578,0.3165,-0.081,0.6589,0.9215,1.1373,0.6672,-0.0813,0.9324,1.6271,1.0289,0.5292,Control
B01,0.5673,0.9628,0.5736,0.1584,1.4726,0.5709,1.6434,0.5764,0.1905,0.6567,-0.2768,1.2574,1.4577,1.5002,0.7793,0.0761,1.9549,1.9184,1.5918,0.9141,Control
B02,0.4751,1.324,0.843,0.3404,1.2781,0.4835,1.8632,0.9083,0.411,0.6188,-0.0992,1.0685,1.4219,1.6034,1.0963,0.1482,3.0428,2.0553,1.7587,0.8807,Control
B03,0.5037,1.1414,0.6948,0.2646,1.2859,0.5476,1.7244,0.7155,0.334,0.6536,-0.165,1.1619,1.5109,1.5674,0.9479,0.1221,2.6432,1.9803,1.9459,0.9276,BRCACancer
B04,0.5824,0.8347,0.6602,0.1782,1.159,0.6444,1.7237,0.7092,0.2374,0.8115,-0.1301,1.515,1.5671,1.6385,0.7243,0.1557,0.9219,1.9926,1.5967,1.4335,BRCACancer
B05,0.3932,0.7116,0.769,0.2381,1.0395,0.3925,1.4156,0.7441,0.2082,0.4972,-0.1442,0.9054,1.1566,1.4949,0.8239,0.0863,1.0836,2.133,1.6704,0.7814,BRCACancer
B06,0.4005,0.3639,0.4243,-0.0061,0.9915,0.4255,1.4461,0.4797,-0.0844,0.5394,-0.42,1.028,1.1199,1.1292,0.5177,-0.0093,0.7374,1.4956,1.4068,0.7812,BRCACancer
B07,0.6169,1.0629,0.7893,0.38,1.4248,0.4486,1.9525,0.8876,0.2864,0.6951,-0.1395,1.2913,1.5493,1.6266,1.0487,0.0678,1.1829,2.0668,1.5879,1.1751,BRCACancer
B08,0.4781,1.1051,0.7268,0.3687,1.0959,0.4422,1.5696,0.8025,0.3701,0.682,-0.0575,0.9235,1.3231,1.6339,1.0739,0.1574,1.4275,1.8123,1.1769,0.7597,Control
B09,0.5956,0.8169,0.5793,0.2599,1.1094,0.7251,1.5166,0.6597,0.1553,0.7372,-0.1166,1.2794,1.3758,1.6507,0.6235,0.1214,1.3994,1.6995,1.5101,1.2186,Control
B10,0.4791,0.8396,0.6337,0.2443,0.9404,0.4014,1.4615,0.7158,0.1797,0.624,-0.0885,1.1788,1.4219,1.509,0.645,0.0641,1.7916,1.9994,1.4831,1.0541,Control
B11,0.3555,0.9395,0.8486,0.4126,0.96,0.4082,1.3717,0.7156,0.2409,0.5479,-0.0136,0.9907,1.3896,1.7392,0.929,0.1501,2.0557,1.9301,1.2771,0.949,Control
B12,0.2805,0.4563,0.407,0.223,0.7719,0.3673,1.2848,0.5098,0.1437,0.6269,-0.1424,1.0368,1.1323,1.3322,0.5105,0.0077,1.0517,1.2838,1.1896,1.0091,Control
C01,0.6193,1.1862,0.9255,0.4383,1.1802,0.484,1.7078,0.8045,0.3199,0.8022,-0.129,1.0946,1.3372,1.7966,1.0546,0.2191,1.6346,2.0178,1.2928,1.0332,BRCACancer
C02,0.4198,1.0171,0.9215,0.5255,1.0125,0.3728,1.7071,0.8483,0.4445,0.5312,-0.0504,0.9351,1.3839,1.5019,1.0889,0.1244,1.5095,1.9151,1.3266,0.9069,BRCACancer
C03,0.5647,1.1467,1.0605,0.5881,1.2277,0.4522,1.8793,0.9954,0.5012,0.6598,-0.0871,1.0926,1.4737,1.5147,1.1527,0.1873,1.2396,2.1142,1.2561,1.1291,BRCACancer
C04,0.2923,0.6556,0.5563,0.4087,0.7169,0.2048,1.0478,0.5631,0.3704,0.4523,0.0268,0.5059,0.7962,1.2632,0.979,0.0651,2.0212,1.3741,0.8383,0.4603,Control
C05,0.214,0.561,0.6721,0.2967,0.6878,0.2329,1.2673,0.6458,0.4282,0.3624,-0.0049,0.5473,0.9303,1.1596,0.8706,0.0461,1.2721,1.6573,0.928,0.4962,BRCACancer
C06,0.167,0.2724,0.2677,0.1841,0.1558,0.2322,0.3671,0.147,0.0872,0.1769,-0.0154,0.1078,0.2515,0.5665,0.3107,-0.1003,0.7035,0.5143,0.4412,0.0704,Control
C07,0.2802,0.8757,0.7136,0.3607,0.8201,0.3212,1.3982,0.6577,0.3642,0.3623,-0.056,0.6682,1.1545,1.2704,0.7954,0.0265,1.1656,1.8435,1.0885,0.6274,Control
