@relation data

@attribute id string
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3458 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3569 numeric
@attribute 3802 numeric
@attribute 3804 numeric
@attribute 3811 numeric
@attribute 3812 numeric
@attribute 3824 numeric
@attribute 5551 numeric
@attribute 7124 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.8408,2.2511,0.6301,3.0447,1.5255,0.064,3.1376,1.0901,3.4838,2.4201,0.2865,0.7344,1.2288,-0.0393,1.5545,-0.0747,0.3703,0.0682,-0.0288,-0.3881,-0.204,0.3751,1.7048,2.0279,0.4095,2.1239,0.4421,0.8499,Control
A02,1.9724,2.3441,0.5394,3.2633,1.414,0.2722,3.6276,1.0826,3.5946,2.3937,0.7163,1.6345,1.1813,0.1474,0.7205,0.0465,0.5088,-0.0126,0.2062,-0.315,-0.2758,0.6629,2.6473,2.9198,0.4322,1.3376,0.1621,0.8317,Control
A03,2.2167,2.32,0.6168,3.2587,1.698,0.0989,3.3288,0.3109,3.4581,2.4933,0.5286,2.2035,1.7863,-0.0719,0.8663,-0.0546,0.7048,-0.024,0.1427,-0.3719,0.0445,0.4247,2.6451,3.0536,0.5375,1.1393,0.456,1.0285,Control
A04,1.9243,2.1154,0.7192,3.256,1.1807,0.1989,3.5778,0.0915,4.0306,2.478,0.6054,0.6827,1.1168,0.1252,0.4163,0.0852,0.4199,0.0645,0.0995,-0.2388,0.0924,0.3831,2.2125,2.8432,0.3432,1.8994,0.2416,0.7735,Control
A05,2.2998,2.5246,0.7657,3.3307,1.4126,0.2537,3.5296,1.1502,3.784,2.4677,0.5731,0.6381,1.3299,0.1089,0.6999,0.0464,0.4669,0.0647,0.476,-0.1079,0.3084,0.341,2.2383,2.8876,0.365,1.3903,0.2137,1.1321,Control
A06,1.9422,2.406,0.6325,3.1875,1.5093,0.1825,3.3593,0.2693,3.5927,2.3427,0.4794,0.0789,1.1995,0.1683,0.7341,0.1405,0.5095,-0.0902,0.0431,-0.0686,0.031,0.4014,2.5196,3.1043,0.4132,1.3944,0.1887,1.184,Control
A07,1.8919,2.2993,0.7661,2.8594,1.3639,0.0756,3.3186,0.2407,3.4613,2.3214,0.3589,0.9899,1.1282,0.0628,1.2177,0.0103,0.5964,0.2398,0.6364,-0.3862,0.3542,0.3629,2.3467,3.0449,0.4675,1.7264,0.2877,1.2271,Control
A08,1.5099,1.9586,0.401,2.6,1.2623,0.1471,2.8904,0.2157,3.2931,2.3836,0.4545,0.8299,1.1547,-0.0116,0.4423,-0.0891,0.5226,0.1354,0.221,-0.2259,0.0854,0.4375,2.134,2.6305,0.2445,2.1012,0.191,0.9739,Control
A09,1.4803,1.9645,0.3074,2.8203,1.109,0.1972,3.0509,0.2228,3.6744,2.3213,0.2869,0.813,1.2423,0.0845,0.5926,-0.0058,0.3699,0.1209,0.0618,-0.1328,0.0024,0.3578,2.3974,2.8149,0.3484,1.8492,0.3199,0.9946,Control
A10,1.8458,2.3878,0.3703,2.9707,1.21,0.1049,3.2873,1.1195,3.7184,2.5081,0.3549,1.5987,1.4522,-0.0373,1.4944,0.0167,0.6383,-0.076,0.2592,-0.2633,0.2683,0.3261,2.8776,2.9287,0.4505,1.5323,0.3404,1.2395,Control
A11,1.3249,1.7397,0.3657,2.8884,0.9221,0.1309,3.194,0.4223,3.0887,1.591,0.2203,1.7846,1.1292,0.09,0.6314,0.0851,0.415,0.1171,0.29,0.0738,0.3504,0.8243,3.0559,3.4857,0.1872,1.0509,0.243,0.7572,Control
A12,1.2325,1.8084,0.4714,2.5652,0.6983,0.2554,3.2817,1.4399,3.242,2.0217,0.2354,0.728,0.8144,0.1761,0.4221,0.0161,0.3731,0.0935,0.1147,-0.2882,-0.2606,0.38,2.4922,2.2587,0.0949,0.8876,0.4391,0.7537,Control
B01,1.4892,2.0121,0.3667,2.5758,1.4735,0.2031,2.8593,0.2103,3.1579,2.1788,0.1784,0.1716,1.0167,-0.0095,0.9846,-0.1157,0.2572,-0.0831,0.4834,-0.0257,-0.0104,0.393,1.257,1.4215,0.221,1.8935,0.3791,1.1021,Control
B02,2.049,2.4738,0.6907,3.3457,1.8712,0.1796,3.4823,0.1148,3.874,2.737,0.3699,0.8544,1.2986,0.1074,1.4302,-0.0354,0.4005,0.0837,0.1998,-0.0908,0.028,0.6629,2.4236,3.0077,0.4265,1.9669,0.3184,1.0128,Control
B03,1.77,2.2988,0.3318,2.9946,1.5317,0.1948,3.2169,1.0159,3.6205,2.446,0.3926,0.7853,1.3425,0.122,1.2116,-0.0023,0.3854,-0.0777,0.2858,-0.1952,-0.0585,0.4972,2.3646,2.4169,0.1629,2.0141,0.3586,1.0179,BRCACancer
B04,1.5149,2.0217,0.265,2.5105,1.4969,0.2028,2.6632,0.2728,3.1845,2.2685,0.4309,0.8647,1.0497,0.186,0.6154,-0.1299,0.6049,-0.0454,-0.1,-0.426,-0.0782,0.2944,2.2115,2.6475,0.3204,1.7529,0.3449,0.9316,BRCACancer
B05,1.7847,2.0999,0.6911,3.1847,1.4503,0.2273,3.3766,0.3128,3.2619,2.3974,0.4037,0.2659,0.9451,0.1511,1.751,-0.0198,0.445,-0.0785,0.5398,-0.1708,0.0581,0.5039,2.7841,3.1458,0.3651,1.2293,0.2709,0.9559,BRCACancer
B06,1.5006,2.2572,0.2648,2.6002,1.2863,0.1632,2.8845,0.5698,2.9835,2.0611,0.2035,0.4188,0.8313,0.435,0.5355,-0.1076,0.5253,-0.0569,0.3697,-0.0209,-0.1064,0.3518,2.0668,1.9839,0.0826,1.1768,0.4839,0.9392,BRCACancer
B07,1.9731,2.577,0.6642,3.0748,1.726,0.2885,3.16,0.2174,3.7881,2.7488,0.5969,1.4515,1.4488,0.0768,0.6485,0.0224,0.6943,-0.0371,-0.0573,-0.3179,-0.2304,0.2868,2.7798,2.9459,0.1916,1.8345,0.353,0.8858,BRCACancer
B08,1.5852,2.0538,0.362,2.9688,1.0878,0.1909,3.2387,0.2997,3.6373,2.3487,0.5467,0.8862,1.2536,0.0846,0.8813,-0.0117,0.4654,0.0547,0.3529,-0.3314,0.1851,0.468,2.3298,2.9517,0.1785,1.5297,0.5025,0.7553,Control
B09,1.4025,1.8479,0.1847,1.9231,1.5196,0.1451,2.3797,0.2759,3.3146,1.7988,0.172,0.568,0.9012,-0.0011,0.1036,-0.1255,0.3674,-0.0347,0.0976,-0.2883,-0.226,0.4831,1.8631,2.3078,0.0635,1.5911,0.199,0.7327,Control
B10,1.1074,1.6522,0.1971,2.3555,0.9421,0.1689,2.8399,1.0361,3.586,1.9561,0.4646,0.699,0.8869,0.0036,0.6415,-0.065,0.5992,-0.0171,0.8384,-0.3247,0.3331,0.4458,2.7676,3.2695,0.0864,1.3307,0.3207,0.8541,Control
B11,1.6393,2.2778,0.6019,2.9205,0.8439,0.1053,3.3025,1.9642,3.3615,2.2462,0.3921,0.4402,1.0057,-0.0227,0.7016,0.0283,0.3673,-0.0928,-0.0616,-0.4393,-0.0789,0.3433,1.7585,2.0211,0.1554,1.4491,0.331,0.9018,Control
