@relation data

@attribute id string
@attribute 3712 numeric
@attribute 594 numeric
@attribute 27034 numeric
@attribute 1738 numeric
@attribute 26275 numeric
@attribute 36 numeric
@attribute 11112 numeric
@attribute 3028 numeric
@attribute 38 numeric
@attribute 1629 numeric
@attribute 4329 numeric
@attribute 64087 numeric
@attribute 586 numeric
@attribute 549 numeric
@attribute 587 numeric
@attribute 56922 numeric
@attribute 593 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9945,0.4243,0.8138,1.6859,0.5729,0.8357,0.3228,0.9966,0.8086,0.9663,0.7139,0.6994,0.1937,0.7444,0.3908,0.9188,0.896,Control
A02,0.7188,0.2233,0.5461,1.5807,0.3469,0.5207,0.2182,0.9695,0.5023,0.7266,0.4381,0.4688,0.2348,0.4669,0.121,0.5817,0.8093,Control
A03,1.1261,0.2443,0.7458,1.6106,0.3888,0.5241,0.2921,1.0787,0.7096,0.8556,0.4838,0.649,0.3664,0.6504,0.2549,0.7138,0.9803,Control
A04,0.775,0.3259,0.5005,1.6525,0.4777,0.5674,0.2419,1.0758,0.3893,0.7042,0.4898,0.5816,0.2817,0.4753,0.2784,0.6104,0.8937,Control
A05,0.9513,0.3136,0.6425,1.7552,0.3896,0.5522,0.283,1.2322,0.6218,0.7351,0.6703,0.6293,0.5099,0.5869,0.3256,0.7766,1.1208,Control
A06,1.0181,0.2846,0.6228,1.6692,0.4033,0.5975,0.2707,1.0544,0.4961,0.7178,0.6171,0.5549,0.341,0.5513,0.2142,0.6366,0.9811,Control
A07,1.0151,0.4099,0.6931,1.7677,0.7161,0.673,0.3887,1.028,0.5123,0.9264,0.608,0.6573,0.4377,0.7042,0.2922,0.8404,0.8934,Control
A08,0.6167,0.5586,0.6053,1.7193,0.9,0.7317,0.508,0.8662,0.5864,0.9839,0.5037,0.7596,0.3734,0.8518,0.218,0.8744,0.6411,Control
A09,1.0222,0.36,0.5663,1.5706,0.4899,0.6088,0.2939,0.9317,0.5877,0.7633,0.5565,0.5584,0.3326,0.6947,0.216,0.7736,0.8128,Control
A10,0.9467,0.3827,0.6523,1.8197,0.6053,0.6339,0.3607,1.0149,0.6228,0.9215,0.5148,0.5998,0.2262,0.6806,0.2456,0.861,0.9007,Control
A11,0.8632,0.2623,0.6324,1.3782,0.3686,0.5703,0.2021,0.9424,0.5001,0.6412,0.5332,0.3879,0.1283,0.5646,0.1669,0.4517,0.8518,Control
A12,0.4404,0.2376,0.3359,1.2665,0.3104,0.3263,0.1557,0.7473,0.3895,0.4843,0.2493,0.3092,-0.1112,0.1974,-0.0145,0.5436,0.5328,Control
B01,0.839,0.3848,0.6585,1.6664,0.5676,0.7363,0.3031,0.7881,0.4792,0.7901,0.4884,0.6255,-0.01,0.7113,0.0032,0.8946,0.5729,Control
B02,1.2419,0.2946,0.6893,1.8589,0.4523,0.7369,0.2922,1.1479,0.5497,0.873,0.5786,0.6564,0.2884,0.6239,0.3374,0.9255,1.0205,Control
B03,0.9799,0.2814,0.6676,1.8297,0.4863,0.7148,0.2514,0.9596,0.5568,0.7695,0.4207,0.5919,0.2609,0.6523,0.1718,0.8928,0.8055,BRCACancer
B04,0.8682,0.5385,0.5317,1.5095,0.7474,0.4328,0.391,0.5635,0.3439,0.8346,0.2771,0.7186,0.0903,0.7359,0.1062,0.8492,0.4851,BRCACancer
B05,0.9068,0.2637,0.5305,1.5128,0.3575,0.4111,0.1996,1.0347,0.3959,0.6398,0.3849,0.5508,0.2388,0.4749,0.1029,0.633,0.6695,BRCACancer
B06,0.4766,0.1987,0.5868,1.4671,0.5498,0.441,0.1774,0.29,0.1923,0.6152,0.2119,0.4674,-0.0589,0.4537,-0.1672,0.6931,0.2766,BRCACancer
B07,1.0634,0.3751,0.8568,1.8069,0.5648,0.7468,0.3258,0.916,0.6339,0.9654,0.5236,0.7005,0.2234,0.7328,0.2487,0.9516,0.8867,BRCACancer
B08,1.0232,0.2333,0.7164,1.6002,0.2852,0.6089,0.1215,1.1592,0.5628,0.7336,0.6133,0.4111,0.2828,0.5059,0.2555,0.5558,1.0735,Control
B09,0.7223,0.331,0.4899,1.2927,0.7101,0.4779,0.2729,0.5022,0.3171,0.6154,0.1242,0.5664,0.104,0.7327,-0.0768,0.6684,0.4039,Control
B10,0.5136,0.3108,0.4377,1.5085,0.4994,0.2733,0.2797,0.5427,0.2389,0.666,0.197,0.4279,0.0715,0.5146,0.0081,0.631,0.3789,Control
B11,0.6652,0.2319,0.5058,1.3779,0.3497,0.4686,0.2265,1.1063,0.4648,0.7007,0.3551,0.4302,0.3046,0.4752,0.1801,0.4827,0.8504,Control
B12,0.4186,0.1965,0.3509,1.2218,0.4981,0.1879,0.1887,0.2058,-0.0505,0.4345,0.0947,0.3763,0.0114,0.5354,-0.0095,0.5296,0.2468,Control
C01,1.0619,0.2278,0.7523,1.5188,0.426,0.5348,0.2518,1.024,0.5701,0.7155,0.4658,0.5961,0.4286,0.6066,0.3354,0.7266,0.9754,BRCACancer
C02,0.9587,0.3511,0.6961,1.6019,0.5112,0.5621,0.2504,1.0181,0.4487,0.7462,0.5218,0.6188,0.2293,0.4762,0.2894,0.783,1.0409,BRCACancer
C03,1.3089,0.2966,0.8953,1.6326,0.5262,0.6255,0.3182,1.097,0.6445,0.7746,0.522,0.6429,0.2294,0.5928,0.4283,0.816,1.1972,BRCACancer
C04,0.4382,0.0988,0.4238,0.9455,0.1815,0.2784,0.0935,0.7795,0.1803,0.3774,0.2674,0.2506,0.2175,0.2407,0.178,0.2815,0.8607,Control
C05,0.6775,0.2697,0.3739,1.1135,0.2437,0.2134,0.1559,0.897,0.2537,0.4125,0.2705,0.2973,0.3363,0.2794,0.1653,0.3015,0.8654,BRCACancer
C06,0.1274,-0.0611,0.2412,0.4341,-0.0086,0.0355,-0.0049,0.0726,-0.1505,0.1176,-0.1654,0.0623,-0.0488,0.0471,-0.0978,-0.0895,0.1803,Control
C07,0.6408,0.2906,0.472,1.2837,0.2659,0.4176,0.1851,0.8311,0.2984,0.5378,0.3463,0.4419,0.1721,0.3593,0.1398,0.4949,0.8509,Control
C08,0.9075,0.2643,0.6243,1.4016,0.2585,0.6147,0.2175,0.9951,0.5012,0.6522,0.5415,0.4639,0.3634,0.4811,0.1956,0.5859,0.9984,Control
C09,0.6707,0.1425,0.4623,1.3905,0.245,0.2837,0.1471,0.7928,0.2805,0.5739,0.1959,0.3726,0.1138,0.3487,0.1359,0.4017,0.8443,Control
C10,0.5377,0.2992,0.3676,1.4602,0.3577,0.2322,0.1957,1.0875,0.2994,0.6337,0.2989,0.4266,0.0196,0.2757,0.2446,0.555,0.8919,BRCACancer
C11,0.9832,0.2086,0.6973,1.3115,0.3151,0.5485,0.1567,0.9992,0.4636,0.6023,0.4259,0.4853,0.2094,0.5063,0.2887,0.5444,1.0297,Control
