@relation data

@attribute id string
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 5320 numeric
@attribute 6772 numeric
@attribute 1154 numeric
@attribute 3716 numeric
@attribute 10076 numeric
@attribute 5967 numeric
@attribute 3717 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7344,2.1285,-0.0825,2.3959,1.2165,1.8654,0.0148,-0.1754,1.1832,Control
A02,1.6345,2.0411,0.0619,2.5766,0.8285,1.6142,0.1407,-0.1528,1.0583,Control
A03,2.2035,2.0254,0.0236,2.9498,0.7195,1.7735,0.0621,-0.1233,1.4846,Control
A04,0.6827,1.8933,0.0279,2.4101,0.6378,1.9636,0.0781,-0.1225,0.8542,Control
A05,0.6381,2.31,-0.0669,2.6902,0.7726,1.886,0.0286,-0.138,1.2997,Control
A06,0.0789,2.2008,0.0098,2.2501,0.639,1.7775,0.0693,-0.1274,1.0757,Control
A07,0.9899,2.2185,-0.0235,2.2354,0.75,2.0162,0.057,-0.115,1.4165,Control
A08,0.8299,1.8401,-0.0028,2.6061,0.9474,2.3186,0.0644,-0.1654,1.4627,Control
A09,0.813,1.9492,0.0389,2.4514,0.9127,1.9464,0.1089,-0.0751,1.3629,Control
A10,1.5987,2.2227,-0.0152,2.7478,0.6992,2.0644,-0.0185,-0.1971,1.4231,Control
A11,1.7846,1.5924,-0.0128,1.4823,0.6391,1.6217,0.0076,-0.0877,0.9662,Control
A12,0.728,1.6677,0.2002,1.4875,0.5245,1.3664,0.1385,-0.038,0.4496,Control
B01,0.1716,2.173,0.0585,2.2353,0.3627,1.7658,0.0053,0.0417,0.9717,Control
B02,0.8544,2.3646,-0.0602,2.6152,0.3081,1.8441,0.0526,-0.0617,0.9603,Control
B03,0.7853,2.3633,0.0282,2.431,0.5545,1.8402,-0.0042,-0.0564,1.0128,BRCACancer
B04,0.8647,1.7332,0.0429,2.445,0.7945,2.1666,0.0435,-0.2686,1.3155,BRCACancer
B05,0.2659,2.0497,0.0645,2.1259,0.3139,1.7709,0.0995,-0.1121,0.7915,BRCACancer
B06,0.4188,1.7818,0.1325,2.2731,0.4365,1.4117,-0.036,0.1314,0.734,BRCACancer
B07,1.4515,2.2682,-0.0013,2.7551,1.0153,1.8704,0.0702,-0.0846,1.1696,BRCACancer
B08,0.8862,2.0339,-0.0065,1.6234,0.8528,1.5293,-0.0197,-0.0462,0.9315,Control
B09,0.568,1.5112,-0.0757,2.1007,0.6697,2.1209,-0.0266,-0.1059,1.1261,Control
B10,0.699,1.8534,-0.0338,2.1542,0.7179,2.0466,0.013,-0.0606,1.0401,Control
B11,0.4402,1.972,-0.053,2.0352,0.9248,1.6814,0.0406,-0.1123,1.069,Control
B12,0.0181,1.0853,0.0513,2.0098,0.5913,1.8871,-0.0203,-0.0679,0.9325,Control
C01,0.7974,1.9742,0.0169,2.0151,0.9321,1.8494,0.0918,-0.1732,1.2402,BRCACancer
C02,0.649,1.9761,-0.0043,2.0997,1.207,1.9002,0.1065,-0.2021,0.8503,BRCACancer
C03,1.3967,1.9788,0.0502,2.5141,1.373,1.8837,0.0935,-0.1173,1.1793,BRCACancer
C04,0.0041,1.3672,0.0492,1.3629,0.736,1.4372,0.1021,-0.1636,0.6156,Control
C05,0.5171,1.3856,0.0356,1.8174,0.8553,1.5565,0.0816,-0.1708,0.5986,BRCACancer
C06,0.2805,0.2731,0.1057,0.6253,-0.02,0.6172,0.0903,-0.2355,0.0279,Control
C07,1.0111,1.5131,0.0398,1.4952,0.5308,1.6731,0.0603,-0.17,0.5865,Control
C08,1.0552,1.6836,-0.0138,2.1783,1.0623,1.6563,0.0549,-0.1808,0.8603,Control
C09,0.898,1.6559,0.0063,2.0498,0.9852,1.7211,0.0469,-0.2083,0.5702,Control
C10,0.3588,1.8034,0.0366,2.0134,1.2488,1.8345,0.0568,-0.1184,0.4975,BRCACancer
C11,1.3382,1.6121,-0.0661,2.0637,0.9243,1.7122,0.0158,-0.1608,0.8805,Control
C12,0.5154,1.214,-0.0307,1.334,0.83,1.3819,0.0886,-0.1221,0.4207,BRCACancer
D01,0.1227,1.854,-0.1352,2.1231,0.647,1.9272,0.0973,-0.067,1.3595,BRCACancer
D02,0.4619,1.6146,-0.0209,1.7088,0.7481,1.7485,0.057,-0.1633,0.6727,BRCACancer
D03,0.423,1.6028,-0.0331,1.8775,0.9635,1.6214,0.0684,-0.1412,0.7914,BRCACancer
D04,0.3179,1.7548,-0.0497,1.8994,1.3123,1.5711,0.0553,-0.1556,0.9546,BRCACancer
D05,0.7232,2.4427,0.0299,2.2984,0.7823,1.6996,0.1242,-0.1427,0.881,BRCACancer
D06,0.6622,1.9757,-0.0616,1.8576,1.1431,1.7952,0.0547,-0.1209,0.9296,BRCACancer
D07,1.1026,1.7343,-0.1023,1.9849,0.7917,1.7494,0.0441,-0.1392,0.7917,Control
D08,0.2304,1.5173,0.0019,1.8963,1.0709,1.4415,0.1027,-0.0709,0.6577,Control
D09,0.483,1.8641,-0.072,1.8902,1.0546,1.6884,0.0954,-0.1229,0.6954,Control
D10,0.5899,1.5455,0.0149,1.5547,0.8017,1.5065,0.0776,-0.0091,0.6803,Control
D11,0.0415,0.937,-0.0333,1.0085,0.5118,1.0299,0.0926,-0.1025,0.2879,Control
D12,0.4573,1.4345,-0.1237,1.4408,0.6016,1.3718,0.0777,-0.1707,0.6044,Control
E01,0.2346,1.8688,-0.0034,1.9742,0.5741,1.6054,0.0398,-0.0198,0.5136,BRCACancer
E02,1.2529,1.8623,-0.1141,2.1609,0.7999,1.9378,0.0577,-0.1393,0.6719,Control
E03,0.9764,1.7664,0.0117,2.1145,0.6705,1.5954,0.0396,-0.0703,0.9208,Control
E04,0.5202,1.9371,-0.0687,2.0846,1.3527,1.7328,0.0301,-0.1271,0.7785,Control
E05,0.8349,1.4865,0.0191,1.8665,0.8498,1.7767,0.0857,-0.0444,0.589,Control
E06,0.518,1.7865,-0.0305,2.2185,0.4682,1.4424,0.1267,-0.0683,0.7269,BRCACancer
E07,0.8019,1.9525,-0.093,1.8733,0.8416,1.7165,-1e-04,-0.1842,0.8079,BRCACancer
E08,0.6961,2.0179,-0.0708,2.5461,1.1385,1.805,0.0035,-0.1412,0.918,Control
