@relation data

@attribute id string
@attribute 10818 numeric
@attribute 1796 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2260 numeric
@attribute 2261 numeric
@attribute 2263 numeric
@attribute 2264 numeric
@attribute 2549 numeric
@attribute 26281 numeric
@attribute 27006 numeric
@attribute 2885 numeric
@attribute 30849 numeric
@attribute 3643 numeric
@attribute 5289 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54106 numeric
@attribute 5781 numeric
@attribute 8074 numeric
@attribute 8660 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 9365 numeric
@attribute 9965 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.7602,0.7663,-0.142,-0.0751,-0.1916,-9e-04,0.0335,-0.0194,-0.1489,-0.2539,-0.0176,-0.0892,0.1561,-0.1727,-0.0363,-0.1482,0.3585,-0.0925,-0.2964,1.6544,1.0056,0.1655,1.215,1.6169,1.5303,1.4782,0.1982,0.2765,0.5364,-0.1294,0.4781,-0.0363,0.0876,-0.0602,-0.0631,-0.0596,Control
Utah__A02,0.4847,0.6077,-0.043,-0.0359,-0.2785,0.0578,0.0727,-0.0469,-0.123,-0.2151,-0.0337,-0.0499,-0.0042,-0.0012,-0.0706,0.0076,0.2528,-0.1277,-0.0828,1.493,0.7856,0.0826,0.8686,1.3286,1.3861,1.1561,0.1599,0.2545,0.3842,0.0177,0.2271,0.064,0.1307,-0.0972,-0.1179,-0.0795,Control
Utah__A03,0.6865,0.8705,-0.0482,0.0299,-0.1371,-0.0294,-0.0046,-0.0903,-0.1817,-0.2094,-0.1192,-0.0103,0.0806,-0.0248,-0.0543,-0.0233,0.3504,-0.1541,-0.1581,1.7906,0.914,0.2047,1.0662,1.4291,1.4305,1.3011,0.2603,0.3278,0.4604,-0.1108,0.3895,0.0714,0.2158,-0.0211,-0.0132,-0.0431,Control
Utah__A04,0.5587,0.6683,-0.0635,0.0066,-0.0581,0.116,-0.0328,0.028,-0.0825,-0.1767,-0.0441,-0.039,-0.0124,0.0423,-0.0652,-0.0239,0.3144,-0.0494,0.0813,1.4914,0.8542,0.108,0.8517,1.383,1.3728,1.4673,0.2795,0.2191,0.3807,-0.06,0.4794,0.032,0.1587,-0.0686,0.016,-0.034,Control
Utah__A05,0.6241,1.0335,-0.0968,0.0878,-0.0339,0.212,-0.0464,-0.0164,-0.0983,-0.1192,-0.0029,-0.0048,0.0489,0.028,-0.0728,-0.0219,0.4558,0.0968,-0.0898,1.8851,0.9814,0.2633,1.023,1.5208,1.8135,1.3057,0.3911,0.2494,0.4661,-0.0661,0.644,-0.0306,0.0963,-0.0557,0.076,-0.0026,Control
Utah__A06,0.5326,0.7888,-0.0979,-0.1139,-0.206,0.0243,0.0428,-0.0319,-0.1253,-0.2022,-0.097,0.0305,0.07,-0.1591,-0.0831,-0.076,0.3647,-0.2284,-0.159,1.5864,0.8666,0.207,0.9651,1.4163,1.4187,1.3466,0.1824,0.327,0.4744,-0.0331,0.726,0.0397,0.1422,-0.0186,0.1415,-0.1438,Control
Utah__A07,0.7815,0.7947,-0.0962,0.0147,-0.199,0.0248,0.0571,-0.0829,-0.1697,-0.2385,-0.0915,-0.0304,0.0486,0.0113,-0.1065,0.0638,0.5979,-0.2135,-0.2046,1.89,0.9844,0.1543,1.2166,1.6368,1.5148,1.6128,0.1921,0.3888,0.516,-0.09,0.5981,0.0345,0.1971,-0.0544,-0.0649,-0.1505,Control
Utah__A08,0.8484,0.4935,-0.1471,-0.1897,-0.2027,-0.0644,-0.0259,-0.0591,-0.1581,-0.2202,-0.0015,-0.0615,0.0876,-0.1846,-0.0787,-0.1589,0.5924,-0.234,-0.1841,1.7425,0.9992,0.1697,1.3829,1.8021,1.5358,1.7107,0.159,0.391,0.6002,-0.1339,0.4333,-0.0037,0.1078,-0.1042,-0.1207,-0.0831,Control
Utah__A09,0.6699,0.6675,-0.073,0.0385,-0.217,0.0175,0.1327,0.0211,-0.1072,-0.2474,-0.07,-0.0209,0.0256,-0.0305,-0.0571,-0.0085,0.4286,-0.136,-0.0828,1.8554,0.858,0.109,1.2408,1.4941,1.4418,1.5301,0.1611,0.2851,0.4408,-0.0892,0.5301,0.041,0.0621,-0.0451,-0.0981,-0.1558,Control
Utah__A10,0.7409,0.7825,-0.1267,0.0415,-0.0459,0.0973,0.0673,-0.0594,-0.1087,-0.1368,0.0171,-0.0545,0.0455,-0.0435,-0.0754,-0.0608,0.5336,-0.1033,-0.1262,1.8284,0.9804,0.1539,1.2259,1.743,1.7142,1.6455,0.2578,0.2604,0.5,-0.0263,0.6594,0.0052,0.038,-0.0968,-0.0685,-0.1168,Control
