@relation data

@attribute id string
@attribute 1493 numeric
@attribute 23308 numeric
@attribute 2885 numeric
@attribute 29851 numeric
@attribute 3122 numeric
@attribute 3558 numeric
@attribute 3702 numeric
@attribute 3932 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5781 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.6385,0.5478,1.6544,1.5327,3.1376,-0.0747,2.6708,1.9662,1.6169,1.4782,0.5364,0.2248,0.2245,2.2816,2.164,2.3141,0.7787,2.1239,0.4421,0.8499,Control
Utah__A02,0.7111,0.4102,1.493,0.8212,3.6276,0.0465,1.8792,1.7131,1.3286,1.1561,0.3842,0.0476,0.1754,1.9895,1.8639,2.276,0.4601,1.3376,0.1621,0.8317,Control
Utah__A03,1.1103,0.455,1.7906,0.9582,3.3288,-0.0546,2.0684,1.7413,1.4291,1.3011,0.4604,0.0934,0.1461,1.9398,1.726,2.3253,0.6678,1.1393,0.456,1.0285,Control
Utah__A04,0.9937,0.4868,1.4914,1.1029,3.5778,0.0852,2.4008,1.9976,1.383,1.4673,0.3807,0.103,0.1606,1.9869,1.8071,2.3006,0.7131,1.8994,0.2416,0.7735,Control
Utah__A05,1.1005,0.5401,1.8851,0.8781,3.5296,0.0464,2.0103,1.7053,1.5208,1.3057,0.4661,0.0479,0.1513,1.5613,1.5181,1.9004,0.7498,1.3903,0.2137,1.1321,Control
Utah__A06,0.8875,0.4179,1.5864,0.8345,3.3593,0.1405,1.9,1.6353,1.4163,1.3466,0.4744,0.0865,0.157,1.5105,1.4556,1.709,0.7031,1.3944,0.1887,1.184,Control
Utah__A07,1.2209,0.2993,1.89,1.0185,3.3186,0.0103,2.2004,1.7391,1.6368,1.6128,0.516,0.0922,0.2075,1.8185,1.7176,2.038,1.1256,1.7264,0.2877,1.2271,Control
Utah__A08,0.9545,0.4545,1.7425,1.1029,2.8904,-0.0891,2.5497,1.5842,1.8021,1.7107,0.6002,0.1402,0.1618,1.694,1.7898,1.9365,1.5141,2.1012,0.191,0.9739,Control
Utah__A09,1.0135,0.2322,1.8554,1.134,3.0509,-0.0058,2.3924,1.8564,1.4941,1.5301,0.4408,0.1287,0.1739,2.0494,1.7943,2.2663,0.9382,1.8492,0.3199,0.9946,Control
Utah__A10,0.9645,0.2694,1.8284,1.0633,3.2873,0.0167,2.3739,1.9077,1.743,1.6455,0.5,0.1296,0.1461,2.072,1.874,2.2669,0.9822,1.5323,0.3404,1.2395,Control
Utah__A11,0.6959,0.3543,1.5674,0.6203,3.194,0.0851,1.797,1.6756,1.2242,1.2045,0.4071,0.0893,0.1151,2.1129,1.7651,2.1767,0.6942,1.0509,0.243,0.7572,Control
Utah__A12,0.7442,0.1056,1.1338,0.5694,3.2817,0.0161,1.6778,1.4516,0.9277,0.9724,0.2448,-0.0504,0.2241,1.847,1.3863,2.1795,0.3828,0.8876,0.4391,0.7537,Control
Utah__B01,1.6267,0.3499,1.513,1.1534,2.8593,-0.1157,2.3362,1.4767,1.4936,1.579,0.5505,0.155,0.3072,1.8854,1.8293,1.8807,0.7516,1.8935,0.3791,1.1021,Control
Utah__B02,1.8062,0.3578,1.6209,1.2502,3.4823,-0.0354,2.4139,2.0374,1.4558,1.7588,0.4639,0.1319,0.1854,2.2802,1.9715,2.3103,0.7489,1.9669,0.3184,1.0128,Control
Utah__B03,1.604,0.2481,1.5833,1.2085,3.2169,-0.0023,2.4318,1.853,1.5497,1.9606,0.5275,0.1323,0.1515,2.1338,1.903,2.2166,0.6764,2.0141,0.3586,1.0179,BRCACancer
Utah__B04,0.9754,0.3309,1.6575,0.8173,2.6632,-0.1299,2.4291,1.6128,1.609,1.5843,0.6234,0.0709,0.1612,1.7998,1.6248,1.81,1.2812,1.7529,0.3449,0.9316,BRCACancer
Utah__B05,0.9951,0.3631,1.5074,0.6302,3.3766,-0.0198,1.9279,1.388,1.1758,1.6637,0.3737,-0.0238,0.1849,1.7628,1.4971,1.6198,0.6888,1.2293,0.2709,0.9559,BRCACancer
Utah__B06,0.9394,0.0027,1.1253,0.5991,2.8845,-0.1076,2.0333,1.1557,1.137,1.3797,0.4064,0.1056,0.3142,1.3516,1.3123,1.5034,0.4388,1.1768,0.4839,0.9392,BRCACancer
Utah__B07,1.8321,0.3774,1.6451,1.3117,3.16,0.0224,2.7159,2.0606,1.5902,1.5748,0.4293,0.13,0.2048,2.2523,2.0296,2.402,0.813,1.8345,0.353,0.8858,BRCACancer
Utah__B08,0.8788,0.3315,1.6528,0.9136,3.2387,-0.0117,1.8446,1.7414,1.3514,1.132,0.423,0.0997,0.1308,1.8843,1.6887,2.1668,0.4532,1.5297,0.5025,0.7553,Control
Utah__B09,0.8153,0.4139,1.6703,0.8698,2.3797,-0.1255,2.1816,1.2082,1.4071,1.491,0.7033,0.0402,0.1395,1.0555,1.5968,1.2061,1.5056,1.5911,0.199,0.7327,Control
Utah__B10,0.9474,0.2687,1.5222,0.5616,2.8399,-0.065,2.4228,1.5782,1.4557,1.4619,0.3825,0.0413,0.1115,1.5375,1.6895,1.8948,1.0333,1.3307,0.3207,0.8541,Control
Utah__B11,0.8062,0.4248,1.7628,0.6727,3.3025,0.0283,1.7007,1.4301,1.4217,1.24,0.3893,0.0719,0.146,2.116,1.4423,1.8853,0.5253,1.4491,0.331,0.9018,Control
Utah__B12,0.5687,0.3185,1.3374,0.4187,2.4327,-0.0056,2.1187,1.0799,1.1501,1.1456,0.3487,-0.0094,0.0962,0.829,1.1221,0.5172,1.2303,1.194,0.1523,0.4746,Control
Utah__C01,0.7865,0.4516,1.8228,0.5071,2.8403,-0.0271,1.81,1.6042,1.3664,1.2568,0.4644,0.0654,0.1621,1.5178,1.6016,1.8344,0.8977,1.4053,0.2367,1.1319,BRCACancer
Utah__C02,0.945,0.4271,1.5148,0.8821,3.0783,0.0027,2.2057,1.9978,1.4157,1.2932,0.3541,0.0517,0.2366,1.8732,1.9496,2.1788,0.6846,1.7929,0.4567,0.7507,BRCACancer
Utah__C03,1.1946,0.5656,1.5281,0.9756,2.8942,-0.0174,2.4733,2.0789,1.5104,1.2173,0.4329,0.075,0.1909,2.1188,2.0627,2.4714,0.9599,1.4616,0.3334,0.9072,BRCACancer
