@relation data

@attribute id string
@attribute 2158 numeric
@attribute 2147 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 5054 numeric
@attribute 351 numeric
@attribute 5340 numeric
@attribute 5327 numeric
@attribute 1288 numeric
@attribute 2160 numeric
@attribute 1287 numeric
@attribute 5328 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1383,-0.0838,-0.059,-0.0738,-0.0599,-0.089,0.16,0.6277,0.0117,0.0233,-0.0647,-0.0253,-0.1505,0.0491,Control
A02,-0.0906,-0.0682,-0.0568,-0.0676,-0.0204,-0.0375,0.016,0.4493,0.0289,0.0711,-0.0966,-0.0202,-0.1406,0.0153,Control
A03,-0.1462,-0.0986,-0.0712,-0.056,-0.0626,-0.0643,0.0955,0.5022,0.032,0.0317,-0.0972,-0.0832,-0.156,-0.0491,Control
A04,-0.065,-0.0334,-0.0407,-0.0385,-0.0242,-0.0519,0.1319,0.456,-0.048,0.017,-0.0884,-0.0725,-0.1442,0.032,Control
A05,-0.1177,-0.059,-0.0519,-0.0384,-0.0628,-0.0696,0.2921,0.6075,-0.0777,-0.0252,-0.0821,-0.0681,-0.1197,0.029,Control
A06,-0.1565,-0.0823,-0.0703,-0.0826,-0.0311,-0.026,0.1002,0.6128,0.0077,-0.055,-0.1161,-0.0412,-0.1659,0.0449,Control
A07,-0.1232,-0.0981,-0.0739,-0.1088,-0.0268,-0.019,0.0796,0.7669,-0.0101,-0.0652,-0.128,-0.0939,-0.1716,-0.0315,Control
A08,-0.206,-0.0797,-0.0544,-0.0944,-0.0922,-0.0773,0.0451,0.6785,-0.0219,-0.0465,-0.0678,-0.1089,-0.1524,0.0454,Control
A09,-0.1523,-0.1022,-0.0867,-0.0903,0.0074,-0.0575,0.1423,0.7046,-0.027,-0.0189,-0.0917,-0.0827,-0.1814,-0.0163,Control
A10,-0.0884,-0.0788,-0.0619,-0.0286,-0.0553,-0.0288,0.1588,0.6842,-0.0402,-0.0011,-0.0977,-0.083,-0.1402,0.0184,Control
A11,-0.0949,-0.1198,-0.0051,-0.042,-0.1452,-0.0602,0.0291,0.5847,-0.0099,0.0034,-0.0827,-0.028,-0.1466,0.1261,Control
A12,-0.0942,-0.1108,-0.0758,-0.0445,-0.003,-0.0162,0.1537,0.4382,0.1072,-0.0015,-0.0704,-0.0171,-0.1926,0.0636,Control
B01,-0.1607,-0.1499,-0.0601,-0.1462,-0.0553,-0.0375,0.0267,0.5886,0.1253,0.0987,-0.0193,-0.0274,-0.1937,0.0364,Control
B02,-0.1122,-0.0799,-0.0525,-0.0815,-0.0773,-0.0424,0.1024,0.5026,0.0213,-0.0028,-0.0688,-0.07,-0.1421,0.0993,Control
B03,-0.0545,-0.0631,-0.014,-0.0844,-0.0855,-0.0602,-0.0806,0.4783,0.0539,0.0432,-0.0289,-0.073,-0.1587,0.1289,BRCACancer
B04,-0.203,-0.1392,-0.0837,-0.1141,-0.025,-0.0288,0.0773,0.5847,-0.0233,-0.0655,-0.0883,-0.0036,-0.1604,-0.0735,BRCACancer
B05,-0.1625,-0.1032,-0.1102,-0.088,0.0053,0.0356,0.0874,0.4912,0.1023,-0.0249,-0.0846,1e-04,-0.1633,0.0032,BRCACancer
B06,-0.1991,-0.1585,-0.1617,-0.2091,-0.0534,0.0031,-0.0353,0.414,0.1901,-0.0626,0.0316,0,-0.1646,0.0671,BRCACancer
B07,-0.0285,-0.0836,-0.1007,-0.0983,0.0063,-0.016,0.0172,0.4994,-0.0108,-0.0076,-0.0607,-0.073,-0.1575,0.0187,BRCACancer
B08,-0.051,-0.0268,-0.0254,-0.0426,-0.0521,-0.0785,0.228,0.561,-0.0567,0.0215,-0.0515,-0.0553,-0.1089,0.1049,Control
B09,-0.1119,-0.0929,-0.1009,-0.0849,-0.0774,-0.0983,0.0584,0.6271,0.0348,0.0107,-0.0761,-0.1258,-0.1833,0.0376,Control
B10,-0.1139,-0.105,-0.103,-0.0927,-0.0701,-0.0563,0.0317,0.4087,0.0084,0.0084,-0.0726,-0.0701,-0.1686,0.0504,Control
B11,-0.134,-0.0187,-0.0964,-0.0571,-0.0583,-0.0661,0.1256,0.5962,0.0427,-0.0348,-0.0945,-0.0534,-0.1439,0.1707,Control
B12,-0.121,-0.0978,-0.1009,-0.0969,-0.0528,-0.0644,0.0829,0.4318,-0.0255,-0.0311,-0.1059,0.0304,-0.1238,0.01,Control
C01,-0.1344,-0.1113,-0.0954,-0.1027,0.0021,-0.0041,0.0842,0.6335,0.0037,-0.0442,-0.107,-0.0555,-0.1977,0.0565,BRCACancer
C02,-0.1387,-0.0271,-0.0685,-0.0751,0.0322,0.0249,0.1302,0.501,7e-04,-0.0272,-0.1136,-0.0142,-0.1566,-0.0131,BRCACancer
C03,-0.0945,-0.0998,-0.0674,-0.0892,0.0123,-0.0491,0.1001,0.4398,-0.0056,0.0184,-0.146,0.0035,-0.1566,-0.0467,BRCACancer
C04,-0.0583,0.1073,0.0103,0.0085,0.0076,-0.0484,0.0961,0.4467,-0.0174,0.0166,-0.0662,-4e-04,-0.1041,0.1344,Control
C05,-0.083,0.01,-0.0043,0.0285,-0.0295,-0.078,0.0751,0.3758,-0.0026,0.0262,-0.0619,-0.0477,-0.0708,0.0138,BRCACancer
C06,-0.0187,-0.0019,0.0496,-0.0087,-0.1544,-0.0108,0.0234,0.1796,0.1047,0.1095,0.0116,0.0128,-0.1817,0.1489,Control
C07,-0.0979,-0.1253,-0.0371,-0.0495,-0.034,-0.0443,0.1303,0.4633,0.0223,-0.0031,-0.0715,-0.013,-0.147,0.1447,Control
C08,-0.0281,-0.0357,-0.0552,-0.0412,-0.0095,-0.0434,0.2529,0.5225,-0.0242,0.0234,-0.0845,-0.0588,-0.1667,0.0626,Control
C09,-0.0981,-0.0115,0.0132,-0.0018,-0.066,-0.0839,0.0557,0.4257,0.0278,0.0148,-0.0567,-0.0307,-0.1075,0.1334,Control
C10,-0.1254,-0.0812,-0.0273,-0.022,0.0145,-0.0395,0.0739,0.4287,-0.0086,-0.0567,-0.0816,0.013,-0.1323,0.05,BRCACancer
C11,0.0493,0.0135,-0.0149,-0.0333,-0.1009,-0.0807,0.1683,0.4934,-0.0425,0.0518,-0.0863,-0.0668,-0.1641,0.0832,Control
C12,-0.0048,-0.078,-0.0309,-0.0223,-0.0121,-0.0536,0.0177,0.4476,0.015,0.0335,-0.06,-0.052,-0.1007,0.0379,BRCACancer
D01,-0.0911,-0.0772,-0.0445,-0.0527,-0.0712,-0.0456,-0.0053,0.6162,0.0211,0.0184,-0.0524,-0.0257,-0.1956,0.0758,BRCACancer
D02,-0.1221,-0.0178,-0.006,0.0045,-0.0765,-0.0921,0.1593,0.5677,-0.0582,0.0596,-0.0578,-0.0422,-0.0894,0.118,BRCACancer
D03,-0.0765,-0.0628,-0.0348,-0.024,-0.0672,-0.0456,0.1035,0.4735,0.039,-0.0605,-0.0666,-0.0388,-0.104,0.0961,BRCACancer
D04,-0.0749,0.0074,-0.0081,0.0102,-0.0426,-0.093,0.0999,0.5422,0.0031,0.0354,-0.0785,-0.078,-0.1472,0.1974,BRCACancer
D05,-0.0884,-0.1198,-0.0512,-0.0465,0.0096,-0.0639,0.1756,0.473,-0.0248,-0.0475,-0.0952,-0.0218,-0.1619,0.0481,BRCACancer
D06,-0.0855,-0.04,-0.0284,0,0.0142,-0.1074,0.1211,0.512,0.0073,0.0107,-0.0601,-0.0654,-0.1439,5e-04,BRCACancer
D07,-0.0562,-0.037,-0.0314,0.0126,-0.0159,-0.0351,0.1384,0.4998,-0.0196,0.0215,-0.0476,-0.0957,-0.1122,0.1222,Control
D08,-0.0887,-0.0641,-0.0262,-0.0355,-0.0088,-0.0445,0.0889,0.4032,0.0331,-0.0084,-0.0735,-0.0908,-0.1621,-0.0085,Control
D09,-0.0624,-0.1001,-0.0595,-0.0098,-0.0153,-0.0551,0.1703,0.4453,0.0288,8e-04,-0.0861,-0.0162,-0.1513,-0.0084,Control
D10,-0.0988,-0.0222,-0.05,-0.0343,-0.0357,1e-04,0.1559,0.4513,0.0396,0.0221,-0.0753,-0.0775,-0.1394,0.0137,Control
D11,-0.0545,-0.0594,-0.018,-0.0261,-0.1091,-0.1101,0.0356,0.3191,0.1321,0.0952,-0.0258,-0.0312,-0.1624,0.3386,Control
D12,0.0562,0.0345,-0.0277,-0.0184,-0.0347,-0.1125,0.0753,0.4781,-0.0203,0.0194,-0.0315,-0.0344,-0.1343,0.1587,Control
E01,-0.0693,-0.0521,-0.0609,-0.0419,-0.028,-0.0379,-0.0377,0.3318,3e-04,-0.0621,-0.0322,0.0435,-0.0887,0.1281,BRCACancer
E02,-0.0684,-0.0568,-0.0564,-0.0381,-0.0088,-0.0249,0.1176,0.4826,-0.0327,-0.0117,-0.0729,-0.0231,-0.1181,-0.0032,Control
E03,-0.0662,-0.0507,-0.036,8e-04,-0.0437,-0.014,0.123,0.4912,-0.0593,-0.0239,-0.0667,-0.0842,-0.1043,0.1968,Control
E04,-0.073,-0.0172,-0.0405,-0.0443,-0.0408,-0.0221,0.2108,0.4968,-0.0169,-0.0178,-0.0743,-0.0236,-0.1065,-0.0445,Control
E05,-0.0591,-0.101,-0.083,-0.0732,-0.0911,-0.022,0.1451,0.4302,0.0742,0.0134,-0.0763,-0.0215,-0.1834,0.0996,Control
E06,-0.125,-0.1162,-0.0966,-0.1319,-0.0422,0.0203,0.062,0.3318,0.0675,0.0042,-0.0624,0.0072,-0.2399,0.0208,BRCACancer
E07,-0.0979,-0.0114,-0.018,-0.0441,-0.0045,-0.0465,0.1964,0.528,0.0248,-0.0344,-0.0565,-0.0409,-0.1235,0.012,BRCACancer
E08,-0.0889,-0.0241,-0.0567,-0.0518,-0.0275,-0.0304,0.2062,0.4989,-0.0167,-0.0772,-0.0684,-0.0487,-0.1195,0.0336,Control
E09,-0.0892,0.006,-0.0658,-0.011,-0.0098,-0.0255,0.1908,0.525,-0.0569,-0.0486,-0.0501,-0.0373,-0.1047,0.0578,BRCACancer
E10,-0.116,-0.0568,-0.059,-0.0942,0.0018,-0.0087,0.0056,0.5498,-0.041,-0.028,-0.0771,-0.0823,-0.1701,0.0515,BRCACancer
E11,-0.0601,0.0108,-0.0433,-9e-04,-0.0492,-0.0512,0.1689,0.435,-0.0874,0.0244,-0.0806,-0.0593,-0.1558,0.084,Control
E12,0.0173,-0.0765,-0.0169,-0.0395,-0.0504,-0.0849,0.0221,0.3745,0.0019,-0.0556,0.026,-0.0953,-0.0899,0.2302,BRCACancer
F01,-0.1208,-0.091,-0.0678,-0.0602,-0.0368,0.0051,0.1699,0.5168,-0.0455,0.0098,-0.0957,-0.0909,-0.1616,0.002,Control
F02,-0.087,-0.0296,-0.0515,-0.078,-0.062,-0.0127,0.2589,0.4183,-0.0374,0.0226,-0.1065,-0.0497,-0.1338,0.021,Control
