@relation data

@attribute id string
@attribute 11168 numeric
@attribute 1234 numeric
@attribute 2237 numeric
@attribute 2547 numeric
@attribute 3159 numeric
@attribute 3978 numeric
@attribute 3981 numeric
@attribute 5478 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 7852 numeric
@attribute 8815 numeric
@attribute 920 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.8871,1.2883,0.3003,0.8687,0.4647,0.6637,0.8257,1.6264,0.3053,1.5811,2.7383,0.4374,1.6895,Control
Utah__A02,1.3335,1.2704,0.1179,0.6736,0.4532,0.4443,0.5904,1.2469,0.3383,1.4048,2.4067,0.1585,1.432,Control
Utah__A03,1.3968,1.6885,0.2828,0.8265,0.5694,0.5025,0.633,1.4352,0.3119,1.4715,2.2048,0.3015,1.5818,Control
Utah__A04,1.379,0.7166,0.2045,0.6976,0.5577,0.5292,0.5521,1.4548,0.2592,1.4787,3.1705,0.1127,1.5443,Control
Utah__A05,1.3681,1.0837,0.4528,0.7588,0.4477,0.535,0.7182,1.2934,0.3813,1.5086,2.5694,0.2091,1.816,Control
Utah__A06,1.2494,1.105,0.0456,0.768,0.4627,0.4366,0.531,1.3409,0.2984,1.4757,3.0388,0.0312,1.6757,Control
Utah__A07,1.6575,1.3225,0.2386,0.7687,0.4974,0.4865,0.6892,1.3545,0.4676,1.7301,2.2633,0.2863,1.6541,Control
Utah__A08,1.7391,0.5826,0.1978,0.7552,0.3724,0.5163,0.5507,1.3152,0.5482,1.7677,2.3018,0.1832,1.4489,Control
Utah__A09,1.6912,1.1399,0.4076,0.7799,0.413,0.4632,0.5736,1.2149,0.3381,1.6234,2.5748,0.0045,1.6131,Control
Utah__A10,1.5096,1.2481,0.2156,0.7704,0.4036,0.4297,0.5745,1.277,0.4645,1.7795,2.2828,0.1594,1.4859,Control
Utah__A11,1.3256,1.6876,0.1365,0.7782,0.2566,0.4351,0.5744,0.8945,0.2039,1.3493,2.2581,0.1442,1.41,Control
Utah__A12,1.0714,0.8976,-0.0388,0.5641,0.3999,0.2264,0.2469,0.8492,0.2466,1.2344,2.698,-0.14,0.8679,Control
Utah__B01,1.8816,0.8239,0.0311,0.7587,0.3014,0.4345,0.3647,1.9563,0.2593,1.4991,2.6122,0.0549,1.2794,Control
Utah__B02,1.7026,1.2641,0.3235,0.8266,0.5142,0.6325,0.565,2.0216,0.2735,1.5578,3.0694,0.3565,1.5772,Control
