@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1029 numeric
@attribute 11186 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2272 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 5915 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6789 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 83593 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6233,0.7267,0.7143,0.1311,0.8997,0.1478,0.1122,0.4915,0.6001,-0.0836,0.1521,0.6157,0.8453,0.1828,0.5948,1.4389,1.6355,0.4236,1.3732,1.5967,2.7938,0.7923,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,1.7307,0.6199,0.5534,1.0586,-0.0574,1.76,1.0952,0.7341,0.4307,0.2409,1.7841,-0.1016,1.0363,0.1356,0.5643,1.0521,1.1256,1.3471,0.5978,2.129,-0.0067,0.7493,0.8563,0.8967,0.0818,Control
A02,0.3831,0.4292,0.3325,0.0736,1.1153,-0.0079,0.1624,0.3068,0.4306,-0.0018,0.2583,0.5686,0.6275,0.0393,0.373,1.1486,1.481,0.3716,1.136,1.3547,2.9993,0.6688,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,1.247,0.6094,0.2001,0.7032,-0.1301,1.6579,1.0379,0.48,0.3006,0.1478,1.5394,-0.06,0.801,0.1049,0.5698,0.7978,0.9005,1.2046,0.4645,1.8372,0.0228,0.5887,0.7262,0.6211,0.0895,Control
A03,0.396,0.5162,0.4772,0.1821,1.038,0.1982,0.3585,0.4835,0.4898,-0.0179,0.2874,0.6805,0.7841,0.026,0.571,1.5932,1.7658,0.3757,1.4067,1.6527,3.0903,0.8003,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,1.3323,0.8192,0.1966,0.9762,-0.1328,1.9065,1.0752,0.7059,0.4986,0.1867,1.7337,-0.0944,1.0565,0.1251,0.7376,0.8919,1.1275,1.3774,0.5178,1.9592,0.0026,0.8079,0.8669,0.9002,0.2042,Control
A04,0.5255,0.3873,0.4707,0.0734,1.0338,0.0725,0.1316,0.2684,0.406,-0.029,0.2938,0.6225,0.7141,0.028,0.4068,1.374,1.4795,0.3609,1.2239,1.1951,3.0364,0.7491,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,1.3202,0.503,0.3061,0.82,0.0051,1.7434,1.0602,0.5113,0.4277,0.2507,1.6705,-0.0571,0.8205,0.2164,0.5621,0.8822,1.028,1.2203,0.5636,1.9387,-0.0118,0.5955,0.796,0.7648,0.0407,Control
A05,0.5106,0.5341,0.4423,0.1637,1.0833,0.2314,0.2786,0.467,0.8132,-0.0454,0.3689,0.7463,0.7904,0.1036,0.5365,1.5816,1.8562,0.4772,1.3362,1.4096,3.3113,0.8948,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,1.2108,0.7744,0.3059,0.9512,-0.0102,1.9721,1.2157,0.726,0.5021,0.3108,1.8077,-0.0559,1.0433,0.1872,0.7456,0.9727,1.0464,1.3739,0.6105,1.929,0.0323,0.7673,0.8349,0.998,0.1426,Control
A06,0.4506,0.5281,0.4119,-0.0182,1.0543,0.1291,0.0767,0.4588,0.4684,-0.0159,0.285,0.6458,0.7372,0.0982,0.5076,1.4575,1.5705,0.2467,1.3004,1.4336,2.8748,0.7874,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,1.2063,0.6376,0.296,0.9045,-0.1858,1.8749,1.0037,0.6824,0.3564,0.2291,1.7479,-0.0427,0.8912,0.0491,0.6974,0.8291,0.8852,1.3309,0.5021,1.8845,0.0918,0.6036,0.7714,0.9565,0.0877,Control
A07,0.74,0.5732,0.6179,0.0415,1.1501,0.0777,0.2028,0.6855,0.4347,-0.019,0.2977,0.597,0.7443,0.2519,0.8894,1.4083,1.8609,0.364,1.2829,1.7064,2.9085,0.8207,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,1.2924,0.7028,0.5102,1.3099,-0.1581,1.9127,0.9863,0.8669,0.4096,0.2349,1.7697,-0.0719,1.0213,0.1216,0.6753,0.9292,1.1765,1.4837,0.7036,2.1997,0.0348,0.684,0.9064,0.8172,0.1594,Control
A08,1.0516,0.4958,0.9783,0.0771,1.0069,0.1985,0.1055,0.8414,0.2616,-0.0439,0.2675,0.5375,0.7355,0.4225,0.9915,1.3564,1.7198,0.2967,1.2091,1.6216,2.6904,0.8395,1.7501,1.5683,1.321,2.0579,1.714,0.168,1.4821,0.8279,0.8364,1.4137,-0.1612,1.9432,1.0102,0.8829,0.3414,0.086,1.7375,-0.0783,1.0826,0.0853,0.5417,0.8835,1.467,1.4271,0.87,2.3113,1e-04,0.6482,0.8467,0.7257,0.1918,Control
A09,0.7535,0.5306,0.5964,0.1041,0.8929,0.128,0.1348,0.5653,0.5351,-0.0328,0.1983,0.5633,0.6938,0.2847,0.772,1.3804,1.8278,0.349,1.2521,1.5553,2.8883,0.8331,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,1.3752,0.6457,0.5718,1.2508,-0.1546,1.8616,1.0062,0.7767,0.356,0.207,1.637,-0.0727,1.0359,0.0974,0.5715,0.8405,0.9988,1.3188,0.6839,2.2185,0.0622,0.5412,0.8467,0.7466,0.0917,Control
A10,0.8026,0.4568,0.5524,0.1178,1.2618,0.1218,0.0646,0.8037,0.7675,-0.0615,0.2637,0.5633,0.7332,0.1837,0.9771,1.4485,1.802,0.398,1.1456,1.4415,2.9966,0.8665,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,1.2657,0.7249,0.3781,1.3167,-0.0174,1.9537,0.9394,0.8171,0.4749,0.2064,1.7832,-0.0415,0.9646,0.1256,0.5991,0.8752,1.3316,1.3713,0.7899,2.2192,-0.008,0.5878,0.8802,0.9483,0.2381,Control
