@relation data

@attribute id string
@attribute 348158 numeric
@attribute 54490 numeric
@attribute 10249 numeric
@attribute 1312 numeric
@attribute 191 numeric
@attribute 6820 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 7358 numeric
@attribute 2950 numeric
@attribute 116285 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 221357 numeric
@attribute 4258 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 2940 numeric
@attribute 23169 numeric
@attribute 2944 numeric
@attribute 4548 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 7172 numeric
@attribute 2948 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 2939 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 27284 numeric
@attribute 10941 numeric
@attribute 2730 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.116,-0.2281,-0.1535,0.5559,0.8927,-0.1051,-0.1092,-0.1435,0.7513,0.7544,-0.0544,-0.1043,1.1894,-0.043,0.6682,0.6426,0.5056,-0.1718,0.9557,0.1605,1.3908,-0.0381,-0.0068,0.3693,-0.0706,0.2882,-0.0894,-0.2576,0.0401,0.3046,0.6674,0.6866,1.6945,-0.0269,0.7273,-0.1123,0.2181,-0.1027,0.1197,2.0528,0.0761,1.4747,0.0552,0.1196,2.3478,-0.1272,-0.1281,0.2355,Control
A02,0.0426,-0.0408,-0.3135,0.4387,0.7484,-0.1143,-0.1372,-0.1311,0.4335,0.8706,-0.0487,0.0058,0.6346,-0.1279,0.7132,0.4504,0.3673,0.0874,0.6656,0.2889,1.0563,-0.341,0.0671,0.4434,0.0949,0.146,-0.0737,-0.2524,0.032,0.3563,0.416,0.6006,1.419,-0.001,0.5726,-0.1044,0.0873,-0.2664,0.0077,2.0026,0.1297,1.2734,0.0055,0.0539,2.2614,0.0103,-0.0795,0.1892,Control
A03,-0.0346,-0.2341,-0.1935,0.5232,0.9565,-0.1883,-0.1976,-0.0449,0.6829,0.8365,-0.0644,-0.0395,0.9289,-0.0523,0.7623,0.6399,0.4047,-0.0514,0.8037,0.3329,1.1631,-0.1262,0.0488,0.6167,0.1617,0.2877,-0.1295,-0.1176,0.0122,0.3668,0.676,0.7329,1.5427,0.041,0.6202,-0.0841,0.1572,-0.2949,0.0758,2.0021,0.0229,1.2988,0.0399,-0.1091,2.3981,-0.0926,-0.1621,0.4179,Control
A04,-0.0725,-0.0283,-0.2167,0.4977,0.8483,-0.0971,-0.0725,-0.1333,0.5546,0.9521,-0.062,-0.0233,0.5603,0.1038,0.6324,0.3299,0.4291,0.1461,0.7342,0.0981,1.2875,-0.286,0.0117,0.3969,0.1409,0.1544,-0.0871,-0.1941,-0.1077,0.2806,0.4434,0.6168,1.6071,-0.0339,0.6032,-0.0855,0.1603,-0.1767,-0.0175,2.0827,0.0447,1.3673,0.0104,0.0505,2.32,-0.0193,-0.081,0.2655,Control
A05,-0.0858,-0.0193,-0.1764,0.6683,1.0181,-0.094,-0.1136,-0.0941,0.7267,0.9675,-0.0329,0.0031,1.0146,-0.1143,0.9029,0.7686,0.533,0.0797,0.825,0.216,1.31,-0.192,0.0501,0.5445,0.1285,0.2066,-0.0701,-0.1348,0.1615,0.4202,0.6279,0.6648,1.9338,0.0307,0.7905,-0.0737,0.2003,-0.1169,-0.0061,2.0742,0.0647,1.4334,0.0359,0.0157,2.3511,-0.0107,-0.1399,-0.0451,Control
A06,0.0823,-0.072,-0.2056,0.5401,0.9988,-0.1305,-0.162,-0.144,0.697,0.9728,-0.0395,-0.0068,0.7544,-0.2115,0.7991,0.672,0.4174,-0.1426,0.7361,-0.1307,1.1792,-0.2005,0.0575,0.567,0.1126,0.2187,-0.0521,-0.245,-0.1447,0.259,0.5024,0.6125,1.6389,0.0349,0.4971,-0.0603,0.1536,-0.0902,-0.0057,1.8299,0.0293,1.2182,0.004,-0.0041,2.3064,-0.1307,-0.163,0.2703,Control
A07,-0.1033,-0.114,-0.2489,0.5098,0.8806,-0.1386,-0.1446,-0.1442,0.6127,0.9092,-0.0372,-0.0648,0.7569,-0.0993,0.8118,0.6665,0.603,0.0558,0.9124,0.3411,1.3543,-0.1164,0.0602,0.4671,0.2455,0.3279,-0.1508,-0.2349,0.0102,0.4379,0.5564,0.7707,1.6622,0.005,0.648,-0.0459,0.2607,-0.113,-0.0101,2.0422,0.0539,1.4773,-0.0467,-0.0062,2.3599,-0.123,-0.1088,0.2776,Control
A08,0.0305,-0.088,-0.1579,0.4114,0.7812,-0.2241,-0.1642,-0.1327,0.4762,0.5871,-0.0465,-0.1134,0.6316,-0.0028,0.6196,0.3854,0.6755,-0.0255,0.9133,0.0523,1.6018,-0.1805,0.1042,0.4046,0.2199,0.2101,-0.0669,-0.2344,-0.2148,0.3208,0.4444,0.8071,1.7103,0.1234,0.5989,-0.0759,0.2171,-0.2348,0.0457,1.8841,0.0194,1.3892,0.0073,-0.1188,2.1016,-0.08,-0.2137,0.077,Control
A09,-0.0691,-0.053,-0.1934,0.4609,0.7783,-0.165,-0.1194,-0.1256,0.5657,0.7126,-0.0357,-0.0847,0.7231,-0.1761,0.684,0.3573,0.3173,0.0616,0.7951,0.0231,1.2842,-0.2307,0.088,0.4234,0.2681,0.1523,-0.0857,-0.222,0.0805,0.2805,0.5151,0.638,1.3778,-0.0178,0.5652,-0.041,0.199,-0.1636,0.0028,2.0189,0.0637,1.3729,-0.0304,-0.0242,2.1461,0.0099,-0.1553,0.0463,Control
A10,-0.0814,-0.1183,-0.1938,0.4915,0.8413,-0.1545,-0.0998,-0.0675,0.5909,0.8479,-0.0356,-0.0127,0.6881,-0.134,0.8291,0.5658,0.6719,-0.0855,0.9203,0.2024,1.423,-0.2559,0.0398,0.424,0.1311,0.2319,-0.0783,-0.151,0.1156,0.1944,0.5471,0.8057,1.0955,-0.0085,0.7511,-0.0878,0.2113,-0.1311,-0.0222,2.0228,0.0259,1.4433,0.0195,-0.0193,2.27,-0.0522,-0.1063,0.1419,Control
A11,0.0777,-0.1339,-0.2217,0.4175,0.8097,-0.155,-0.0777,-0.0812,0.3984,0.8213,0.0319,-0.0288,0.5027,-0.0508,0.5241,0.4436,0.269,0.1361,0.6536,-0.0692,0.9727,-0.4125,0.011,0.2667,0.0967,0.271,-0.0801,-0.2734,-0.1928,0.1626,0.4067,0.5078,0.7668,-0.0933,0.4479,-0.0416,0.0866,-0.2265,-0.0613,1.8273,0.1387,1.1481,0.0454,0.0665,1.9559,-0.1295,-0.1765,0.4073,Control
