@relation data

@attribute id string
@attribute 4661 numeric
@attribute 1432 numeric
@attribute 1111 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 7465 numeric
@attribute 5925 numeric
@attribute 7157 numeric
@attribute 983 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute 472 numeric
@attribute 7533 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0832,1.4426,0.6487,1.1608,0.813,0.4264,1.0662,0.7723,0.1799,1.5823,0.053,2.6617,1.2277,Control
A02,-0.0874,1.1508,0.2488,0.8381,0.4308,0.2488,0.8166,0.5902,0.0211,1.2184,3e-04,2.3362,1.4211,Control
A03,-0.0506,1.3711,0.8187,1.1007,0.5425,0.6128,1.0876,0.8387,0.2347,1.4456,0.0592,2.256,1.4184,Control
A04,-0.0873,1.2559,0.2773,0.8526,0.377,0.3824,0.8373,0.598,0.089,1.3797,0.0253,2.1759,1.3701,Control
A05,-0.0949,1.5137,0.6053,1.0948,0.5656,0.4528,1.0736,0.7928,0.2058,1.1474,0.0791,2.3159,1.6673,Control
A06,-0.095,1.2007,0.3735,0.8466,0.5578,0.287,0.9123,0.6071,-0.0145,1.0022,0.0255,2.3638,1.1575,Control
A07,-0.097,1.592,0.4432,0.928,0.6157,0.2907,1.0503,0.6983,0.1567,1.2353,0.0833,2.732,1.5147,Control
A08,-0.0454,1.6309,0.4042,0.8394,0.5163,0.2271,1.1154,0.6576,-0.0089,1.344,-0.022,2.9464,1.0448,Control
A09,-0.0894,1.435,0.4952,0.8432,0.561,0.3939,1.0658,0.5363,0.1766,1.2962,-0.0511,2.7467,1.4074,Control
A10,-0.0877,1.7367,0.4438,0.9391,0.4662,0.4467,0.9902,0.5893,-0.0592,1.394,0.0333,2.6848,1.5129,Control
A11,-0.0585,1.1233,0.413,0.9891,0.6858,0.4251,0.8532,0.5293,-0.0248,1.2012,-0.0072,2.5199,1.3334,Control
A12,-0.0025,0.8493,0.188,0.5104,0.1847,0.0336,0.4202,0.141,-0.0967,0.891,0.1028,1.6915,1.1176,Control
B01,-0.1638,1.2183,0.4362,0.8005,0.5875,0.1916,0.913,0.6634,-0.2075,1.1563,0.0364,2.5929,0.9992,Control
B02,-0.0768,1.3113,0.4886,1.0142,0.7494,0.3802,0.8399,0.8429,0.0253,1.4298,0.1634,2.4501,1.2788,Control
B03,-0.074,1.2964,0.444,0.7245,0.6368,0.3827,0.8769,0.7188,0.063,1.2703,-0.0073,2.5001,1.0836,BRCACancer
B04,-0.0369,1.5574,0.3582,0.5786,0.3419,0.3144,0.8599,0.5053,-0.145,1.258,-0.0155,2.7132,1.0923,BRCACancer
B05,-0.0591,1.0531,0.4625,0.6607,0.4101,0.2139,0.7142,0.5991,-0.0617,1.15,0.0149,2.3078,1.1314,BRCACancer
B06,-0.2049,1.0091,0.0863,0.308,0.3363,0.0163,0.5769,0.1854,-0.1916,0.937,0.0622,2.2082,0.8639,BRCACancer
B07,-0.0996,1.4636,0.5032,0.9975,0.6892,0.5441,0.9896,0.7614,0.1418,1.6667,0.0368,2.6612,1.2898,BRCACancer
B08,-0.0776,1.2368,0.4793,1.074,0.6284,0.4469,0.8228,0.5332,0.1215,1.2335,0.0042,2.4231,1.734,Control
B09,-0.121,1.3351,0.4205,0.5672,0.3792,0.2076,0.7911,0.4636,-0.2078,1.2722,-0.0133,2.6591,1.1407,Control
B10,-0.0832,1.3763,0.2639,0.5059,0.3495,0.1806,0.6957,0.3786,0.0044,1.0367,0.0999,2.7896,1.0671,Control
B11,-0.0811,1.35,0.338,0.8504,0.5259,0.1714,0.817,0.5929,0.0686,1.2007,0.0018,2.2095,1.4782,Control
B12,-0.0653,1.113,0.1426,0.3647,0.0082,0.0319,0.4483,0.1559,-0.0319,1.1376,-0.2047,2.6827,0.8331,Control
C01,-0.0836,1.4476,0.4618,0.9402,0.6493,0.2645,0.9498,0.7981,0.0909,1.3952,0.1054,2.4773,1.2764,BRCACancer
C02,-0.104,1.1796,0.431,0.9636,0.4898,0.3527,0.7565,0.6507,0.0998,1.5001,0.0849,2.3131,1.3314,BRCACancer
C03,-0.1168,1.3531,0.5458,1.1026,0.7886,0.4457,0.8646,0.7597,0.2113,1.8267,-0.0068,2.357,1.2403,BRCACancer
C04,-0.0687,0.6519,0.2157,0.8987,0.2365,0.2007,0.5048,0.3999,0.0335,1.2242,0.0672,1.9358,1.4739,Control
C05,-0.0574,0.7781,0.251,0.7195,0.302,0.0478,0.3848,0.3324,0.0147,1.1219,-0.1028,2.04,1.0156,BRCACancer
C06,0.0542,0.2166,0.1534,0.4407,0.1427,-0.1585,-0.0747,0.1048,-0.0847,0.6449,-0.2162,0.547,0.3401,Control
C07,-0.034,0.915,0.2524,0.8171,0.4247,0.3071,0.5383,0.2932,-0.0489,1.1819,-0.0026,2.3453,1.1891,Control
C08,-0.0262,1.0007,0.358,1.0363,0.6205,0.3601,0.7767,0.7209,-0.0051,1.4044,0.0397,2.4685,1.3648,Control
C09,0.0032,0.9402,0.115,0.7934,0.4353,0.1691,0.4805,0.3954,-0.0016,1.2254,-0.0624,2.0636,1.2523,Control
C10,-0.0536,1.0072,0.1801,0.7146,0.4566,0.1311,0.4697,0.4424,-0.0019,1.1124,0.0212,1.9987,1.283,BRCACancer
C11,0.0039,1.0238,0.3166,1.0176,0.6558,0.3697,0.7355,0.6502,0.1263,1.6774,0.0451,2.4929,1.51,Control
C12,-0.0624,0.5781,0.0862,0.5487,0.3107,0.0456,0.3205,0.2727,0.0703,1.0541,-0.0094,1.9556,1.3606,BRCACancer
D01,-0.0366,1.4599,0.1312,0.5415,0.454,0.0308,0.7814,0.4303,-0.2401,1.5658,-0.0977,2.628,0.6975,BRCACancer
D02,-0.0452,0.9389,0.268,0.8382,0.4538,0.4389,0.6215,0.6437,0.1869,1.2555,-0.0029,2.1327,1.5561,BRCACancer
D03,-0.05,0.9818,0.3197,0.6412,0.3571,0.2237,0.5275,0.4158,-0.0804,1.276,0.0306,1.9825,1.5047,BRCACancer
D04,-0.0686,1.118,0.1547,0.6883,0.4195,0.1537,0.6614,0.6748,0.1664,1.2236,0.0689,2.1638,1.4632,BRCACancer
D05,-0.1016,1.1405,0.1893,0.8392,0.2889,0.2052,0.6045,0.4539,-0.1073,1.036,0.0568,1.9784,1.4886,BRCACancer
D06,-0.0216,1.1802,0.2864,1.0105,0.6008,0.3787,0.7787,0.6893,-0.0514,1.559,-0.0146,2.3709,1.3497,BRCACancer
D07,-0.0602,1.086,0.3113,0.9268,0.5285,0.4144,0.6726,0.5811,0.0742,1.639,0.0573,2.1636,1.4565,Control
D08,-0.036,0.8422,0.2631,0.7094,0.3421,0.2073,0.4792,0.3421,-0.143,1.0877,-0.0092,1.8575,1.4482,Control
D09,-0.0614,1.0392,0.2967,0.8336,0.4607,0.1449,0.632,0.6083,-0.0529,1.3671,-0.0471,2.1405,1.3524,Control
D10,-0.0121,0.9761,0.2992,0.73,0.4826,0.2199,0.6901,0.347,0.1657,1.1699,0.1413,1.9766,1.4821,Control
D11,0.0402,0.3811,0.1119,0.3816,0.3448,-0.0336,0.2282,0.312,-0.1596,0.891,-0.2352,1.335,0.9708,Control
D12,0.0035,0.661,0.2134,0.5677,0.4419,0.2263,0.5646,0.539,0.0576,1.325,-0.0836,2.0297,1.1836,Control
E01,-0.0604,0.8535,0.1731,0.5752,0.3527,0.2057,0.5168,0.3782,-0.0349,1.4161,-0.0167,2.002,0.998,BRCACancer
E02,-0.0819,1.2616,0.2456,0.9513,0.5297,0.3236,0.6149,0.5917,0.1233,1.5336,0.0672,2.317,1.4826,Control
E03,-0.0331,1.0077,0.3728,0.769,0.5301,0.3098,0.7048,0.5571,0.1716,1.4306,0.0655,2.413,1.6379,Control
E04,-0.0021,1.1795,0.3011,1.0441,0.6639,0.4731,0.8049,0.7435,0.0646,1.833,0.1371,2.2271,1.4971,Control
E05,-0.0797,1.0304,0.28,0.6757,0.4021,0.1718,0.5035,0.4851,0.0028,1.2637,0.0409,2.3779,1.4312,Control
E06,-0.0416,0.9605,0.2735,0.5055,0.2985,0.144,0.4819,0.1874,-0.2304,0.7493,-0.0628,1.7565,0.8524,BRCACancer
E07,-0.0313,1.2055,0.2265,0.7754,0.465,0.3708,0.6166,0.6439,0.1135,1.4733,-0.0341,1.9869,1.4941,BRCACancer
E08,-0.0852,1.1538,0.3629,0.8934,0.5412,0.4048,0.7523,0.6368,0.1144,1.5696,6e-04,2.3525,1.427,Control
E09,-0.0761,1.1713,0.3515,1.0097,0.5983,0.3457,0.657,0.6449,0.0703,1.5917,0.0322,2.213,1.5973,BRCACancer
E10,-0.1357,1.4937,0.5676,0.8461,0.4556,0.46,0.9113,0.6275,0.1712,1.2479,0.1465,2.3629,1.338,BRCACancer
E11,-0.0248,0.8987,0.2227,0.8082,0.3678,0.3086,0.4816,0.3991,-0.0318,1.3656,-0.0069,2.1599,1.5192,Control
E12,-0.0818,0.8831,0.1279,0.3545,0.2507,0.171,0.3592,0.3847,-0.0114,0.9774,-0.034,1.8817,1.0117,BRCACancer
F01,-0.0972,1.1874,0.4397,0.9331,0.653,0.3601,0.8983,0.8602,0.2159,1.764,-0.086,2.5736,1.1881,Control
F02,-0.058,1.2643,0.4364,1.0087,0.6212,0.5169,0.7797,0.7264,0.2057,1.5148,0.1264,2.3896,1.3005,Control
F03,-0.0756,0.9943,0.2682,1.0023,0.5057,0.3935,0.6779,0.6003,-0.0813,1.3122,0.0705,2.0768,1.158,Control
F04,-0.0385,1.2375,0.3901,0.909,0.4737,0.3352,0.9587,0.7771,-0.1098,1.4444,-0.0412,2.5536,1.2231,Control
F05,-0.0288,1.1306,0.294,0.9672,0.5895,0.2551,0.7576,0.6665,0.0052,1.3916,0.0048,2.241,1.2968,Control
F06,-0.0621,0.9693,0.4785,0.8301,0.2029,0.1703,0.6197,0.4022,0.2683,0.9002,0.0651,1.6705,1.5063,Control
F07,-0.0709,1.3108,0.1774,0.8033,0.4427,0.2563,0.7101,0.6026,0.0061,1.4366,-0.1161,2.7754,1.2028,Control
F09,-0.024,1.3848,0.4394,1.0858,0.7194,0.3372,0.9138,0.818,0.0955,1.4605,0.0464,2.2293,1.2739,Control
F10,-0.0577,1.5024,0.3722,0.9641,0.6284,0.2969,0.8084,0.7583,0.091,1.3495,-0.0053,2.3605,1.3848,Control
F11,-0.032,1.0655,0.3274,1.143,0.5454,0.3019,0.7184,0.7204,0.2687,1.3105,0.1077,2.1536,1.5168,Control
F12,-0.07,1.542,0.3086,0.7617,0.2975,0.2146,0.9145,0.522,0.0311,1.1885,-0.1284,2.4126,1.2003,Control
G01,-0.0236,1.1039,0.3583,0.6102,0.5506,0.1782,0.7346,0.6787,-0.0228,0.9023,0.0552,2.0093,1.3999,Control
G02,-0.0562,0.929,0.3025,0.6952,0.346,0.3187,0.6629,0.5163,0.1723,1.1436,-0.0379,1.9401,1.3521,Control
G03,-0.0897,1.4149,0.3869,0.9645,0.673,0.3535,0.8836,0.7178,-0.0468,1.5563,0.0449,2.2493,1.3009,Control
G04,-0.0176,1.2464,0.4791,0.941,0.5458,0.3162,0.7528,0.6734,0.1859,1.4422,0.1017,2.1442,1.2621,BRCACancer
G05,0.0287,0.7671,0.2532,0.6103,0.2734,0.0093,0.3765,0.4301,-0.1569,1.1022,-0.0832,1.8232,0.7987,BRCACancer
G06,-0.0488,1.1656,0.3958,0.7829,0.3557,0.2495,0.6489,0.6126,0.1736,1.0944,0.1167,1.7382,1.0818,BRCACancer
G07,-0.0294,0.8721,0.203,0.8856,0.4591,0.1851,0.6112,0.5999,-0.0466,1.2875,-0.0242,2.4655,1.1224,Control
G08,-0.0631,1.2691,0.2639,0.9983,0.5354,0.3159,0.8484,0.8677,0.0198,1.2774,0.0905,2.3278,1.2701,Control
G09,0.0251,0.9605,0.1897,0.6362,0.2458,0.2318,0.5349,0.5084,0.1241,1.2363,-0.0491,1.9215,1.3867,Control
G10,-0.0416,0.8083,0.1585,0.6428,0.1403,0.2458,0.5662,0.3984,-0.1804,1.1625,0.0078,2.0076,0.7374,BRCACancer
G11,0.042,0.5546,0.1605,0.4049,0.3465,-0.0214,0.3793,0.3634,-0.0105,0.6434,-0.1449,1.5661,0.6005,BRCACancer
G12,-0.063,1.1008,0.2017,0.5949,0.2501,0.1369,0.5496,0.4302,-0.0922,1.0701,0.0709,2.0824,1.1897,BRCACancer
H01,-0.0781,0.8169,0.049,0.5878,0.24,0.1329,0.5491,0.5728,-0.1633,1.0508,-0.0475,2.0714,1.1433,Control
H02,-0.0302,0.7071,0.3997,0.8024,0.342,0.207,0.663,0.673,0.1463,1.3529,0.0397,1.8975,1.3129,Control
H03,0.0037,0.8598,0.1761,0.7516,0.392,0.3456,0.6769,0.5734,-0.1,1.3797,-0.1565,2.1523,0.878,Control
H04,-0.0594,1.0024,0.5601,1.0245,0.5704,0.4018,0.9149,0.7821,0.1608,1.6146,0.1241,2.4413,1.1644,Control
H06,-0.0678,0.8696,0.2523,0.8384,0.3697,0.1051,0.7204,0.743,0.2377,1.2382,-0.01,2.1393,1.3817,Control
H07,-0.0526,0.8858,0.2591,0.7171,0.3559,0.1388,0.6971,0.5381,-0.1893,1.1155,-0.0999,2.2282,0.6845,BRCACancer
H08,-0.0265,1.101,0.1778,0.5408,0.1918,0.1865,0.6471,0.4222,-0.0493,0.886,-0.0497,1.7495,1.1924,BRCACancer
H09,-0.0271,0.8545,0.0852,0.4451,-0.035,-0.0564,0.2244,0.1439,-0.1515,0.7709,-0.2331,2.1339,0.741,BRCACancer
H10,-0.0837,0.7522,0.2596,0.4657,0.307,0.0857,0.543,0.4097,-0.1346,0.8801,-0.0519,1.8491,0.7708,BRCACancer
H11,-0.07,1.1117,0.1922,0.4314,0.2249,0.0761,0.4139,0.3307,-0.0135,0.8561,0.061,1.7708,1.0055,BRCACancer
H12,-0.0782,1.3247,0.5774,0.8635,0.5796,0.3972,0.8817,0.6884,0.0626,1.4106,-0.0333,2.2386,1.1512,BRCACancer
