@relation data

@attribute id string
@attribute 8871 numeric
@attribute 805 numeric
@attribute 2060 numeric
@attribute 801 numeric
@attribute 5532 numeric
@attribute 1759 numeric
@attribute 5533 numeric
@attribute 274 numeric
@attribute 5530 numeric
@attribute 273 numeric
@attribute 8301 numeric
@attribute 160 numeric
@attribute 808 numeric
@attribute 8867 numeric
@attribute 121916 numeric
@attribute 29924 numeric
@attribute 1173 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2946,1.1595,1.4523,2.3173,1.2834,0.06,1.3861,0.6374,0.7188,-0.066,1.932,0.9278,2.0808,1.2422,-0.1374,0.5536,1.4197,Control
A02,0.1827,0.9813,1.3517,2.331,0.9381,0.0046,1.0792,0.5479,0.5951,-0.0281,1.6115,0.966,2.1764,0.9419,-0.0466,0.4913,1.4253,Control
A03,0.2699,1.2374,1.4894,2.5215,1.2109,0.1068,1.1587,0.5898,0.7523,-0.0193,1.9614,1.137,2.1323,1.3299,-0.0784,0.7334,1.4715,Control
A04,0.2897,1.0291,1.4632,2.6061,0.9279,0.0885,1.2414,0.6405,0.6673,-0.0309,1.6447,0.9251,2.2841,0.8262,-0.1799,0.5401,1.5759,Control
A05,0.2713,0.994,1.5041,2.2755,1.0818,0.1451,1.1595,0.5955,0.7731,-0.0429,1.86,1.2359,2.3856,1.1391,-0.0516,0.8048,1.677,Control
A06,0.2116,1.154,1.3223,2.2293,0.9413,0.0466,0.9185,0.5131,0.6198,-0.0553,1.7797,1.051,2.1384,1.1162,-0.1283,0.6294,1.4828,Control
A07,0.2929,1.4581,1.4916,2.2849,1.3182,-0.02,1.183,0.64,1.0264,-0.0166,2.3199,1.0529,2.178,1.2093,-0.2206,0.5577,1.5403,Control
A08,0.3702,1.2592,1.6622,2.199,1.4563,-0.0293,1.5413,0.5656,1.1569,-0.0974,2.4369,0.9344,1.9223,1.3002,-0.0587,0.5587,1.337,Control
A09,0.2333,0.9544,1.4736,2.2287,1.231,0.0622,1.1713,0.6594,0.866,-0.0541,2.3609,0.9406,2.3056,1.2068,-0.1353,0.5914,1.4405,Control
A10,0.175,1.2719,1.7552,2.2654,1.2426,0.0876,1.4321,0.582,1.0757,-0.0606,2.3835,0.8963,2.2472,1.1557,-0.1257,0.608,1.5258,Control
A11,0.0791,0.7597,1.2603,2.2432,1.0314,-0.0121,0.9854,0.4431,0.6176,-0.0541,2.0376,0.8519,2.1929,1.0121,-0.1231,0.4551,1.2025,Control
A12,0.1999,0.6016,1.2112,1.7425,0.6565,-0.0045,0.8336,0.5611,0.4763,0.0166,1.1884,0.5161,1.9669,0.4694,-0.1667,0.1824,1.4352,Control
B01,0.3013,1.5624,1.2756,2.4417,1.1579,-0.1627,1.246,0.4984,0.6832,-0.0505,1.9196,0.6624,1.8282,1.0874,-0.1491,0.3096,1.2487,Control
B02,0.2161,1.4678,1.3851,2.7387,1.0794,0.0408,1.34,0.6924,0.6486,-0.0651,1.7172,1.0408,2.1911,1.0249,-0.013,0.6047,1.6282,Control
