@relation data

@attribute id string
@attribute 682 numeric
@attribute 56301 numeric
@attribute 5478 numeric
@attribute 23657 numeric
@attribute 3897 numeric
@attribute 23539 numeric
@attribute 9123 numeric
@attribute 6520 numeric
@attribute 3675 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 4099 numeric
@attribute 481 numeric
@attribute 11136 numeric
@attribute 6566 numeric
@attribute 23759 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 3655 numeric
@attribute 4312 numeric
@attribute 857 numeric
@attribute 3688 numeric
@attribute 6693 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9787,0.216,1.6264,0.0124,-0.0067,0.3034,0.779,1.0877,0.1067,0.1003,0.599,-0.1927,0.352,0.0015,0.5829,1.0397,-0.0399,0.4864,1.6468,0.18,-0.0793,2.4355,1.8804,1.9124,1.5659,Control
A02,1.015,0.2273,1.2469,0.0754,-0.0387,0.2104,0.6786,0.8543,0.0432,0.0641,0.3994,-0.1017,0.2512,-0.1137,0.4808,0.8295,-0.0097,0.4549,0.9234,-0.0633,-0.1102,2.1547,1.8864,2.2385,1.0046,Control
A03,1.1816,0.1943,1.4352,0.1217,0.0319,0.2443,1.0311,1.1538,0.0069,0.1451,0.6468,-0.2111,0.5831,-0.1028,0.5653,0.9922,-0.0573,0.5808,0.646,0.1328,0.0102,2.3137,2.1253,2.3129,1.0248,Control
A04,1.1612,0.2825,1.4548,0.0885,0.051,0.4465,0.7898,1.1019,0.0839,0.0895,0.4171,-0.0179,0.224,0.0127,0.4003,0.8122,-0.093,0.496,1.1087,0.0815,-0.0496,2.3772,1.8319,1.9171,1.041,Control
A05,1.3158,0.2409,1.2934,0.0258,0.0086,0.3736,1.0265,1.3018,0.0297,0.032,0.4459,-0.0852,0.4899,-0.0262,0.5558,0.9888,-0.0646,0.7043,0.9234,0.3693,0.0071,2.205,1.9817,2.4356,1.1254,Control
A06,0.9995,0.2133,1.3409,0.2243,-0.071,0.1388,0.8331,1.1407,-0.0304,-0.0098,0.5737,-0.2553,0.2928,-0.1106,0.5326,0.9234,-0.0828,0.5473,1.1302,-0.0854,-0.0767,2.008,1.8196,2.4512,1.1293,Control
A07,1.0969,0.1533,1.3545,0.2036,-0.0738,0.3098,0.8451,0.9897,-0.0033,-0.0442,0.6721,-0.177,0.3715,-0.0652,0.5553,0.9788,0.0734,0.4163,1.1863,-0.0659,-0.0664,2.4902,2.0094,2.2719,1.3103,Control
A08,0.7192,0.2034,1.3152,0.0488,-0.0339,0.16,0.6322,0.7576,0.0337,0.1067,0.6436,-0.19,0.3298,-0.0868,0.3831,0.9709,-0.0541,0.332,1.6648,-0.0203,-0.1281,2.3245,1.7565,1.7691,1.4199,Control
A09,0.939,0.158,1.2149,0.1143,-0.0171,0.3207,0.6889,0.8944,0.0438,-0.0617,0.5273,-0.2231,0.2057,-0.0802,0.4278,0.9303,-0.0655,0.414,1.3439,0.018,-0.0467,2.6012,2.0233,2.0197,1.3178,Control
A10,1.101,0.2096,1.277,0.0297,-6e-04,0.3318,0.7438,0.9632,0.034,0.0289,0.8216,-0.1182,0.3273,-0.0826,0.5628,0.9189,-0.0694,0.4677,0.9891,0.1386,-0.0549,2.7505,1.7865,2.1926,1.0889,Control
A11,0.9253,0.2275,0.8945,0.0161,8e-04,0.2099,0.7472,0.9008,0.0023,0.1703,0.4014,-0.1209,0.4037,-0.1109,0.4264,0.7913,0.0303,0.4768,0.7029,0.1998,-0.1056,2.4501,2.1333,2.0374,1.0943,Control
A12,0.6188,0.2315,0.8492,0.1248,-0.0181,0.1127,0.4365,0.5263,0.0307,0.0433,0.3492,-0.1449,0.0963,-0.0957,0.3567,0.4295,-0.001,0.349,0.7485,0.1037,0.014,1.8175,1.3439,1.8861,0.5808,Control
B01,0.3303,0.0502,1.9563,0.1733,-0.1973,-0.129,0.4461,0.765,-0.0857,-0.0685,0.495,-0.4379,0.3592,-0.17,0.4049,0.8614,0.1108,0.2029,1.6272,0.101,-0.2369,2.099,1.4371,1.8138,1.3942,Control
B02,1.0526,0.2128,2.0216,0.1239,-0.0183,0.317,0.9616,1.2135,0.0564,0.0213,0.5659,-0.1693,0.427,-0.087,0.5281,1.064,-0.0563,0.5735,1.291,0.0174,-0.118,2.3005,2.0067,2.191,1.3963,Control
B03,0.8554,0.1753,1.9081,0.059,-0.0887,0.2113,0.7934,1.0394,0.0169,-0.0436,0.6108,-0.2488,0.3445,-0.1467,0.4069,0.9367,0.0377,0.4328,1.3176,-0.0838,-0.1959,2.3513,1.8534,2.0961,1.3147,BRCACancer
B04,0.6063,0.1517,1.4302,0.0558,-0.0377,0.2171,0.5862,0.6699,-0.026,0.0296,0.781,-0.1574,0.2702,-0.1284,0.3791,0.8426,-0.0609,0.4415,1.1583,-0.0366,-0.0752,2.6115,1.6371,1.4351,1.272,BRCACancer
B05,0.7091,0.1626,1.6274,0.3617,-0.0505,0.1591,0.8114,0.8606,-0.0235,-0.0051,0.8355,-0.2463,0.2894,-0.1795,0.3347,0.8353,-0.0645,0.617,0.7351,-0.0566,-0.1216,2.2374,2.1037,2.2758,0.9423,BRCACancer
B06,0.2501,-0.1084,1.5042,0.096,-0.2682,-0.1388,0.3645,0.4919,-0.2403,-0.1086,0.4913,-0.46,0.1853,-0.2529,0.2545,0.5576,0.0064,0.0184,1.1116,0.155,-0.2385,2.0964,1.0082,1.6174,1.0084,BRCACancer
B07,1.0356,0.1659,1.8752,0.0431,-0.0342,0.3119,0.8629,0.9854,0.0185,-0.0491,0.6394,-0.1861,0.2248,-0.1366,0.5434,1.0737,-0.0034,0.4804,1.2906,-0.0168,-0.0773,2.5925,1.8562,1.8776,1.379,BRCACancer
B08,1.1179,0.2445,1.1437,0.081,0.0159,0.333,0.9143,1.0626,0.0461,0.0791,0.3392,-0.1458,0.1742,-0.0137,0.4972,0.9372,-0.0769,0.4974,1.0051,0.1804,-0.0535,2.2952,1.981,2.3602,1.3295,Control
B09,0.4483,0.2083,1.2987,-0.0812,-0.0919,0.281,0.732,0.7015,-0.001,0.0775,0.6637,-0.2704,0.0268,-0.0236,0.2094,0.7568,-0.0448,0.2475,1.0383,0.1029,-0.1939,2.8246,1.4832,1.1553,1.1772,Control
B10,0.5914,0.1553,0.905,0.0625,-0.0798,0.2995,0.5004,0.5571,-0.0627,-0.0593,0.5621,-0.1698,0.1662,-0.1187,0.3955,0.5865,-0.0233,0.2135,1.0661,0.0083,-0.0719,2.3771,1.7008,1.4965,1.0337,Control
B11,0.8984,0.2233,0.8804,-0.0077,-0.02,0.258,0.7225,0.711,0.0288,0.1091,0.4609,-0.289,0.3345,-0.0433,0.5148,0.7643,-0.057,0.3212,0.8857,0.1965,-0.0663,2.1992,1.8112,2.3216,1.0704,Control
