@relation data

@attribute id string
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 7702 numeric
@attribute 4774 numeric
@attribute 6621 numeric
@attribute 661 numeric
@attribute 2975 numeric
@attribute 6619 numeric
@attribute 2976 numeric
@attribute 2971 numeric
@attribute 11178 numeric
@attribute 6908 numeric
@attribute 2972 numeric
@attribute 55814 numeric
@attribute 4784 numeric
@attribute 5440 numeric
@attribute 4782 numeric
@attribute 4781 numeric
@attribute 10302 numeric
@attribute 6618 numeric
@attribute 55718 numeric
@attribute 5441 numeric
@attribute 6617 numeric
@attribute 9329 numeric
@attribute 9328 numeric
@attribute 55290 numeric
@attribute 171568 numeric
@attribute 9330 numeric
@attribute 55703 numeric
@attribute 11128 numeric
@attribute 10621 numeric
@attribute 5451 numeric
@attribute 6741 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1959,0.9817,0.7223,0.9918,0.0676,0.2225,0.705,1.0088,1.5066,1.1031,1.6313,-0.0898,1.2511,0.4654,1.3125,0.0568,1.14,0.3207,-0.088,1.0859,0.5262,1.2367,0.836,0.6308,1.1004,0.5801,0.7337,0.5981,1.4174,0.5597,0.846,0.775,0.5797,0.6911,Control
A02,0.9626,0.8539,0.3854,0.7391,0.0327,0.1306,0.59,0.8016,1.4262,0.9217,1.3257,-0.0691,1.0281,0.3848,0.9723,0.0933,0.9461,0.2587,-0.1467,0.6717,0.528,0.8483,0.7074,0.374,0.8049,0.4339,0.5601,0.3621,1.0696,0.3229,0.5599,0.5629,0.3372,0.6341,Control
A03,1.0552,1.0277,0.6997,0.7931,0.0623,0.1864,0.6568,1.0417,1.611,0.9727,1.4571,-0.1239,1.1738,0.4564,1.1657,0.1673,1.1323,0.2954,-0.1459,0.9568,0.6617,1.0104,0.7009,0.5559,1.0187,0.6118,0.7229,0.5248,1.3244,0.4596,0.7761,0.7529,0.5141,0.589,Control
A04,1.0876,0.9127,0.5693,0.6366,0.0325,0.1762,0.6532,0.8548,1.3067,0.9283,1.3978,-0.0259,1.1602,0.4123,1.0823,0.0433,1.143,0.2548,-0.0661,0.7974,0.6062,0.901,0.799,0.388,0.8214,0.5153,0.5847,0.4543,1.1053,0.341,0.6097,0.5574,0.4784,0.6372,Control
A05,1.0842,1.1475,0.7293,0.9443,0.0957,0.2013,0.6918,1.0331,1.5722,1.0844,1.4767,-0.0285,1.2078,0.4815,1.17,0.1109,1.0415,0.3455,-0.0523,0.7412,0.7568,0.9495,0.9498,0.6084,1.0043,0.5916,0.7763,0.5853,1.1224,0.4749,0.8345,0.6519,0.5445,0.5135,Control
A06,1.0566,0.9961,0.6284,0.7848,0.0378,0.1191,0.5859,0.939,1.4171,0.9488,1.4275,-0.0926,1.1087,0.4252,1.1655,0.0389,1.0075,0.291,-0.1148,0.9422,0.4543,0.9508,0.8847,0.6144,1.0195,0.4954,0.6229,0.5688,1.2247,0.5436,0.7167,0.712,0.4132,0.5012,Control
A07,1.0864,0.9622,0.7287,0.7629,0.1748,0.1405,0.6491,0.9443,1.8165,1.0329,1.4037,-0.1097,1.1369,0.4625,1.1808,0.0186,0.9531,0.2494,-0.1134,0.8596,0.5853,0.963,0.6864,0.6947,0.9495,0.5546,0.7298,0.4365,1.3752,0.5192,0.7476,0.68,0.5976,0.5896,Control
A08,0.8803,0.6375,0.5887,0.7129,0.1554,0.1603,0.6398,0.9378,1.6844,0.9749,1.4355,-0.1381,1.1686,0.4968,1.3419,0.0518,0.9223,0.2839,-0.1344,0.7899,0.3736,1.0288,0.6422,0.5845,0.8795,0.4975,0.6155,0.4067,1.3307,0.5998,0.8771,0.7339,0.7467,0.5805,Control
A09,0.9737,0.8945,0.5617,0.6861,0.0989,0.1357,0.5738,0.9238,1.6981,0.9036,1.5225,-0.1152,1.0737,0.4238,1.0768,0.0738,0.8756,0.2338,-0.1094,0.7791,0.5919,1.0442,0.6051,0.6539,0.8979,0.5169,0.6433,0.4973,1.2078,0.5012,0.738,0.6809,0.5435,0.5624,Control
A10,1.0401,0.9445,0.65,0.7358,0.2122,0.1763,0.6149,0.9706,1.3671,1.0177,1.3102,-0.0437,1.1722,0.4472,1.2535,0.0628,1.0417,0.2723,-0.078,0.7392,0.5204,0.857,0.7454,0.6835,0.9199,0.5504,0.6995,0.3618,1.3645,0.5533,0.8055,0.7342,0.5972,0.6009,Control
A11,0.7226,0.8787,0.6716,0.6471,0.0764,0.1482,0.3684,0.8669,1.3236,0.724,1.3612,-0.0446,0.8312,0.4417,0.8221,0.0549,0.8672,0.162,-0.0579,0.7371,0.4328,0.8246,0.7701,0.5592,1.0108,0.4927,0.7589,0.397,0.9568,0.4164,0.627,0.652,0.3655,0.339,Control
A12,0.8087,0.6102,0.5162,0.2593,0.055,-0.0337,0.4047,0.444,0.7468,0.6457,1.2053,-0.1762,0.7572,0.1993,0.6449,0.1107,0.9726,0.077,-0.1648,0.4732,0.2064,0.5798,0.5034,0.3141,0.6097,0.1863,0.386,0.1622,0.8368,0.1061,0.1964,0.3484,0.3193,0.4014,Control
B01,0.9092,0.4992,0.546,0.5263,0.0999,-0.0102,0.55,0.7185,1.4251,0.9477,1.4297,-0.3277,1.1677,0.2708,1.0968,0.0117,1.0444,0.1605,-0.1326,0.8604,0.037,1.0894,0.3241,0.6914,0.7985,0.3515,0.5085,0.4237,1.3039,0.5055,0.5109,0.8223,0.5903,0.676,Control
B02,1.1503,1.0207,0.705,0.7064,0.0356,0.1772,0.65,1.0003,1.4603,1.1465,1.5326,-0.1229,1.2335,0.4786,1.1002,0.0947,1.2293,0.3262,-0.1158,1.0421,0.5651,1.2322,0.7827,0.5388,0.9619,0.6024,0.6716,0.5235,1.48,0.452,0.6748,0.7473,0.4592,0.7811,Control
B03,1.0079,0.7946,0.5866,0.6386,0.082,0.0536,0.5944,0.8654,1.3575,1.0538,1.526,-0.1094,1.1689,0.3542,1.1414,0.061,1.2198,0.2544,-0.1375,0.9058,0.3358,1.024,0.6183,0.5753,0.8033,0.4492,0.6237,0.4447,1.2935,0.4275,0.5802,0.7316,0.4938,0.7506,BRCACancer
B04,0.8703,0.5853,0.4586,0.5459,0.1751,0.1846,0.5615,0.8356,1.5516,0.9932,1.1843,-0.1346,1.0505,0.5006,1.3064,0.0151,0.6375,0.2869,-0.1501,0.6329,0.2332,0.8685,0.3993,0.5424,0.6856,0.3447,0.4429,0.3446,1.1383,0.3599,0.6615,0.4556,0.7661,0.5519,BRCACancer
B05,0.9485,0.6942,0.6626,0.3604,0.0522,0.102,0.406,0.7616,1.3891,0.8253,1.4145,-0.1874,0.9837,0.3777,0.8354,0.0615,0.7017,0.2499,-0.1479,0.6599,0.4444,0.9342,0.6395,0.4053,0.8184,0.3114,0.38,0.2929,1.0775,0.242,0.4481,0.5414,0.4679,0.4245,BRCACancer
B06,0.7325,0.3153,0.418,0.2279,0.1256,-0.1455,0.3741,0.5094,1.0231,0.7805,1.1043,-0.4585,0.9653,0.0836,0.7797,-0.1295,0.5883,-0.0512,-0.1311,0.5004,-0.0894,0.6849,0.1873,0.4756,0.5909,0.0519,0.1972,0.0916,1.0445,0.2906,0.2971,0.584,0.4668,0.4646,BRCACancer
B07,1.2583,0.9469,0.5051,0.662,0.0622,0.2506,0.7704,0.9367,1.5912,1.1422,1.5017,-0.1058,1.3397,0.5127,1.2709,0.0367,1.0091,0.2589,-0.1077,0.8328,0.5289,1.1882,0.6099,0.6426,0.928,0.5467,0.5684,0.5188,1.4553,0.4986,0.6823,0.8239,0.5364,0.7034,BRCACancer
B08,1.0074,1.0181,0.7413,0.6326,-0.0168,0.1691,0.4567,0.8494,1.6885,0.8953,1.4845,-0.0533,0.9919,0.4109,0.8393,0.1128,0.8062,0.257,-0.0283,0.855,0.6941,0.9313,0.9499,0.669,0.9006,0.5603,0.8137,0.4777,1.1301,0.4559,0.553,0.6286,0.3036,0.6245,Control
B09,0.5836,0.5402,0.4023,0.5112,0.1335,0.1532,0.6135,0.6995,1.3422,0.7501,1.1636,-0.0711,1.0535,0.5018,1.2527,0.045,0.7297,0.2253,-0.1164,0.5444,0.1921,0.8402,0.3914,0.4421,0.4528,0.3228,0.4572,0.2632,0.7951,0.3765,0.5954,0.5069,0.6671,0.5556,Control
