@relation data

@attribute id string
@attribute 10498 numeric
@attribute 10499 numeric
@attribute 1387 numeric
@attribute 2033 numeric
@attribute 3065 numeric
@attribute 5469 numeric
@attribute 6256 numeric
@attribute 7249 numeric
@attribute 8202 numeric
@attribute 8648 numeric
@attribute 8850 numeric
@attribute 9611 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4629,0.7964,1.4764,1.9196,1.2989,1.9677,0.5643,0.3057,2.0616,1.2533,1.5138,1.6529,Control
Utah__A02,0.4114,0.4925,1.2354,1.7075,1.1527,1.7567,0.5698,0.2579,1.8803,1.1431,1.3559,1.4006,Control
Utah__A03,0.5541,0.7438,1.4513,1.9357,1.2144,1.8655,0.7376,0.325,2.0392,1.2588,1.5245,1.6355,Control
Utah__A04,0.4363,0.5667,1.2933,1.6503,1.1834,1.6815,0.5621,0.2905,1.9023,1.2291,1.4194,1.409,Control
Utah__A05,0.5642,0.7119,1.4436,1.9547,1.148,1.929,0.7456,0.3768,2.0004,1.3483,1.3851,1.6276,Control
Utah__A06,0.3928,0.5851,1.3768,1.8403,1.0502,1.8356,0.6974,0.2751,1.9215,1.2359,1.2545,1.4875,Control
Utah__A07,0.4001,0.9556,1.4744,1.9418,1.267,1.8175,0.6753,0.2991,2.1379,1.3474,1.5198,1.6596,Control
Utah__A08,0.3489,1.1446,1.5962,2.0295,1.1156,1.6237,0.5417,0.2897,2.1202,1.4524,1.8134,1.799,Control
Utah__A09,0.3861,0.914,1.4502,1.9327,1.1611,1.8494,0.5715,0.2581,2.1417,1.219,1.3653,1.6838,Control
Utah__A10,0.4504,0.9662,1.5075,1.9649,1.1672,1.7964,0.5991,0.3007,2.085,1.4086,1.7318,1.747,Control
Utah__A11,0.3245,0.7284,1.3339,1.7953,0.9834,1.7375,0.5704,0.2316,1.9318,0.9808,1.1898,1.5011,Control
Utah__A12,0.1347,0.2726,0.7983,1.0459,0.8779,1.1594,0.3863,0.1311,1.3771,0.9154,1.2211,0.948,Control
Utah__B01,0.1712,0.6384,1.305,1.7251,1.0156,1.5683,0.3795,0.0668,1.989,1.1399,1.3444,1.3492,Control
Utah__B02,0.4487,0.5848,1.342,1.784,1.2668,1.8635,0.6502,0.2938,1.9451,1.244,1.3394,1.3629,Control
Utah__B03,0.3624,0.6518,1.3124,1.7618,1.2122,1.7099,0.5473,0.2614,1.9362,1.2479,1.4054,1.347,BRCACancer
Utah__B04,0.3127,1.0215,1.5339,1.9323,1.0639,1.4259,0.7011,0.3476,2.0427,1.4346,1.8334,1.7098,BRCACancer
Utah__B05,0.3364,0.5946,1.3523,1.773,0.9274,1.454,0.5899,0.2441,1.9101,1.1519,1.307,1.2809,BRCACancer
Utah__B06,-0.0035,0.4644,0.9722,1.3562,0.96,1.2113,0.2885,-0.0188,1.73,0.8889,1.3655,1.0052,BRCACancer
Utah__B07,0.4532,0.7116,1.4398,1.9229,1.4149,1.777,0.58,0.3656,2.0586,1.336,1.6772,1.5167,BRCACancer
Utah__B08,0.4392,0.5155,1.2348,1.6835,1.1225,1.8406,0.6699,0.3056,1.9542,0.993,1.1419,1.3484,Control
Utah__B09,0.236,1.0401,1.42,1.8933,0.7974,1.3308,0.6848,0.2957,1.9617,1.1511,1.7831,1.6871,Control
Utah__B10,0.1759,0.7317,1.2259,1.7331,0.9556,1.351,0.5278,0.213,1.8638,1.2083,1.5378,1.4337,Control
Utah__B11,0.3686,0.6539,1.3433,1.8454,0.8785,1.5938,0.6804,0.2316,1.8817,1.147,1.3685,1.5089,Control
