@relation data

@attribute id string
@attribute 3661 numeric
@attribute 81793 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 148022 numeric
@attribute 59307 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 7189 numeric
@attribute 4615 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 353376 numeric
@attribute 51295 numeric
@attribute 3654 numeric
@attribute 51135 numeric
@attribute 10333 numeric
@attribute 4214 numeric
@attribute 11213 numeric
@attribute 23643 numeric
@attribute 29110 numeric
@attribute 929 numeric
@attribute 7099 numeric
@attribute 7096 numeric
@attribute 4064 numeric
@attribute 51284 numeric
@attribute 7097 numeric
@attribute 51311 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.795,1.1617,0.4969,0.4191,0.4404,0.9471,0.2765,0.5714,0.8106,1.4781,-0.0727,1.4069,0.4771,0.3118,0.6257,2.0121,1.7164,2.2889,1.5486,0.9454,1.5369,2.3884,2.4406,2.2424,1.7809,0.85,1.9375,1.9081,Control
A02,0.6275,0.8007,0.4454,0.2389,0.4349,0.7907,0.2545,0.5004,0.7424,1.747,-0.1553,1.2491,0.4448,0.1717,0.5548,1.6504,1.6178,1.8995,1.4528,0.768,1.5024,2.256,2.4631,2.1138,1.9779,0.644,1.5387,1.974,Control
A03,0.6943,0.6629,0.5709,0.3276,0.4914,0.9024,0.3278,0.674,0.9056,1.9692,-0.1475,1.4813,0.5301,0.2714,0.6877,1.9073,1.6152,2.1356,1.8517,0.8745,1.6883,2.3927,2.8054,2.2204,1.7727,1.1479,1.9723,2.3606,Control
A04,0.6398,1.022,0.3628,0.2678,0.4179,0.9506,0.2191,0.6053,0.7685,1.8283,-0.1281,1.3259,0.3377,0.2662,0.6186,1.4808,1.4472,2.278,1.355,0.6914,1.215,2.4588,2.264,2.0135,1.6798,0.2493,1.4205,1.7426,Control
A05,0.7188,0.9075,0.6849,0.4198,0.5922,0.9552,0.2494,0.6996,0.825,2.0997,-0.1017,1.4854,0.5601,0.3578,0.8184,1.7397,1.9942,2.4514,1.9008,0.9884,1.4968,2.905,2.9743,2.4308,1.9731,0.8141,2.0974,2.4527,Control
A06,0.5837,0.5666,0.5961,0.3654,0.4394,0.8254,0.327,0.6523,0.7493,1.7849,-0.1626,1.4059,0.4917,0.1688,0.6275,1.6493,1.7934,2.0424,1.854,0.988,1.4355,2.7576,3.0746,2.137,1.2462,0.5957,1.8641,2.2577,Control
A07,0.698,0.5951,0.5228,0.3837,0.5045,0.8264,0.3888,0.8068,0.9049,1.7324,-0.0732,1.4578,0.6418,0.2405,0.6122,1.9387,1.8524,2.4121,2.1964,0.7724,1.5221,2.4837,2.6805,2.1546,1.5733,0.8012,2.2541,1.9953,Control
A08,0.5478,0.8607,0.404,0.3691,0.4542,0.7214,0.391,0.521,0.8033,1.5837,-0.0638,1.4416,0.5359,0.2382,0.5236,1.8407,1.6742,2.6664,1.9872,0.8299,1.3898,1.6808,2.0962,1.8016,1.358,0.5292,1.7506,1.8812,Control
A09,0.6688,0.7684,0.3865,0.377,0.4932,0.7595,0.2851,0.612,0.7418,1.5714,-0.0993,1.3374,0.4108,0.2607,0.5653,1.8071,1.6677,2.4939,2.058,0.5694,1.4586,1.988,2.5342,1.7956,1.4277,0.8353,1.8838,1.9985,Control
A10,0.6525,0.8756,0.6147,0.4272,0.4472,0.8521,0.2604,0.7111,0.9223,1.7444,-0.1729,1.4147,0.5821,0.2973,0.6289,1.7708,2.0583,2.3914,2.1457,0.7728,1.5477,2.5733,2.7952,2.3546,1.7271,0.7503,2.5528,2.1747,Control
A11,0.4834,0.5844,0.1889,0.3079,0.494,0.8443,0.2791,0.4639,0.7483,1.19,-0.1452,1.0851,0.4073,0.1961,0.5158,1.7687,1.4566,1.7477,1.6079,0.5463,1.4879,2.1422,2.5177,1.3985,1.013,0.5223,1.3526,1.8202,Control
A12,0.3105,0.6228,0.3085,0.0293,0.2745,0.398,0.3105,0.4439,0.4091,1.2792,-0.0484,0.9064,0.3097,0.0522,0.1702,0.9909,0.869,1.228,0.8858,0.6193,0.9782,1.712,1.4943,1.443,0.7188,0.1313,0.7856,1.4267,Control
