@relation data

@attribute id string
@attribute 8851 numeric
@attribute 4660 numeric
@attribute 5156 numeric
@attribute 4214 numeric
@attribute 4688 numeric
@attribute 23647 numeric
@attribute 7409 numeric
@attribute 8936 numeric
@attribute 5058 numeric
@attribute 10928 numeric
@attribute 1123 numeric
@attribute 1072 numeric
@attribute 5290 numeric
@attribute 4633 numeric
@attribute 3984 numeric
@attribute 1020 numeric
@attribute 6198 numeric
@attribute 4638 numeric
@attribute 5337 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5879 numeric
@attribute 7204 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0448,0.304,0.0099,2.2889,2.4812,0.8015,1.448,0.0773,1.1667,0.7369,0.1429,0.6846,1.6169,-0.1341,0.4691,0.5707,1.1287,0.1814,0.3243,1.8391,1.4782,0.6432,0.3793,Control
A02,0.1618,0.1908,0.0455,1.8995,2.6353,0.5713,1.3147,0.095,1.1756,0.5306,0.0862,0.5857,1.3286,-0.12,0.5328,0.5204,0.926,0.1911,0.2387,2.0614,1.1561,0.4992,0.3464,Control
A03,0.0465,0.3043,0.0452,2.1356,2.6823,0.6702,1.5496,0.1956,1.4289,0.6928,0.0511,0.8552,1.4291,-0.0413,0.5926,0.8221,1.0404,0.2033,0.3963,2.1951,1.3011,0.7305,0.4395,Control
A04,0.2763,0.2141,0.007,2.278,2.7057,0.6077,1.283,0.1262,1.0247,0.6296,0.2114,0.6509,1.383,-0.033,0.5529,0.6325,0.9026,0.1832,0.1767,2.1245,1.4673,0.4506,0.3694,Control
A05,0.2613,0.2795,0.0343,2.4514,3.0786,0.7073,1.5542,0.2334,1.3702,0.8171,0.1108,0.7866,1.5208,-0.0671,0.8,0.9217,1.0434,0.2716,0.4633,2.1197,1.3057,0.6788,0.4805,Control
A06,0.1539,0.2492,0.019,2.0424,2.8476,0.746,1.4091,0.1203,1.2955,0.6577,-0.0142,0.6661,1.4163,1e-04,0.5539,0.6766,1.015,0.1998,0.4964,1.9994,1.3466,0.5315,0.3764,Control
A07,0.2106,0.3923,0.0445,2.4121,2.8106,0.6459,1.4238,0.1818,1.3668,0.6283,0.1578,0.5723,1.6368,-0.0715,0.5708,0.7195,1.1072,0.2207,0.4958,1.974,1.6128,0.7067,0.6081,Control
A08,0.1995,0.5404,-0.0339,2.6664,2.3514,0.6533,1.3149,0.0596,1.2078,0.6368,0.1608,0.5512,1.8021,-0.0384,0.4128,0.4469,1.1764,0.141,0.3479,2.0798,1.7107,0.7992,0.6296,Control
A09,0.0725,0.3512,0.0168,2.4939,2.6372,0.6383,1.4389,0.071,1.2824,0.5843,0.2106,0.6268,1.4941,-0.0611,0.4868,0.5758,1.066,0.2351,0.2681,1.9891,1.5301,0.5778,0.4698,Control
A10,0.1568,0.4244,-0.0152,2.3914,2.8865,0.6456,1.3101,0.1766,1.3673,0.6345,0.0863,0.5679,1.743,-0.0445,0.5767,0.6735,1.0883,0.214,0.4834,2.143,1.6455,0.709,0.5009,Control
A11,0.1645,0.2304,-0.0356,1.7477,2.2493,0.5907,1.1678,0.0079,1.166,0.5873,0.0895,0.4061,1.2242,-0.0132,0.3741,0.484,1.015,0.0675,0.201,1.5704,1.2045,0.4206,0.3075,Control
A12,-0.3787,0.1135,0.103,1.228,2.2371,0.3916,0.7893,0.0253,0.6782,0.3005,0.0825,0.454,0.9277,0.141,0.3417,0.2346,0.6513,0.3262,0.1658,1.6025,0.9724,0.307,0.2702,Control
B01,-0.1757,0.2855,0.0225,2.2282,2.2188,0.6901,1.0718,0.009,0.9999,0.3602,0.0285,0.4608,1.4936,0.0879,0.2314,0.1628,1.0517,0.2712,0.2055,1.9253,1.579,0.7761,0.3724,Control
B02,0.2521,0.1863,0.0131,2.0497,2.772,0.804,1.4801,0.0462,1.1145,0.5598,0.1778,0.728,1.4558,-0.0615,0.6032,0.7062,1.2088,0.2101,0.2942,2.0769,1.7588,0.6982,0.3455,Control
B03,-0.0065,0.2217,-0.014,2.2274,2.6657,0.6999,1.3199,0.0441,1.1141,0.4657,0.2266,0.6299,1.5497,-0.0328,0.3875,0.3968,1.0655,0.1069,0.2673,1.9938,1.9606,0.7721,0.3319,BRCACancer
B04,0.0503,0.5266,0.0356,2.5867,2.1694,0.6035,1.184,0.0756,1.1366,0.4967,0.0428,0.4693,1.609,-0.1384,0.4788,0.3538,1.107,0.1937,0.3861,2.0074,1.5843,0.8504,0.7606,BRCACancer
B05,0.0121,0.2424,0.0375,1.848,2.0787,0.5517,1.2466,0.0365,1.0147,0.4074,0.0512,0.7588,1.1758,-0.0928,0.4452,0.4158,0.9788,0.1437,0.1121,2.163,1.6637,0.4846,0.3355,BRCACancer
B06,-0.5305,0.2276,0.0915,1.6836,2.3823,0.489,0.8845,-0.0909,0.8608,0.0872,0.032,0.3107,1.137,-0.0281,0.1109,0.0199,0.8575,0.1945,0.161,1.4569,1.3797,0.4988,0.2703,BRCACancer
B07,0.0503,0.2946,0.0428,2.0738,2.7611,0.8184,1.4775,0.0737,1.26,0.5274,0.184,0.7237,1.5902,-0.0802,0.5321,0.5609,1.177,0.1731,0.3315,2.0896,1.5748,0.7269,0.33,BRCACancer
B08,0.2087,0.1307,-0.0038,1.8445,2.7516,0.6906,1.3839,0.1273,1.2287,0.5654,0.128,0.6534,1.3514,0.0565,0.452,0.7314,1.007,0.2457,0.1862,1.8077,1.132,0.4862,0.2361,Control
B09,-0.0076,0.448,-2e-04,2.6368,1.7923,0.4723,1.0445,0.0622,0.8196,0.4506,0.0923,0.7427,1.4071,-0.0316,0.3218,0.1619,0.9742,0.2197,0.1483,1.6827,1.491,0.6499,0.5833,Control
B10,0.0446,0.3234,-0.0337,2.5141,2.2241,0.418,0.9307,0.0156,0.9727,0.4041,0.1291,0.4021,1.4557,0.0286,0.3946,0.223,0.8469,0.1275,0.1514,2.015,1.4619,0.8182,0.518,Control
B11,-0.0027,0.2524,0.02,2.092,2.6052,0.5391,1.248,0.0795,1.2778,0.546,0.111,0.6645,1.4217,-0.022,0.49,0.5174,0.9909,0.1682,0.3463,1.9382,1.24,0.5737,0.4201,Control
B12,-0.0276,0.3603,-0.0088,2.5645,1.9156,0.3117,0.7461,-0.0267,0.7335,0.1395,0.0301,0.3309,1.1501,-0.1668,0.1512,0.112,0.8328,0.0415,0.1189,1.2222,1.1456,0.6707,0.4308,Control
C01,0.1485,0.3891,0.0126,2.2111,2.7961,0.8001,1.61,0.1442,1.4181,0.5434,0.0594,0.6192,1.3664,-0.048,0.6581,0.5882,1.0064,0.2118,0.4276,2.0354,1.2568,0.7435,0.5609,BRCACancer
C02,0.388,0.2478,0.0836,1.9153,2.7773,0.7824,1.4449,0.116,1.0354,0.5692,0.1876,0.5776,1.4157,-0.089,0.6621,0.7325,0.9107,0.2693,0.3603,1.9216,1.2932,0.5309,0.3563,BRCACancer
C03,0.1428,0.3298,0.0446,2.027,2.6861,0.9109,1.6581,0.0688,1.2486,0.658,0.1414,0.8972,1.5104,-0.0272,0.7354,0.7126,1.0733,0.1701,0.438,2.1422,1.2173,0.747,0.4167,BRCACancer
C04,0.2308,0.062,0.0507,1.1877,2.279,0.4794,1.0324,0.008,0.8225,0.4378,0.024,0.6213,0.7955,-0.0448,0.3549,0.536,0.6162,0.2053,0.1099,1.3223,0.7671,0.3925,0.1577,Control
C05,0.2614,0.0938,0.0466,1.5495,2.5333,0.489,0.9815,0.0298,0.7839,0.4549,0.0968,0.3574,0.937,-0.0154,0.5283,0.4454,0.6148,0.1219,0.194,1.636,0.8638,0.4559,0.2362,BRCACancer
C06,-0.1222,-0.0067,0.0892,0.1716,0.6635,0.1944,0.1992,-0.0776,0.1789,0.1368,-0.0587,0.2456,0.2206,-0.0425,0.1269,-0.1054,0.3111,0.0661,-0.1714,0.3699,0.3392,0.0011,0.1068,Control
C07,0.0503,0.1574,0.0144,1.4465,2.6314,0.4926,1.1076,-0.0125,0.7596,0.4345,0.0863,0.3544,1.1736,0.0172,0.5378,0.41,0.6929,0.2084,0.1552,1.8423,1.0366,0.3857,0.2366,Control
C08,0.2489,0.1615,0.0467,1.6799,2.4077,0.7,1.364,0.0707,1.0215,0.5572,0.0482,0.4709,1.2968,-0.0551,0.5894,0.5179,0.8692,0.271,0.1835,1.8845,1.1417,0.3339,0.2794,Control
C09,0.1811,0.1323,-0.0032,1.6612,2.6639,0.5682,1.1302,0.0206,0.7608,0.3784,0.1098,0.5761,1.1689,0.0861,0.5136,0.5405,0.6937,0.1645,0.069,2.0143,1.0607,0.4361,0.2051,Control
C10,0.2148,0.1399,0.022,1.6806,2.7692,0.5552,1.1635,0.1382,0.9055,0.4472,0.067,0.4955,1.2759,-0.0286,0.6162,0.5445,0.6537,0.2324,0.1781,2.1015,1.0398,0.3326,0.2591,BRCACancer
C11,0.4636,0.1697,0.0523,1.649,2.4181,0.719,1.434,0.0308,0.9931,0.6942,0.0055,0.5565,1.2004,0.0104,0.582,0.5261,0.9035,0.2637,0.1962,1.9033,1.0752,0.4923,0.2584,Control
C12,0.2823,0.1033,-0.023,1.3098,1.885,0.3908,0.9138,-0.0375,0.7072,0.3942,-0.0122,0.3433,0.7596,-0.0368,0.3878,0.245,0.6083,0.2421,-0.0082,1.3512,0.6171,0.4485,0.1896,BRCACancer
D01,0.0223,0.4557,-0.0244,2.8384,2.3622,0.7068,1.1839,-0.0525,1.1432,0.4101,0.0569,0.508,1.312,-9e-04,0.3447,0.1679,0.9689,0.0672,0.1757,1.3371,1.3663,0.7285,0.6634,BRCACancer
D02,0.3145,0.1537,0.0585,1.9983,2.3535,0.5627,1.1685,0.1852,0.8156,0.5831,0.0604,0.4848,1.1682,0.0432,0.5917,0.3902,0.7168,0.2018,0.1226,1.9303,0.9756,0.4669,0.2942,BRCACancer
D03,0.0149,0.1586,0.0255,1.8914,2.6102,0.5811,1.1568,0.1039,0.9149,0.528,0.0673,0.4975,1.0319,-0.0186,0.4976,0.4386,0.6757,0.2386,0.1227,1.8491,0.7997,0.391,0.3141,BRCACancer
D04,0.1367,0.0942,0.0041,2.105,2.7495,0.5715,1.273,0.0664,1.1288,0.5494,0.0547,0.632,1.2443,-0.1441,0.5607,0.3946,0.8508,0.2035,0.2435,1.7452,1.105,0.3948,0.3111,BRCACancer
D05,0.2151,0.1849,0.0467,1.7769,3.0706,0.5746,1.2709,0.1124,1.1412,0.415,0.0439,0.7311,1.1472,0.0078,0.7225,0.5634,0.7556,0.3062,0.2653,1.8837,0.9971,0.5829,0.3371,BRCACancer
D06,0.1766,0.2536,0.0324,2.0012,2.6996,0.8352,1.3881,0.0755,1.1797,0.5961,0.1267,0.6097,1.2669,0.0063,0.6752,0.4788,0.9594,0.2321,0.2538,1.9011,1.1845,0.5398,0.3512,BRCACancer
D07,0.305,0.1614,0.0306,1.6996,2.7436,0.7006,1.4182,0.1475,0.9408,0.6183,0.1611,0.7367,1.2295,0.0163,0.6795,0.518,0.848,0.2396,0.2286,1.8587,1.1748,0.3448,0.2712,Control
D08,0.186,0.1094,0.0632,1.4797,2.4905,0.493,0.995,0.0533,0.6745,0.2943,-0.0293,0.554,0.9784,0.0399,0.4596,0.2696,0.6652,0.2287,0.1462,1.5985,0.9885,0.506,0.2097,Control
D09,0.335,0.1309,0.0196,1.8386,2.6414,0.6289,1.2262,0.1023,1.0365,0.5827,0.09,0.6671,1.1492,-0.0345,0.6106,0.5989,0.7893,0.2406,0.1679,1.7435,1.0877,0.4366,0.2764,Control
D10,0.1385,0.0876,0.0236,1.4565,2.5891,0.4414,1.1678,0.0629,1.0871,0.6538,0.1253,0.5688,1.0523,-0.0229,0.4403,0.5183,0.8786,0.2319,0.164,1.6299,0.8371,0.2536,0.2288,Control
D11,0.0093,-0.0077,0.0846,0.8339,1.3076,0.4292,0.5236,-0.0566,0.4322,0.2697,-0.0574,0.3304,0.5499,0.259,0.1639,-0.0433,0.4759,0.1938,-0.1522,0.8644,0.567,0.3206,0.1192,Control
