@relation data

@attribute id string
@attribute 10558 numeric
@attribute 10825 numeric
@attribute 123099 numeric
@attribute 129807 numeric
@attribute 130367 numeric
@attribute 166929 numeric
@attribute 2531 numeric
@attribute 2581 numeric
@attribute 259230 numeric
@attribute 2629 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 339221 numeric
@attribute 340485 numeric
@attribute 410 numeric
@attribute 427 numeric
@attribute 4758 numeric
@attribute 4759 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 55512 numeric
@attribute 55627 numeric
@attribute 56624 numeric
@attribute 56848 numeric
@attribute 64781 numeric
@attribute 6609 numeric
@attribute 6610 numeric
@attribute 7357 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 9331 numeric
@attribute 9514 numeric
@attribute 9517 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2778,0.8071,0.4112,0.0318,0.2065,1.1796,0.8654,1.1564,0.5569,0.841,0.658,0.5335,-0.0128,0.1579,0.4563,1.8005,1.1168,-0.0689,-0.0865,0.5986,-0.0056,0.6476,-0.1297,0.1808,1.2024,0.9998,1.0735,1.2819,0.5759,1.4366,0.2455,0.09,0.0239,0.2321,1.1764,0.2157,0.0474,0.9471,Control
A02,1.1282,0.5003,0.3492,0.224,0.1565,0.9318,0.6042,0.931,0.2919,0.8971,0.655,0.4436,-0.0194,0.0711,0.3126,1.9291,1.0121,0.1391,-0.1371,0.3378,-0.0706,0.5043,-0.2083,0.128,1.1173,0.7484,0.8272,0.8778,0.4388,1.3275,0.092,0.0723,0.0735,0.1174,1.0686,0.0561,-0.0077,0.7224,Control
A03,1.2215,0.6693,0.405,0.2156,0.212,1.2678,0.6197,1.1098,0.4094,1.0235,0.9109,0.5404,0.0193,0.111,0.643,2.1411,1.2209,-0.087,-0.1365,0.6073,0.0062,0.7237,-0.2133,0.2039,1.1964,0.9128,0.9628,0.9769,0.6342,1.2129,0.1146,0.0654,0.0578,0.16,1.3116,0.1852,-0.043,1.046,Control
A04,1.0164,0.5547,0.4705,0.2006,0.1638,0.9515,0.646,0.9581,0.3312,0.7879,0.7804,0.4122,0.057,0.0426,0.3895,1.8407,1.0665,0.0231,-0.1254,0.3445,-0.026,0.7598,-0.2003,0.1765,1.1974,0.7598,0.9594,0.8815,0.4599,1.344,0.1479,0.1004,0.0046,0.2036,1.1214,0.1504,0.0724,0.6644,Control
A05,1.2479,0.6859,0.4158,0.1556,0.112,1.896,0.6535,1.1725,0.4656,0.9841,1.0828,0.5896,0.05,0.1545,0.5372,2.1618,1.4459,0.117,-0.0681,0.6638,0.0163,0.7645,-0.2087,0.259,1.1845,1.028,1.1111,0.882,0.6684,1.5183,0.0759,0.1336,0.0098,0.3561,1.3265,0.2896,-0.0117,0.9757,Control
A06,1.1422,0.6089,0.3949,0.1576,0.0739,1.6393,0.6071,1.0381,0.4,0.8221,0.8249,0.4914,-0.0439,0.0808,0.2293,2.1823,1.1933,-0.1085,-0.0847,0.4208,0.0105,0.6705,-0.2257,0.1618,1.105,1.0363,0.9829,0.9266,0.4479,1.2373,0.1032,-0.002,0.0167,0.0603,1.1808,0.2326,0.018,0.8592,Control
A07,1.3121,0.6989,0.3628,0.1467,0.1625,1.5288,0.5381,1.1813,0.6143,0.8325,0.8164,0.6161,-0.1364,0.1081,0.284,2.1791,1.1563,-0.0887,-0.1312,0.6297,-0.0324,0.6527,-0.175,0.1476,1.1773,0.8962,0.9531,1.3158,0.6572,1.3306,0.1752,0.1131,-0.0042,0.0854,1.2807,0.2678,-0.0687,1.078,Control
A08,1.2101,0.6756,0.3751,0.0672,0.1211,1.0939,0.6409,1.0501,0.6909,0.7214,0.6191,0.5891,-0.0623,0.2526,0.2652,1.9275,0.8248,0.0957,-0.0583,0.5658,-0.0335,0.6151,-0.163,0.1017,1.189,0.8143,0.8592,1.0765,0.6221,1.081,0.3322,0.0233,-0.0451,0.0579,1.1177,0.3105,0.0855,0.9987,Control
A09,1.1891,0.6729,0.3293,0.1584,0.1603,1.1175,0.6678,0.9658,0.5737,0.8019,0.8002,0.451,-0.0126,0.0622,0.3512,2.1259,0.8589,0.0509,-0.0719,0.5748,-0.0669,0.7031,-0.2053,0.1313,1.0815,0.9554,0.8285,0.997,0.5829,1.3206,0.1749,0.1175,0.0783,0.0395,1.2318,0.1348,0.0081,0.9266,Control
A10,1.2124,0.6797,0.4308,0.1176,0.151,1.3843,0.5869,1.1256,0.6022,0.9916,0.924,0.5771,-0.0277,0.1235,0.3672,2.0097,1.1247,0.0601,-0.1227,0.6306,-0.0667,0.6537,-0.1768,0.1818,1.1708,0.8204,0.8868,0.9453,0.5948,1.2857,0.1012,0.0982,0.0727,0.2187,1.2057,0.2629,0.042,0.9401,Control
A11,1.1421,0.5551,0.4578,0.0515,0.1656,1.0763,0.5897,1.01,0.406,0.6534,0.6763,0.377,-0.0453,0.0475,0.2718,1.8166,0.8796,0.1193,-0.0895,0.4406,0.0504,0.5471,-0.1234,0.0991,0.9579,0.7153,0.7165,0.9157,0.5177,0.9832,0.1058,0.1065,0.0715,0.0176,1.2416,0.1634,0.039,0.7734,Control
A12,0.7584,0.2847,0.3718,0.236,0.2531,0.7259,0.3528,0.5815,0.136,0.7702,0.4738,0.385,-0.0983,0.0348,-0.0247,1.6432,0.7204,0.2169,-0.1009,0.1834,-0.0974,0.4491,-0.0985,-0.0042,0.5965,0.5162,0.6357,0.635,0.1609,1.0309,0.1798,-0.0399,0.1635,-0.208,0.777,0.0041,0.0868,0.3877,Control
B01,1.1342,0.5255,0.181,-0.1673,0.1985,0.8721,0.6502,0.8566,0.4629,0.9097,0.6342,0.4836,-0.332,0.0229,0.1418,1.8541,0.7263,-0.2705,-0.0278,0.3636,-0.0779,0.4901,-0.0556,-0.0507,1.0453,0.8084,0.8146,1.1895,0.4447,1.2235,0.3025,-0.1205,0.0892,-0.3216,1.0608,0.1128,-0.1509,0.6996,Control
B02,1.1309,0.7292,0.4243,0.0727,0.1415,1.1151,0.6944,1.0279,0.3587,1.0159,0.8322,0.479,-0.0021,0.1124,0.5911,2.1536,1.1642,-0.0245,-0.0521,0.3728,0.0014,0.7685,-0.1721,0.2504,1.2483,1.1015,1.0811,0.9809,0.5475,1.5222,0.1449,0.1128,0.0783,0.0726,1.2195,0.0982,0.0631,0.7418,Control
B03,1.1419,0.6112,0.3616,-0.0199,0.2074,1.0779,0.606,1.0241,0.4218,0.842,0.6344,0.4619,-0.0822,0.0059,0.3174,2.0865,0.9466,-0.0148,-0.04,0.3948,-0.0063,0.6367,-0.187,0.1249,1.1627,0.7977,0.8503,1.0639,0.4567,1.4428,0.1669,-0.0149,0.0151,-0.041,1.1917,0.107,-0.0269,0.7338,BRCACancer
