@relation data

@attribute id string
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 6637 numeric
@attribute 5435 numeric
@attribute 6635 numeric
@attribute 83443 numeric
@attribute 9343 numeric
@attribute 6636 numeric
@attribute 5438 numeric
@attribute 6633 numeric
@attribute 5439 numeric
@attribute 6634 numeric
@attribute 9410 numeric
@attribute 10992 numeric
@attribute 5440 numeric
@attribute 10262 numeric
@attribute 5441 numeric
@attribute 4809 numeric
@attribute 6431 numeric
@attribute 23020 numeric
@attribute 6432 numeric
@attribute 6628 numeric
@attribute 4686 numeric
@attribute 57819 numeric
@attribute 23451 numeric
@attribute 23450 numeric
@attribute 10907 numeric
@attribute 24148 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 22916 numeric
@attribute 51639 numeric
@attribute 5431 numeric
@attribute 10594 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 6632 numeric
@attribute 5432 numeric
@attribute 6427 numeric
@attribute 9416 numeric
@attribute 6426 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4354,1.1959,0.9817,0.7039,0.7223,0.5601,1.845,1.6663,0.6954,0.2219,0.9925,0.8808,1.6084,0.7128,1.4735,1.14,0.5036,0.836,1.0113,2.1933,1.7546,2.3179,1.5583,1.7778,0.3569,2.8758,1.9886,1.0528,1.2784,0.4001,0.9155,1.2732,0.7984,2.0825,1.6509,1.5522,0.8088,0.7504,1.16,2.3495,1.198,2.8867,Control
A02,1.1562,0.9626,0.8539,0.5467,0.3854,0.2774,1.776,1.4339,0.3828,0.1063,0.7538,0.7347,1.6787,0.5747,1.2669,0.9461,0.4741,0.7074,0.8325,1.7692,1.6454,2.0823,1.3869,1.5028,0.2104,2.9575,1.8561,0.8064,1.1021,0.2157,0.7528,0.9801,0.7431,2.0833,1.4472,1.3891,0.6644,0.3773,0.8994,2.0517,0.9769,2.689,Control
A03,1.3708,1.0552,1.0277,0.6466,0.6997,0.2844,1.9128,1.6816,0.6611,0.1499,0.8981,0.8758,1.6272,0.6492,1.4766,1.1323,0.6581,0.7009,1.0127,2.0322,1.675,2.213,1.7121,1.6978,0.3069,2.8503,1.9082,1.1471,1.1514,0.3497,0.9088,1.1279,0.8575,2.055,1.5373,1.5684,0.7828,0.595,1.1302,2.2292,1.1243,2.6746,Control
A04,1.2516,1.0876,0.9127,0.5927,0.5693,0.3541,2.0611,1.5506,0.5876,0.3144,0.9939,0.9022,1.7941,0.5337,1.4279,1.143,0.5058,0.799,1.0093,1.9274,1.7875,2.2231,1.544,1.4159,0.3308,3.1341,1.8658,0.9016,1.1557,0.2486,0.8665,1.1048,0.8737,2.1358,1.6187,1.4578,0.6845,0.4482,1.0701,2.0198,0.9664,2.5743,Control
A05,1.448,1.0842,1.1475,0.7029,0.7293,0.2459,2.1321,1.7875,0.4857,0.4329,0.9257,0.9387,1.7828,0.6035,1.5162,1.0415,0.6318,0.9498,0.9499,1.9575,1.7514,2.2208,1.494,1.6112,0.4158,2.9218,1.9011,1.0481,1.1911,0.3416,1.0537,1.1098,0.8953,2.1131,1.5497,1.5719,0.771,0.4592,1.0463,2.2048,1.2382,2.5974,Control
A06,1.3463,1.0566,0.9961,0.5915,0.6284,0.3558,2.0334,1.6324,0.3788,0.2293,0.9279,0.951,1.7072,0.5815,1.4066,1.0075,0.4909,0.8847,0.9538,2.0718,1.7101,2.0542,1.5846,1.6022,0.267,2.7981,1.8742,0.9566,1.1387,0.2325,0.9523,0.9918,0.7962,2.013,1.5601,1.45,0.6504,0.4746,1.0496,2.0464,1.0679,2.6779,Control
A07,1.2636,1.0864,0.9622,0.5667,0.7287,0.4852,1.8566,1.6803,0.623,0.1682,0.8242,0.7372,1.7323,0.6292,1.3003,0.9531,0.595,0.6864,0.8881,2.1107,1.6533,2.334,1.5144,1.7455,0.3054,2.8273,1.9241,1.0992,1.1842,0.3985,0.9564,1.2027,0.7677,2.1069,1.5423,1.4774,0.8238,0.6052,1.0936,2.1662,1.0706,2.796,Control
A08,1.1024,0.8803,0.6375,0.5291,0.5887,0.2066,1.6766,1.4961,0.5524,0.0336,0.9733,0.8896,1.3926,0.7957,1.3125,0.9223,0.4746,0.6422,0.8561,1.6633,1.7043,2.2172,1.4152,1.7312,0.2625,2.8672,1.9491,0.9896,1.0548,0.443,0.7089,1.0755,0.6456,2.0036,1.6869,1.5842,0.6566,0.5533,0.9022,1.8826,0.9707,2.6287,Control
A09,1.3495,0.9737,0.8945,0.4482,0.5617,0.2743,1.6689,1.6882,0.6109,0.2329,0.9753,0.9042,1.6966,0.5557,1.3206,0.8756,0.4693,0.6051,0.8888,1.9603,1.5663,2.0575,1.4898,1.6358,0.2364,2.823,1.9568,0.9664,1.2284,0.3887,0.9767,1.0068,0.6955,2.0307,1.4834,1.4547,0.7091,0.4477,0.9718,2.2533,0.8972,2.8869,Control
A10,1.3085,1.0401,0.9445,0.6179,0.65,0.3517,1.9151,1.6389,0.5268,0.3371,1.0316,0.935,1.6282,0.5863,1.274,1.0417,0.5583,0.7454,0.853,1.8318,1.7551,2.3471,1.4367,1.6504,0.2933,2.9454,2.0054,1.0172,1.0883,0.3808,0.8408,1.0887,0.7559,2.1681,1.5496,1.5175,0.6642,0.4697,0.9752,1.9891,1.0598,2.6084,Control
